subj_id,gender,age_group,age,age_centered,trial_nr,symmetric_position,magnet_bin,magnet_center_x,magnet_center_y,magnet_centrality_x,click_scaled_x,click_dist_from_magnet_center_x,click_dist_magnets
fUSiea3E,m,4,4.93,0.94,16,3,3,479.98,126.66,480.02,729.33,249.36,1.56
fUSiea3E,m,4,4.93,0.94,17,2,7,1229.34,126.66,269.34,1133.33,-96.01,0.6
fUSiea3E,m,4,4.93,0.94,18,5,1,183.02,126.66,776.98,470.67,287.65,1.8
fUSiea3E,m,4,4.93,0.94,19,5,10,1769.42,126.66,809.42,1542.67,-226.75,1.42
fuTukGDp,f,4,4.98,0.99,5,5,1,83.55,126.66,876.45,294.67,211.12,1.32
fuTukGDp,f,4,4.98,0.99,6,5,10,1808.29,126.66,848.29,1724,-84.29,0.53
fuTukGDp,f,4,4.98,0.99,7,2,7,1210.51,126.66,250.51,1125.33,-85.17,0.53
fuTukGDp,f,4,4.98,0.99,8,1,5,832.87,126.66,127.13,741.33,-91.53,0.57
fuTukGDp,f,4,4.98,0.99,9,1,6,1093.09,126.66,133.09,1140,46.91,0.29
fuTukGDp,f,4,4.98,0.99,10,3,3,583.1,126.66,376.9,649.33,66.23,0.41
fuTukGDp,f,4,4.98,0.99,11,4,9,1614.53,126.66,654.53,1800,185.47,1.16
fuTukGDp,f,4,4.98,0.99,12,4,2,382.41,126.66,577.59,440,57.59,0.36
fuTukGDp,f,4,4.98,0.99,13,2,4,619.47,126.66,340.53,673.33,53.86,0.34
fuTukGDp,f,4,4.98,0.99,14,1,6,1093.09,126.66,133.09,980,-113.09,0.71
fuTukGDp,f,4,4.98,0.99,15,2,4,619.47,126.66,340.53,736,116.53,0.73
fuTukGDp,f,4,4.98,0.99,16,4,2,382.41,126.66,577.59,573.33,190.92,1.19
fuTukGDp,f,4,4.98,0.99,17,3,8,1404.61,126.66,444.61,1744,339.39,2.12
fuTukGDp,f,4,4.98,0.99,18,3,3,583.1,126.66,376.9,210.67,-372.44,2.33
fuTukGDp,f,4,4.98,0.99,19,1,5,832.87,126.66,127.13,1018.67,185.8,1.16
gACwLxZR,f,4,4.56,0.57,5,5,1,161.99,126.66,798.01,673.33,511.34,3.2
gACwLxZR,f,4,4.56,0.57,6,4,2,346.22,126.66,613.78,734.67,388.45,2.43
gACwLxZR,f,4,4.56,0.57,7,3,8,1458.58,126.66,498.58,1130.67,-327.91,2.05
gACwLxZR,f,4,4.56,0.57,8,5,10,1719.43,126.66,759.43,1113.33,-606.1,3.79
gACwLxZR,f,4,4.56,0.57,9,1,6,1059.15,126.66,99.15,982.67,-76.48,0.48
gACwLxZR,f,4,4.56,0.57,10,2,4,754.53,126.66,205.47,912,157.47,0.98
gACwLxZR,f,4,4.56,0.57,11,4,9,1505.95,126.66,545.95,1041.33,-464.62,2.9
gACwLxZR,f,4,4.56,0.57,12,3,3,481.34,126.66,478.66,730.67,249.33,1.56
gACwLxZR,f,4,4.56,0.57,13,2,7,1293.37,126.66,333.37,1069.33,-224.04,1.4
gACwLxZR,f,4,4.56,0.57,14,3,3,481.34,126.66,478.66,808,326.66,2.04
gACwLxZR,f,4,4.56,0.57,15,4,9,1505.95,126.66,545.95,1098.67,-407.28,2.55
gACwLxZR,f,4,4.56,0.57,16,3,8,1458.58,126.66,498.58,1158.67,-299.91,1.87
gACwLxZR,f,4,4.56,0.57,17,1,6,1059.15,126.66,99.15,1016,-43.15,0.27
gACwLxZR,f,4,4.56,0.57,18,2,4,754.53,126.66,205.47,890.67,136.14,0.85
gACwLxZR,f,4,4.56,0.57,19,1,5,834.97,126.66,125.03,873.33,38.37,0.24
gcgvHK42,f,4,4.96,0.97,5,3,8,1454.92,126.66,494.92,1493.33,38.42,0.24
gcgvHK42,f,4,4.96,0.97,6,4,2,357.66,126.66,602.34,816,458.34,2.86
gcgvHK42,f,4,4.96,0.97,7,5,10,1684.27,126.66,724.27,1881.33,197.06,1.23
gcgvHK42,f,4,4.96,0.97,8,5,1,153.07,126.66,806.93,40,-113.07,0.71
gcgvHK42,f,4,4.96,0.97,9,1,6,1099.64,126.66,139.64,894.67,-204.97,1.28
gcgvHK42,f,4,4.96,0.97,10,1,5,869.53,126.66,90.47,717.33,-152.2,0.95
gcgvHK42,f,4,4.96,0.97,11,2,4,675.62,126.66,284.38,417.33,-258.29,1.61
gcgvHK42,f,4,4.96,0.97,12,2,7,1224.81,126.66,264.81,1114.67,-110.14,0.69
gcgvHK42,f,4,4.96,0.97,13,3,3,532.07,126.66,427.93,441.33,-90.74,0.57
gcgvHK42,f,4,4.96,0.97,14,1,6,1099.64,126.66,139.64,890.67,-208.97,1.31
gcgvHK42,f,4,4.96,0.97,15,2,4,675.62,126.66,284.38,596,-79.62,0.5
gcgvHK42,f,4,4.96,0.97,16,5,1,153.07,126.66,806.93,306.67,153.59,0.96
gcgvHK42,f,4,4.96,0.97,17,4,2,357.66,126.66,602.34,74.67,-282.99,1.77
gcgvHK42,f,4,4.96,0.97,18,1,5,869.53,126.66,90.47,885.33,15.8,0.1
gcgvHK42,f,4,4.96,0.97,19,4,9,1543.03,126.66,583.03,1873.33,330.31,2.06
gt1zRhtm,f,4,4.17,0.18,5,5,10,1722.71,126.66,762.71,1461.33,-261.38,1.63
gt1zRhtm,f,4,4.17,0.18,6,2,7,1260.46,126.66,300.46,953.33,-307.13,1.92
gt1zRhtm,f,4,4.17,0.18,7,1,6,1080.08,126.66,120.08,536,-544.08,3.4
gt1zRhtm,f,4,4.17,0.18,8,3,8,1364.54,126.66,404.54,1058.67,-305.88,1.91
gt1zRhtm,f,4,4.17,0.18,9,3,3,472.17,126.66,487.83,1226.67,754.49,4.72
gt1zRhtm,f,4,4.17,0.18,10,2,4,656.62,126.66,303.38,621.33,-35.29,0.22
gt1zRhtm,f,4,4.17,0.18,11,4,9,1594.67,126.66,634.67,1202.67,-392.01,2.45
gt1zRhtm,f,4,4.17,0.18,12,1,5,845.81,126.66,114.19,890.67,44.86,0.28
gt1zRhtm,f,4,4.17,0.18,13,4,2,386.72,126.66,573.28,450.67,63.95,0.4
gt1zRhtm,f,4,4.17,0.18,14,1,5,845.81,126.66,114.19,949.33,103.52,0.65
gt1zRhtm,f,4,4.17,0.18,15,3,3,472.17,126.66,487.83,832,359.83,2.25
gt1zRhtm,f,4,4.17,0.18,16,5,10,1722.71,126.66,762.71,1288,-434.71,2.72
gt1zRhtm,f,4,4.17,0.18,17,1,6,1080.08,126.66,120.08,862.67,-217.42,1.36
gt1zRhtm,f,4,4.17,0.18,18,5,1,207,126.66,753,798.67,591.67,3.7
gt1zRhtm,f,4,4.17,0.18,19,4,2,386.72,126.66,573.28,914.67,527.95,3.3
gWfqSFWW,m,4,4.93,0.94,5,4,2,299.9,126.66,660.1,22.67,-277.23,1.73
gWfqSFWW,m,4,4.93,0.94,6,3,8,1374.61,126.66,414.61,1902.67,528.05,3.3
gWfqSFWW,m,4,4.93,0.94,7,5,10,1743.02,126.66,783.02,1896,152.98,0.96
gWfqSFWW,m,4,4.93,0.94,8,1,5,792.51,126.66,167.49,20,-772.51,4.83
gWfqSFWW,m,4,4.93,0.94,9,2,7,1181.37,126.66,221.37,1870.67,689.3,4.31
gWfqSFWW,m,4,4.93,0.94,10,3,3,582.71,126.66,377.29,26.67,-556.04,3.48
gWfqSFWW,m,4,4.93,0.94,11,5,1,85.05,126.66,874.95,32,-53.05,0.33
gWfqSFWW,m,4,4.93,0.94,12,2,4,701.33,126.66,258.67,22.67,-678.66,4.24
gWfqSFWW,m,4,4.93,0.94,13,1,6,1064.17,126.66,104.17,1888,823.83,5.15
gWfqSFWW,m,4,4.93,0.94,14,5,10,1743.02,126.66,783.02,1892,148.98,0.93
gWfqSFWW,m,4,4.93,0.94,15,3,8,1374.61,126.66,414.61,1872,497.39,3.11
gWfqSFWW,m,4,4.93,0.94,16,4,9,1608.47,126.66,648.47,1897.33,288.86,1.81
gWfqSFWW,m,4,4.93,0.94,17,2,4,701.33,126.66,258.67,25.33,-676,4.22
gWfqSFWW,m,4,4.93,0.94,18,2,7,1181.37,126.66,221.37,1856,674.63,4.22
gWfqSFWW,m,4,4.93,0.94,19,1,6,1064.17,126.66,104.17,1861.33,797.17,4.98
H3mYoTkS,f,4,4.48,0.49,5,1,6,1085.68,126.66,125.68,973.33,-112.35,0.7
H3mYoTkS,f,4,4.48,0.49,6,3,3,437.61,126.66,522.39,640,202.39,1.26
H3mYoTkS,f,4,4.48,0.49,7,1,5,909.03,126.66,50.97,820,-89.03,0.56
H3mYoTkS,f,4,4.48,0.49,8,5,10,1820.51,126.66,860.51,1201.33,-619.18,3.87
H3mYoTkS,f,4,4.48,0.49,9,2,4,697.35,126.66,262.65,773.33,75.98,0.47
H3mYoTkS,f,4,4.48,0.49,10,3,8,1375.05,126.66,415.05,1226.67,-148.38,0.93
H3mYoTkS,f,4,4.48,0.49,11,5,1,203.45,126.66,756.55,670.67,467.22,2.92
H3mYoTkS,f,4,4.48,0.49,12,2,7,1145.5,126.66,185.5,942.67,-202.84,1.27
H3mYoTkS,f,4,4.48,0.49,13,4,2,358.86,126.66,601.14,652,293.14,1.83
H3mYoTkS,f,4,4.48,0.49,14,4,2,358.86,126.66,601.14,562.67,203.81,1.27
H3mYoTkS,f,4,4.48,0.49,15,2,4,697.35,126.66,262.65,660,-37.35,0.23
H3mYoTkS,f,4,4.48,0.49,16,5,10,1820.51,126.66,860.51,1125.33,-695.18,4.34
H3mYoTkS,f,4,4.48,0.49,17,2,7,1145.5,126.66,185.5,1241.33,95.83,0.6
H3mYoTkS,f,4,4.48,0.49,18,3,8,1375.05,126.66,415.05,882.67,-492.38,3.08
H3mYoTkS,f,4,4.48,0.49,19,1,6,1085.68,126.66,125.68,882.67,-203.01,1.27
HE88QXpq,f,4,4.17,0.18,5,3,3,445.02,126.66,514.98,598.67,153.65,0.96
HE88QXpq,f,4,4.17,0.18,6,2,7,1254.73,126.66,294.73,534.67,-720.07,4.5
HE88QXpq,f,4,4.17,0.18,7,5,1,103.61,126.66,856.39,1093.33,989.72,6.19
HE88QXpq,f,4,4.17,0.18,8,4,9,1653.95,126.66,693.95,469.33,-1184.62,7.4
HE88QXpq,f,4,4.17,0.18,9,2,4,744.89,126.66,215.11,1064,319.11,1.99
HE88QXpq,f,4,4.17,0.18,10,3,8,1484.64,126.66,524.64,1018.67,-465.97,2.91
HE88QXpq,f,4,4.17,0.18,11,1,6,996.74,126.66,36.74,992,-4.74,0.03
HE88QXpq,f,4,4.17,0.18,12,1,5,871.15,126.66,88.85,1057.33,186.18,1.16
HE88QXpq,f,4,4.17,0.18,13,5,10,1703.43,126.66,743.43,1145.33,-558.1,3.49
HE88QXpq,f,4,4.17,0.18,14,4,2,427.27,126.66,532.73,1058.67,631.39,3.95
HE88QXpq,f,4,4.17,0.18,15,1,5,871.15,126.66,88.85,757.33,-113.82,0.71
HE88QXpq,f,4,4.17,0.18,16,5,10,1703.43,126.66,743.43,1060,-643.43,4.02
HE88QXpq,f,4,4.17,0.18,17,3,8,1484.64,126.66,524.64,1093.33,-391.3,2.45
HE88QXpq,f,4,4.17,0.18,18,4,9,1653.95,126.66,693.95,1318.67,-335.28,2.1
HE88QXpq,f,4,4.17,0.18,19,2,4,744.89,126.66,215.11,1418.67,673.78,4.21
HGwdQwep,f,4,4.87,0.88,5,3,8,1466.98,126.66,506.98,845.33,-621.64,3.89
HGwdQwep,f,4,4.87,0.88,6,2,4,714.65,126.66,245.35,788,73.35,0.46
HGwdQwep,f,4,4.87,0.88,7,3,3,562.11,126.66,397.89,765.33,203.23,1.27
HGwdQwep,f,4,4.87,0.88,8,5,1,188.04,126.66,771.96,804,615.96,3.85
HGwdQwep,f,4,4.87,0.88,9,5,10,1686.04,126.66,726.04,902.67,-783.37,4.9
HGwdQwep,f,4,4.87,0.88,10,4,2,280.65,126.66,679.35,701.33,420.69,2.63
HGwdQwep,f,4,4.87,0.88,11,4,9,1619.02,126.66,659.02,928,-691.02,4.32
HGwdQwep,f,4,4.87,0.88,12,1,5,868.16,126.66,91.84,946.67,78.51,0.49
HGwdQwep,f,4,4.87,0.88,13,1,6,1084.54,126.66,124.54,976,-108.54,0.68
HGwdQwep,f,4,4.87,0.88,14,4,9,1619.02,126.66,659.02,974.67,-644.35,4.03
HGwdQwep,f,4,4.87,0.88,15,1,6,1084.54,126.66,124.54,961.33,-123.21,0.77
HGwdQwep,f,4,4.87,0.88,16,5,10,1686.04,126.66,726.04,962.67,-723.37,4.52
HGwdQwep,f,4,4.87,0.88,17,2,7,1309.93,126.66,349.93,972,-337.93,2.11
HGwdQwep,f,4,4.87,0.88,18,3,3,562.11,126.66,397.89,982.67,420.56,2.63
HGwdQwep,f,4,4.87,0.88,19,3,8,1466.98,126.66,506.98,981.33,-485.64,3.04
hifvokxR,m,4,4.15,0.16,5,2,7,1294.98,126.66,334.98,1093.33,-201.65,1.26
hifvokxR,m,4,4.15,0.16,6,3,8,1450.56,126.66,490.56,1297.33,-153.23,0.96
hifvokxR,m,4,4.15,0.16,7,5,1,255.53,126.66,704.47,633.33,377.81,2.36
hifvokxR,m,4,4.15,0.16,8,5,10,1829.62,126.66,869.62,1194.67,-634.96,3.97
hifvokxR,m,4,4.15,0.16,9,2,4,667.51,126.66,292.49,816,148.49,0.93
hifvokxR,m,4,4.15,0.16,10,1,6,1063,126.66,103,725.33,-337.67,2.11
hifvokxR,m,4,4.15,0.16,11,4,2,267.73,126.66,692.27,302.67,34.94,0.22
hifvokxR,m,4,4.15,0.16,12,1,5,810.89,126.66,149.11,810.67,-0.23,0
hifvokxR,m,4,4.15,0.16,13,4,9,1643.17,126.66,683.17,1242.67,-400.5,2.5
hifvokxR,m,4,4.15,0.16,14,1,6,1063,126.66,103,1050.67,-12.33,0.08
hifvokxR,m,4,4.15,0.16,15,2,4,667.51,126.66,292.49,765.33,97.82,0.61
hifvokxR,m,4,4.15,0.16,16,5,10,1829.62,126.66,869.62,1085.33,-744.29,4.65
hifvokxR,m,4,4.15,0.16,17,3,8,1450.56,126.66,490.56,1330.67,-119.89,0.75
hifvokxR,m,4,4.15,0.16,18,5,1,255.53,126.66,704.47,753.33,497.81,3.11
hifvokxR,m,4,4.15,0.16,19,4,9,1643.17,126.66,683.17,1041.33,-601.83,3.76
hpxRSXSq,m,4,4.64,0.65,5,3,8,1390.65,126.66,430.65,1268,-122.65,0.77
hpxRSXSq,m,4,4.64,0.65,6,2,4,753.8,126.66,206.2,920,166.2,1.04
hpxRSXSq,m,4,4.64,0.65,7,5,1,232.49,126.66,727.51,721.33,488.84,3.06
hpxRSXSq,m,4,4.64,0.65,8,1,6,1034.71,126.66,74.71,1074.67,39.96,0.25
hpxRSXSq,m,4,4.64,0.65,9,3,3,452.25,126.66,507.75,761.33,309.09,1.93
hpxRSXSq,m,4,4.64,0.65,10,1,5,855.99,126.66,104.01,948,92.01,0.58
hpxRSXSq,m,4,4.64,0.65,11,5,10,1802.81,126.66,842.81,1216,-586.81,3.67
hpxRSXSq,m,4,4.64,0.65,12,4,9,1496.59,126.66,536.59,1232,-264.59,1.65
hpxRSXSq,m,4,4.64,0.65,13,4,2,363.77,126.66,596.23,932,568.23,3.55
hpxRSXSq,m,4,4.64,0.65,14,3,3,452.25,126.66,507.75,565.33,113.09,0.71
hpxRSXSq,m,4,4.64,0.65,15,3,8,1390.65,126.66,430.65,1217.33,-173.32,1.08
hpxRSXSq,m,4,4.64,0.65,16,1,5,855.99,126.66,104.01,1005.33,149.34,0.93
hpxRSXSq,m,4,4.64,0.65,17,2,7,1148.72,126.66,188.72,1078.67,-70.05,0.44
hpxRSXSq,m,4,4.64,0.65,18,4,9,1496.59,126.66,536.59,1266.67,-229.92,1.44
hpxRSXSq,m,4,4.64,0.65,19,1,6,1034.71,126.66,74.71,993.33,-41.38,0.26
hqqLsD7y,f,4,4.21,0.22,5,5,1,233.28,126.66,726.72,349.33,116.06,0.73
hqqLsD7y,f,4,4.21,0.22,6,3,3,442.48,126.66,517.52,332,-110.48,0.69
hqqLsD7y,f,4,4.21,0.22,7,2,7,1159.2,126.66,199.2,316,-843.2,5.27
hqqLsD7y,f,4,4.21,0.22,8,1,5,928.87,126.66,31.13,314.67,-614.2,3.84
hqqLsD7y,f,4,4.21,0.22,9,5,10,1838.4,126.66,878.4,326.67,-1511.73,9.45
hqqLsD7y,f,4,4.21,0.22,10,1,6,985.33,126.66,25.33,340,-645.33,4.03
hqqLsD7y,f,4,4.21,0.22,11,4,9,1593.55,126.66,633.55,320,-1273.55,7.96
hqqLsD7y,f,4,4.21,0.22,12,2,4,712.08,126.66,247.92,310.67,-401.41,2.51
hqqLsD7y,f,4,4.21,0.22,13,4,2,335.81,126.66,624.19,317.33,-18.48,0.12
hqqLsD7y,f,4,4.21,0.22,14,4,9,1593.55,126.66,633.55,321.33,-1272.21,7.95
hqqLsD7y,f,4,4.21,0.22,15,3,8,1376.05,126.66,416.05,326.67,-1049.39,6.56
hqqLsD7y,f,4,4.21,0.22,16,5,1,233.28,126.66,726.72,305.33,72.06,0.45
hqqLsD7y,f,4,4.21,0.22,17,4,2,335.81,126.66,624.19,330.67,-5.14,0.03
hqqLsD7y,f,4,4.21,0.22,18,1,5,928.87,126.66,31.13,310.67,-618.2,3.86
hqqLsD7y,f,4,4.21,0.22,19,5,10,1838.4,126.66,878.4,297.33,-1541.07,9.63
iFbfJC1R,m,4,4.78,0.79,5,2,7,1167.04,126.66,207.04,1644,476.96,2.98
iFbfJC1R,m,4,4.78,0.79,6,2,4,640.92,126.66,319.08,686.67,45.75,0.29
iFbfJC1R,m,4,4.78,0.79,7,4,2,422.79,126.66,537.21,336,-86.79,0.54
iFbfJC1R,m,4,4.78,0.79,8,1,5,788.89,126.66,171.11,32,-756.89,4.73
iFbfJC1R,m,4,4.78,0.79,9,1,6,1085.96,126.66,125.96,1844,758.04,4.74
iFbfJC1R,m,4,4.78,0.79,10,3,3,479.23,126.66,480.77,1817.33,1338.1,8.36
iFbfJC1R,m,4,4.78,0.79,11,5,10,1741.03,126.66,781.03,1624,-117.03,0.73
iFbfJC1R,m,4,4.78,0.79,12,5,1,170.31,126.66,789.69,698.67,528.36,3.3
iFbfJC1R,m,4,4.78,0.79,13,4,9,1566.69,126.66,606.69,1234.67,-332.02,2.08
iFbfJC1R,m,4,4.78,0.79,14,5,10,1741.03,126.66,781.03,1634.67,-106.37,0.66
iFbfJC1R,m,4,4.78,0.79,15,1,5,788.89,126.66,171.11,688,-100.89,0.63
iFbfJC1R,m,4,4.78,0.79,16,3,8,1401.55,126.66,441.55,1249.33,-152.22,0.95
iFbfJC1R,m,4,4.78,0.79,17,3,3,479.23,126.66,480.77,721.33,242.1,1.51
iFbfJC1R,m,4,4.78,0.79,18,1,6,1085.96,126.66,125.96,1244,158.04,0.99
iFbfJC1R,m,4,4.78,0.79,19,4,2,422.79,126.66,537.21,724,301.21,1.88
iria4sRX,f,4,4.62,0.63,5,2,4,709.79,126.66,250.21,849.33,139.54,0.87
iria4sRX,f,4,4.62,0.63,6,5,10,1677.48,126.66,717.48,1562.67,-114.81,0.72
iria4sRX,f,4,4.62,0.63,7,3,8,1356.68,126.66,396.68,1480,123.32,0.77
iria4sRX,f,4,4.62,0.63,8,1,6,1022.12,126.66,62.12,980,-42.12,0.26
iria4sRX,f,4,4.62,0.63,9,4,2,362.29,126.66,597.71,668,305.71,1.91
iria4sRX,f,4,4.62,0.63,10,2,7,1163.98,126.66,203.98,1182.67,18.68,0.12
iria4sRX,f,4,4.62,0.63,11,5,1,152.53,126.66,807.47,562.67,410.14,2.56
iria4sRX,f,4,4.62,0.63,12,1,5,802.19,126.66,157.81,824,21.81,0.14
iria4sRX,f,4,4.62,0.63,13,3,3,467.46,126.66,492.54,785.33,317.87,1.99
iria4sRX,f,4,4.62,0.63,14,4,9,1578.9,126.66,618.9,1504,-74.9,0.47
iria4sRX,f,4,4.62,0.63,15,3,3,467.46,126.66,492.54,698.67,231.21,1.45
iria4sRX,f,4,4.62,0.63,16,4,2,362.29,126.66,597.71,650.67,288.38,1.8
iria4sRX,f,4,4.62,0.63,17,5,10,1677.48,126.66,717.48,1088,-589.48,3.68
iria4sRX,f,4,4.62,0.63,18,3,8,1356.68,126.66,396.68,1084,-272.68,1.7
iria4sRX,f,4,4.62,0.63,19,1,6,1022.12,126.66,62.12,970.67,-51.46,0.32
iuHz1pGi,f,4,4.5,0.51,5,2,7,1227.27,126.66,267.27,1726.67,499.4,3.12
iuHz1pGi,f,4,4.5,0.51,6,4,9,1583.26,126.66,623.26,1773.33,190.07,1.19
iuHz1pGi,f,4,4.5,0.51,7,2,4,713.26,126.66,246.74,166.67,-546.6,3.42
iuHz1pGi,f,4,4.5,0.51,8,1,5,814.37,126.66,145.63,709.33,-105.03,0.66
iuHz1pGi,f,4,4.5,0.51,9,3,3,445.8,126.66,514.2,320,-125.8,0.79
iuHz1pGi,f,4,4.5,0.51,10,5,10,1712.28,126.66,752.28,1657.33,-54.94,0.34
iuHz1pGi,f,4,4.5,0.51,11,5,1,186.22,126.66,773.78,225.33,39.11,0.24
iuHz1pGi,f,4,4.5,0.51,12,1,6,1036.65,126.66,76.65,1242.67,206.02,1.29
iuHz1pGi,f,4,4.5,0.51,13,4,2,357.63,126.66,602.37,253.33,-104.29,0.65
iuHz1pGi,f,4,4.5,0.51,14,2,7,1227.27,126.66,267.27,1201.33,-25.93,0.16
iuHz1pGi,f,4,4.5,0.51,15,4,9,1583.26,126.66,623.26,1509.33,-73.93,0.46
iuHz1pGi,f,4,4.5,0.51,16,2,4,713.26,126.66,246.74,406.67,-306.6,1.92
iuHz1pGi,f,4,4.5,0.51,17,1,5,814.37,126.66,145.63,812,-2.37,0.01
iuHz1pGi,f,4,4.5,0.51,18,1,6,1036.65,126.66,76.65,1176,139.35,0.87
iuHz1pGi,f,4,4.5,0.51,19,4,2,357.63,126.66,602.37,397.33,39.71,0.25
iULxWqDZ,m,4,4.63,0.64,5,2,4,647.42,126.66,312.58,1690.67,1043.24,6.52
iULxWqDZ,m,4,4.63,0.64,6,1,5,910.75,126.66,49.25,933.33,22.59,0.14
iULxWqDZ,m,4,4.63,0.64,7,3,3,527.09,126.66,432.91,230.67,-296.42,1.85
iULxWqDZ,m,4,4.63,0.64,8,3,8,1332.92,126.66,372.92,1550.67,217.74,1.36
iULxWqDZ,m,4,4.63,0.64,9,5,10,1796.98,126.66,836.98,1826.67,29.69,0.19
iULxWqDZ,m,4,4.63,0.64,10,1,6,1119.6,126.66,159.6,969.33,-150.27,0.94
iULxWqDZ,m,4,4.63,0.64,11,2,7,1221.45,126.66,261.45,1058.67,-162.78,1.02
iULxWqDZ,m,4,4.63,0.64,12,5,1,137.25,126.66,822.75,308,170.75,1.07
iULxWqDZ,m,4,4.63,0.64,13,4,9,1492.57,126.66,532.57,1278.67,-213.9,1.34
iULxWqDZ,m,4,4.63,0.64,14,2,4,647.42,126.66,312.58,630.67,-16.76,0.1
iULxWqDZ,m,4,4.63,0.64,15,1,6,1119.6,126.66,159.6,1152,32.4,0.2
iULxWqDZ,m,4,4.63,0.64,16,4,2,264.12,126.66,695.88,426.67,162.54,1.02
iULxWqDZ,m,4,4.63,0.64,17,1,5,910.75,126.66,49.25,841.33,-69.41,0.43
iULxWqDZ,m,4,4.63,0.64,18,5,1,137.25,126.66,822.75,317.33,180.08,1.13
iULxWqDZ,m,4,4.63,0.64,19,2,7,1221.45,126.66,261.45,1285.33,63.88,0.4
J2fkgrgD,f,4,4.93,0.94,5,1,6,1053.86,126.66,93.86,1061.33,7.48,0.05
J2fkgrgD,f,4,4.93,0.94,6,5,10,1767.29,126.66,807.29,1366.67,-400.62,2.5
J2fkgrgD,f,4,4.93,0.94,7,1,5,813.97,126.66,146.03,742.67,-71.3,0.45
J2fkgrgD,f,4,4.93,0.94,8,3,3,460.36,126.66,499.64,716,255.64,1.6
J2fkgrgD,f,4,4.93,0.94,9,4,9,1637.51,126.66,677.51,1314.67,-322.84,2.02
J2fkgrgD,f,4,4.93,0.94,10,4,2,345.74,126.66,614.26,724,378.26,2.36
J2fkgrgD,f,4,4.93,0.94,11,5,1,246.7,126.66,713.3,730.67,483.97,3.02
J2fkgrgD,f,4,4.93,0.94,12,2,4,705.43,126.66,254.57,720,14.57,0.09
J2fkgrgD,f,4,4.93,0.94,13,3,8,1314.68,126.66,354.68,1248,-66.68,0.42
J2fkgrgD,f,4,4.93,0.94,14,2,7,1219.15,126.66,259.15,1236,16.85,0.11
J2fkgrgD,f,4,4.93,0.94,15,5,10,1767.29,126.66,807.29,1240,-527.29,3.3
J2fkgrgD,f,4,4.93,0.94,16,4,2,345.74,126.66,614.26,716,370.26,2.31
J2fkgrgD,f,4,4.93,0.94,17,2,4,705.43,126.66,254.57,738.67,33.24,0.21
J2fkgrgD,f,4,4.93,0.94,18,1,6,1053.86,126.66,93.86,1025.33,-28.52,0.18
J2fkgrgD,f,4,4.93,0.94,19,4,9,1637.51,126.66,677.51,1254.67,-382.84,2.39
JdwXQDqh,m,4,4.63,0.64,5,1,5,948.32,126.66,11.68,982.67,34.34,0.21
JdwXQDqh,m,4,4.63,0.64,6,1,6,993.21,126.66,33.21,934.67,-58.54,0.37
JdwXQDqh,m,4,4.63,0.64,7,3,8,1355.95,126.66,395.95,1093.33,-262.62,1.64
JdwXQDqh,m,4,4.63,0.64,8,2,4,757.46,126.66,202.54,794.67,37.2,0.23
JdwXQDqh,m,4,4.63,0.64,9,4,9,1589.95,126.66,629.95,1309.33,-280.62,1.75
JdwXQDqh,m,4,4.63,0.64,10,5,1,197.38,126.66,762.62,712,514.62,3.22
JdwXQDqh,m,4,4.63,0.64,11,3,3,446.31,126.66,513.69,722.67,276.35,1.73
JdwXQDqh,m,4,4.63,0.64,12,4,2,430.78,126.66,529.22,708,277.22,1.73
JdwXQDqh,m,4,4.63,0.64,13,2,7,1184.11,126.66,224.11,1242.67,58.56,0.37
JdwXQDqh,m,4,4.63,0.64,14,2,7,1184.11,126.66,224.11,1274.67,90.56,0.57
JdwXQDqh,m,4,4.63,0.64,15,4,9,1589.95,126.66,629.95,1334.67,-255.28,1.6
JdwXQDqh,m,4,4.63,0.64,16,2,4,757.46,126.66,202.54,1273.33,515.87,3.22
JdwXQDqh,m,4,4.63,0.64,17,1,5,948.32,126.66,11.68,1041.33,93.01,0.58
JdwXQDqh,m,4,4.63,0.64,18,1,6,993.21,126.66,33.21,986.67,-6.54,0.04
JdwXQDqh,m,4,4.63,0.64,19,5,1,197.38,126.66,762.62,713.33,515.96,3.22
JzT36kzK,m,4,4.78,0.79,5,1,5,905.49,126.66,54.51,946.67,41.18,0.26
JzT36kzK,m,4,4.78,0.79,6,4,2,431.3,126.66,528.7,284,-147.3,0.92
JzT36kzK,m,4,4.78,0.79,7,2,4,711.06,126.66,248.94,896,184.94,1.16
JzT36kzK,m,4,4.78,0.79,8,3,8,1330.54,126.66,370.54,1662.67,332.13,2.08
JzT36kzK,m,4,4.78,0.79,9,4,9,1625.63,126.66,665.63,1724,98.37,0.61
JzT36kzK,m,4,4.78,0.79,10,1,6,1012.08,126.66,52.08,981.33,-30.74,0.19
JzT36kzK,m,4,4.78,0.79,11,2,7,1161.74,126.66,201.74,1062.67,-99.07,0.62
JzT36kzK,m,4,4.78,0.79,12,3,3,527.41,126.66,432.59,269.33,-258.08,1.61
JzT36kzK,m,4,4.78,0.79,13,5,1,103.62,126.66,856.38,122.67,19.05,0.12
JzT36kzK,m,4,4.78,0.79,14,2,4,711.06,126.66,248.94,860,148.94,0.93
JzT36kzK,m,4,4.78,0.79,15,1,5,905.49,126.66,54.51,1016,110.51,0.69
JzT36kzK,m,4,4.78,0.79,16,2,7,1161.74,126.66,201.74,1177.33,15.6,0.1
