subj_id,gender,age_group,age,age_centered,trial_nr,symmetric_position,target_position,eye_radius,eye_center_left_x,eye_center_right_x,eye_center_left_y,eye_center_right_y,pupil_final_left_x,pupil_final_right_x,pupil_final_left_y,pupil_final_right_y,target_center_x,target_center_y,click_scaled_x,click_dist_from_target_center_x,click_dist_balloons
gp1-47,m,20,21,3,9,2,4,37.28,872.12,1045.89,937.8,937.8,868.83,1036.9,909.26,910.52,778.49,126.67,838.4,59.91,0.37
gp1-47,m,20,21,3,10,5,1,45.1,882.92,1041.46,871.69,871.69,858.63,1014.83,846.69,849.2,159.05,126.67,391.68,232.63,1.45
gp1-47,m,20,21,3,11,4,9,42.48,854.99,1059.5,923.25,923.25,876.5,1076.6,898.43,895.21,1545.27,126.67,1619.2,73.93,0.46
gp1-47,m,20,21,3,12,1,5,37.28,872.12,1045.89,937.8,937.8,873.33,1041.02,909.1,909.49,906.46,126.67,968.96,62.5,0.39
gp1-47,m,20,21,3,13,1,6,45.1,882.92,1041.46,871.69,871.69,886.98,1038.15,837.07,836.99,970.29,126.67,1067.52,97.23,0.61
gp1-47,m,20,21,3,14,3,8,37.28,872.12,1045.89,937.8,937.8,887.48,1056.98,913.53,911.3,1385.37,126.67,1433.6,48.23,0.3
gp1-47,m,20,21,3,15,4,2,42.48,854.99,1059.5,923.25,923.25,836.67,1037.15,895.99,899.18,319.67,126.67,456.96,137.29,0.86
gp1-47,m,20,21,3,16,1,6,37.28,872.12,1045.89,937.8,937.8,875.57,1043.22,909.28,909.2,970.29,126.67,1088,117.71,0.74
gp1-47,m,20,21,3,17,2,4,42.48,854.99,1059.5,923.25,923.25,851.85,1048.57,890.56,892.28,778.49,126.67,934.4,155.91,0.97
gp1-47,m,20,21,3,18,1,5,45.1,882.92,1041.46,871.69,871.69,884.02,1035.25,836.85,837.39,906.46,126.67,949.76,43.3,0.27
gp1-47,m,20,21,3,19,2,7,45.1,882.92,1041.46,871.69,871.69,899.12,1051.84,840.83,838.42,1273.91,126.67,1344,70.09,0.44
gp1-48,f,20,21,3,5,1,5,37.28,872.12,1045.89,937.8,937.8,871.21,1039.03,909.09,909.91,846.47,126.67,914.3,67.84,0.42
gp1-48,f,20,21,3,6,5,10,42.48,854.99,1059.5,923.25,923.25,879.35,1080.76,901.23,898.22,1736.22,126.67,1529.54,-206.68,1.29
gp1-48,f,20,21,3,7,2,4,42.48,854.99,1059.5,923.25,923.25,848.65,1045.93,891.02,893.34,698.2,126.67,820.68,122.48,0.77
gp1-48,f,20,21,3,8,1,6,45.1,882.92,1041.46,871.69,871.69,888.19,1039.38,837.24,836.9,996.88,126.67,1031.33,34.45,0.22
gp1-48,f,20,21,3,9,5,1,37.28,872.12,1045.89,937.8,937.8,854.34,1025.56,915.24,917.51,232.94,126.67,452.88,219.94,1.37
gp1-48,f,20,21,3,10,3,3,45.1,882.92,1041.46,871.69,871.69,870.78,1023.88,839.02,841.6,606.17,126.67,634.55,28.38,0.18
gp1-48,f,20,21,3,11,4,2,42.48,854.99,1059.5,923.25,923.25,836.61,1037.1,896.03,899.23,316.94,126.67,256.71,-60.22,0.38
gp1-48,f,20,21,3,12,2,7,37.28,872.12,1045.89,937.8,937.8,882.16,1050.4,910.89,909.43,1174.84,126.67,1196.29,21.45,0.13
gp1-48,f,20,21,3,13,4,9,45.1,882.92,1041.46,871.69,871.69,905.85,1060.68,845.44,842.61,1533.93,126.67,1497.22,-36.71,0.23
gp1-48,f,20,21,3,14,3,8,42.48,854.99,1059.5,923.25,923.25,874.93,1074.36,897.15,893.96,1463.68,126.67,1523.97,60.29,0.38
gp1-48,f,20,21,3,15,3,3,37.28,872.12,1045.89,937.8,937.8,863.17,1032.2,910.5,912.55,606.17,126.67,497.46,-108.71,0.68
gp1-48,f,20,21,3,16,2,4,42.48,854.99,1059.5,923.25,923.25,848.65,1045.93,891.02,893.34,698.2,126.67,500.8,-197.4,1.23
gp1-48,f,20,21,3,17,4,2,45.1,882.92,1041.46,871.69,871.69,861.84,1017.16,843.94,846.7,316.94,126.67,325.82,8.88,0.06
gp1-48,f,20,21,3,18,1,5,37.28,872.12,1045.89,937.8,937.8,871.21,1039.03,909.09,909.91,846.47,126.67,809.53,-36.93,0.23
gp1-48,f,20,21,3,19,4,9,42.48,854.99,1059.5,923.25,923.25,876.29,1076.31,898.25,895.03,1533.93,126.67,1414.74,-119.19,0.74
gp1-49,m,19,19,1,5,2,4,42.48,854.99,1059.5,923.25,923.25,849.22,1046.4,890.92,893.13,712.94,126.67,787.51,74.57,0.47
gp1-49,m,19,19,1,6,4,2,45.1,882.92,1041.46,871.69,871.69,862.14,1017.39,843.7,846.49,329.82,126.67,276.25,-53.56,0.33
gp1-49,m,19,19,1,7,1,5,37.28,872.12,1045.89,937.8,937.8,869.09,1037.13,909.23,910.44,786.2,126.67,785.01,-1.19,0.01
gp1-49,m,19,19,1,8,5,1,42.48,854.99,1059.5,923.25,923.25,834.58,1035.72,897.52,900.6,223,126.67,180,-43,0.27
gp1-49,m,19,19,1,9,2,7,45.1,882.92,1041.46,871.69,871.69,896.15,1048.21,839.44,837.49,1188.48,126.67,1230.01,41.53,0.26
gp1-49,m,19,19,1,10,5,10,42.48,854.99,1059.5,923.25,923.25,879.3,1080.68,901.16,898.15,1731.45,126.67,1577.51,-153.94,0.96
gp1-49,m,19,19,1,11,3,3,45.1,882.92,1041.46,871.69,871.69,868.85,1022.38,839.8,842.52,554.2,126.67,531.25,-22.94,0.14
gp1-49,m,19,19,1,12,4,9,37.28,872.12,1045.89,937.8,937.8,889.56,1059.73,914.98,912.63,1491.93,126.67,1518.76,26.84,0.17
gp1-49,m,19,19,1,13,1,6,42.48,854.99,1059.5,923.25,923.25,860.12,1056.28,890.81,890.56,980.96,126.67,985.01,4.04,0.03
gp1-49,m,19,19,1,14,4,2,45.1,882.92,1041.46,871.69,871.69,862.14,1017.39,843.7,846.49,329.82,126.67,257.5,-72.31,0.45
gp1-49,m,19,19,1,15,5,1,37.28,872.12,1045.89,937.8,937.8,854.17,1025.43,915.37,917.63,223,126.67,73.75,-149.25,0.93
gp1-49,m,19,19,1,16,3,8,37.28,872.12,1045.89,937.8,937.8,886.96,1056.31,913.2,911.03,1361.49,126.67,1397.51,36.03,0.23
gp1-49,m,19,19,1,17,4,9,45.1,882.92,1041.46,871.69,871.69,904.98,1059.49,844.7,841.86,1491.93,126.67,1486.26,-5.66,0.04
gp1-49,m,19,19,1,18,3,3,42.48,854.99,1059.5,923.25,923.25,843.39,1041.91,892.52,895.52,554.2,126.67,671.26,117.06,0.73
gp1-49,m,19,19,1,19,1,5,45.1,882.92,1041.46,871.69,871.69,878.43,1030.16,837.13,838.72,786.2,126.67,856.26,70.06,0.44
gp1-50,,18,18,0,5,4,9,42.48,854.99,1059.5,923.25,923.25,876.27,1076.27,898.23,895.01,1532.54,126.67,1393.77,-138.77,0.87
gp1-50,,18,18,0,6,2,7,45.1,882.92,1041.46,871.69,871.69,894.78,1046.6,838.92,837.22,1152.51,126.67,1126.43,-26.09,0.16
gp1-50,,18,18,0,7,4,2,37.28,872.12,1045.89,937.8,937.8,857.4,1027.8,913.13,915.49,388.17,126.67,358.03,-30.14,0.19
gp1-50,,18,18,0,8,3,3,45.1,882.92,1041.46,871.69,871.69,865.53,1019.88,841.48,844.32,453.99,126.67,566.95,112.96,0.71
gp1-50,,18,18,0,9,2,4,42.48,854.99,1059.5,923.25,923.25,850.4,1047.36,890.73,892.73,742.57,126.67,839.61,97.04,0.61
gp1-50,,18,18,0,10,1,5,37.28,872.12,1045.89,937.8,937.8,874.89,1042.54,909.21,909.27,950.6,126.67,968.85,18.25,0.11
gp1-50,,18,18,0,11,1,6,42.48,854.99,1059.5,923.25,923.25,863.8,1060.21,891.61,890.41,1076.81,126.67,1073.31,-3.5,0.02
gp1-50,,18,18,0,12,5,1,45.1,882.92,1041.46,871.69,871.69,858.68,1014.86,846.64,849.16,161.91,126.67,131.4,-30.51,0.19
gp1-50,,18,18,0,13,5,10,42.48,854.99,1059.5,923.25,923.25,879,1080.25,900.84,897.79,1708.79,126.67,1631.02,-77.77,0.49
gp1-50,,18,18,0,14,4,9,45.1,882.92,1041.46,871.69,871.69,905.83,1060.64,845.42,842.59,1532.54,126.67,1384.92,-147.62,0.92
gp1-50,,18,18,0,15,3,3,37.28,872.12,1045.89,937.8,937.8,858.96,1028.96,912.27,914.6,453.99,126.67,531.54,77.55,0.48
gp1-50,,18,18,0,16,5,1,37.28,872.12,1045.89,937.8,937.8,853.2,1024.72,916.19,918.38,161.91,126.67,218.16,56.25,0.35
gp1-50,,18,18,0,17,5,10,45.1,882.92,1041.46,871.69,871.69,908.8,1064.72,848.34,845.73,1708.79,126.67,1551.35,-157.44,0.98
gp1-50,,18,18,0,18,2,4,42.48,854.99,1059.5,923.25,923.25,850.4,1047.36,890.73,892.73,742.57,126.67,887.41,144.84,0.91
gp1-50,,18,18,0,19,1,6,45.1,882.92,1041.46,871.69,871.69,891.7,1043.11,837.96,836.87,1076.81,126.67,1066.23,-10.58,0.07
