b_Intercept,b_age_centered,sigma,Intercept,lp__
-0.297434,-0.00081094,0.46374,-0.313889,-206.741
-0.235766,-0.00327685,0.461325,-0.302256,-208.003
-0.251651,-0.00226413,0.465213,-0.297592,-207.26
-0.263674,-0.00229835,0.463398,-0.310309,-206.468
-0.278817,-0.00159944,0.451317,-0.31127,-204.683
-0.273093,-0.00167334,0.457972,-0.307046,-205.498
-0.289982,-0.000803569,0.454862,-0.306287,-205.732
-0.324694,-0.000830546,0.449034,-0.341546,-206.136
-0.278874,-0.00216244,0.438876,-0.322751,-204.341
-0.32392,-0.000466864,0.433577,-0.333393,-205.953
-0.257672,-0.00343995,0.439743,-0.327472,-206.79
-0.312369,0.000317958,0.440119,-0.305917,-207.484
-0.297496,-0.000242722,0.441327,-0.302421,-206.106
-0.265923,-0.00126356,0.439628,-0.291562,-205.366
-0.277263,-0.00111759,0.439387,-0.29994,-204.837
-0.300498,-0.000251416,0.441971,-0.305599,-205.949
-0.268589,-0.00186145,0.440483,-0.306359,-204.3
-0.263982,-0.00108628,0.428707,-0.286023,-206.578
-0.290442,-0.00208706,0.445111,-0.33279,-204.839
-0.260774,-0.0019686,0.441511,-0.300719,-204.622
-0.257502,-0.00250736,0.434072,-0.308379,-204.849
-0.256671,-0.00157914,0.431278,-0.288713,-205.786
-0.291176,-0.000991603,0.424844,-0.311296,-205.31
-0.278192,-0.00224521,0.434084,-0.323749,-204.53
-0.280748,-0.00147003,0.417695,-0.310576,-205.999
-0.260206,-0.00187932,0.441903,-0.298339,-204.743
-0.281196,-0.00109478,0.444874,-0.30341,-204.785
-0.303751,-0.0000462777,0.440982,-0.30469,-206.477
-0.266273,-0.00196594,0.440597,-0.306164,-204.348
-0.274244,-0.00156289,0.441839,-0.305956,-204.322
-0.228145,-0.00284097,0.436299,-0.28579,-206.965
-0.280277,-0.000486671,0.424944,-0.290152,-207.432
-0.265749,-0.000865313,0.422777,-0.283307,-207.88
-0.233828,-0.00256426,0.426354,-0.285858,-207.196
-0.281383,-0.00116677,0.448646,-0.305058,-204.856
-0.274308,-0.00248988,0.443687,-0.324829,-204.81
-0.31726,-0.00103691,0.444097,-0.3383,-205.381
-0.288049,-0.00184841,0.463464,-0.325554,-206.303
-0.300599,-0.00146614,0.446048,-0.330349,-204.655
-0.31034,-0.00161688,0.450161,-0.343148,-205.81
-0.275796,-0.000377632,0.435821,-0.283459,-207.55
-0.242554,-0.00300598,0.447546,-0.303548,-206.005
-0.305568,0.000234779,0.433366,-0.300804,-207.685
-0.325337,-0.000633723,0.446738,-0.338196,-206.013
-0.273922,-0.00252096,0.475963,-0.325074,-209.168
-0.300477,-0.00123161,0.476303,-0.325468,-208.911
-0.297851,-0.00124023,0.474571,-0.323016,-208.459
-0.288779,-0.00198627,0.406065,-0.329082,-209.08
-0.320424,-0.000703626,0.417442,-0.334701,-207.478
-0.288412,-0.00193671,0.441553,-0.327709,-204.394
-0.307258,-0.00155606,0.45414,-0.338832,-205.793
-0.304916,-0.00153628,0.456128,-0.336089,-205.809
-0.251953,-0.00338181,0.453028,-0.320573,-207.005
-0.284425,-0.000329435,0.433201,-0.29111,-206.931
-0.271075,-0.00178659,0.442591,-0.307326,-204.289
-0.266048,-0.00175842,0.450542,-0.301728,-204.951
-0.294633,-0.00144813,0.438875,-0.324016,-204.231
-0.273752,-0.00225399,0.448627,-0.319487,-204.692
-0.258405,-0.00312418,0.446973,-0.321797,-205.986
-0.248959,-0.00349056,0.445726,-0.319785,-206.826
-0.281313,-0.00061158,0.436367,-0.293722,-206.001
-0.269541,-0.00202769,0.43881,-0.310685,-204.236
-0.295327,-0.00127335,0.430951,-0.321164,-204.501
-0.235874,-0.00248884,0.459554,-0.286374,-207.57
-0.314521,-0.0019941,0.430815,-0.354983,-207.296
-0.226085,-0.00270446,0.437168,-0.28096,-207.298
-0.28241,-0.000798373,0.431216,-0.298609,-205.562
-0.281822,-0.00237041,0.45463,-0.329919,-205.629
-0.277919,-0.00139583,0.4439,-0.306242,-204.423
-0.277919,-0.00139583,0.4439,-0.306242,-204.423
-0.303026,-0.0000973904,0.442003,-0.305003,-206.342
-0.290569,-0.000673306,0.443033,-0.304231,-205.214
-0.309596,-0.00108786,0.444065,-0.331669,-204.881
-0.300688,-0.000257453,0.438772,-0.305912,-205.914
-0.287446,-0.00108699,0.437892,-0.309502,-204.455
-0.283558,-0.00218137,0.42694,-0.327819,-205.103
-0.273181,-0.00228553,0.449778,-0.319556,-204.804
-0.296188,-0.00132199,0.431274,-0.323012,-204.491
-0.274117,-0.0021881,0.436107,-0.318515,-204.325
-0.273852,-0.00232785,0.436147,-0.321086,-204.489
-0.270173,-0.00110411,0.435997,-0.292577,-205.452
-0.258271,-0.00250528,0.44568,-0.309105,-204.874
-0.311499,-0.00112811,0.439867,-0.334389,-204.93
-0.28672,-0.00124404,0.443722,-0.311962,-204.351
-0.241333,-0.00312762,0.436812,-0.304794,-206.047
-0.248753,-0.00266724,0.442478,-0.302873,-205.232
-0.268223,-0.00273629,0.447472,-0.323745,-205.306
-0.315791,-0.000899978,0.441028,-0.334052,-205.159
-0.29269,-0.00208931,0.438732,-0.335083,-204.866
-0.255765,-0.00191872,0.439732,-0.294697,-205
-0.246379,-0.00245788,0.445963,-0.296251,-205.465
-0.281939,-0.00233079,0.440849,-0.329233,-204.736
-0.285608,-0.00119626,0.43601,-0.309881,-204.38
-0.238744,-0.00285941,0.449522,-0.296764,-206.236
-0.310938,-0.000314382,0.450812,-0.317317,-206.014
-0.301174,-0.00126037,0.457548,-0.326748,-205.61
-0.279203,-0.00199981,0.443294,-0.319781,-204.252
-0.275508,-0.00190693,0.443577,-0.314201,-204.209
-0.272573,-0.00194324,0.434245,-0.312003,-204.252
-0.278109,-0.000996839,0.434035,-0.298336,-205.172
-0.289646,-0.00222474,0.432846,-0.334788,-205.111
-0.287898,-0.00239126,0.431496,-0.336418,-205.481
-0.311578,-0.00155974,0.432497,-0.343226,-205.63
-0.270642,-0.00130961,0.432888,-0.297215,-205.032
-0.278634,-0.000519111,0.429927,-0.289167,-206.957
-0.255799,-0.00191779,0.43387,-0.294713,-205.115
-0.305216,-0.00157685,0.44074,-0.337212,-204.904
-0.322009,-0.0010022,0.4446,-0.342344,-205.787
-0.32731,-0.00073986,0.442618,-0.342323,-206.067
-0.273486,-0.0021732,0.45611,-0.317581,-205.303
-0.272148,-0.00241036,0.435304,-0.321056,-204.603
-0.267398,-0.00234313,0.43773,-0.314942,-204.442
-0.283781,-0.00132538,0.438452,-0.310674,-204.242
-0.276707,-0.00251573,0.446463,-0.327753,-205.064
-0.26697,-0.00272354,0.442741,-0.322233,-205.056
-0.274715,-0.00229569,0.435045,-0.321296,-204.488
-0.272422,-0.00247252,0.4453,-0.322591,-204.79
-0.300112,-0.000852503,0.44757,-0.31741,-204.886
-0.253434,-0.00222102,0.451462,-0.2985,-205.43
-0.260089,-0.00230661,0.447213,-0.306892,-204.796
-0.277629,-0.00111524,0.42979,-0.300258,-205.169
-0.274612,-0.00303295,0.440735,-0.336153,-206.274
-0.255828,-0.00257731,0.431703,-0.308124,-205.074
-0.254079,-0.00235938,0.428411,-0.301952,-205.297
-0.262822,-0.00265212,0.449817,-0.316635,-205.231
-0.288262,-0.000752825,0.452504,-0.303538,-205.68
-0.273945,-0.00209954,0.448409,-0.316547,-204.542
-0.278456,-0.0013359,0.431934,-0.305563,-204.586
-0.324942,-0.00104685,0.457312,-0.346184,-207.09
-0.305215,-0.00112992,0.462529,-0.328142,-206.446
-0.283629,-0.00165458,0.445803,-0.317201,-204.256
-0.27019,-0.00172816,0.441242,-0.305256,-204.33
-0.284468,-0.000694549,0.443536,-0.298561,-205.505
-0.297604,-0.000421845,0.444856,-0.306164,-205.641
-0.309895,0.000430696,0.440566,-0.301155,-208.079
-0.311331,-0.00026359,0.44239,-0.316679,-205.715
-0.337532,-0.000389651,0.442582,-0.345438,-206.999
-0.319181,-0.00060378,0.446514,-0.331433,-205.602
-0.26795,-0.00225053,0.452066,-0.313615,-204.958
-0.264426,-0.00244614,0.448369,-0.31406,-204.865
-0.250999,-0.00311724,0.446846,-0.31425,-205.919
-0.299837,-0.000890617,0.443323,-0.317908,-204.649
-0.263544,-0.00208591,0.433137,-0.305869,-204.55
-0.291109,-0.00195779,0.435936,-0.330834,-204.568
-0.271878,-0.00289052,0.435713,-0.330529,-205.689
-0.287144,-0.00339199,0.438667,-0.35597,-209.365
-0.233905,-0.00212209,0.450784,-0.276964,-207.483
-0.301514,-0.00134904,0.426668,-0.328887,-205.061
-0.287305,-0.00212813,0.454768,-0.330486,-205.465
-0.280202,-0.00237404,0.457458,-0.328373,-205.886
-0.246119,-0.00238865,0.433583,-0.294586,-205.505
-0.275169,-0.000959874,0.436253,-0.294645,-205.419
-0.259498,-0.00163915,0.433115,-0.292758,-205.274
-0.281874,-0.00185809,0.447037,-0.319576,-204.364
-0.26517,-0.00247976,0.446511,-0.315486,-204.788
-0.284289,-0.000993978,0.433695,-0.304457,-204.84
-0.254296,-0.00237871,0.436127,-0.302562,-204.864
-0.299693,0.0000192101,0.438748,-0.299303,-206.95
-0.315501,0.000393763,0.435268,-0.307511,-207.797
-0.332257,0.000945077,0.436866,-0.313081,-209.713
-0.309217,-0.00135095,0.434381,-0.336629,-205.025
-0.295461,-0.00161273,0.421514,-0.328185,-205.563
-0.264461,-0.00196251,0.454958,-0.304281,-205.303
-0.297081,-0.000845407,0.463514,-0.314235,-206.661
-0.262605,-0.0026365,0.461054,-0.316101,-206.438
-0.244762,-0.00235879,0.422381,-0.292624,-206.692
-0.233102,-0.00299556,0.425401,-0.293884,-207.274
-0.222714,-0.00354044,0.425382,-0.294552,-208.698
-0.302188,0.0000547552,0.445778,-0.301077,-207.026
-0.259307,-0.00195783,0.441017,-0.299033,-204.713
-0.272813,-0.00289429,0.45092,-0.33154,-206.126
-0.320976,-0.000362899,0.442869,-0.32834,-205.773
-0.300734,-0.000951409,0.454133,-0.320039,-205.324
-0.273055,-0.00132573,0.474881,-0.299956,-208.84
-0.275756,-0.00237791,0.450831,-0.324005,-205.064
-0.305075,-0.00123693,0.455989,-0.330173,-205.582
-0.283747,-0.0015549,0.435783,-0.315297,-204.129
-0.315102,-0.00138026,0.431098,-0.343108,-205.767
-0.309205,-0.00177021,0.436221,-0.345124,-205.672
-0.286217,-0.00179073,0.458649,-0.322553,-205.511
-0.282465,-0.00156981,0.421584,-0.314318,-205.286
-0.259524,-0.00278028,0.448619,-0.315938,-205.352
-0.286422,-0.000442757,0.448025,-0.295406,-206.353
-0.268523,-0.00100376,0.432784,-0.28889,-206.048
-0.323682,-0.000755991,0.431474,-0.339021,-205.989
-0.317497,-0.00102289,0.430264,-0.338252,-205.654
-0.267666,-0.00172156,0.463829,-0.302597,-206.519
-0.291618,-0.0016497,0.464359,-0.325092,-206.414
-0.272216,-0.000861177,0.436161,-0.28969,-205.999
-0.270852,-0.000796979,0.431919,-0.287024,-206.572
-0.24663,-0.00209727,0.43693,-0.289185,-205.625
-0.258995,-0.00157802,0.442986,-0.291014,-205.328
-0.286612,-0.00231815,0.4273,-0.333649,-205.53
-0.273182,-0.00200284,0.458002,-0.313821,-205.44
-0.269859,-0.00199082,0.427779,-0.310254,-204.71
-0.300343,-0.00132561,0.451415,-0.327241,-204.944
-0.261072,-0.00188385,0.45665,-0.299297,-205.718
-0.246972,-0.00243166,0.472746,-0.296313,-208.902
-0.297659,-0.000625091,0.431433,-0.310343,-205.288
-0.250595,-0.00293832,0.451266,-0.310216,-205.897
-0.304185,-0.00150182,0.422086,-0.334658,-205.899
-0.275192,-0.00303174,0.430271,-0.336708,-206.692
-0.302241,-0.00204003,0.423221,-0.343635,-206.649
-0.261294,-0.00197254,0.436098,-0.301319,-204.605
-0.30884,-0.0018178,0.437016,-0.345725,-205.728
-0.314378,-0.00136783,0.443607,-0.342133,-205.45
-0.285484,-0.00236396,0.445487,-0.33345,-205.131
-0.287479,-0.000967051,0.426628,-0.307102,-205.266
-0.270868,-0.00204075,0.44619,-0.312277,-204.405
-0.282694,-0.0017274,0.451033,-0.317744,-204.612
-0.299274,-0.00126452,0.442031,-0.324932,-204.388
-0.294798,-0.00190581,0.439374,-0.333468,-204.664
-0.270274,-0.00134059,0.433849,-0.297476,-204.951
-0.262242,-0.00211884,0.429775,-0.305235,-204.799
-0.298769,-0.0015432,0.444235,-0.330082,-204.541
-0.269681,-0.00265897,0.442368,-0.323633,-204.978
-0.293852,-0.000547836,0.453179,-0.304968,-206.001
-0.23281,-0.00280662,0.44142,-0.289758,-206.418
-0.281413,-0.00211336,0.444702,-0.324295,-204.464
-0.269046,-0.00199065,0.456437,-0.309438,-205.313
-0.275641,-0.00144537,0.455672,-0.304968,-205.336
-0.285913,-0.00208813,0.429674,-0.328283,-204.819
-0.301003,-0.001292,0.404267,-0.327219,-209.594
-0.314098,-0.000692946,0.403827,-0.328159,-210.566
-0.307044,-0.00102432,0.404343,-0.327829,-209.865
-0.278097,-0.000991842,0.452386,-0.298223,-205.666
-0.253033,-0.00206458,0.453275,-0.294925,-205.73
-0.25991,-0.00183523,0.450622,-0.297148,-205.246
-0.25827,-0.0013865,0.450613,-0.286403,-206.229
-0.268392,-0.00246419,0.451577,-0.318392,-205.128
-0.2652,-0.00160722,0.435208,-0.297812,-204.787
-0.285054,-0.00183059,0.438121,-0.322198,-204.162
-0.282173,-0.00164086,0.445532,-0.315467,-204.243
-0.305158,-0.000188665,0.434468,-0.308986,-206.083
-0.259346,-0.00303856,0.447784,-0.321,-205.829
-0.247806,-0.00345484,0.446741,-0.317907,-206.752
-0.312858,-0.000667083,0.419379,-0.326394,-206.714
-0.256167,-0.00257692,0.415643,-0.308455,-207.128
-0.289861,-0.00131876,0.462934,-0.31662,-206.152
-0.282719,-0.0017409,0.463051,-0.318043,-206.083
-0.307046,-0.00131328,0.462552,-0.333693,-206.599
-0.26926,-0.00195274,0.447612,-0.308883,-204.513
-0.304741,-0.00141648,0.449412,-0.333482,-205.053
-0.299745,-0.00156781,0.453812,-0.331557,-205.28
-0.277904,-0.00146933,0.438223,-0.307718,-204.256
-0.276169,-0.00184989,0.438521,-0.313705,-204.115
-0.289357,-0.001384,0.432368,-0.31744,-204.314
-0.294808,-0.00186084,0.450482,-0.332565,-205.05
-0.309911,-0.00154218,0.446939,-0.341203,-205.439
-0.284292,-0.000468453,0.438646,-0.293797,-206.215
-0.277696,-0.00160478,0.447738,-0.310258,-204.435
-0.255575,-0.00195848,0.444014,-0.295314,-205.045
-0.276239,-0.00195129,0.419716,-0.315833,-205.614
-0.258293,-0.00187245,0.462179,-0.296287,-206.646
-0.313613,-0.000558725,0.433526,-0.32495,-205.365
-0.313684,-0.00029984,0.430216,-0.319768,-205.985
-0.26065,-0.0014891,0.440454,-0.290865,-205.323
-0.259624,-0.00320565,0.441296,-0.324669,-206.077
-0.296329,-0.000537612,0.46381,-0.307238,-207.278
-0.283694,-0.000763008,0.432906,-0.299176,-205.477
-0.285995,-0.00259469,0.442256,-0.338643,-205.694
-0.327255,-0.000905772,0.442721,-0.345634,-206.179
-0.251065,-0.00180639,0.440009,-0.287718,-205.621
-0.275321,-0.00133661,0.450825,-0.302442,-205.024
-0.288981,-0.00147094,0.428066,-0.318828,-204.579
-0.247444,-0.00212775,0.435298,-0.290618,-205.548
-0.266135,-0.00152452,0.44008,-0.297068,-204.796
-0.253424,-0.00272487,0.448616,-0.308713,-205.365
-0.307562,-0.0000324255,0.432939,-0.30822,-206.586
-0.292771,-0.00139608,0.434006,-0.321098,-204.277
-0.288935,-0.00151081,0.438097,-0.31959,-204.123
-0.295887,-0.00220065,0.431587,-0.34054,-205.632
-0.270915,-0.00112644,0.443556,-0.293771,-205.335
-0.273206,-0.000897198,0.447528,-0.291411,-205.944
-0.263999,-0.00119726,0.44725,-0.288293,-205.932
-0.257201,-0.00259192,0.445284,-0.309793,-204.956
-0.292235,-0.00103212,0.43451,-0.313178,-204.515
-0.273746,-0.00233563,0.423694,-0.321138,-205.402
-0.291029,-0.00209897,0.457207,-0.333619,-205.893
-0.292617,-0.00204375,0.458148,-0.334087,-206.005
-0.29922,-0.00126116,0.44012,-0.324809,-204.357
-0.307796,-0.00051744,0.435073,-0.318295,-205.248
-0.255722,-0.00295599,0.444149,-0.315701,-205.459
-0.274754,-0.00161585,0.438112,-0.307541,-204.23
-0.311791,-0.000295285,0.436047,-0.317783,-205.677
-0.289446,-0.00140745,0.44591,-0.318004,-204.322
-0.298291,-0.000853569,0.444117,-0.31561,-204.719
-0.3078,-0.000525349,0.443083,-0.31846,-205.206
-0.243811,-0.00295218,0.431206,-0.303713,-205.96
-0.314798,-0.000938485,0.417395,-0.33384,-207.064
-0.302766,-0.00155728,0.419514,-0.334364,-206.255
-0.251197,-0.00141675,0.448907,-0.279944,-206.863
-0.254994,-0.00111188,0.448818,-0.277555,-207.374
-0.252982,-0.00157268,0.440842,-0.284893,-205.936
-0.276373,-0.0011929,0.428822,-0.300578,-205.157
-0.271625,-0.00136052,0.4279,-0.299231,-205.209
-0.267154,-0.0019521,0.442682,-0.306764,-204.36
-0.280117,-0.00193198,0.426784,-0.319318,-204.718
-0.262471,-0.00237278,0.450058,-0.310617,-204.953
-0.281615,-0.0014812,0.448705,-0.31167,-204.498
-0.273312,-0.00212924,0.431734,-0.316516,-204.439
-0.301951,-0.0018198,0.436437,-0.338876,-205.071
-0.301834,-0.00184263,0.436624,-0.339222,-205.102
-0.273606,-0.00322562,0.439308,-0.339056,-206.953
-0.304289,-0.00155165,0.432501,-0.335774,-204.969
-0.242335,-0.00279674,0.421726,-0.299083,-206.936
-0.304491,-0.00190987,0.434232,-0.343244,-205.579
-0.26849,-0.00177539,0.449085,-0.304514,-204.712
-0.27349,-0.00135677,0.446555,-0.30102,-204.8
-0.316051,0.000238836,0.448429,-0.311205,-207.297
-0.301212,-0.000593819,0.44925,-0.313261,-205.391
-0.28599,-0.00135591,0.453381,-0.313503,-204.918
-0.2665,-0.00231067,0.447975,-0.313385,-204.701
-0.283378,-0.00239088,0.429265,-0.331891,-205.327
-0.262761,-0.00250797,0.450976,-0.31365,-205.137
-0.287752,-0.000837544,0.442879,-0.304747,-204.948
-0.264796,-0.00256734,0.439794,-0.316889,-204.712
-0.287586,-0.00156649,0.439797,-0.319372,-204.109
-0.305096,-0.00133967,0.445092,-0.332279,-204.77
-0.254309,-0.00207601,0.438227,-0.296433,-204.95
-0.263386,-0.00182203,0.440107,-0.300356,-204.577
-0.273715,-0.000947553,0.441153,-0.292942,-205.541
-0.268944,-0.00301734,0.451803,-0.330168,-206.365
-0.30579,-0.00125664,0.429487,-0.331288,-205.002
-0.28571,-0.00209734,0.429548,-0.328267,-204.834
-0.281241,-0.00235584,0.429815,-0.329043,-205.088
-0.275889,-0.00216633,0.438535,-0.319845,-204.291
-0.309502,-0.000784049,0.44323,-0.325411,-204.933
-0.322637,-0.000383099,0.447476,-0.33041,-206.004
-0.28533,-0.00182082,0.442348,-0.322276,-204.203
-0.29454,-0.00106642,0.44524,-0.316178,-204.522
-0.288068,-0.00154974,0.437137,-0.319513,-204.122
-0.297918,-0.00108448,0.436924,-0.319923,-204.405
-0.265414,-0.00224839,0.437629,-0.311036,-204.398
-0.303204,-0.000372774,0.443946,-0.310768,-205.576
-0.264746,-0.0030044,0.446067,-0.325708,-205.789
-0.307338,0.000261238,0.434854,-0.302037,-207.621
-0.271103,-0.00187493,0.443616,-0.309147,-204.287
-0.275679,-0.00210142,0.460316,-0.318319,-205.801
-0.258646,-0.00208707,0.42845,-0.300994,-205.101
-0.277224,-0.00256478,0.454225,-0.329266,-205.787
-0.281857,-0.000890698,0.431264,-0.29993,-205.342
-0.263146,-0.00191853,0.43249,-0.302075,-204.673
-0.252761,-0.00218447,0.432652,-0.297086,-205.15
-0.2363,-0.00246538,0.433998,-0.286325,-206.398
-0.284232,-0.00257427,0.458779,-0.336466,-206.731
-0.251907,-0.00279352,0.416833,-0.30859,-207.277
-0.281566,-0.00141433,0.404275,-0.310264,-209.339
-0.255092,-0.00246133,0.402202,-0.305034,-210.74
-0.30879,-0.000909294,0.41258,-0.32724,-207.722
-0.310286,-0.00103738,0.416266,-0.331335,-206.99
-0.284789,-0.0016424,0.431868,-0.318114,-204.272
-0.281922,-0.00090778,0.424193,-0.300342,-205.954
-0.298105,-0.00200809,0.441247,-0.338851,-205.117
-0.298949,-0.00184862,0.44489,-0.336459,-204.966
-0.330752,-0.00153911,0.424652,-0.361982,-209.036
-0.267982,-0.00159063,0.454298,-0.300257,-205.377
-0.26351,-0.00178131,0.452443,-0.299654,-205.232
-0.289877,-0.00143049,0.432854,-0.318903,-204.28
-0.273057,-0.00193448,0.435419,-0.312309,-204.207
-0.228888,-0.00195531,0.434864,-0.268562,-208.547
-0.233056,-0.00243112,0.438731,-0.282386,-206.69
-0.2756,-0.000879675,0.426864,-0.293449,-206.222
-0.294385,-0.00144383,0.434986,-0.323682,-204.282
-0.278409,-0.00140334,0.435289,-0.306884,-204.36
-0.255552,-0.00243367,0.44576,-0.304933,-204.931
-0.278945,-0.00111892,0.446009,-0.301648,-204.903
-0.28199,-0.00172811,0.44924,-0.317055,-204.468
-0.277849,-0.00151954,0.443134,-0.308682,-204.275
-0.299285,-0.00178417,0.444828,-0.335487,-204.881
-0.274615,-0.00305014,0.440908,-0.336505,-206.338
-0.311973,-0.00111419,0.443496,-0.33458,-205.016
-0.313043,-0.00133719,0.445199,-0.340176,-205.345
-0.270482,-0.00214561,0.441153,-0.314018,-204.28
-0.291354,-0.00172592,0.433404,-0.326374,-204.384
-0.295403,-0.00153937,0.433445,-0.326638,-204.408
-0.29587,-0.00159433,0.438486,-0.32822,-204.347
-0.292851,-0.00168589,0.429023,-0.327059,-204.675
-0.291196,-0.00152274,0.431156,-0.322094,-204.39
-0.289258,-0.00152583,0.432738,-0.320219,-204.269
-0.30046,-0.00173956,0.439735,-0.335757,-204.782
-0.298272,-0.00139556,0.438862,-0.326589,-204.339
-0.27448,-0.00177173,0.430832,-0.310429,-204.401
-0.291236,-0.00135226,0.449948,-0.318674,-204.611
-0.287881,-0.00197613,0.454027,-0.327978,-205.19
-0.307382,-0.00128722,0.453994,-0.333501,-205.515
-0.321875,-0.000526295,0.451882,-0.332554,-206.154
-0.297962,-0.000373087,0.450636,-0.305532,-206.088
-0.264695,-0.00171557,0.452639,-0.299505,-205.252
-0.250033,-0.00255857,0.448067,-0.301948,-205.352
-0.268273,-0.00195017,0.439114,-0.307844,-204.273
-0.266612,-0.00237956,0.438023,-0.314895,-204.479
-0.27144,-0.0020844,0.436352,-0.313734,-204.247
-0.34343,-0.000441749,0.452053,-0.352393,-208.144
-0.252471,-0.00233908,0.441343,-0.299933,-204.945
-0.287374,-0.00157807,0.436671,-0.319394,-204.122
-0.289616,-0.00144187,0.429156,-0.318872,-204.502
-0.253966,-0.00201375,0.443498,-0.294826,-205.094
-0.29174,-0.00128777,0.460874,-0.31787,-205.862
-0.268007,-0.00208312,0.446019,-0.310275,-204.458
-0.295114,-0.00121851,0.439139,-0.319838,-204.273
-0.265448,-0.00198614,0.437647,-0.305748,-204.371
-0.287389,-0.000830129,0.445155,-0.304233,-205.057
-0.249201,-0.00288559,0.451099,-0.307752,-205.849
-0.287844,-0.00144335,0.427614,-0.31713,-204.619
-0.281697,-0.00180686,0.445345,-0.318359,-204.251
-0.278809,-0.00152047,0.455179,-0.30966,-205.111
-0.296838,-0.00118866,0.437667,-0.320957,-204.319
-0.279616,-0.00234406,0.434422,-0.327179,-204.736
-0.246896,-0.00262451,0.467512,-0.300149,-207.9
-0.295429,-0.00249251,0.427295,-0.346004,-206.886
-0.267984,-0.00262194,0.465181,-0.321185,-207.097
-0.282631,-0.00219785,0.451782,-0.327227,-205.083
-0.262211,-0.00167452,0.432067,-0.296188,-205.039
-0.282566,-0.00101368,0.431443,-0.303135,-204.998
-0.251975,-0.00217895,0.443652,-0.296187,-205.103
-0.296859,-0.00117679,0.446392,-0.320737,-204.517
-0.254967,-0.00222141,0.420663,-0.300041,-206.2
-0.289148,-0.000976079,0.454919,-0.308953,-205.453
-0.294843,-0.00136159,0.44007,-0.322471,-204.234
-0.282166,-0.00125289,0.437386,-0.307588,-204.38
-0.290494,-0.00195219,0.444689,-0.330106,-204.603
-0.307168,-0.00129237,0.450198,-0.333391,-205.168
-0.261441,-0.00240383,0.447008,-0.310216,-204.793
-0.289711,-0.00141999,0.441475,-0.318523,-204.166
-0.294836,-0.00147911,0.451002,-0.324849,-204.762
-0.230616,-0.00317554,0.433077,-0.29505,-206.923
-0.313892,-0.000922989,0.450107,-0.332621,-205.439
-0.276913,-0.00212949,0.449094,-0.320122,-204.635
-0.296389,-0.0011058,0.435716,-0.318826,-204.397
-0.273521,-0.00112638,0.427103,-0.296376,-205.666
-0.296153,-0.00194892,0.446578,-0.335698,-205.023
-0.254848,-0.00206269,0.443038,-0.296702,-204.967
-0.268411,-0.00163519,0.457206,-0.30159,-205.63
-0.282516,-0.00102597,0.417808,-0.303334,-206.601
-0.288945,-0.000693186,0.4182,-0.30301,-207.033
-0.28121,-0.0013512,0.420853,-0.308627,-205.59
-0.278391,-0.00203828,0.414813,-0.319749,-206.583
-0.303998,-0.00134232,0.418177,-0.331234,-206.361
-0.288684,-0.00161726,0.44206,-0.3215,-204.168
-0.300264,-0.000970299,0.440329,-0.319952,-204.514
-0.288854,-0.00150505,0.43951,-0.319392,-204.122
-0.27466,-0.00153658,0.440724,-0.305838,-204.314
-0.285569,-0.00160403,0.440731,-0.318116,-204.102
-0.278608,-0.00209359,0.427786,-0.321088,-204.742
-0.27052,-0.00248783,0.426558,-0.321,-205.266
-0.268279,-0.0027028,0.422854,-0.323121,-206.09
-0.285308,-0.0010795,0.423975,-0.307212,-205.432
-0.319869,-0.000740058,0.439456,-0.334885,-205.428
-0.314269,-0.00104109,0.438649,-0.335393,-205.084
-0.263058,-0.00179629,0.430891,-0.299506,-204.884
-0.282023,-0.00182521,0.439624,-0.319058,-204.111
-0.292682,-0.00175165,0.438108,-0.328224,-204.347
-0.274645,-0.00180915,0.428298,-0.311354,-204.574
-0.280929,-0.00181075,0.455668,-0.31767,-205.085
-0.274927,-0.00126023,0.439442,-0.300498,-204.691
-0.283484,-0.00237698,0.440404,-0.331715,-204.91
-0.301115,-0.0013612,0.437243,-0.328734,-204.458
-0.249144,-0.00254829,0.457659,-0.300851,-206.279
-0.292692,-0.00188154,0.443982,-0.33087,-204.589
-0.265176,-0.00172781,0.436588,-0.300234,-204.591
-0.297885,-0.00170557,0.442106,-0.332493,-204.596
-0.261818,-0.00176436,0.441919,-0.297618,-204.766
-0.281289,-0.00102969,0.452833,-0.302182,-205.444
-0.322813,-0.000433955,0.435838,-0.331618,-205.821
-0.246207,-0.00230737,0.447277,-0.293026,-205.619
-0.282289,-0.00077431,0.445115,-0.298,-205.477
-0.249296,-0.00296834,0.444432,-0.309526,-205.578
-0.244523,-0.00316652,0.445194,-0.308775,-206.055
-0.242092,-0.00343166,0.440115,-0.311723,-206.577
-0.329555,-0.000152809,0.442169,-0.332655,-206.457
-0.299152,-0.00167407,0.431892,-0.33312,-204.804
-0.299718,-0.000975344,0.451161,-0.319508,-205.014
-0.286781,-0.00160097,0.446416,-0.319266,-204.306
-0.292577,-0.00149688,0.446633,-0.32295,-204.402
-0.297016,-0.00127888,0.459213,-0.322966,-205.705
-0.281185,-0.000934329,0.437416,-0.300143,-205.033
-0.28959,-0.000982803,0.430598,-0.309532,-204.839
-0.279024,-0.00208228,0.447504,-0.321275,-204.516
-0.288994,-0.00129878,0.432606,-0.315347,-204.35
-0.272897,-0.00248115,0.44485,-0.323242,-204.797
-0.280639,-0.00186621,0.44359,-0.318506,-204.196
