b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,lp__,zs_1_1.1.
-0.32545,0.0340835,1.7273,0.437416,-0.32545,3.15755,-176.71,1.82803
-0.30822,0.0189344,1.33163,0.407092,-0.30822,3.13473,-177.241,2.35406
-0.31394,0.0011165,3.65843,0.422404,-0.31394,2.6248,-175.317,0.717466
-0.332896,0.0594131,4.90446,0.415319,-0.332896,3.21868,-177.315,0.656276
-0.331309,0.0344994,3.86944,0.423767,-0.331309,3.18835,-174.674,0.823983
-0.328931,0.0305193,3.11036,0.410007,-0.328931,2.96714,-174.471,0.953952
-0.330912,0.0166038,1.7437,0.440842,-0.330912,3.05671,-177.145,1.753
-0.319412,0.0367828,1.26839,0.409995,-0.319412,2.34389,-177.231,1.84792
-0.325219,0.0332,1.34207,0.407147,-0.325219,3.4851,-179.071,2.59681
-0.29681,0.0102154,2.08456,0.427397,-0.29681,2.38185,-176.65,1.14261
-0.320161,0.0544358,8.11917,0.418119,-0.320161,3.08322,-176.448,0.379746
-0.30473,0.044033,9.7815,0.432608,-0.30473,2.98084,-176.56,0.304743
-0.291107,0.0572379,4.98432,0.43438,-0.291107,2.80302,-177.822,0.562367
-0.320875,0.000078567,10.0639,0.42096,-0.320875,3.33757,-176.865,0.331638
-0.305293,0.0263986,3.58012,0.411403,-0.305293,2.76573,-174.266,0.772526
-0.323184,0.0139101,8.83083,0.430413,-0.323184,2.57939,-176.065,0.29209
-0.322999,0.0137624,9.08706,0.430387,-0.322999,2.83319,-175.653,0.311783
-0.309274,0.00919361,11.6171,0.429911,-0.309274,2.31009,-178.001,0.198852
-0.310022,0.00819413,11.8133,0.429848,-0.310022,2.65738,-176.826,0.224949
-0.308877,0.00518667,11.1485,0.429316,-0.308877,2.45864,-177.527,0.220536
-0.308877,0.00518667,11.1485,0.429316,-0.308877,2.45864,-177.527,0.220536
-0.305473,0.00685178,11.9014,0.429626,-0.305473,2.67071,-177.048,0.224403
-0.310089,0.0080559,12.0619,0.427769,-0.310089,2.36751,-177.748,0.19628
-0.310693,0.00694723,12.6371,0.427213,-0.310693,3.51234,-177.672,0.277938
-0.316735,0.00924164,13.523,0.42768,-0.316735,3.34564,-177.071,0.247403
-0.322193,0.0159681,15.1059,0.430977,-0.322193,2.25296,-178.625,0.149144
-0.322193,0.0159681,15.1059,0.430977,-0.322193,2.25296,-178.625,0.149144
-0.322193,0.0159681,15.1059,0.430977,-0.322193,2.25296,-178.625,0.149144
-0.322193,0.0159681,15.1059,0.430977,-0.322193,2.25296,-178.625,0.149144
-0.325066,0.0192711,16.3916,0.430797,-0.325066,2.76331,-177.092,0.168582
-0.325066,0.0192711,16.3916,0.430797,-0.325066,2.76331,-177.092,0.168582
-0.327094,0.0178057,16.3836,0.432366,-0.327094,3.31855,-177.732,0.202553
-0.327094,0.0178057,16.3836,0.432366,-0.327094,3.31855,-177.732,0.202553
-0.327448,0.0156396,16.0638,0.433987,-0.327448,3.52558,-178.64,0.219474
-0.328947,0.0135457,16.0056,0.434039,-0.328947,3.38869,-178.265,0.211719
-0.328947,0.0135457,16.0056,0.434039,-0.328947,3.38869,-178.265,0.211719
-0.328947,0.0135457,16.0056,0.434039,-0.328947,3.38869,-178.265,0.211719
-0.328122,0.0143345,16.3507,0.432544,-0.328122,2.49946,-178.181,0.152866
-0.328122,0.0143345,16.3507,0.432544,-0.328122,2.49946,-178.181,0.152866
-0.328122,0.0143345,16.3507,0.432544,-0.328122,2.49946,-178.181,0.152866
-0.328122,0.0143345,16.3507,0.432544,-0.328122,2.49946,-178.181,0.152866
-0.327941,0.0112284,15.6589,0.430469,-0.327941,2.77697,-177.37,0.177341
-0.3268,0.0120335,15.6616,0.430306,-0.3268,3.32132,-177.634,0.212068
-0.3268,0.0120335,15.6616,0.430306,-0.3268,3.32132,-177.634,0.212068
-0.328528,0.0136511,16.6875,0.430382,-0.328528,3.20619,-177.548,0.192131
-0.325698,0.0126869,18.1677,0.429289,-0.325698,2.71894,-177.605,0.149658
-0.325698,0.0126869,18.1677,0.429289,-0.325698,2.71894,-177.605,0.149658
-0.325698,0.0126869,18.1677,0.429289,-0.325698,2.71894,-177.605,0.149658
-0.325698,0.0126869,18.1677,0.429289,-0.325698,2.71894,-177.605,0.149658
-0.325698,0.0126869,18.1677,0.429289,-0.325698,2.71894,-177.605,0.149658
-0.325698,0.0126869,18.1677,0.429289,-0.325698,2.71894,-177.605,0.149658
-0.325698,0.0126869,18.1677,0.429289,-0.325698,2.71894,-177.605,0.149658
-0.327668,0.0123672,17.0874,0.428594,-0.327668,3.18227,-177.455,0.186235
-0.327668,0.0123672,17.0874,0.428594,-0.327668,3.18227,-177.455,0.186235
-0.327668,0.0123672,17.0874,0.428594,-0.327668,3.18227,-177.455,0.186235
-0.327668,0.0123672,17.0874,0.428594,-0.327668,3.18227,-177.455,0.186235
-0.327668,0.0123672,17.0874,0.428594,-0.327668,3.18227,-177.455,0.186235
-0.327668,0.0123672,17.0874,0.428594,-0.327668,3.18227,-177.455,0.186235
-0.327668,0.0123672,17.0874,0.428594,-0.327668,3.18227,-177.455,0.186235
-0.327668,0.0123672,17.0874,0.428594,-0.327668,3.18227,-177.455,0.186235
-0.327668,0.0123672,17.0874,0.428594,-0.327668,3.18227,-177.455,0.186235
-0.326119,0.0135466,16.7457,0.4312,-0.326119,2.51061,-178.044,0.149926
-0.326119,0.0135466,16.7457,0.4312,-0.326119,2.51061,-178.044,0.149926
-0.326119,0.0135466,16.7457,0.4312,-0.326119,2.51061,-178.044,0.149926
-0.326119,0.0135466,16.7457,0.4312,-0.326119,2.51061,-178.044,0.149926
-0.326119,0.0135466,16.7457,0.4312,-0.326119,2.51061,-178.044,0.149926
-0.326119,0.0135466,16.7457,0.4312,-0.326119,2.51061,-178.044,0.149926
-0.326119,0.0135466,16.7457,0.4312,-0.326119,2.51061,-178.044,0.149926
-0.326119,0.0135466,16.7457,0.4312,-0.326119,2.51061,-178.044,0.149926
-0.326119,0.0135466,16.7457,0.4312,-0.326119,2.51061,-178.044,0.149926
-0.325967,0.0144922,17.185,0.431021,-0.325967,3.18087,-177.493,0.185095
-0.325967,0.0144922,17.185,0.431021,-0.325967,3.18087,-177.493,0.185095
-0.325967,0.0144922,17.185,0.431021,-0.325967,3.18087,-177.493,0.185095
-0.322973,0.0129757,18.0133,0.430463,-0.322973,2.67722,-177.656,0.148625
-0.321864,0.0160454,16.9726,0.430118,-0.321864,3.35785,-177.632,0.197839
-0.319834,0.0190268,18.4469,0.431621,-0.319834,3.09734,-177.328,0.167906
-0.319834,0.0190268,18.4469,0.431621,-0.319834,3.09734,-177.328,0.167906
-0.316967,0.0187721,17.6573,0.429555,-0.316967,3.13401,-177.062,0.177491
-0.316967,0.0187721,17.6573,0.429555,-0.316967,3.13401,-177.062,0.177491
-0.316967,0.0187721,17.6573,0.429555,-0.316967,3.13401,-177.062,0.177491
-0.316967,0.0187721,17.6573,0.429555,-0.316967,3.13401,-177.062,0.177491
-0.316967,0.0187721,17.6573,0.429555,-0.316967,3.13401,-177.062,0.177491
-0.316967,0.0187721,17.6573,0.429555,-0.316967,3.13401,-177.062,0.177491
-0.319868,0.0235709,16.7177,0.428739,-0.319868,3.09265,-176.752,0.184993
-0.319868,0.0235709,16.7177,0.428739,-0.319868,3.09265,-176.752,0.184993
-0.319868,0.0235709,16.7177,0.428739,-0.319868,3.09265,-176.752,0.184993
-0.320556,0.022925,16.5564,0.42743,-0.320556,2.62572,-176.946,0.158593
-0.315304,0.0079114,10.193,0.433767,-0.315304,3.45057,-177.303,0.338522
-0.303776,0.020423,2.94597,0.412353,-0.303776,2.65039,-174.592,0.899666
-0.333155,0.0379462,2.32504,0.417667,-0.333155,2.64257,-175.077,1.13657
-0.296951,0.0218548,6.45602,0.426731,-0.296951,3.13736,-175.276,0.485958
-0.312379,0.026519,3.08244,0.421946,-0.312379,2.77973,-173.812,0.901796
-0.325614,0.0586818,2.53237,0.408272,-0.325614,2.30838,-178.093,0.911548
-0.327187,0.0495109,1.80321,0.436617,-0.327187,2.41229,-177.494,1.33777
-0.322125,0.0482703,2.48373,0.43783,-0.322125,3.29445,-176.991,1.32641
-0.330156,0.0482439,2.17537,0.439573,-0.330156,2.34596,-177.785,1.07842
-0.291246,0.00659601,2.68948,0.423091,-0.291246,3.28567,-176.387,1.22168
-0.337904,0.0414476,2.77805,0.436112,-0.337904,3.238,-176.725,1.16556
-0.340894,0.0377419,2.38269,0.440428,-0.340894,2.41832,-177.698,1.01495
-0.302378,0.032677,2.86285,0.466324,-0.302378,2.83729,-181.71,0.991072
-0.329971,0.0358746,4.40883,0.388921,-0.329971,2.67921,-178.925,0.607692
-0.299053,0.0141302,2.12692,0.45257,-0.299053,3.05388,-179.017,1.43582
-0.295183,0.0215041,1.4627,0.455972,-0.295183,2.07904,-182.496,1.42137
-0.307017,0.0305905,2.55928,0.398407,-0.307017,2.16332,-178.367,0.845284
-0.317052,0.0168805,2.71939,0.448194,-0.317052,2.90436,-176.972,1.06802
-0.315794,0.0366028,4.94818,0.392578,-0.315794,2.78745,-177.415,0.563328
-0.315794,0.0366028,4.94818,0.392578,-0.315794,2.78745,-177.415,0.563328
-0.314656,0.023371,3.37188,0.400251,-0.314656,2.81085,-175.33,0.833615
-0.299431,0.0463065,4.43112,0.41263,-0.299431,2.99205,-175.465,0.675237
-0.321374,0.00784812,4.87414,0.418978,-0.321374,3.17069,-174.663,0.650513
-0.33201,0.0011695,7.51425,0.423358,-0.33201,2.56777,-176.762,0.341721
-0.337596,0.0530927,4.05172,0.42845,-0.337596,2.81393,-176.374,0.694503
-0.32441,0.0213912,5.13041,0.412934,-0.32441,2.84853,-174.205,0.555225
-0.302829,0.0241771,3.39481,0.427154,-0.302829,2.97193,-174.282,0.875432
-0.297011,0.0169232,3.84813,0.427754,-0.297011,2.58716,-175.265,0.672317
-0.296111,0.0144036,3.90577,0.428187,-0.296111,2.74749,-175.147,0.703444
-0.334506,0.0344932,2.53703,0.409953,-0.334506,3.04278,-175.24,1.19935
-0.309469,0.0249462,3.15026,0.436918,-0.309469,2.5436,-175.425,0.807425
-0.313912,0.0061038,3.01466,0.401215,-0.313912,2.99777,-176.024,0.994398
-0.319752,0.0194955,4.2068,0.406447,-0.319752,2.978,-174.514,0.707901
-0.311776,0.0162833,4.25186,0.400842,-0.311776,2.90328,-175.438,0.682827
-0.346811,0.00921477,3.3641,0.409266,-0.346811,2.93784,-176.649,0.873291
-0.315328,0.050935,1.50308,0.424375,-0.315328,3.12954,-177.145,2.08209
-0.319562,0.00273063,1.07939,0.415805,-0.319562,3.07289,-178.826,2.84689
-0.305066,-0.00453058,1.90305,0.430222,-0.305066,2.9987,-176.952,1.57574
-0.318996,0.0472713,6.00623,0.404862,-0.318996,2.8968,-175.982,0.482299
-0.313014,0.037219,4.90693,0.405861,-0.313014,2.60802,-175.274,0.531497
-0.31187,0.0362638,6.28706,0.412446,-0.31187,2.68981,-174.78,0.427833
-0.313805,0.0373178,6.94153,0.410681,-0.313805,2.46904,-175.692,0.355691
-0.310161,0.0343791,5.18772,0.40813,-0.310161,3.13586,-174.848,0.604478
-0.313018,0.0384099,4.98908,0.406342,-0.313018,2.90492,-174.919,0.582255
-0.311744,0.0382604,6.83098,0.406482,-0.311744,2.97287,-175.35,0.435204
-0.315647,0.00259161,2.85275,0.437391,-0.315647,2.71869,-176.14,0.953005
-0.314366,0.0139632,1.4826,0.432211,-0.314366,2.27831,-177.194,1.5367
-0.323314,0.0377903,2.96149,0.405386,-0.323314,2.88351,-174.99,0.973671
-0.321132,0.0263054,5.61079,0.41214,-0.321132,2.90791,-174.203,0.51827
-0.307443,0.0274188,1.63268,0.43022,-0.307443,2.68708,-175.542,1.64581
-0.322706,0.0317086,3.4072,0.399562,-0.322706,2.62189,-175.905,0.769514
-0.330797,0.0235584,3.25813,0.400079,-0.330797,2.43046,-176.801,0.745969
-0.329442,0.0227809,3.19718,0.40338,-0.329442,2.54407,-175.762,0.795723
-0.331326,0.0343588,1.69992,0.41546,-0.331326,2.99702,-175.576,1.76304
-0.311573,0.0319464,1.74063,0.419432,-0.311573,2.76473,-174.798,1.58835
-0.311417,0.02822,3.66963,0.429007,-0.311417,3.32909,-174.771,0.9072
-0.332261,0.0132707,3.28835,0.420462,-0.332261,2.99259,-174.509,0.910057
-0.312434,0.0478741,4.62452,0.416736,-0.312434,2.5701,-175.236,0.555756
-0.315225,0.00116884,3.18171,0.419257,-0.315225,2.62469,-175.299,0.824929
-0.314654,0.0559173,4.22565,0.422824,-0.314654,2.49697,-176.135,0.590908
-0.335674,-0.00166829,6.29995,0.412059,-0.335674,2.78789,-176.799,0.442527
-0.298314,0.0573489,2.81367,0.430484,-0.298314,2.71814,-176.878,0.966047
-0.334099,0.0412727,4.95776,0.43317,-0.334099,2.97184,-175.64,0.599432
-0.318805,0.0215276,2.74117,0.415454,-0.318805,3.20094,-174.272,1.16773
-0.336002,0.00963187,4.31693,0.408758,-0.336002,2.6009,-176.046,0.602488
-0.287262,0.0535081,2.37806,0.412828,-0.287262,2.69094,-177.638,1.13157
-0.328518,0.0402472,3.90742,0.431545,-0.328518,3.09531,-175.104,0.792164
-0.315631,0.0278738,2.89838,0.391527,-0.315631,3.39335,-178.43,1.17077
-0.324022,0.0161999,2.43365,0.402148,-0.324022,2.63684,-175.845,1.08349
-0.320982,-0.0058351,2.05852,0.404627,-0.320982,3.10043,-177.544,1.50615
-0.301517,0.0501385,3.26556,0.435438,-0.301517,2.67909,-176.346,0.820408
-0.296607,0.0505328,3.25056,0.439219,-0.296607,3.12695,-177.312,0.961972
-0.317185,0.046867,3.21967,0.436204,-0.317185,2.60752,-175.865,0.809873
-0.278994,0.00501341,6.73023,0.429356,-0.278994,2.48176,-179.014,0.368748
-0.300318,0.000834209,3.76535,0.418219,-0.300318,2.47786,-176.348,0.658071
-0.301335,0.0591565,3.21414,0.412064,-0.301335,2.79181,-176.768,0.868604
-0.328178,-0.00972975,4.07618,0.425356,-0.328178,2.57409,-177.173,0.631496
-0.300241,0.0601678,2.19358,0.416963,-0.300241,2.62594,-177.244,1.1971
-0.307899,0.0641873,3.04563,0.415921,-0.307899,2.59234,-177.227,0.851168
-0.339486,0.000889359,3.84817,0.428691,-0.339486,2.86933,-176.255,0.745636
-0.318615,0.0296981,7.15268,0.417652,-0.318615,2.7471,-174.486,0.384066
-0.307739,0.0143426,3.93603,0.41747,-0.307739,2.95413,-174.089,0.750536
-0.308817,0.0290928,5.39591,0.424873,-0.308817,2.25529,-175.87,0.417963
-0.322372,0.0218166,2.22382,0.415863,-0.322372,3.37904,-175.292,1.51948
-0.304865,0.0259911,6.27093,0.420741,-0.304865,2.44317,-175.298,0.389602
-0.31166,0.0243409,2.67494,0.425358,-0.31166,3.12344,-174.218,1.16767
-0.308014,0.0260466,2.14939,0.43886,-0.308014,2.69193,-175.806,1.25242
-0.30542,0.0224024,3.0281,0.412864,-0.30542,2.69747,-174.334,0.890811
-0.312856,0.0458487,3.07139,0.436697,-0.312856,2.66688,-175.785,0.868296
-0.317179,0.00642321,2.96742,0.404838,-0.317179,2.89061,-175.436,0.974115
-0.316513,0.00580056,2.83634,0.404475,-0.316513,2.50361,-176.348,0.88269
-0.306568,0.0209592,3.0043,0.4105,-0.306568,2.75719,-174.385,0.917746
-0.353029,0.0278695,2.74713,0.424019,-0.353029,2.77422,-176.614,1.00986
-0.280302,0.0261463,5.62098,0.414458,-0.280302,2.92458,-176.761,0.520297
-0.35423,0.0111804,8.67688,0.408047,-0.35423,2.87846,-178.776,0.331739
-0.332409,0.0330812,6.00025,0.40698,-0.332409,2.97032,-175.373,0.495032
-0.343712,0.017755,4.1158,0.403557,-0.343712,2.56646,-177.118,0.623563
-0.333544,0.00351225,4.07816,0.411109,-0.333544,2.98267,-175.614,0.731376
-0.32554,0.0110502,4.97531,0.412401,-0.32554,2.63516,-175.026,0.529647
-0.327219,0.00116268,3.85609,0.411879,-0.327219,2.72573,-175.609,0.706862
-0.320572,0.0329288,2.87561,0.425036,-0.320572,2.95976,-174.036,1.02926
-0.326224,0.029974,3.07031,0.425058,-0.326224,3.2806,-174.654,1.06849
-0.322729,0.0249056,2.73697,0.422609,-0.322729,2.34812,-175.081,0.857928
-0.298687,0.0180084,4.99818,0.411094,-0.298687,2.96869,-174.883,0.593954
-0.309477,0.00927615,7.27827,0.420272,-0.309477,2.76597,-175.11,0.380031
-0.322188,0.0406146,1.1357,0.42027,-0.322188,2.7425,-177.128,2.41481
-0.305462,0.0102231,1.78225,0.411824,-0.305462,2.80385,-175.608,1.57321
-0.329448,0.0427446,6.44368,0.422457,-0.329448,3.11449,-175.289,0.483341
-0.326505,0.036179,4.01449,0.416163,-0.326505,2.58473,-174.559,0.64385
-0.339319,0.0299876,4.64414,0.420861,-0.339319,2.60578,-175.243,0.561089
-0.298175,0.0181042,2.52833,0.4124,-0.298175,2.72907,-175.011,1.0794
-0.340708,0.0370691,3.64018,0.420359,-0.340708,2.59193,-175.49,0.712034
-0.324103,0.0041617,4.51054,0.413869,-0.324103,2.63303,-175.355,0.58375
-0.310176,0.0483798,2.71796,0.422219,-0.310176,2.45921,-175.558,0.904801
-0.316683,0.00838684,1.73737,0.414877,-0.316683,2.07262,-177.949,1.19297
-0.311622,0.0367564,2.98484,0.431488,-0.311622,2.5286,-175.036,0.84715
-0.331586,0.034005,2.98172,0.419358,-0.331586,2.40685,-175.25,0.807203
-0.30071,0.0170775,3.62091,0.419841,-0.30071,2.51469,-174.971,0.694492
-0.295274,0.0453761,5.23597,0.411991,-0.295274,3.24692,-176.378,0.620118
-0.302255,0.0252715,3.46787,0.421108,-0.302255,2.60022,-174.451,0.749805
-0.313333,0.0157083,2.35967,0.413133,-0.313333,2.63308,-174.639,1.11587
-0.330577,0.00239291,2.76218,0.398765,-0.330577,3.57428,-179.158,1.29401
-0.331195,0.00128668,2.33674,0.393057,-0.331195,2.69323,-179.249,1.15256
-0.316665,0.0426505,3.5621,0.449727,-0.316665,3.21634,-177.929,0.902931
-0.324657,0.0521942,3.35523,0.454847,-0.324657,2.56562,-179.795,0.764662
-0.333131,0.063746,3.15128,0.459598,-0.333131,2.95529,-182.361,0.937806
-0.34043,0.0675429,2.73545,0.46018,-0.34043,2.45552,-183.998,0.897667
-0.33391,0.0673562,2.92951,0.456607,-0.33391,3.26523,-182.846,1.1146
-0.301601,0.00425182,2.5487,0.401986,-0.301601,3.42591,-177.799,1.34418
-0.302084,0.0348289,2.08157,0.406141,-0.302084,3.31996,-176.561,1.59493
-0.292154,0.026989,1.68709,0.446888,-0.292154,2.46618,-179.004,1.46179
-0.307826,0.0577085,2.39913,0.407402,-0.307826,2.49499,-177.406,1.03996
-0.325119,-0.0075707,1.2855,0.432554,-0.325119,3.32846,-180.151,2.58923
-0.321738,0.0463279,1.61774,0.411799,-0.321738,2.79645,-176.094,1.72861
-0.33661,0.0338477,3.52522,0.435525,-0.33661,2.90292,-175.564,0.823472
-0.291508,0.0436298,4.54455,0.40677,-0.291508,2.85185,-176.47,0.627531
-0.305435,0.017465,3.65201,0.416232,-0.305435,2.85728,-174.093,0.782385
-0.312213,0.0227236,3.34881,0.420903,-0.312213,2.76327,-173.809,0.825151
-0.293288,0.0337102,3.02179,0.424865,-0.293288,2.96408,-175.046,0.9809
-0.309735,0.0378857,1.83447,0.441342,-0.309735,3.15486,-177.139,1.71977
-0.308847,0.0226585,2.24411,0.44224,-0.308847,2.74237,-176.191,1.22203
-0.298001,0.0277321,1.81461,0.447402,-0.298001,3.28908,-178.866,1.81255
-0.295114,0.0257352,1.39644,0.450181,-0.295114,2.88757,-179.818,2.0678
-0.3089,0.0310582,1.2247,0.442453,-0.3089,3.07984,-178.903,2.51478
-0.286495,0.0225278,1.86639,0.42797,-0.286495,3.0443,-176.702,1.63112
-0.341961,0.0247538,6.42434,0.417993,-0.341961,3.07603,-175.563,0.478809
-0.307004,0.0201285,8.25313,0.426504,-0.307004,2.98217,-175.011,0.361338
-0.305127,0.0203514,9.14604,0.427856,-0.305127,2.47187,-176.22,0.270267
-0.29012,0.0234101,3.819,0.42059,-0.29012,2.73698,-175.202,0.716675
-0.29539,0.0437569,2.4618,0.432272,-0.29539,2.53095,-176.413,1.02809
-0.30094,0.0515191,2.87916,0.443477,-0.30094,2.31446,-178.593,0.803868
-0.293356,0.0301574,2.01002,0.442885,-0.293356,2.58952,-177.57,1.28831
-0.292755,0.032,4.77125,0.40897,-0.292755,2.63781,-175.832,0.552855
-0.341383,0.0174207,2.0278,0.432623,-0.341383,2.76851,-176.308,1.36528
-0.278255,0.0281161,1.50342,0.420646,-0.278255,2.71214,-178.168,1.80398
-0.298159,-0.00301067,1.3267,0.419749,-0.298159,2.75134,-178.138,2.07383
-0.324384,0.00991874,1.54368,0.426563,-0.324384,2.79097,-175.915,1.808
-0.317698,0.0365182,2.56663,0.408518,-0.317698,2.62405,-174.868,1.02237
-0.324914,0.0237755,2.75433,0.425671,-0.324914,3.24279,-174.573,1.17734
-0.325141,0.00705436,1.33115,0.402221,-0.325141,2.59365,-178.154,1.94843
-0.292604,0.0179707,2.54603,0.428246,-0.292604,2.36871,-176.468,0.930353
-0.308279,0.0214603,1.68871,0.419632,-0.308279,2.49031,-175.388,1.47468
-0.316783,0.0453813,1.96637,0.415427,-0.316783,2.60004,-175.391,1.32226
-0.316499,0.00217253,5.5069,0.422535,-0.316499,2.39937,-176.3,0.435702
-0.324041,-0.000392966,3.96549,0.420138,-0.324041,3.34111,-175.736,0.842546
-0.306401,0.0411493,4.09299,0.405554,-0.306401,2.73985,-175.344,0.669402
-0.3275,0.0290141,3.05711,0.430398,-0.3275,3.01437,-174.498,0.986019
-0.32199,0.0150947,6.52767,0.4162,-0.32199,2.99033,-174.484,0.458101
-0.319056,0.0150398,6.68989,0.418297,-0.319056,3.06837,-174.488,0.458658
-0.333426,0.0379277,4.65837,0.407578,-0.333426,3.15127,-175.566,0.676476
-0.311945,0.025424,3.76146,0.435045,-0.311945,3.37615,-175.449,0.897564
-0.285191,0.0351368,4.44727,0.418694,-0.285191,2.87892,-175.905,0.647345
-0.348376,0.0232968,2.54831,0.42249,-0.348376,3.23068,-176.454,1.26778
-0.346564,0.024741,2.18733,0.421734,-0.346564,2.47687,-176.575,1.13237
-0.349421,0.015441,4.65796,0.427574,-0.349421,2.62908,-176.729,0.564428
-0.309815,0.0171037,2.09443,0.412719,-0.309815,3.28904,-175.353,1.57038
-0.312448,0.00593768,4.40307,0.415384,-0.312448,2.81668,-174.676,0.639707
-0.301373,0.0130128,2.8995,0.428379,-0.301373,2.81899,-174.841,0.972235
-0.345815,0.027868,2.25908,0.41285,-0.345815,3.8625,-180.234,1.70976
-0.34566,0.036774,1.81732,0.411005,-0.34566,2.84202,-176.916,1.56386
-0.321413,0.0485704,4.28304,0.444123,-0.321413,3.19903,-177.355,0.746906
-0.297571,0.03272,3.19524,0.415305,-0.297571,3.03486,-174.673,0.949807
-0.32894,0.0373549,2.99614,0.406824,-0.32894,3.10966,-175.251,1.03789
-0.304859,0.0206507,2.74785,0.410671,-0.304859,2.59239,-174.832,0.943424
-0.311637,0.0356554,2.82339,0.416273,-0.311637,2.90033,-174.053,1.02725
-0.32036,0.0315683,2.51664,0.42713,-0.32036,3.30998,-174.981,1.31524
-0.319935,0.0458104,2.04519,0.406506,-0.319935,2.60785,-176.059,1.27511
-0.303248,0.030421,6.7676,0.427717,-0.303248,2.94707,-174.873,0.435468
-0.317553,0.0428647,2.46444,0.418562,-0.317553,3.00955,-174.621,1.22119
-0.322476,0.00447846,6.44234,0.423643,-0.322476,3.37969,-175.831,0.524606
-0.337622,0.0243133,7.94174,0.419447,-0.337622,3.33223,-176.051,0.419585
-0.334342,0.0327321,7.05757,0.420197,-0.334342,3.34576,-175.768,0.474066
-0.319291,0.0192346,4.01934,0.41181,-0.319291,2.7767,-174.102,0.690835
-0.282561,0.0115436,1.62834,0.428776,-0.282561,3.01592,-178.019,1.85215
-0.34237,0.03995,0.967867,0.41496,-0.34237,2.99394,-180.419,3.09334
-0.339765,0.0456153,0.84737,0.411669,-0.339765,2.70515,-181.32,3.19241
-0.331912,0.0186617,1.04864,0.427227,-0.331912,2.67649,-177.974,2.55234
-0.300841,0.023408,8.04288,0.411368,-0.300841,2.8932,-175.316,0.359721
-0.297117,0.0257318,7.06975,0.405991,-0.297117,2.89586,-175.862,0.409614
-0.339004,0.0314117,2.89353,0.428649,-0.339004,2.95002,-175.162,1.01952
-0.327482,0.0255127,3.26834,0.412717,-0.327482,2.96037,-174.125,0.905772
-0.327904,0.0271549,2.85462,0.413091,-0.327904,2.32067,-175.556,0.812952
-0.314267,0.0497254,3.96654,0.405555,-0.314267,2.1149,-178.259,0.533185
-0.319217,0.000584872,1.49171,0.436386,-0.319217,2.34859,-178.367,1.57443
-0.278683,0.0363776,1.18871,0.446744,-0.278683,2.26468,-182.384,1.90516
-0.34229,0.0111397,1.37103,0.399042,-0.34229,2.31397,-180.501,1.68776
-0.331862,0.0097071,2.09111,0.406166,-0.331862,3.62861,-178.417,1.73526
-0.329869,0.00762837,1.80688,0.408507,-0.329869,2.70934,-176.258,1.49946
-0.325039,-0.0159594,1.58611,0.39217,-0.325039,3.21313,-183.118,2.0258
-0.32751,0.0324949,8.94299,0.427469,-0.32751,2.43815,-176.239,0.272633
-0.315055,0.0228872,6.15923,0.418469,-0.315055,3.20668,-174.381,0.52063
-0.325795,0.0341897,6.70765,0.421062,-0.325795,2.34398,-175.832,0.349448
-0.335714,0.068656,2.47451,0.421442,-0.335714,2.97772,-178.518,1.20335
-0.330026,0.0616632,2.59037,0.423159,-0.330026,2.64244,-177.003,1.0201
-0.303833,-0.00335534,3.43732,0.42269,-0.303833,3.07872,-175.751,0.895675
-0.329895,-0.00649627,4.79913,0.439585,-0.329895,3.51037,-178.606,0.73146
-0.305471,0.0556874,2.87347,0.402437,-0.305471,2.91645,-177.277,1.01496
-0.328835,-0.00509004,8.96791,0.441839,-0.328835,3.19418,-178.794,0.356179
-0.303348,0.0271921,2.86512,0.432491,-0.303348,2.81817,-174.765,0.983612
-0.300993,0.0313114,2.94661,0.424767,-0.300993,3.04728,-174.48,1.03416
-0.352958,0.0394422,6.66007,0.427448,-0.352958,3.12976,-177.647,0.469929
-0.293364,0.0264209,2.31824,0.421828,-0.293364,2.75264,-175.151,1.18738
-0.313282,0.045561,4.3236,0.399725,-0.313282,2.94377,-176.337,0.680861
-0.340062,0.00285174,2.86119,0.417967,-0.340062,3.09674,-176.076,1.08233
-0.316512,0.0191859,3.05307,0.421199,-0.316512,2.99098,-173.823,0.979662
-0.314654,0.0304019,2.73527,0.414415,-0.314654,2.64486,-174.175,0.966947
-0.303477,0.030732,3.23582,0.40885,-0.303477,2.25601,-176.295,0.6972
-0.331776,0.0190441,1.43359,0.420073,-0.331776,2.46424,-176.378,1.71893
-0.310854,0.0117409,2.35573,0.440063,-0.310854,3.45141,-177.179,1.46512
-0.301457,0.0299385,2.55933,0.411994,-0.301457,2.18168,-176.632,0.852443
-0.304073,0.0457508,3.53299,0.424088,-0.304073,1.96938,-178.087,0.557426
-0.360382,0.0105449,1.44613,0.410437,-0.360382,2.29011,-181.47,1.58361
-0.362053,0.0121266,1.90966,0.410564,-0.362053,3.14394,-179.907,1.64634
-0.350054,0.0108559,1.6528,0.415832,-0.350054,2.25288,-179.139,1.36307
-0.285084,0.0492222,3.70609,0.424309,-0.285084,2.58619,-177.144,0.69782
-0.28653,0.059451,3.62515,0.427366,-0.28653,3.17901,-178.322,0.876931
-0.340875,0.00309192,1.94825,0.402063,-0.340875,2.36498,-179.351,1.2139
