b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,s_sage_centered_1.3.,lp__,zs_1_1.1.,zs_1_1.2.,zs_1_1.3.
-0.310855,-7.9755,5.3083,0.357286,-0.310855,1.9457,3.15081,8.32894,-93.2759,0.36654,0.593563,1.56904
-0.31443,-7.1275,4.98877,0.380946,-0.31443,0.603978,2.49426,6.89351,-93.1211,0.121067,0.499974,1.38181
-0.314334,-7.12388,5.02076,0.381221,-0.314334,0.635613,2.49532,7.10522,-94.1773,0.126597,0.496999,1.41517
-0.32682,-7.69005,6.95498,0.374245,-0.32682,2.18134,3.96734,8.76757,-92.4146,0.313637,0.570432,1.26062
-0.324333,-7.4124,5.88473,0.370779,-0.324333,1.61798,2.93899,7.7722,-91.5242,0.274946,0.499427,1.32074
-0.324653,-7.11974,6.77877,0.371754,-0.324653,1.92038,3.84488,8.10877,-92.0442,0.283294,0.567194,1.1962
-0.304013,-8.49218,4.2259,0.383825,-0.304013,1.0619,2.63892,8.11845,-92.7511,0.251284,0.624462,1.92112
-0.308402,-7.84685,4.87751,0.371468,-0.308402,1.43059,2.99822,8.00393,-90.7158,0.293304,0.614702,1.64099
-0.32264,-7.93866,4.82414,0.394323,-0.32264,0.359868,1.8894,7.05771,-95.1608,0.0745973,0.391655,1.463
-0.323739,-7.72805,4.56033,0.394488,-0.323739,0.267009,1.91794,6.94779,-95.2251,0.0585503,0.42057,1.52353
-0.329325,-7.61982,4.56263,0.398341,-0.329325,0.265461,2.43024,7.01879,-98.6806,0.0581817,0.53264,1.53832
-0.328565,-7.78144,7.3665,0.378135,-0.328565,2.50784,3.61084,8.53341,-94.5095,0.340438,0.490171,1.15841
-0.328535,-6.83279,6.43565,0.364909,-0.328535,1.00017,3.05369,7.29596,-94.7799,0.155411,0.474496,1.13368
-0.303466,-8.93515,3.72118,0.374688,-0.303466,1.56292,3.25904,8.83854,-96.2579,0.420008,0.87581,2.3752
-0.303192,-8.16751,4.26409,0.365637,-0.303192,0.991783,2.45359,7.81161,-92.0883,0.23259,0.575407,1.83195
-0.33226,-6.83866,3.96736,0.366218,-0.33226,2.10568,3.89734,7.9844,-93.6208,0.530752,0.982353,2.01252
-0.339724,-6.96499,3.77247,0.364305,-0.339724,2.20427,3.57643,7.95612,-94.7127,0.584304,0.948035,2.109
-0.330011,-9.19187,3.48512,0.378947,-0.330011,1.06659,2.82596,8.8356,-95.188,0.30604,0.810865,2.53523
-0.318646,-8.39578,4.20248,0.356212,-0.318646,0.499199,1.75252,7.37164,-95.7914,0.118787,0.41702,1.75412
-0.323891,-8.12737,4.60458,0.385683,-0.323891,2.00648,3.76471,8.78368,-93.5503,0.435757,0.817601,1.90759
-0.323334,-7.38902,3.10093,0.37113,-0.323334,0.949924,2.80668,7.28305,-94.2761,0.306335,0.905109,2.34867
-0.319288,-7.5869,2.86032,0.372068,-0.319288,1.02846,2.52519,7.31118,-94.1774,0.359562,0.882835,2.55607
-0.316051,-7.79951,5.60242,0.371417,-0.316051,1.70691,3.32386,8.07372,-92.4627,0.304674,0.59329,1.44111
-0.314658,-7.7109,5.77389,0.370621,-0.314658,1.74441,3.13968,7.89445,-93.2023,0.30212,0.543771,1.36727
-0.316262,-7.63189,5.77922,0.372112,-0.316262,1.74429,3.18681,8.19822,-91.5415,0.301821,0.551426,1.41857
-0.32247,-7.74006,4.18011,0.361204,-0.32247,1.24188,3.0978,7.84516,-92.7747,0.297094,0.741081,1.87678
-0.299975,-8.22851,3.60358,0.381261,-0.299975,0.942017,2.03932,7.56809,-95.5634,0.261411,0.565916,2.10016
-0.298917,-8.22059,3.57384,0.378955,-0.298917,1.04672,2.32148,7.87602,-94.1693,0.292884,0.649576,2.2038
-0.309064,-7.03829,5.62686,0.364332,-0.309064,2.07071,3.3521,8.00645,-94.536,0.368005,0.595731,1.4229
-0.313888,-7.85308,5.02051,0.383113,-0.313888,1.08882,2.9169,8.04299,-93.1465,0.216875,0.580998,1.60203
-0.313,-7.81587,5.95656,0.365885,-0.313,2.08947,3.80144,8.74475,-92.0282,0.350785,0.638194,1.46809
-0.306798,-7.79872,3.50031,0.379258,-0.306798,1.35317,2.94794,8.00624,-92.4942,0.386585,0.842195,2.28729
-0.308679,-7.74335,3.83841,0.39035,-0.308679,1.96497,3.42245,8.26271,-94.0637,0.511924,0.891632,2.15264
-0.325224,-7.96349,8.58594,0.384716,-0.325224,1.08734,2.68452,7.67862,-92.8997,0.126642,0.312664,0.894325
-0.296418,-7.46524,6.67517,0.372857,-0.296418,0.799881,2.40252,7.19368,-92.5076,0.119829,0.359918,1.07768
-0.336565,-7.40151,10.326,0.360458,-0.336565,0.584319,2.44644,7.22524,-95.3942,0.0565873,0.236921,0.699715
-0.309291,-7.14013,3.62495,0.39122,-0.309291,1.94525,3.45454,7.99658,-94.4405,0.536629,0.952991,2.20598
-0.32538,-7.94234,5.36402,0.375455,-0.32538,1.08541,2.54096,7.7032,-91.1736,0.20235,0.473704,1.43609
-0.32872,-7.96133,5.54316,0.374655,-0.32872,1.01255,2.83594,7.84916,-91.4293,0.182666,0.51161,1.41601
-0.302971,-7.42599,3.61639,0.369923,-0.302971,1.37425,3.09226,7.76925,-92.2103,0.380006,0.85507,2.14835
-0.319246,-7.85446,4.82692,0.371457,-0.319246,1.8538,3.30453,8.16862,-92.5688,0.384054,0.684604,1.6923
-0.31913,-7.85392,4.85933,0.371546,-0.31913,1.86773,3.29697,8.31796,-91.0179,0.384359,0.678483,1.71175
-0.298512,-6.51969,4.6833,0.376273,-0.298512,1.16554,2.89505,6.96603,-93.8919,0.248873,0.618165,1.48742
-0.348874,-7.42513,4.94394,0.372349,-0.348874,2.25556,3.62938,8.37534,-94.5433,0.456227,0.734106,1.69406
-0.297354,-8.01934,5.03854,0.360977,-0.297354,0.462577,1.76498,7.19654,-95.4669,0.0918078,0.350297,1.4283
-0.350128,-7.75537,2.89703,0.380534,-0.350128,1.97703,3.28398,8.36668,-97.863,0.682434,1.13357,2.88802
-0.348665,-7.09409,3.53296,0.368976,-0.348665,2.33842,3.85425,8.22628,-95.9875,0.661886,1.09094,2.32844
-0.348993,-7.07239,3.56946,0.368692,-0.348993,2.36505,3.9243,8.40344,-97.3643,0.662579,1.09941,2.35426
-0.292002,-7.13868,3.31679,0.365245,-0.292002,1.47831,3.23846,7.49149,-95.6647,0.445706,0.976384,2.25866
-0.335912,-7.6595,5.42917,0.365678,-0.335912,1.52509,2.80751,7.74541,-92.8216,0.280906,0.517116,1.42663
-0.321968,-8.57677,5.23466,0.361582,-0.321968,1.43767,3.32976,8.76783,-93.1969,0.274645,0.636098,1.67496
-0.326259,-8.39624,4.39268,0.356263,-0.326259,1.05878,2.33734,7.93013,-93.9318,0.241033,0.5321,1.80531
-0.308066,-7.14697,7.87244,0.389843,-0.308066,1.92667,3.36153,7.95523,-93.1946,0.244736,0.427,1.01052
-0.334161,-7.37281,7.12201,0.376762,-0.334161,1.39327,2.8683,7.59796,-91.7274,0.195628,0.402738,1.06683
-0.327836,-8.77753,3.8645,0.381608,-0.327836,1.08573,2.53295,8.39246,-93.2436,0.28095,0.655439,2.17168
-0.327416,-8.3888,5.57641,0.397407,-0.327416,1.7964,3.32532,8.66705,-94.6066,0.322144,0.596319,1.55423
-0.321583,-8.32898,5.34659,0.399148,-0.321583,1.68041,3.04558,8.58918,-95.1012,0.314296,0.569631,1.60648
-0.302737,-7.05268,5.44068,0.363543,-0.302737,0.880981,2.71679,7.13263,-92.9425,0.161925,0.499348,1.31098
-0.299376,-7.35349,5.13646,0.382529,-0.299376,0.934677,2.73824,7.27535,-92.8738,0.181969,0.533099,1.41641
-0.303486,-7.72656,6.99215,0.374833,-0.303486,1.78921,3.02432,8.09474,-91.9333,0.255888,0.432531,1.15769
-0.307718,-5.77836,5.3634,0.382961,-0.307718,1.70653,3.55717,6.97557,-95.592,0.318181,0.663231,1.30059
-0.313196,-6.68328,6.39317,0.375468,-0.313196,1.44873,3.14258,7.34724,-92.3225,0.226606,0.491553,1.14923
-0.326734,-6.90979,5.66649,0.374866,-0.326734,0.822684,2.57057,6.96916,-92.9438,0.145184,0.453645,1.22989
-0.302355,-7.904,5.92232,0.356595,-0.302355,2.22326,3.59433,8.70876,-93.545,0.375403,0.606912,1.4705
-0.307275,-8.29923,7.68257,0.362826,-0.307275,1.95195,3.3154,8.69641,-91.9964,0.254076,0.431549,1.13197
-0.335463,-8.15027,6.91863,0.372374,-0.335463,0.738873,2.44495,7.7517,-92.0603,0.106795,0.353387,1.12041
-0.340196,-8.77875,4.12766,0.3623,-0.340196,1.54958,3.16224,8.84769,-94.6361,0.375413,0.76611,2.14351
-0.345383,-8.63373,4.05519,0.360465,-0.345383,1.66769,2.96516,8.67481,-95.73,0.411247,0.731201,2.13919
-0.305936,-7.78974,3.57263,0.362105,-0.305936,1.42883,2.84901,7.92826,-92.7368,0.399939,0.797453,2.21916
-0.306784,-7.69084,3.50049,0.363539,-0.306784,1.42559,2.72082,7.77387,-93.2405,0.407253,0.777268,2.22079
-0.346387,-7.08733,3.1403,0.367117,-0.346387,1.24021,2.63531,7.19375,-96.0298,0.394932,0.839189,2.29078
-0.302618,-8.16198,3.6469,0.360446,-0.302618,1.90633,3.47322,8.72118,-93.9301,0.522726,0.952378,2.3914
-0.30643,-7.81424,3.57794,0.376647,-0.30643,2.16255,3.5369,8.39003,-94.3587,0.60441,0.98853,2.34493
-0.316078,-8.53207,3.57037,0.377085,-0.316078,2.02546,3.35582,8.87461,-93.992,0.567296,0.939908,2.48563
-0.318274,-6.70014,3.35373,0.373767,-0.318274,1.41995,3.19901,7.29421,-93.0926,0.423395,0.953864,2.17495
-0.335054,-6.31374,3.97321,0.371804,-0.335054,1.5322,3.113,6.91251,-94.4664,0.385633,0.783499,1.73978
-0.311749,-6.92655,4.87213,0.379127,-0.311749,1.77073,3.09707,7.37191,-93.2493,0.36344,0.635669,1.51308
-0.301477,-8.17142,4.36656,0.371064,-0.301477,1.60209,3.31274,8.50778,-92.0326,0.366901,0.758661,1.9484
-0.29443,-7.91976,3.57207,0.379954,-0.29443,1.27926,2.58168,7.67648,-94.6806,0.358128,0.722741,2.14903
-0.310496,-8.63958,5.60485,0.383714,-0.310496,1.36766,2.71247,8.3435,-92.6337,0.244013,0.483951,1.48862
-0.322757,-6.784,4.0807,0.377252,-0.322757,1.58308,3.03332,7.23564,-92.741,0.387944,0.743334,1.77314
-0.295021,-7.92735,3.34645,0.360604,-0.295021,2.02402,3.70076,8.60377,-95.6021,0.604826,1.10588,2.57101
-0.334115,-6.83198,3.79861,0.37055,-0.334115,1.65703,3.1259,7.59681,-95.2982,0.43622,0.822906,1.99989
-0.343369,-7.73446,2.684,0.383887,-0.343369,0.614623,2.28213,7.40012,-97.3669,0.228995,0.850274,2.75712
-0.329163,-7.92837,2.22518,0.381468,-0.329163,0.395302,2.11752,7.27023,-97.1161,0.177649,0.951617,3.26725
-0.31426,-8.38047,3.25197,0.359112,-0.31426,-0.0778248,1.50763,7.01055,-96.8733,-0.0239316,0.463606,2.15578
-0.309578,-8.73361,3.52111,0.361259,-0.309578,0.259963,1.89556,7.7417,-94.6617,0.0738298,0.538343,2.19865
-0.298476,-8.50836,5.19177,0.365195,-0.298476,0.537629,2.45855,7.83578,-94.1201,0.103554,0.473547,1.50927
-0.31741,-9.94328,4.64522,0.376347,-0.31741,0.729554,2.1073,8.95447,-95.8877,0.157055,0.45365,1.92768
-0.318547,-7.82563,6.53029,0.371676,-0.318547,0.876858,2.5738,7.58252,-90.8462,0.134275,0.394133,1.16113
-0.319991,-7.59284,5.96739,0.36842,-0.319991,1.88312,3.42149,8.36133,-91.8834,0.315569,0.573365,1.40117
-0.331692,-7.8212,7.75494,0.367099,-0.331692,1.68917,3.26474,8.2809,-91.2403,0.217819,0.420988,1.06782
-0.337012,-8.45702,6.8331,0.364223,-0.337012,1.09835,2.6446,8.12841,-92.4014,0.160739,0.387027,1.18956
-0.316383,-7.3938,4.73243,0.36569,-0.316383,1.28773,2.6326,7.44659,-91.9684,0.272107,0.556289,1.57352
-0.316172,-7.42803,5.02774,0.365711,-0.316172,1.26895,3.08686,7.76655,-91.3578,0.25239,0.613965,1.54474
-0.308372,-7.35826,7.21071,0.389108,-0.308372,1.22147,3.16134,7.73651,-93.0488,0.169397,0.438423,1.07292
-0.303855,-7.05274,7.82366,0.389823,-0.303855,1.06888,3.11157,7.31713,-94.4946,0.136622,0.397713,0.935257
-0.313678,-7.84046,5.49051,0.367173,-0.313678,1.88139,3.50376,8.40664,-90.9864,0.342662,0.638149,1.53112
-0.308388,-6.83865,4.40961,0.372351,-0.308388,1.28319,3.16498,7.37673,-92.5005,0.291,0.717746,1.67288
-0.312423,-6.55624,3.61697,0.375696,-0.312423,1.1339,2.28974,6.46736,-97.202,0.313494,0.633055,1.78806
-0.321473,-8.34301,4.27755,0.383366,-0.321473,1.78965,2.60467,8.32966,-96.7082,0.418382,0.608917,1.9473
-0.316439,-8.04575,2.85044,0.357825,-0.316439,0.657072,2.77804,7.7596,-97.0512,0.230516,0.974603,2.72225
-0.321465,-8.41688,3.37027,0.375214,-0.321465,0.49985,2.07974,7.65985,-93.1634,0.148312,0.617084,2.27277
-0.311722,-8.49729,4.28422,0.379928,-0.311722,0.212904,2.12568,7.57971,-93.7768,0.0496948,0.496164,1.76922
-0.327345,-8.00577,5.70255,0.381509,-0.327345,-0.314757,1.79631,7.01133,-96.807,-0.0551957,0.315,1.22951
-0.329768,-8.01703,5.6461,0.381439,-0.329768,-0.0576699,1.27031,6.64095,-96.7855,-0.0102141,0.224989,1.1762
-0.338353,-7.87326,8.13329,0.377413,-0.338353,0.460272,2.70221,7.69929,-96.6899,0.0565911,0.332241,0.946639
-0.332934,-7.14379,3.19199,0.382159,-0.332934,2.30622,4.13769,8.50079,-96.4517,0.722503,1.29627,2.66316
-0.322926,-6.96745,3.30759,0.365229,-0.322926,1.38196,2.61935,7.24356,-95.441,0.417814,0.791919,2.18998
-0.30911,-8.45648,3.60442,0.382026,-0.30911,1.60692,2.8227,8.48517,-93.9489,0.44582,0.78312,2.3541
-0.327953,-8.17413,2.77078,0.365636,-0.327953,1.28956,2.83659,8.12908,-94.2139,0.465414,1.02375,2.93386
-0.305724,-6.6825,5.05459,0.379431,-0.305724,2.17006,3.89321,7.85391,-92.662,0.429325,0.770233,1.55382
-0.326632,-8.25751,5.22427,0.357267,-0.326632,1.43974,3.13298,8.45999,-92.5029,0.275586,0.599697,1.61936
-0.308465,-7.07413,3.13791,0.379187,-0.308465,1.63182,3.17678,7.65934,-93.3684,0.520035,1.01239,2.4409
-0.342702,-7.61663,4.18168,0.368069,-0.342702,2.0805,3.41995,8.25733,-93.9298,0.497528,0.817841,1.97464
-0.296866,-7.85159,2.70499,0.379547,-0.296866,1.01316,2.45021,7.57877,-95.0986,0.37455,0.905812,2.80177
-0.316559,-6.88049,5.69679,0.381521,-0.316559,2.34893,4.34055,8.41389,-94.2399,0.412324,0.76193,1.47695
-0.320537,-7.72082,4.40172,0.360425,-0.320537,0.334408,1.54895,6.78173,-96.6701,0.0759721,0.351897,1.5407
-0.32734,-7.91427,4.77157,0.361087,-0.32734,0.176314,2.20401,7.24878,-94.7905,0.0369508,0.461904,1.51916
-0.299083,-7.61012,6.92549,0.388477,-0.299083,2.30157,3.41186,8.16727,-96.4237,0.332333,0.492652,1.17931
-0.305628,-8.49136,6.58851,0.370815,-0.305628,0.159788,1.7299,7.49059,-93.8548,0.0242525,0.262562,1.13692
-0.308553,-8.87765,6.08389,0.368921,-0.308553,0.280325,1.98436,7.77273,-93.4007,0.0460767,0.326166,1.27759
-0.315509,-8.16353,7.41551,0.37127,-0.315509,1.1792,3.12863,8.32181,-91.9053,0.159017,0.421904,1.12222
-0.332891,-7.77468,3.4468,0.375895,-0.332891,0.435102,2.32895,7.21775,-94.2031,0.126234,0.675686,2.09404
-0.313963,-7.65733,7.44405,0.36332,-0.313963,2.23397,3.51042,8.50066,-92.4003,0.300101,0.471574,1.14194
-0.337093,-7.34837,4.55793,0.369811,-0.337093,1.03938,2.53125,7.29844,-92.8262,0.228038,0.555352,1.60126
-0.335711,-7.12755,4.81836,0.370795,-0.335711,0.58544,2.11702,6.91754,-96.3974,0.121502,0.439365,1.43566
-0.332958,-7.50677,4.9403,0.38002,-0.332958,2.24605,4.0666,8.51763,-94.0734,0.454637,0.823148,1.72411
-0.331755,-7.52124,4.40469,0.380349,-0.331755,2.10727,3.49967,8.24387,-92.618,0.478416,0.794534,1.87161
-0.332595,-7.55674,4.08087,0.379028,-0.332595,1.68116,3.3894,7.94414,-93.6635,0.411963,0.830558,1.94668
-0.316729,-7.71649,3.4848,0.389682,-0.316729,2.16805,3.68621,8.38571,-95.7103,0.622142,1.05779,2.40636
-0.322363,-8.91727,2.33144,0.357625,-0.322363,0.969023,2.57975,8.50557,-98.7067,0.415633,1.1065,3.6482
-0.314684,-7.10052,4.76187,0.370572,-0.314684,2.18393,3.66268,8.00527,-91.8904,0.458628,0.769169,1.68112
-0.326932,-7.54158,3.83829,0.362452,-0.326932,0.886398,2.51374,7.30025,-92.7366,0.230936,0.654912,1.90196
-0.321841,-7.3215,3.53559,0.360024,-0.321841,1.30895,3.01755,7.57971,-92.7331,0.37022,0.853477,2.14383
-0.342649,-7.71452,3.83261,0.37423,-0.342649,0.911076,2.62737,7.44009,-94.0938,0.237717,0.685532,1.94126
-0.3299,-7.65174,7.66277,0.39205,-0.3299,2.07213,3.5378,8.23377,-94.3655,0.270416,0.461687,1.07452
-0.325108,-7.422,7.12501,0.38488,-0.325108,1.78699,3.52998,7.96476,-92.9984,0.250806,0.495435,1.11786
-0.306464,-6.66166,4.58249,0.380451,-0.306464,1.20853,3.09544,7.05046,-93.3334,0.263727,0.675494,1.53857
-0.311366,-7.23047,3.87307,0.38432,-0.311366,0.746772,2.44844,7.10898,-93.4084,0.192811,0.632169,1.83549
-0.308338,-7.69683,4.28679,0.384739,-0.308338,0.975098,2.71171,7.55172,-92.2979,0.227466,0.632573,1.76162
-0.307898,-7.3368,4.75217,0.372603,-0.307898,2.11673,3.65824,8.31666,-91.9109,0.445424,0.769805,1.75008
-0.316252,-7.37848,3.90087,0.379125,-0.316252,1.71283,3.37563,7.89122,-92.0956,0.439088,0.865352,2.02294
-0.326202,-8.12843,4.01175,0.381901,-0.326202,1.76417,3.21271,8.56202,-92.999,0.439752,0.800826,2.13424
-0.314737,-8.80737,3.79218,0.380767,-0.314737,1.49323,2.95194,8.57028,-94.5903,0.393766,0.778429,2.25999
-0.335807,-9.37055,3.08749,0.368761,-0.335807,1.33493,2.78444,8.90004,-97.5273,0.432367,0.901847,2.88262
-0.336155,-9.30959,3.16616,0.369049,-0.336155,1.36451,2.86699,9.28101,-100.62,0.430967,0.905509,2.93131
-0.334377,-8.98514,3.11612,0.369775,-0.334377,1.22642,2.9908,9.0706,-100.114,0.393573,0.959783,2.91086
-0.344089,-8.44493,4.73374,0.392557,-0.344089,1.74289,2.6452,8.64302,-102.187,0.368185,0.558797,1.82583
-0.306936,-8.00777,3.88938,0.381796,-0.306936,-0.0886593,1.63978,7.09985,-97.1146,-0.0227952,0.421604,1.82544
-0.315209,-7.65401,4.21003,0.381066,-0.315209,0.134119,2.0079,7.11481,-96.1721,0.0318571,0.476933,1.68997
-0.311321,-7.45898,4.51636,0.376712,-0.311321,0.908848,2.58298,7.13004,-93.8983,0.201234,0.571916,1.57871
-0.311809,-7.95329,5.5397,0.364434,-0.311809,1.10612,2.65568,7.86539,-91.1179,0.199671,0.47939,1.41982
-0.308695,-7.81289,5.26538,0.37573,-0.308695,2.11952,3.72177,8.6359,-91.5097,0.402539,0.706838,1.64013
-0.290725,-7.8991,5.52333,0.370054,-0.290725,1.81726,3.20479,8.31674,-92.581,0.329015,0.580228,1.50575
-0.289376,-7.85324,5.38264,0.379691,-0.289376,1.96227,3.60161,8.51986,-93.1264,0.364555,0.669115,1.58284
-0.302187,-7.37963,4.4548,0.379888,-0.302187,1.82439,3.18123,7.91731,-92.2921,0.409534,0.714113,1.77725
-0.332992,-7.33596,4.92084,0.370204,-0.332992,2.06812,3.83583,8.18869,-93.2619,0.420278,0.779507,1.66408
-0.322643,-8.08557,3.47754,0.380597,-0.322643,0.985838,2.8353,7.94845,-92.9128,0.283487,0.815317,2.28565
-0.329991,-8.39927,3.83181,0.378324,-0.329991,1.49925,2.80754,8.48696,-94.0344,0.391266,0.732693,2.21487
-0.321081,-7.32165,4.89444,0.368719,-0.321081,1.91375,3.6731,8.03849,-92.3002,0.391005,0.750464,1.64237
-0.322962,-6.80304,3.72283,0.378083,-0.322962,1.51855,2.99528,7.12896,-93.8982,0.407901,0.80457,1.91493
-0.325585,-7.25683,4.24152,0.382373,-0.325585,2.2696,3.98927,8.25045,-94.4002,0.535092,0.940528,1.94516
-0.316319,-7.64129,4.45336,0.380037,-0.316319,0.859089,2.59756,7.64348,-93.3952,0.192908,0.583281,1.71634
-0.326528,-6.6803,4.58879,0.35828,-0.326528,1.76567,3.45062,7.5876,-93.541,0.384778,0.751966,1.65351
-0.306457,-7.46281,3.7418,0.394761,-0.306457,0.941627,2.57377,7.21869,-95.2169,0.251651,0.687843,1.9292
-0.315491,-6.25005,4.134,0.393358,-0.315491,1.2841,3.00413,6.83083,-95.5823,0.310619,0.726687,1.65235
-0.327461,-7.31007,4.48032,0.390529,-0.327461,1.59541,3.12367,7.67994,-93.1399,0.356093,0.697198,1.71415
-0.298207,-8.93403,3.87633,0.371183,-0.298207,0.224791,1.98344,8.22433,-101.359,0.0579906,0.511679,2.12168
-0.298308,-8.94534,3.85224,0.370921,-0.298308,0.221216,1.97607,8.10875,-97.5173,0.0574253,0.512967,2.10495
-0.302242,-7.19447,4.99188,0.380861,-0.302242,1.50816,2.90263,7.7097,-94.5173,0.302122,0.58147,1.54445
-0.302209,-7.80007,4.67286,0.367169,-0.302209,1.50415,3.31477,8.40343,-94.5142,0.321891,0.709365,1.79835
-0.300751,-7.85953,4.52507,0.366817,-0.300751,1.43808,3.20858,8.09621,-92.016,0.317802,0.709067,1.78919
-0.293422,-7.37253,4.8048,0.373004,-0.293422,1.95761,3.73462,8.24621,-92.8307,0.407427,0.777268,1.71624
-0.310049,-8.02824,6.43738,0.379828,-0.310049,0.761414,2.18923,7.31083,-93.8467,0.11828,0.340081,1.13568
-0.316265,-7.21023,6.30241,0.361564,-0.316265,1.97665,3.32092,7.79308,-92.6404,0.313635,0.526928,1.23652
-0.308609,-7.12763,8.78641,0.366717,-0.308609,1.28738,3.10534,7.41519,-92.1205,0.14652,0.353425,0.843939
-0.324846,-8.24334,4.32739,0.378661,-0.324846,0.850048,2.31016,7.78292,-92.0559,0.196434,0.533847,1.79852
-0.299485,-6.96066,5.25038,0.372907,-0.299485,1.70756,3.08169,7.33738,-93.8829,0.325227,0.586946,1.3975
-0.304398,-6.96915,4.94654,0.369494,-0.304398,1.70985,3.138,7.48182,-92.0902,0.345665,0.634383,1.51254
-0.304901,-7.01844,5.09984,0.369312,-0.304901,1.7098,3.5832,7.87306,-92.14,0.335266,0.70261,1.54379
-0.307351,-7.4052,4.75178,0.370631,-0.307351,1.45092,2.92138,7.59256,-91.401,0.305342,0.614797,1.59784
-0.344112,-6.27192,4.81078,0.375011,-0.344112,2.0038,3.76595,7.65119,-96.9608,0.416523,0.782815,1.59042
-0.293504,-6.23517,3.60686,0.393154,-0.293504,2.00832,3.30336,7.2093,-98.0202,0.556805,0.915855,1.99877
-0.335848,-9.13585,6.31686,0.353747,-0.335848,0.842277,2.24476,8.42688,-95.6866,0.133338,0.35536,1.33403
-0.295685,-7.60638,3.23137,0.377996,-0.295685,1.14769,2.93052,7.81595,-94.2524,0.355172,0.906898,2.41877
-0.300028,-8.41514,3.97515,0.396438,-0.300028,1.53853,3.15585,8.67149,-95.819,0.387037,0.793894,2.18143
-0.300413,-7.65128,3.35439,0.389367,-0.300413,1.24216,2.81413,7.84017,-94.8915,0.370308,0.838941,2.33729
-0.322298,-7.83553,6.76497,0.35622,-0.322298,1.85119,3.18312,8.21163,-92.516,0.273644,0.47053,1.21384
-0.297774,-7.93401,4.43977,0.367039,-0.297774,0.903906,2.73388,7.81442,-92.547,0.203593,0.61577,1.7601
-0.328228,-8.48366,5.14225,0.394303,-0.328228,1.00213,2.50849,8.13512,-93.8455,0.194882,0.48782,1.58202
-0.328773,-8.29716,3.93689,0.389446,-0.328773,1.10044,2.9153,8.1779,-93.8037,0.279519,0.740507,2.07725
-0.302657,-8.01465,4.03675,0.357105,-0.302657,1.21098,2.97111,8.13175,-93.4089,0.299989,0.736015,2.01443
-0.301747,-6.9758,5.32515,0.372592,-0.301747,2.45698,3.87144,8.17725,-92.6602,0.461392,0.72701,1.53559
-0.326426,-7.02222,5.1979,0.378512,-0.326426,0.920532,2.88956,7.2261,-92.8481,0.177097,0.555908,1.3902
-0.315067,-7.56624,3.17851,0.367386,-0.315067,1.69713,3.17427,8.18749,-94.9206,0.533939,0.998668,2.57589
-0.319063,-7.65643,3.12122,0.367487,-0.319063,1.62561,3.24228,8.13991,-92.9648,0.520825,1.03879,2.60793
-0.304969,-7.73094,2.53043,0.381279,-0.304969,1.97967,3.56296,8.28897,-97.3299,0.782345,1.40804,3.27571
-0.318456,-7.14514,2.80081,0.363851,-0.318456,1.41062,2.80568,7.3317,-94.5318,0.503646,1.00174,2.61771
-0.321501,-7.19465,5.12265,0.386822,-0.321501,2.44144,3.64324,8.0583,-95.1571,0.476598,0.711202,1.57307
-0.29151,-7.18936,4.65265,0.378885,-0.29151,0.727517,2.18252,6.70455,-95.9031,0.156366,0.469092,1.44102
-0.312406,-7.72638,5.7683,0.36096,-0.312406,2.1132,3.81766,8.56804,-92.179,0.366347,0.661834,1.48537
-0.304675,-7.88298,4.7034,0.366104,-0.304675,1.01263,2.98879,7.9267,-92.4829,0.215297,0.635452,1.68531
-0.303017,-7.69065,4.5195,0.365702,-0.303017,1.14511,2.66526,7.69787,-91.9353,0.253371,0.589725,1.70326
-0.312634,-8.19105,6.07489,0.359398,-0.312634,0.74593,2.60582,7.69507,-93.7722,0.122789,0.42895,1.2667
-0.303783,-7.23776,4.9325,0.360367,-0.303783,0.946487,2.53179,6.99865,-94.3318,0.191888,0.513288,1.41889
-0.295956,-7.49376,5.88092,0.35981,-0.295956,1.20939,2.70474,7.37629,-94.1906,0.205646,0.459918,1.25428
-0.294132,-8.33477,6.76806,0.363191,-0.294132,2.08479,3.47003,9.051,-95.539,0.308034,0.512706,1.33731
-0.340906,-8.1352,3.84243,0.376675,-0.340906,0.477656,2.23615,7.66324,-95.346,0.124311,0.581962,1.99437
-0.286087,-7.67689,5.87948,0.369244,-0.286087,1.15841,2.65561,7.44387,-94.9784,0.197025,0.451674,1.26608
-0.29286,-7.42592,6.02651,0.36226,-0.29286,1.30286,3.0814,7.53371,-94.7456,0.216189,0.511307,1.25009
-0.328318,-7.50043,4.72115,0.359845,-0.328318,1.44925,3.11194,7.64884,-93.991,0.306969,0.659149,1.62012
-0.336309,-7.93554,5.24907,0.372889,-0.336309,0.689741,2.30022,7.15908,-97.7174,0.131403,0.438214,1.36388
-0.322883,-7.88713,5.75628,0.370434,-0.322883,1.52715,3.08273,8.23292,-91.0424,0.265302,0.535542,1.43025
-0.31222,-8.21065,3.92003,0.371107,-0.31222,0.955384,2.31474,7.74685,-92.2079,0.243719,0.59049,1.97622
-0.314649,-8.2647,4.15037,0.369702,-0.314649,1.12766,3.16164,8.07237,-97.1316,0.2717,0.761774,1.94497
-0.320691,-7.95976,3.95179,0.366209,-0.320691,1.43711,2.50068,8.0249,-96.3137,0.36366,0.632797,2.0307
