b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,lp__,zs_1_1.1.,zs_1_1.2.
-0.31304,-6.63197,2.75074,0.370726,-0.31304,5.39259,-0.498907,-117.082,1.96041,-0.181372
-0.322538,-6.76659,3.16893,0.373226,-0.322538,5.63691,-0.502844,-114.92,1.7788,-0.15868
-0.31433,-7.94727,2.84662,0.386392,-0.31433,6.79238,-0.724434,-114.904,2.38612,-0.254489
-0.316715,-7.34147,3.02473,0.388337,-0.316715,6.27462,-0.577271,-114.058,2.07444,-0.19085
-0.333094,-9.0583,4.21642,0.368975,-0.333094,7.7622,-0.562939,-115.689,1.84095,-0.133511
-0.326343,-7.36387,6.59587,0.384366,-0.326343,6.2412,-0.368535,-111.097,0.946228,-0.0558735
-0.311024,-8.49199,7.2698,0.392815,-0.311024,6.87447,-0.713213,-110.62,0.94562,-0.0981062
-0.332162,-8.07173,3.8456,0.380307,-0.332162,6.94873,-0.43521,-112.605,1.80693,-0.113171
-0.301301,-8.30857,6.88426,0.373308,-0.301301,6.84626,-0.495587,-111.117,0.99448,-0.0719883
-0.29573,-7.7939,6.21365,0.375496,-0.29573,6.37661,-0.635476,-111.677,1.02623,-0.102271
-0.314327,-8.99455,7.91729,0.384244,-0.314327,7.3377,-0.998316,-110.368,0.926796,-0.126093
-0.304525,-8.2411,8.30975,0.376496,-0.304525,6.82763,-0.789219,-111.023,0.821641,-0.094975
-0.346085,-8.65074,7.33566,0.388733,-0.346085,6.9771,-0.913033,-112.416,0.951121,-0.124465
-0.343436,-8.96437,5.13737,0.370674,-0.343436,7.4905,-0.6753,-113.016,1.45804,-0.131449
-0.287209,-8.30047,4.52094,0.395615,-0.287209,6.73897,-0.679811,-112.713,1.49061,-0.150369
-0.30236,-8.15121,4.51054,0.388327,-0.30236,6.76329,-0.826235,-111.507,1.49944,-0.183179
-0.305041,-8.70774,3.12403,0.387399,-0.305041,7.36805,-0.439438,-112.897,2.35851,-0.140664
-0.319413,-8.83054,4.4926,0.386288,-0.319413,7.27469,-0.940288,-110.556,1.61926,-0.209297
-0.319842,-8.09217,4.48598,0.375513,-0.319842,6.74696,-0.410187,-110.398,1.50401,-0.0914377
-0.311917,-7.3101,3.40512,0.381475,-0.311917,6.11296,-0.477886,-111.544,1.79522,-0.140343
-0.306581,-9.28836,5.05303,0.378818,-0.306581,7.62107,-0.841272,-110.525,1.50822,-0.166489
-0.31834,-8.59086,11.4154,0.376665,-0.31834,7.07654,-0.631506,-110.565,0.619909,-0.0553203
-0.318,-8.57315,11.0284,0.377705,-0.318,7.1111,-0.637665,-110.383,0.6448,-0.0578203
-0.317018,-8.31173,5.12447,0.381973,-0.317018,7.01192,-0.589057,-110.13,1.36832,-0.11495
-0.336955,-9.17486,5.89175,0.374752,-0.336955,7.36942,-0.854878,-112.072,1.2508,-0.145097
-0.327952,-9.21278,6.10102,0.372914,-0.327952,7.5983,-0.894174,-111.061,1.24542,-0.146561
-0.329181,-9.08751,5.61865,0.373515,-0.329181,7.56009,-0.831048,-111.298,1.34554,-0.147909
-0.313558,-8.82287,4.67878,0.39582,-0.313558,7.10948,-0.855212,-110.891,1.51952,-0.182785
-0.338097,-8.57095,8.47455,0.383529,-0.338097,7.21516,-0.399574,-112.291,0.851392,-0.0471498
-0.301144,-8.10225,3.3382,0.381581,-0.301144,6.80857,-0.392221,-111.443,2.03959,-0.117495
-0.307888,-7.86394,4.09803,0.373403,-0.307888,6.5654,-0.715281,-111.748,1.60209,-0.174543
-0.33043,-8.08623,4.22429,0.391838,-0.33043,6.79829,-0.563273,-110.932,1.60934,-0.133342
-0.337501,-9.26475,5.47289,0.391095,-0.337501,7.64304,-1.01913,-112.369,1.39653,-0.186214
-0.337544,-9.08263,5.40504,0.390164,-0.337544,7.13162,-1.0212,-113.526,1.31944,-0.188934
-0.298219,-7.95149,4.27213,0.377823,-0.298219,6.81607,-0.422358,-112.131,1.59548,-0.0988637
-0.322004,-7.60425,6.39683,0.381591,-0.322004,6.38716,-0.536467,-110.638,0.998489,-0.0838645
-0.304971,-8.7532,7.36357,0.382821,-0.304971,7.21474,-0.641928,-110.13,0.979788,-0.0871763
-0.310922,-7.62272,7.1325,0.381492,-0.310922,6.34169,-0.538499,-110.48,0.889125,-0.0754994
-0.308665,-7.56458,8.76922,0.380289,-0.308665,6.24883,-0.560367,-111.134,0.712587,-0.0639016
-0.311384,-7.5763,2.553,0.375541,-0.311384,6.38178,-0.453538,-112.565,2.49972,-0.177649
-0.320157,-8.1861,4.13128,0.393518,-0.320157,6.80219,-0.718677,-110.718,1.64651,-0.17396
-0.317268,-6.79389,4.32381,0.401243,-0.317268,5.87212,-0.0532434,-113.999,1.35809,-0.012314
-0.314853,-6.64254,3.9729,0.404555,-0.314853,5.6993,-0.00992574,-115.091,1.43454,-0.00249836
-0.30432,-6.50254,3.96546,0.380236,-0.30432,5.56546,-0.0760658,-113.926,1.40349,-0.0191821
-0.305936,-7.75715,3.18244,0.379493,-0.305936,6.52013,-0.315406,-111.544,2.04878,-0.0991082
-0.31746,-6.53454,3.51214,0.374623,-0.31746,5.91022,0.23552,-117.452,1.6828,0.0670589
-0.3417,-8.13196,3.63621,0.379944,-0.3417,6.55073,-0.818003,-112.721,1.80152,-0.22496
-0.339112,-8.74445,4.00645,0.375804,-0.339112,7.34003,-0.621548,-112.173,1.83205,-0.155137
-0.346875,-8.59041,5.00888,0.381131,-0.346875,6.83196,-0.953952,-113.347,1.36397,-0.190452
-0.324322,-8.65544,3.94681,0.4032,-0.324322,7.03753,-0.521942,-113.619,1.78309,-0.132244
-0.305915,-7.8904,5.9934,0.377005,-0.305915,6.47131,-0.333986,-112.061,1.07974,-0.0557256
-0.334662,-7.93536,6.13759,0.373966,-0.334662,6.76668,-0.430972,-111.829,1.1025,-0.0702184
-0.34122,-7.79237,8.67315,0.389896,-0.34122,6.50203,-0.481711,-111.968,0.749673,-0.0555404
-0.337491,-7.55424,8.29127,0.394481,-0.337491,6.49555,-0.213926,-113.146,0.783419,-0.0258014
-0.340435,-8.24248,7.93274,0.391346,-0.340435,6.85357,-0.536432,-111.499,0.86396,-0.0676225
-0.304152,-8.05554,13.2699,0.374715,-0.304152,6.57553,-0.580928,-111.996,0.495521,-0.0437778
-0.308888,-8.11131,14.5942,0.375819,-0.308888,6.70636,-0.478129,-111.703,0.459521,-0.0327615
-0.308888,-8.11131,14.5942,0.375819,-0.308888,6.70636,-0.478129,-111.703,0.459521,-0.0327615
-0.308888,-8.11131,14.5942,0.375819,-0.308888,6.70636,-0.478129,-111.703,0.459521,-0.0327615
-0.324755,-9.27858,2.52674,0.389672,-0.324755,7.4284,-1.0142,-113.851,2.93991,-0.401387
-0.327625,-9.21555,2.41161,0.391476,-0.327625,7.633,-0.939451,-114.942,3.16511,-0.389554
-0.29785,-8.44559,2.29311,0.378174,-0.29785,6.74811,-1.05596,-115.694,2.94277,-0.460494
-0.325756,-9.8597,3.70031,0.379862,-0.325756,8.12652,-0.826847,-113.491,2.19617,-0.223454
-0.302209,-9.14513,5.8837,0.376941,-0.302209,7.2268,-1.30066,-113.384,1.22828,-0.221062
-0.317178,-7.68203,3.34228,0.366481,-0.317178,6.31176,-0.696995,-112.926,1.88846,-0.208539
-0.325109,-7.44778,3.52563,0.370208,-0.325109,6.0766,-0.779523,-114.186,1.72355,-0.221102
-0.311177,-9.51157,4.32031,0.388732,-0.311177,7.99014,-0.606012,-113.424,1.84944,-0.140271
-0.310431,-9.65303,4.703,0.391325,-0.310431,7.87805,-1.15882,-112.136,1.67511,-0.2464
-0.316366,-7.99889,3.43589,0.384499,-0.316366,6.6905,-0.391521,-110.69,1.94724,-0.113951
-0.325892,-7.69575,4.04724,0.399189,-0.325892,6.38202,-0.69136,-112.416,1.57688,-0.170823
-0.319835,-8.48367,5.15027,0.399292,-0.319835,6.77836,-0.770892,-112.067,1.31612,-0.14968
-0.321048,-8.86061,6.22244,0.391349,-0.321048,7.17684,-0.874191,-110.152,1.15338,-0.14049
-0.317413,-7.78522,5.14602,0.378379,-0.317413,6.41511,-0.485113,-110.205,1.24662,-0.0942695
-0.320541,-7.58498,4.52237,0.376251,-0.320541,6.52412,-0.293929,-111.487,1.44263,-0.0649945
-0.311992,-9.37268,5.86751,0.394027,-0.311992,7.67893,-0.827987,-110.98,1.30872,-0.141114
-0.29051,-9.24528,6.62613,0.36818,-0.29051,7.65654,-0.925816,-113.633,1.15551,-0.139722
-0.344963,-7.70153,7.46448,0.399605,-0.344963,6.57387,-0.307843,-113.894,0.880687,-0.0412411
-0.317243,-8.10915,8.88372,0.376414,-0.317243,6.59791,-0.710357,-110.597,0.742697,-0.0799616
-0.31574,-9.08464,7.197,0.373231,-0.31574,7.58486,-0.69741,-111.047,1.05389,-0.0969029
-0.313425,-8.13836,7.89718,0.379417,-0.313425,6.90265,-0.294847,-111.146,0.874066,-0.0373357
-0.31487,-8.00511,7.41331,0.372461,-0.31487,6.59116,-0.599272,-110.402,0.889098,-0.0808373
-0.319811,-7.91703,2.3491,0.381861,-0.319811,6.51933,-0.618603,-112.475,2.77525,-0.263337
-0.306215,-8.29398,2.12733,0.380289,-0.306215,6.8366,-0.64636,-113.579,3.2137,-0.303837
-0.308338,-8.24239,3.25299,0.388978,-0.308338,6.72398,-0.584256,-111.195,2.06702,-0.179606
-0.303186,-8.15102,10.1942,0.36967,-0.303186,6.58397,-0.594522,-112.82,0.645857,-0.0583199
-0.339529,-8.94061,2.5282,0.397167,-0.339529,7.25626,-0.823518,-114.69,2.87013,-0.325733
-0.294927,-8.22474,2.51891,0.382267,-0.294927,6.76339,-0.721058,-113.046,2.68505,-0.286258
-0.311373,-8.12927,2.81479,0.38346,-0.311373,6.8444,-0.548964,-111.595,2.43158,-0.195028
-0.32489,-9.075,11.1601,0.384496,-0.32489,7.38465,-1.08717,-111.661,0.6617,-0.0974153
-0.285121,-7.87139,4.82166,0.38915,-0.285121,6.70218,-0.33606,-113.003,1.39001,-0.069698
-0.291057,-8.41355,5.75438,0.373503,-0.291057,6.77796,-0.841874,-112.25,1.17788,-0.146301
-0.282914,-8.09607,5.74344,0.378224,-0.282914,6.66333,-0.390728,-113.711,1.16016,-0.0680303
-0.283466,-7.85033,4.52765,0.386073,-0.283466,6.49283,-0.462353,-112.712,1.43404,-0.102118
-0.281642,-7.76001,4.46095,0.384392,-0.281642,6.51666,-0.491256,-113.041,1.46083,-0.110124
-0.316035,-7.94852,3.80551,0.38013,-0.316035,6.67215,-0.398584,-110.363,1.75329,-0.104739
-0.330017,-8.11682,4.2248,0.384817,-0.330017,6.74797,-0.462251,-110.439,1.59723,-0.109414
-0.32936,-7.69188,4.57877,0.387267,-0.32936,6.35612,-0.62225,-110.888,1.38817,-0.135899
-0.321746,-7.35776,3.39215,0.385849,-0.321746,5.98374,-0.365714,-112.929,1.764,-0.107812
-0.32164,-7.33086,3.57723,0.385279,-0.32164,6.4854,-0.37024,-115.964,1.81296,-0.103499
-0.321405,-7.32878,3.55743,0.38542,-0.321405,6.4661,-0.36797,-115.457,1.81763,-0.103437
-0.324646,-7.61562,3.8189,0.387338,-0.324646,6.38091,-0.410736,-110.707,1.67088,-0.107553
-0.317029,-8.03355,4.02631,0.386422,-0.317029,6.7351,-0.330048,-110.735,1.67277,-0.0819729
-0.324433,-8.42737,5.24264,0.388776,-0.324433,6.9963,-0.585089,-109.84,1.3345,-0.111602
-0.331164,-8.77364,5.19054,0.387282,-0.331164,7.26155,-0.692892,-110.244,1.399,-0.133491
-0.351056,-8.38243,4.15468,0.387436,-0.351056,6.89211,-1.12715,-117.065,1.65888,-0.271297
-0.315047,-9.98493,3.13936,0.391358,-0.315047,8.00857,-0.829473,-116.234,2.55102,-0.264217
-0.314055,-8.74732,4.78244,0.373153,-0.314055,6.9175,-1.16353,-112.832,1.44644,-0.243292
-0.318643,-8.71008,3.43061,0.371763,-0.318643,7.17698,-0.628271,-111.177,2.09204,-0.183137
-0.311975,-9.04209,3.40244,0.376441,-0.311975,7.392,-0.513632,-113.521,2.17256,-0.15096
-0.318709,-8.05619,3.54651,0.383344,-0.318709,6.90007,-0.401422,-111.553,1.94559,-0.113188
-0.314401,-8.57899,5.74567,0.392668,-0.314401,6.77144,-0.904238,-112.169,1.17853,-0.157377
-0.34711,-8.3525,4.69051,0.385489,-0.34711,6.76233,-0.464232,-114.293,1.4417,-0.0989724
-0.346264,-8.04436,4.63096,0.384203,-0.346264,6.81288,-0.663502,-113.409,1.47116,-0.143275
-0.330906,-7.81035,4.81875,0.38465,-0.330906,6.46009,-0.520967,-110.437,1.34061,-0.108112
-0.309605,-8.82997,6.8992,0.377038,-0.309605,7.4104,-0.772479,-111.04,1.0741,-0.111967
-0.343131,-8.66263,8.22622,0.377232,-0.343131,6.89931,-0.633433,-115.02,0.838697,-0.0770017
-0.286326,-7.57481,6.27546,0.396058,-0.286326,6.55634,-0.473572,-115.453,1.04476,-0.0754641
-0.288464,-7.25858,5.99957,0.396971,-0.288464,6.17859,-0.704218,-117.358,1.02984,-0.117378
-0.30738,-9.22531,3.47676,0.370977,-0.30738,7.37516,-0.691663,-115.084,2.12128,-0.198939
-0.3097,-8.05581,3.01525,0.388939,-0.3097,6.7183,-0.678548,-111.533,2.22811,-0.225039
-0.288287,-8.17479,3.21704,0.395393,-0.288287,6.83553,-0.527322,-113.158,2.12479,-0.163915
-0.335978,-8.51502,5.53177,0.386892,-0.335978,7.08877,-0.676534,-110.584,1.28147,-0.1223
-0.334527,-8.94051,4.84263,0.384288,-0.334527,7.2402,-0.896259,-110.678,1.4951,-0.185077
-0.318268,-9.50556,4.00233,0.389637,-0.318268,7.53559,-1.02567,-112.436,1.8828,-0.256269
-0.316014,-9.78282,3.79675,0.385642,-0.316014,7.95947,-1.09455,-112.053,2.09639,-0.288287
-0.309396,-7.30217,2.31519,0.405198,-0.309396,6.09526,-0.546305,-115.843,2.63273,-0.235966
-0.322795,-7.91093,2.32755,0.402432,-0.322795,6.56094,-0.632492,-114.453,2.81881,-0.271741
-0.330704,-9.04139,3.79086,0.401934,-0.330704,7.45579,-0.919017,-112.909,1.96678,-0.24243
-0.301922,-8.26537,7.76676,0.37852,-0.301922,6.87049,-0.721864,-110.636,0.884601,-0.0929427
-0.297788,-7.5742,9.5766,0.379077,-0.297788,6.2436,-0.468971,-112.042,0.651964,-0.0489705
-0.325827,-8.08553,4.85108,0.38617,-0.325827,6.78674,-0.558176,-110.095,1.39902,-0.115062
-0.314958,-8.813,8.55798,0.376661,-0.314958,7.24117,-0.988148,-111.083,0.846131,-0.115465
-0.300622,-7.38266,3.37205,0.392204,-0.300622,6.16449,-0.447606,-112.164,1.82811,-0.13274
-0.324401,-7.73092,4.74916,0.391008,-0.324401,6.55464,-0.213583,-111.419,1.38017,-0.0449728
-0.316692,-8.17591,4.75209,0.387913,-0.316692,6.90831,-0.379009,-110.46,1.45374,-0.0797564
-0.306997,-7.45626,4.63497,0.383278,-0.306997,6.18767,-0.578857,-111.137,1.335,-0.124889
-0.289737,-8.64815,6.33585,0.377355,-0.289737,7.30841,-0.521946,-112.533,1.1535,-0.0823798
-0.311399,-7.69483,5.59757,0.378101,-0.311399,6.32183,-0.634114,-110.608,1.12939,-0.113284
-0.312715,-8.34559,8.51593,0.365373,-0.312715,6.94621,-0.752018,-111.94,0.815672,-0.0883073
-0.319845,-8.84569,6.57443,0.37047,-0.319845,7.29594,-0.699104,-110.443,1.10974,-0.106337
-0.312454,-8.93907,4.42715,0.372153,-0.312454,7.20496,-0.805841,-111.042,1.62745,-0.182023
-0.32659,-8.16222,2.49331,0.383862,-0.32659,6.6085,-0.822717,-112.859,2.65049,-0.329969
-0.326619,-8.16655,2.47109,0.383799,-0.326619,6.53995,-0.815107,-113.416,2.64659,-0.329858
-0.305267,-8.20871,5.23893,0.386315,-0.305267,6.5104,-1.05555,-112.988,1.2427,-0.201481
-0.310022,-8.059,4.63103,0.385886,-0.310022,6.43729,-0.879174,-111.692,1.39004,-0.189844
-0.306378,-8.47041,4.07337,0.388335,-0.306378,7.04766,-0.701458,-110.338,1.73018,-0.172206
-0.336867,-8.0382,4.22263,0.388911,-0.336867,6.6536,-0.592528,-110.952,1.5757,-0.140322
-0.34877,-8.49676,6.19376,0.384559,-0.34877,7.00239,-0.73502,-112,1.13056,-0.118671
-0.327685,-9.06876,3.77292,0.386628,-0.327685,7.49152,-0.800476,-110.939,1.9856,-0.212163
-0.313767,-8.29627,2.80555,0.386607,-0.313767,7.02528,-0.445741,-112.131,2.50407,-0.158879
-0.312932,-8.50718,3.95043,0.3985,-0.312932,6.90536,-1.15721,-114.205,1.748,-0.292932
-0.296818,-9.58852,3.01837,0.390845,-0.296818,7.93477,-0.493297,-117.496,2.62883,-0.163432
-0.287209,-6.44931,9.12428,0.391687,-0.287209,5.4079,-0.172428,-116.785,0.592694,-0.0188977
-0.302712,-8.02081,8.08718,0.394136,-0.302712,6.63586,-0.478428,-111.148,0.820541,-0.0591588
-0.294451,-8.1402,4.87177,0.371961,-0.294451,6.75444,-0.493832,-111.539,1.38645,-0.101366
-0.323285,-7.55751,1.89759,0.379574,-0.323285,6.2365,-0.556518,-114.968,3.28654,-0.293276
-0.302661,-8.19989,2.54807,0.385853,-0.302661,6.66358,-0.719853,-112.529,2.61515,-0.28251
-0.312544,-8.38828,2.23211,0.395439,-0.312544,6.92066,-0.649712,-113.697,3.1005,-0.291075
-0.308177,-7.40335,2.60447,0.379268,-0.308177,6.2813,-0.330199,-112.615,2.41174,-0.126781
-0.304043,-8.54964,5.23948,0.392053,-0.304043,6.88663,-1.11367,-112.495,1.31437,-0.212554
-0.295368,-9.03848,4.75993,0.390678,-0.295368,7.59012,-0.47024,-113.197,1.59458,-0.0987912
-0.328957,-8.40863,3.23592,0.380131,-0.328957,6.84687,-0.845611,-111.25,2.1159,-0.26132
-0.308803,-9.17033,5.44292,0.37577,-0.308803,7.50691,-0.657281,-111.271,1.37921,-0.120759
-0.315947,-8.68752,2.17741,0.396546,-0.315947,7.20716,-0.771675,-114.742,3.30996,-0.3544
-0.314337,-8.88021,5.91729,0.394803,-0.314337,7.17512,-1.07334,-111.285,1.21257,-0.181391
-0.319617,-9.18508,7.38227,0.362887,-0.319617,7.51086,-1.12038,-113.649,1.01742,-0.151767
-0.313949,-8.21037,5.05846,0.376754,-0.313949,6.91452,-0.454479,-110.146,1.36692,-0.0898454
-0.320529,-8.26864,4.96127,0.380882,-0.320529,6.93798,-0.459579,-109.963,1.39843,-0.0926333
-0.330653,-8.38539,5.29452,0.385508,-0.330653,7.03946,-0.324464,-111.578,1.32957,-0.061283
-0.331638,-7.59632,13.8072,0.383144,-0.331638,6.26108,-0.635846,-112.708,0.453466,-0.0460519
-0.319752,-8.30885,11.1474,0.378567,-0.319752,6.95878,-0.476032,-110.749,0.62425,-0.0427033
-0.322967,-8.57573,11.1922,0.376012,-0.322967,7.14064,-0.727081,-110.861,0.638004,-0.0649634
-0.322841,-8.60515,10.9039,0.377438,-0.322841,7.02646,-0.995293,-111.685,0.6444,-0.0912787
-0.314073,-7.06172,7.88655,0.398909,-0.314073,6.01351,-0.3983,-113.321,0.762502,-0.0505037
-0.312996,-8.28164,3.29617,0.374449,-0.312996,6.8415,-0.512125,-111.011,2.07559,-0.15537
-0.307048,-8.24942,3.16663,0.365206,-0.307048,6.97976,-0.412256,-113.278,2.20416,-0.130188
-0.30771,-8.60296,4.76666,0.373097,-0.30771,7.07671,-1.04691,-112.638,1.48463,-0.219633
-0.31298,-8.25626,4.28349,0.376787,-0.31298,6.87304,-0.974673,-113.415,1.60454,-0.227542
-0.307062,-8.25559,4.29783,0.377025,-0.307062,6.73692,-1.12989,-114.545,1.56752,-0.262899
-0.30007,-7.81541,3.89986,0.371957,-0.30007,6.47541,-0.420957,-111.707,1.66042,-0.107942
-0.317097,-7.2684,4.62538,0.3873,-0.317097,5.94328,-0.530814,-111.779,1.28493,-0.114761
-0.309513,-7.27604,4.48375,0.388125,-0.309513,5.99755,-0.474611,-111.508,1.33762,-0.105851
-0.316902,-8.77157,6.28329,0.377412,-0.316902,7.21643,-1.00088,-111.028,1.14851,-0.159292
-0.299277,-7.57746,4.13852,0.370162,-0.299277,6.42841,-0.338141,-112.24,1.55331,-0.0817057
-0.303082,-8.86029,6.10424,0.375426,-0.303082,7.32973,-0.745263,-110.355,1.20076,-0.122089
-0.313348,-8.87078,4.04587,0.376715,-0.313348,7.24176,-1.04307,-111.299,1.78991,-0.25781
-0.316994,-8.63298,3.77104,0.374506,-0.316994,7.0808,-0.655523,-110.441,1.87768,-0.173831
-0.314602,-8.588,3.80945,0.380929,-0.314602,7.05702,-0.807432,-110.054,1.85251,-0.211955
-0.310611,-8.1339,2.68472,0.384178,-0.310611,6.71658,-0.708345,-111.669,2.50178,-0.263843
-0.314589,-9.53004,4.73906,0.382601,-0.314589,7.71872,-0.935021,-110.801,1.62874,-0.197301
-0.307937,-7.78622,5.01535,0.379825,-0.307937,6.46543,-0.441406,-110.206,1.28913,-0.088011
-0.318518,-7.75318,3.48062,0.375683,-0.318518,6.50252,-0.519699,-110.895,1.86821,-0.149312
-0.33829,-8.55828,4.0389,0.416532,-0.33829,6.98277,-0.691195,-115.84,1.72888,-0.171134
-0.338019,-8.75047,4.06017,0.405243,-0.338019,7.00994,-0.745836,-114.404,1.72651,-0.183696
-0.338377,-8.73042,4.12571,0.40518,-0.338377,7.20547,-0.760069,-113.191,1.74648,-0.184227
-0.331977,-8.46688,4.19421,0.401073,-0.331977,6.75396,-1.08997,-114.002,1.61031,-0.259875
-0.301423,-9.11708,4.94051,0.387993,-0.301423,7.48213,-0.658328,-111.285,1.51445,-0.133251
-0.328109,-8.47191,6.90139,0.387659,-0.328109,6.81579,-0.949768,-111.034,0.987597,-0.13762
-0.324656,-7.55257,6.33002,0.363419,-0.324656,6.4517,-0.137212,-113.876,1.01922,-0.0216764
-0.322261,-7.74584,7.22678,0.365482,-0.322261,6.56801,-0.555595,-112.792,0.908843,-0.07688
-0.321114,-7.87258,7.46711,0.368637,-0.321114,6.41382,-0.871882,-113.022,0.858944,-0.116763
-0.309783,-8.06037,4.61209,0.399312,-0.309783,6.54416,-0.876487,-112.252,1.41891,-0.190041
-0.310624,-8.13034,4.89878,0.398827,-0.310624,6.47141,-1.08619,-114.215,1.32103,-0.221726
-0.311871,-8.44818,5.06093,0.395741,-0.311871,6.92319,-1.05147,-112.738,1.36797,-0.207763
-0.301565,-8.07423,4.07231,0.397982,-0.301565,6.87286,-0.332657,-112.418,1.68771,-0.0816877
-0.328908,-8.37076,7.91589,0.371049,-0.328908,6.82677,-1.06401,-113.671,0.862414,-0.134414
-0.326256,-8.35676,3.47397,0.385626,-0.326256,7.0148,-0.468446,-110.974,2.01925,-0.134845
-0.328955,-8.08005,3.38961,0.385669,-0.328955,6.53522,-0.535002,-112.093,1.92801,-0.157836
-0.33028,-8.50339,3.42877,0.402261,-0.33028,6.89811,-0.619613,-113.185,2.01183,-0.18071
-0.305653,-8.35001,5.58002,0.375816,-0.305653,6.79423,-0.765062,-110.213,1.2176,-0.137107
-0.304611,-9.10949,5.06226,0.375294,-0.304611,7.51331,-0.774921,-110.634,1.48418,-0.153078
-0.302197,-8.79083,5.58826,0.378276,-0.302197,7.18847,-0.824124,-110.098,1.28635,-0.147474
-0.290728,-8.04034,3.86874,0.383603,-0.290728,6.71911,-0.50869,-111.608,1.73677,-0.131487
-0.302554,-7.80303,2.91955,0.383582,-0.302554,6.36471,-0.486974,-112.332,2.18003,-0.166797
-0.332786,-7.82328,5.28945,0.371851,-0.332786,6.59015,-0.47161,-111.297,1.2459,-0.0891605
-0.307086,-7.64327,3.88176,0.383233,-0.307086,6.44724,-0.450106,-110.743,1.66091,-0.115954
-0.301446,-8.33044,5.69336,0.37129,-0.301446,7.0157,-0.470719,-111.251,1.23226,-0.0826786
-0.295526,-8.1513,8.15983,0.380456,-0.295526,6.67645,-0.602818,-111.11,0.818209,-0.0738763
-0.337994,-8.498,3.47008,0.378601,-0.337994,6.95624,-0.81828,-111.61,2.00464,-0.23581
-0.357882,-9.03076,3.55449,0.389994,-0.357882,7.45168,-0.736833,-115.036,2.09641,-0.207297
-0.367724,-9.01285,3.79316,0.385926,-0.367724,7.28223,-1.01947,-117.146,1.91983,-0.268765
-0.357204,-9.12587,4.56971,0.384978,-0.357204,7.46385,-0.890476,-114.082,1.63333,-0.194865
-0.305331,-7.40188,6.7306,0.391173,-0.305331,6.22105,-0.311967,-111.337,0.924294,-0.0463505
-0.304825,-7.83608,3.26042,0.375018,-0.304825,6.59679,-0.456981,-111.411,2.0233,-0.14016
-0.330199,-8.72278,5.29678,0.395558,-0.330199,7.11815,-0.888052,-110.927,1.34386,-0.167659
-0.327022,-8.99779,5.27006,0.39187,-0.327022,7.18612,-0.963159,-111.179,1.36357,-0.18276
-0.315612,-8.96762,4.12693,0.373683,-0.315612,7.44428,-0.74302,-110.722,1.80383,-0.180042
-0.303754,-8.64,4.86929,0.363506,-0.303754,6.90186,-0.969638,-113.201,1.41743,-0.199133
-0.309133,-8.98481,4.81916,0.366347,-0.309133,7.28645,-0.754523,-111.8,1.51197,-0.156567
-0.309617,-8.96681,5.70648,0.371571,-0.309617,7.31279,-0.875573,-110.391,1.28149,-0.153435
-0.329781,-7.93781,4.99143,0.382346,-0.329781,6.59145,-0.504057,-110.15,1.32055,-0.100984
-0.314103,-8.26582,4.79171,0.374041,-0.314103,6.77401,-0.78873,-110.245,1.41369,-0.164603
-0.319245,-7.97688,5.99952,0.392105,-0.319245,6.40465,-0.713572,-111.402,1.06753,-0.118938
-0.318448,-8.13273,5.31308,0.38973,-0.318448,6.94786,-0.339998,-111.078,1.30769,-0.0639927
-0.347708,-8.33411,4.29659,0.37535,-0.347708,6.71606,-0.83412,-113.202,1.56311,-0.194135
-0.317803,-9.00019,4.52315,0.386247,-0.317803,7.32939,-0.682516,-110.65,1.62042,-0.150894
-0.309329,-8.91161,3.89042,0.383374,-0.309329,7.24678,-0.637268,-111.299,1.86272,-0.163804
-0.295934,-8.24614,5.48409,0.384689,-0.295934,6.72806,-0.863878,-111.307,1.22683,-0.157524
-0.321043,-9.61837,3.50475,0.39371,-0.321043,7.76549,-0.931266,-112.63,2.2157,-0.265715
-0.303447,-7.37251,2.44685,0.377061,-0.303447,6.03598,-0.502291,-113.795,2.46683,-0.20528
-0.316444,-7.59904,2.32108,0.376471,-0.316444,6.30759,-0.421244,-112.983,2.71752,-0.181486
-0.314079,-9.56818,9.7298,0.389966,-0.314079,7.69392,-0.996618,-111.526,0.790759,-0.10243
-0.313607,-9.14951,9.40286,0.386863,-0.313607,7.48336,-0.733574,-110.745,0.795859,-0.078016
-0.326896,-8.33281,4.24145,0.398682,-0.326896,6.79802,-0.53477,-111.923,1.60276,-0.126082
-0.320367,-7.82567,7.31338,0.384915,-0.320367,6.2668,-0.647368,-111.897,0.856895,-0.0885182
-0.338597,-7.78918,4.70563,0.383335,-0.338597,6.5524,-0.701,-112.736,1.39246,-0.148971
-0.327924,-8.0046,3.56826,0.387081,-0.327924,6.67749,-0.402661,-110.945,1.87136,-0.112845
-0.323831,-8.22688,4.62976,0.386195,-0.323831,6.61065,-0.798375,-110.768,1.42786,-0.172444
-0.324028,-8.35441,4.49116,0.387228,-0.324028,6.95063,-0.707953,-110.075,1.54763,-0.157633
-0.319353,-8.19145,10.831,0.367856,-0.319353,6.84309,-0.664272,-111.797,0.631807,-0.0613307
-0.317573,-8.19925,11.0066,0.364936,-0.317573,6.881,-0.581324,-112.245,0.62517,-0.052816
-0.319926,-9.26819,9.89973,0.379222,-0.319926,7.37864,-1.16245,-111.793,0.745337,-0.117422
