b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,s_sage_centered_1.3.,lp__,zs_1_1.1.,zs_1_1.2.,zs_1_1.3.
-0.294843,-7.24718,6.26357,0.368377,-0.294843,0.733455,2.27829,6.92979,-93.6163,0.117099,0.363737,1.10636
-0.330174,-7.60885,4.868,0.384275,-0.330174,2.02837,3.72877,8.45119,-92.5596,0.416674,0.765976,1.73607
-0.30538,-7.84434,4.31357,0.391289,-0.30538,1.47209,3.02357,8.07226,-92.9861,0.341269,0.700943,1.87136
-0.30634,-7.3133,5.14615,0.375245,-0.30634,1.7517,3.27866,7.82831,-91.2142,0.340391,0.637109,1.5212
-0.300427,-7.9492,5.55578,0.379117,-0.300427,1.61467,3.21728,8.25848,-91.3919,0.290628,0.579086,1.48646
-0.313729,-8.11456,4.54744,0.375496,-0.313729,0.980598,2.56283,7.79338,-91.1764,0.215637,0.563576,1.71379
-0.317006,-9.08171,4.24211,0.388768,-0.317006,1.57478,3.03471,9.02015,-94.4095,0.371225,0.715378,2.12633
-0.314951,-9.14721,4.06003,0.382822,-0.314951,1.22471,2.66816,8.74905,-93.6074,0.301651,0.657179,2.15492
-0.31237,-8.6434,5.1173,0.377806,-0.31237,0.971888,2.80322,8.36358,-92.0282,0.189922,0.547793,1.63437
-0.319332,-7.64604,4.63947,0.370583,-0.319332,1.19429,2.59573,7.60668,-91.4024,0.257419,0.559488,1.63956
-0.320689,-7.88462,4.46377,0.372279,-0.320689,0.685372,2.5984,7.76598,-93.7719,0.153541,0.582108,1.73978
-0.310705,-7.90016,4.60073,0.373675,-0.310705,1.38487,2.70015,7.6946,-93.4966,0.301012,0.586897,1.67248
-0.310946,-7.89399,4.55047,0.373618,-0.310946,1.3656,2.67363,7.58301,-95.839,0.3001,0.587551,1.66642
-0.305967,-8.21601,4.4432,0.372998,-0.305967,1.31721,2.76259,8.38808,-95.2087,0.296456,0.621756,1.88785
-0.303026,-7.99167,5.4684,0.379163,-0.303026,1.67768,3.29975,8.47005,-91.7659,0.306796,0.603422,1.54891
-0.314041,-6.87916,4.18523,0.383871,-0.314041,1.17049,2.64993,6.96281,-93.3228,0.279671,0.633161,1.66366
-0.322329,-8.14567,3.98924,0.361729,-0.322329,1.60812,3.33216,8.34814,-93.7064,0.403114,0.835286,2.09266
-0.307744,-7.5236,3.62533,0.357364,-0.307744,1.13508,3.13302,7.8545,-94.8266,0.313097,0.864203,2.16656
-0.307284,-7.52208,3.78109,0.357907,-0.307284,1.24627,3.18647,7.91772,-94.1753,0.329607,0.842738,2.09403
-0.318074,-8.56037,5.41588,0.390295,-0.318074,0.556098,1.81865,7.56547,-94.7215,0.102679,0.335799,1.3969
-0.318348,-6.70174,5.34124,0.376021,-0.318348,1.96947,3.88283,7.807,-92.5283,0.368729,0.726953,1.46164
-0.321857,-6.4351,4.34078,0.372718,-0.321857,1.00314,3.0769,6.89726,-94.4333,0.231098,0.708836,1.58895
-0.324374,-8.30746,4.3908,0.368464,-0.324374,1.84987,3.64564,8.96374,-93.4951,0.421306,0.830292,2.04148
-0.307399,-7.5141,4.88744,0.374697,-0.307399,0.84576,2.61938,7.4248,-91.6745,0.173048,0.535942,1.51916
-0.320055,-7.29979,3.53019,0.365064,-0.320055,1.98531,3.29219,7.91989,-93.2167,0.56238,0.932581,2.24347
-0.315786,-8.19922,5.85179,0.377094,-0.315786,1.386,2.80682,8.13095,-90.8894,0.236851,0.479652,1.38948
-0.306977,-7.97909,11.6663,0.387354,-0.306977,1.2688,2.56507,7.79224,-93.3851,0.108758,0.219871,0.667929
-0.307667,-7.85911,12.3701,0.389245,-0.307667,1.80475,3.85952,8.64077,-95.0965,0.145896,0.312003,0.698519
-0.324312,-8.28879,2.80082,0.354461,-0.324312,1.15698,2.52628,8.07156,-96.2631,0.413086,0.901979,2.88186
-0.331269,-8.94644,3.80099,0.379742,-0.331269,1.675,3.23324,9.00632,-94.5333,0.440673,0.850631,2.36947
-0.271022,-7.29776,3.62727,0.376269,-0.271022,1.37927,2.92966,7.49753,-97.2544,0.380249,0.807677,2.06699
-0.280911,-7.61415,2.99316,0.366029,-0.280911,1.58844,3.18626,7.74947,-100.192,0.530689,1.06451,2.58906
-0.307736,-7.03211,3.50932,0.386061,-0.307736,0.670924,2.41001,6.93511,-94.7785,0.191183,0.686746,1.97619
-0.307543,-7.86118,5.89771,0.359224,-0.307543,2.72308,4.2226,8.98931,-95.5283,0.461718,0.715971,1.5242
-0.327459,-8.04025,4.53029,0.36909,-0.327459,1.33803,2.93222,8.03516,-91.3787,0.295351,0.647246,1.77365
-0.308698,-7.89391,6.73487,0.369522,-0.308698,1.60391,3.3471,8.44491,-91.8446,0.238151,0.496981,1.25391
-0.326721,-7.54822,4.40008,0.376764,-0.326721,2.00607,3.6107,8.2497,-92.0603,0.455916,0.820599,1.8749
-0.325502,-7.85146,4.21659,0.373909,-0.325502,1.7873,3.24037,8.26511,-91.504,0.423873,0.768481,1.96014
-0.317193,-8.53788,4.25164,0.376597,-0.317193,1.46131,2.89934,8.48147,-91.7974,0.343704,0.681935,1.99487
-0.318436,-8.74897,4.60814,0.381393,-0.318436,1.90006,3.48653,9.16321,-93.3099,0.412328,0.756601,1.98848
-0.309528,-7.11053,5.08224,0.366151,-0.309528,1.36785,3.22376,7.6623,-92.0409,0.269142,0.634319,1.50766
-0.327122,-8.66103,7.72463,0.374492,-0.327122,1.0848,3.03524,8.4731,-93.0716,0.140433,0.39293,1.09689
-0.324987,-8.4525,7.66655,0.373871,-0.324987,1.17121,3.00214,8.55991,-93.0767,0.152769,0.39159,1.11653
-0.32428,-8.43631,7.50916,0.373549,-0.32428,1.12921,2.94806,8.16436,-93.2641,0.150377,0.392595,1.08725
-0.312229,-8.51419,4.71146,0.378386,-0.312229,0.67641,2.28635,8.02944,-93.0088,0.143567,0.485274,1.70424
-0.329697,-6.90736,3.76268,0.383054,-0.329697,0.309821,2.13568,6.29128,-97.5175,0.0823405,0.567595,1.67202
-0.300472,-7.65578,2.8589,0.364734,-0.300472,1.12686,2.88895,7.92627,-96.7837,0.394158,1.01051,2.77249
-0.334761,-6.71998,5.229,0.370185,-0.334761,1.82515,3.29383,7.57559,-93.293,0.349043,0.629916,1.44876
-0.32791,-6.18421,4.87342,0.370005,-0.32791,2.06883,3.94402,7.49245,-93.9456,0.424514,0.809293,1.53741
-0.343023,-6.66161,3.47027,0.375956,-0.343023,1.7394,2.93413,7.16982,-96.6123,0.501227,0.845505,2.06607
-0.336718,-7.72935,2.61937,0.375063,-0.336718,1.37722,2.61879,7.68571,-96.0791,0.525784,0.999777,2.93418
-0.324862,-7.01829,2.23332,0.37262,-0.324862,0.767961,2.43488,6.87962,-96.4571,0.343865,1.09025,3.08044
-0.313283,-8.00627,1.92928,0.363385,-0.313283,0.420217,2.09282,7.4186,-99.5655,0.21781,1.08477,3.84527
-0.308702,-7.51499,2.43461,0.364682,-0.308702,0.81198,2.59526,7.25579,-95.8695,0.333516,1.06599,2.98027
-0.326321,-7.87484,3.98205,0.360318,-0.326321,1.47023,3.12752,8.21585,-92.6629,0.369214,0.785404,2.06322
-0.306016,-7.39712,8.87852,0.387896,-0.306016,1.36872,3.28532,7.63525,-94.9152,0.154161,0.37003,0.859969
-0.309298,-7.22104,4.83292,0.365063,-0.309298,0.853352,2.52504,7.05026,-92.3572,0.176571,0.522466,1.4588
-0.318779,-7.77776,4.11167,0.37039,-0.318779,0.766096,2.39968,7.37404,-91.7843,0.186322,0.583627,1.79344
-0.322126,-7.99007,4.7406,0.367124,-0.322126,1.47508,2.96645,8.17093,-91.0291,0.31116,0.625755,1.72361
-0.312754,-7.62056,4.66619,0.364943,-0.312754,1.32819,3.05842,7.89226,-91.1313,0.284641,0.655442,1.69137
-0.318606,-7.31095,8.04421,0.385768,-0.318606,1.36555,3.01114,7.62026,-91.6558,0.169756,0.374323,0.947297
-0.322316,-9.00289,11.8467,0.398555,-0.322316,0.9756,2.44568,8.40986,-95.7329,0.0823518,0.206443,0.709888
-0.32396,-9.50471,10.0638,0.399648,-0.32396,1.40311,2.96297,9.18925,-97.2218,0.139421,0.294419,0.913098
-0.329012,-9.43826,9.87113,0.399689,-0.329012,1.6386,3.05757,9.26042,-97.4884,0.165999,0.309749,0.938131
-0.312631,-9.38075,9.17644,0.397806,-0.312631,1.75341,3.11689,9.40368,-96.7683,0.191077,0.339662,1.02476
-0.320542,-7.24747,2.09959,0.351517,-0.320542,0.549954,2.25467,6.89502,-99.7521,0.261934,1.07386,3.28398
-0.303721,-8.24462,3.73017,0.369412,-0.303721,3.21031,4.33919,9.73175,-99.7508,0.860635,1.16327,2.60893
-0.282748,-7.20382,3.25346,0.375922,-0.282748,2.59211,4.16168,8.57444,-97.7115,0.796724,1.27915,2.63549
-0.289614,-7.34291,3.20174,0.370432,-0.289614,2.35812,3.7643,8.3479,-95.9084,0.736513,1.1757,2.6073
-0.29688,-7.8551,2.67976,0.386308,-0.29688,1.56666,3.122,8.1193,-95.956,0.584627,1.16503,3.02986
-0.304661,-8.55932,2.99624,0.383383,-0.304661,1.81682,3.2066,8.81935,-95.6141,0.606367,1.07021,2.94347
-0.316646,-7.99997,2.67944,0.382448,-0.316646,1.33247,3.17805,8.17332,-95.244,0.497294,1.18609,3.05038
-0.314586,-7.98275,4.06176,0.393635,-0.314586,1.03886,2.63283,7.7076,-93.8212,0.255766,0.648198,1.8976
-0.30886,-7.56889,10.2555,0.375101,-0.30886,1.55607,3.12391,7.79108,-92.0197,0.15173,0.304609,0.7597
-0.292097,-7.93761,5.17105,0.380325,-0.292097,1.2045,2.88188,7.96056,-92.3651,0.232931,0.557311,1.53945
-0.295102,-7.67214,7.59921,0.38967,-0.295102,1.42407,3.03611,7.9171,-92.9547,0.187397,0.39953,1.04183
-0.291378,-7.72257,7.8663,0.3829,-0.291378,1.54015,2.92396,7.72989,-94.9925,0.195791,0.371706,0.982658
-0.328737,-8.07512,4.77505,0.360367,-0.328737,1.35934,3.08096,8.18848,-92.0522,0.284674,0.64522,1.71484
-0.302851,-7.45662,8.22809,0.38574,-0.302851,1.7045,3.12793,8.00841,-92.8835,0.207157,0.380153,0.973301
-0.330957,-7.9437,5.22673,0.361067,-0.330957,1.01662,2.74741,7.79733,-92.0143,0.194504,0.525647,1.49182
-0.306155,-8.22567,9.25163,0.391271,-0.306155,1.08883,2.34459,7.98598,-95.2426,0.11769,0.253424,0.863196
-0.290053,-8.76797,4.78986,0.367117,-0.290053,0.96222,2.74276,8.48903,-94.2828,0.200887,0.572618,1.77229
-0.298141,-8.42454,4.73251,0.36176,-0.298141,0.797098,2.38338,8.00818,-93.4245,0.16843,0.503619,1.69216
-0.297075,-8.40531,5.58021,0.371085,-0.297075,0.757151,2.61843,7.90911,-93.2638,0.135685,0.469236,1.41735
-0.335952,-7.19211,4.77398,0.378798,-0.335952,1.11952,2.56798,7.26032,-93.2136,0.234504,0.537912,1.52081
-0.350021,-6.75589,6.8861,0.374657,-0.350021,2.59405,3.89641,8.02035,-95.9701,0.376708,0.565836,1.16471
-0.344425,-6.47912,9.04114,0.374862,-0.344425,2.03802,3.70369,7.64632,-94.4191,0.225417,0.409648,0.845725
-0.313567,-8.45538,6.91742,0.391749,-0.313567,1.72046,3.17792,8.7727,-93.4127,0.248715,0.459408,1.2682
-0.295185,-9.2162,4.16151,0.388349,-0.295185,1.46756,3.00201,8.96768,-96.2159,0.352651,0.721374,2.15491
-0.291283,-7.46674,4.37135,0.376873,-0.291283,1.10857,2.8954,7.53409,-93.0478,0.253599,0.662358,1.72351
-0.298083,-7.43072,2.94395,0.357574,-0.298083,0.240744,2.23083,6.96437,-97.8085,0.0817759,0.757769,2.36566
-0.304758,-7.55436,6.73181,0.377471,-0.304758,1.86368,3.28838,8.18543,-91.5038,0.276847,0.488483,1.21593
-0.345475,-7.3042,4.40638,0.378797,-0.345475,0.366034,1.88344,6.68288,-96.1867,0.0830692,0.427436,1.51664
-0.331272,-5.86687,6.78783,0.372834,-0.331272,2.88212,3.99021,7.56712,-97.5924,0.424602,0.587847,1.11481
-0.317427,-5.9983,5.77913,0.367435,-0.317427,2.20018,3.24167,6.96857,-97.5403,0.380711,0.560928,1.20582
-0.300766,-8.35227,2.58668,0.358341,-0.300766,1.3154,2.62644,8.12474,-96.9005,0.50853,1.01537,3.141
-0.327437,-7.76888,2.03546,0.375536,-0.327437,0.658566,2.26449,7.18036,-98.2222,0.323547,1.11252,3.52764
-0.31614,-5.89792,4.75692,0.380318,-0.31614,1.41992,3.10016,6.69078,-94.9519,0.298495,0.651715,1.40654
-0.304108,-7.48251,6.1715,0.385654,-0.304108,2.02069,3.63041,8.44206,-93.2169,0.327423,0.588255,1.36791
-0.31928,-7.66623,3.49756,0.356479,-0.31928,1.31728,3.04977,7.80549,-93.5096,0.376628,0.871972,2.2317
-0.320915,-8.04086,6.75252,0.392477,-0.320915,0.91589,2.69924,7.74732,-93.3408,0.135637,0.399738,1.14732
-0.29981,-9.08198,6.0157,0.389326,-0.29981,1.36883,2.98681,8.86507,-94.3638,0.227542,0.496501,1.47365
-0.303552,-9.48164,5.33605,0.389046,-0.303552,1.27987,2.88599,9.18633,-95.3313,0.239854,0.540847,1.72156
-0.307444,-9.17108,5.40953,0.389872,-0.307444,1.09515,3.05797,8.97212,-95.6753,0.202448,0.565293,1.65858
-0.323525,-8.76174,4.12984,0.391881,-0.323525,0.682383,1.87702,7.85613,-95.6833,0.165232,0.454502,1.90229
-0.320914,-8.55971,4.41985,0.391669,-0.320914,0.60868,2.43111,7.98966,-94.0049,0.137715,0.550043,1.80768
-0.31794,-8.79968,4.94663,0.389255,-0.31794,1.26741,2.74393,8.45501,-93.3837,0.256216,0.554708,1.70925
-0.333708,-7.91779,3.54125,0.378638,-0.333708,1.05456,2.55169,7.78191,-93.1855,0.297792,0.720564,2.19751
-0.332045,-6.45858,5.13224,0.381029,-0.332045,2.40847,4.03887,7.76322,-94.3924,0.469283,0.786962,1.51264
-0.300354,-8.05265,3.20942,0.3848,-0.300354,1.14093,2.52876,7.69612,-94.9313,0.355496,0.787918,2.39798
-0.338625,-8.15463,4.36633,0.382606,-0.338625,1.65963,3.09063,8.25603,-93.8427,0.380097,0.707832,1.89084
-0.346528,-8.37818,3.94164,0.371161,-0.346528,0.999182,2.43951,8.10062,-95.2068,0.253494,0.618908,2.05514
-0.314388,-7.72818,3.6626,0.367,-0.314388,1.2137,2.69721,7.73674,-91.8889,0.331376,0.736421,2.11237
-0.326102,-7.90369,4.1866,0.376114,-0.326102,1.46384,3.02406,8.08569,-91.297,0.34965,0.722319,1.93133
-0.322666,-8.15116,4.44687,0.379639,-0.322666,1.09028,2.92419,8.06822,-91.8857,0.24518,0.657586,1.81436
-0.306523,-7.83185,5.42406,0.367425,-0.306523,1.04336,2.48967,7.52153,-91.8081,0.192358,0.459005,1.3867
-0.310426,-7.91174,6.79825,0.367631,-0.310426,2.33035,3.5706,8.56503,-93.0003,0.342787,0.525223,1.25989
-0.317956,-7.69026,5.24428,0.368013,-0.317956,1.63673,2.83583,7.82537,-92.1421,0.312099,0.540747,1.49217
-0.319014,-7.80769,3.61842,0.368416,-0.319014,1.35917,2.84688,7.99265,-92.3824,0.375624,0.786772,2.20888
-0.30743,-7.75937,4.29516,0.380757,-0.30743,1.16678,3.08547,8.02912,-92.8967,0.27165,0.71836,1.86934
-0.30702,-7.69131,4.28257,0.382203,-0.30702,1.24474,2.89428,7.68933,-92.1872,0.290652,0.675829,1.79549
-0.314331,-8.05958,6.34959,0.367403,-0.314331,1.70661,2.99236,8.39489,-92.2098,0.268774,0.471269,1.32211
-0.321121,-7.31592,3.27219,0.372615,-0.321121,1.14693,2.91578,7.51815,-92.5296,0.350509,0.89108,2.29759
-0.325249,-8.18337,4.00852,0.377167,-0.325249,2.10114,3.51618,8.78929,-92.8299,0.524168,0.877176,2.19265
-0.328485,-7.80008,4.66108,0.378541,-0.328485,3.13303,4.70128,9.48843,-96.475,0.672168,1.00862,2.03567
-0.332618,-7.58707,2.73528,0.377486,-0.332618,0.815019,2.33304,7.27568,-94.7161,0.297966,0.852946,2.65995
-0.320246,-7.29674,4.54767,0.382191,-0.320246,2.68211,3.5775,8.32688,-96.4013,0.589778,0.786667,1.83102
-0.297488,-7.62738,4.15505,0.37141,-0.297488,0.91381,2.44402,7.43344,-92.652,0.219928,0.588206,1.78902
-0.309951,-6.70182,3.91648,0.367537,-0.309951,0.969346,2.922,7.04717,-93.9303,0.247505,0.746078,1.79936
-0.316141,-6.78188,3.66442,0.376327,-0.316141,1.85877,3.65232,7.65719,-93.1097,0.507249,0.996697,2.0896
-0.315157,-6.70894,3.55522,0.377324,-0.315157,1.87382,3.52911,7.42539,-94.7531,0.527062,0.992656,2.08859
-0.34538,-8.96344,3.76754,0.375363,-0.34538,1.01885,2.406,8.50932,-95.9928,0.270428,0.638613,2.25859
-0.344312,-8.93457,3.60235,0.371735,-0.344312,0.923368,2.57425,8.60158,-96.7034,0.256323,0.714602,2.38777
-0.316172,-6.92044,4.4509,0.365339,-0.316172,1.89767,3.22649,7.64777,-92.6219,0.426356,0.724908,1.71825
-0.317375,-7.39307,4.32761,0.368706,-0.317375,1.39882,3.32916,7.90154,-91.9912,0.323231,0.769285,1.82585
-0.308665,-7.47658,6.40071,0.380959,-0.308665,1.46009,2.9533,7.76066,-91.1383,0.228114,0.461403,1.21247
-0.321464,-7.70623,9.01964,0.386755,-0.321464,1.30268,3.10883,7.99471,-92.1504,0.144427,0.344673,0.886366
-0.319272,-6.83468,5.97074,0.382812,-0.319272,1.92626,3.41269,7.5631,-92.4186,0.322617,0.571569,1.26669
-0.331555,-8.44844,6.99315,0.384241,-0.331555,-0.00848102,1.22195,6.96313,-97.2383,-0.00121276,0.174735,0.995707
-0.345711,-8.09458,9.16722,0.382927,-0.345711,1.83814,2.94466,8.22194,-95.5752,0.200512,0.321216,0.896885
-0.346012,-8.17303,9.17109,0.383133,-0.346012,1.67667,3.05106,8.46346,-94.2001,0.182822,0.332682,0.922841
-0.320103,-7.51912,4.28744,0.361852,-0.320103,1.00761,2.57248,7.44127,-92.0335,0.235014,0.600003,1.7356
-0.328996,-8.81745,4.23419,0.358513,-0.328996,1.39998,2.84921,8.66567,-93.6926,0.330637,0.672906,2.04659
-0.322015,-8.66738,3.86341,0.361277,-0.322015,0.973572,2.67027,8.30717,-92.9703,0.251998,0.69117,2.15022
-0.318076,-8.43414,4.04987,0.364947,-0.318076,1.15,2.61618,8.22791,-92.1735,0.28396,0.645991,2.03165
-0.305506,-7.93558,6.95712,0.369746,-0.305506,2.05874,3.10538,8.32902,-93.2955,0.295918,0.446359,1.19719
-0.312674,-7.99295,6.9949,0.366359,-0.312674,2.03743,3.08996,8.32833,-93.2589,0.291273,0.441745,1.19063
-0.319194,-7.76461,5.84202,0.373433,-0.319194,0.373476,2.09887,7.12419,-92.2532,0.0639293,0.359272,1.21947
-0.322738,-8.47243,5.03347,0.364544,-0.322738,1.47564,2.98246,8.3131,-93.4861,0.293166,0.592526,1.65156
-0.325065,-7.51203,3.86085,0.370852,-0.325065,0.596114,2.25569,6.94528,-93.9107,0.1544,0.584247,1.7989
-0.325341,-7.51142,4.1013,0.372168,-0.325341,0.690665,2.69503,7.51432,-94.1867,0.168401,0.657115,1.83218
-0.331274,-8.26772,4.78799,0.386898,-0.331274,1.64506,3.47747,8.71023,-93.6183,0.343581,0.726291,1.81918
-0.298412,-6.98168,4.07911,0.37126,-0.298412,1.11541,2.70988,7.23751,-93.7886,0.273445,0.664331,1.77428
-0.299569,-8.19427,4.50623,0.372031,-0.299569,1.61347,3.33675,8.50375,-92.2096,0.358053,0.740476,1.88711
-0.284307,-7.517,3.09234,0.378508,-0.284307,1.32934,2.8467,7.6672,-95.344,0.429884,0.920566,2.47942
-0.295916,-7.84783,3.49708,0.378229,-0.295916,1.2694,3.14032,8.03551,-93.6695,0.362989,0.897985,2.29778
-0.304632,-7.61185,4.9883,0.383188,-0.304632,1.65864,2.98007,8.0448,-93.1416,0.332505,0.597411,1.61273
-0.319703,-7.1327,6.461,0.372907,-0.319703,1.54545,3.50847,7.76469,-91.856,0.239196,0.543023,1.20178
-0.320383,-8.06768,9.13583,0.380606,-0.320383,2.03406,3.17646,8.51669,-92.7909,0.222646,0.347693,0.93223
-0.314651,-7.82972,4.66387,0.364919,-0.314651,1.80951,3.63675,8.49779,-92.0278,0.387985,0.779771,1.82205
-0.321749,-6.94661,4.35452,0.371902,-0.321749,2.30823,4.12125,8.34171,-93.3997,0.530077,0.946432,1.91565
-0.316597,-6.43697,4.63167,0.370935,-0.316597,2.32527,4.07957,7.756,-93.7176,0.502037,0.8808,1.67456
-0.31142,-7.60663,4.13882,0.386845,-0.31142,1.16948,2.85715,7.79023,-92.8649,0.282564,0.690329,1.88223
-0.31945,-9.31676,5.02073,0.365062,-0.31945,0.269329,1.85927,8.12832,-94.0624,0.0536434,0.370319,1.61895
-0.320536,-8.42396,3.71368,0.358093,-0.320536,1.56127,3.0757,8.55068,-93.2673,0.420412,0.828208,2.30248
-0.297929,-7.6843,3.64447,0.383065,-0.297929,1.40619,3.20882,8.00004,-93.3421,0.385843,0.880462,2.19512
-0.331962,-7.32408,3.34691,0.361833,-0.331962,1.95597,3.28239,7.9623,-94.278,0.584409,0.98072,2.379
-0.280142,-6.46865,4.06775,0.377901,-0.280142,1.02227,2.67016,6.8132,-97.9834,0.251312,0.656423,1.67493
-0.33595,-7.18102,3.90204,0.382088,-0.33595,1.8358,3.63034,8.11864,-94.1924,0.470472,0.930371,2.08061
-0.295259,-8.54345,5.97736,0.365103,-0.295259,1.14259,3.00968,8.34757,-93.9606,0.191152,0.503513,1.39653
-0.300225,-7.7769,4.79045,0.373388,-0.300225,0.0602425,1.83976,6.95555,-94.4862,0.0125755,0.384047,1.45196
-0.318521,-7.99756,5.41531,0.372832,-0.318521,0.804384,2.36402,7.65761,-91.4054,0.148539,0.436544,1.41407
-0.320185,-8.01001,5.99601,0.374284,-0.320185,0.727174,2.69976,7.67084,-92.3602,0.121276,0.450259,1.27932
-0.303218,-7.24419,3.97861,0.373298,-0.303218,0.838247,2.48933,7.21445,-93.3313,0.210688,0.625677,1.81331
-0.296707,-8.79604,4.57143,0.37805,-0.296707,1.15662,2.54421,8.56452,-94.7911,0.25301,0.556546,1.87349
-0.336377,-7.1435,4.58043,0.376381,-0.336377,1.64745,3.44638,7.65282,-93.9944,0.359671,0.752414,1.67076
-0.298995,-6.72098,5.63415,0.364309,-0.298995,1.78031,3.62083,7.50382,-94.1362,0.315985,0.642657,1.33185
-0.305503,-7.63232,4.93332,0.363329,-0.305503,1.51283,2.86824,7.65694,-93.3734,0.306655,0.581403,1.55209
-0.327949,-8.81468,5.18356,0.380229,-0.327949,0.723571,2.37246,8.16876,-92.4115,0.13959,0.457688,1.5759
-0.334592,-8.16946,5.4709,0.380575,-0.334592,1.07149,2.24736,7.70693,-93.6563,0.195852,0.410783,1.40871
-0.331832,-7.513,6.99379,0.378505,-0.331832,2.25852,3.36046,8.26057,-93.5062,0.322932,0.480491,1.18113
-0.305949,-7.84257,6.48142,0.365338,-0.305949,0.927025,2.98996,8.01029,-94.2008,0.143028,0.461312,1.23588
-0.336863,-7.27556,4.12119,0.365846,-0.336863,1.63066,3.58841,7.86867,-94.659,0.395676,0.87072,1.90932
-0.334194,-7.55174,4.2091,0.369523,-0.334194,1.75815,3.62512,8.31337,-93.0506,0.417703,0.861257,1.97509
-0.29607,-8.34209,5.0526,0.38734,-0.29607,1.22318,2.47756,8.06557,-93.9086,0.24209,0.490354,1.59632
-0.295568,-8.47085,5.83668,0.386157,-0.295568,0.829113,2.78078,8.27174,-94.4943,0.142052,0.476432,1.4172
-0.295369,-8.47166,5.85391,0.386121,-0.295369,0.820351,2.81116,8.33035,-95.2989,0.140137,0.480219,1.42304
-0.326722,-8.23673,4.02719,0.359659,-0.326722,1.48372,2.66816,8.02685,-94.7039,0.368427,0.662536,1.99316
-0.325581,-6.9904,3.12458,0.371904,-0.325581,1.72721,3.02726,7.37418,-94.843,0.552781,0.968854,2.36006
-0.316751,-7.63277,4.35014,0.364796,-0.316751,1.38586,3.29203,7.84554,-93.6601,0.318579,0.756765,1.80351
-0.302676,-7.56508,5.01658,0.37899,-0.302676,1.57805,3.0834,7.97631,-91.5874,0.314566,0.614642,1.58999
-0.331869,-7.5661,3.51992,0.369624,-0.331869,2.07723,3.83879,8.47991,-93.8286,0.590137,1.09059,2.40912
-0.317298,-8.39922,2.5757,0.369345,-0.317298,1.08622,2.83309,8.22138,-95.0217,0.421719,1.09993,3.19191
-0.310222,-7.29661,3.28907,0.3535,-0.310222,1.48203,3.04296,7.70097,-94.4047,0.450594,0.925174,2.34138
-0.327053,-7.40363,5.09574,0.387556,-0.327053,0.468654,2.1934,6.92281,-93.7722,0.0919698,0.430438,1.35855
-0.329976,-7.38463,5.395,0.383812,-0.329976,2.26953,3.79398,8.07888,-97.7325,0.420672,0.703239,1.49748
-0.297406,-8.40469,3.49983,0.369973,-0.297406,0.717218,2.13599,7.54824,-95.7287,0.20493,0.610312,2.15675
-0.329832,-7.4206,3.87226,0.370231,-0.329832,2.0105,3.16691,8.14093,-95.2188,0.519206,0.817844,2.10237
-0.303506,-8.75854,3.96523,0.394637,-0.303506,1.55641,2.98656,8.53783,-97.2838,0.392514,0.753187,2.15317
-0.304807,-8.08692,4.32992,0.396868,-0.304807,1.09307,2.75083,7.77523,-95.8871,0.252446,0.635309,1.7957
-0.305353,-7.65184,5.02601,0.380726,-0.305353,2.35564,3.69886,8.4777,-92.9924,0.468691,0.735945,1.68677
-0.310184,-7.75284,4.00678,0.382454,-0.310184,1.67956,3.32694,8.45161,-95.0459,0.419179,0.830327,2.10933
-0.334732,-7.21122,4.74398,0.375147,-0.334732,1.67349,3.35284,7.95396,-92.7951,0.352762,0.706756,1.67664
-0.316398,-6.40505,6.06685,0.384441,-0.316398,1.99955,3.60106,7.62777,-94.2553,0.329586,0.593563,1.25729
-0.297514,-8.30656,2.26983,0.369099,-0.297514,1.75193,3.29684,8.76214,-99.6346,0.771832,1.45246,3.86026
-0.306028,-7.62716,2.02935,0.362211,-0.306028,1.45254,2.76395,7.61816,-99.5039,0.715765,1.36199,3.75399
-0.340129,-7.57508,3.2072,0.393213,-0.340129,1.77852,3.31153,8.17456,-96.3219,0.554541,1.03253,2.54881
-0.315165,-8.02869,3.26649,0.376468,-0.315165,1.35353,3.12581,8.29452,-93.2143,0.414368,0.956933,2.53928
-0.345182,-8.01573,3.53985,0.380575,-0.345182,2.44606,3.9688,8.99051,-96.6815,0.691007,1.12118,2.5398
-0.3236,-6.78368,2.74153,0.378309,-0.3236,1.48403,3.26259,7.49953,-95.3094,0.541313,1.19006,2.73553
-0.304621,-8.16559,10.4898,0.359526,-0.304621,0.704749,2.17919,7.4322,-94.6216,0.0671843,0.207744,0.708518
-0.316629,-8.14936,9.81456,0.359277,-0.316629,2.07001,3.42376,8.77493,-92.9127,0.210912,0.348845,0.894073
-0.325605,-8.67548,4.58325,0.388388,-0.325605,0.182061,1.80715,7.46317,-95.0813,0.0397231,0.394293,1.62836
-0.315822,-7.08658,5.12566,0.374537,-0.315822,0.88039,2.5633,6.85371,-93.814,0.171761,0.500091,1.33714
-0.306751,-7.80164,5.44543,0.388627,-0.306751,1.8733,3.27691,8.31935,-92.4473,0.344013,0.601772,1.52777
-0.305382,-7.60865,4.59647,0.376685,-0.305382,1.17924,2.58721,7.53894,-91.7523,0.256554,0.562869,1.64016
-0.303234,-6.393,5.22367,0.371593,-0.303234,2.32012,4.11025,7.84841,-93.4602,0.444155,0.786851,1.50247
