b_Intercept,b_age_centered,b_Iage_centeredE2,b_Iage_centeredE3,sigma,Intercept,lp__
0.285003,-0.094509,0.002892,-0.0000236197,0.38,-0.274406,-113.725
0.277868,-0.0944398,0.00291123,-0.000023867,0.379572,-0.275233,-114.095
0.315393,-0.0997598,0.00307785,-0.0000254063,0.380181,-0.275552,-112.683
0.314353,-0.0987701,0.00304806,-0.000025277,0.382703,-0.275718,-112.077
0.325312,-0.0990906,0.0029929,-0.0000243654,0.37919,-0.276095,-113
0.314514,-0.0991912,0.00307556,-0.0000256186,0.376149,-0.276525,-112.329
0.347131,-0.104668,0.00327643,-0.0000276051,0.376048,-0.276497,-113.122
0.328548,-0.104062,0.00329466,-0.0000278154,0.376172,-0.277043,-113.34
0.325877,-0.100154,0.00301064,-0.0000242556,0.37557,-0.277131,-114.446
0.30808,-0.0985544,0.00305497,-0.0000253962,0.375402,-0.277231,-112.317
0.27914,-0.093431,0.0028867,-0.0000239281,0.379919,-0.276958,-112.206
0.324124,-0.100958,0.00312674,-0.0000260334,0.37075,-0.278584,-112.717
0.310683,-0.0967101,0.00298011,-0.0000249312,0.373644,-0.279051,-113.218
0.295945,-0.0967944,0.00296639,-0.0000243182,0.373648,-0.279062,-112.845
0.326086,-0.0998786,0.00307606,-0.0000256442,0.37492,-0.279651,-112.421
0.303426,-0.0968749,0.00302676,-0.0000255884,0.381602,-0.280362,-112.297
0.303103,-0.0955882,0.00292268,-0.000024231,0.385071,-0.280279,-111.801
0.290263,-0.0923549,0.00283529,-0.0000237888,0.381392,-0.280962,-114.135
0.318373,-0.0983564,0.00304231,-0.0000255605,0.38233,-0.281095,-112.462
0.34469,-0.106037,0.00330442,-0.0000275686,0.386425,-0.281455,-111.832
0.313074,-0.0995576,0.00305959,-0.0000252311,0.380786,-0.281158,-111.369
0.28514,-0.0971989,0.0030911,-0.000026234,0.381018,-0.280495,-112.142
0.344938,-0.101412,0.00310421,-0.0000259271,0.381114,-0.281115,-113.749
0.306285,-0.0985329,0.00308287,-0.0000259635,0.380692,-0.280992,-111.425
0.274111,-0.0951517,0.00294555,-0.0000242273,0.377604,-0.28097,-113.199
0.293143,-0.094814,0.00284964,-0.0000230338,0.37815,-0.281388,-112.427
0.302495,-0.0956139,0.00291017,-0.0000239944,0.378614,-0.281147,-111.798
0.284862,-0.0944901,0.00292511,-0.0000243808,0.378627,-0.281032,-111.403
0.289991,-0.0959533,0.00296826,-0.0000246384,0.378687,-0.280997,-111.334
0.279756,-0.0949947,0.00297349,-0.0000249333,0.380085,-0.280848,-111.486
0.3264,-0.101226,0.0030864,-0.00002527,0.379727,-0.280866,-111.96
0.319516,-0.102629,0.00324492,-0.0000274202,0.381884,-0.280856,-111.829
0.345299,-0.106917,0.00334306,-0.0000278893,0.388439,-0.280788,-112.549
0.342276,-0.105268,0.00331827,-0.0000281068,0.386128,-0.281197,-112.01
0.361014,-0.108387,0.00340416,-0.0000287128,0.386166,-0.281036,-112.392
0.365002,-0.106106,0.00323732,-0.0000267153,0.381308,-0.280121,-112.746
0.330642,-0.105571,0.00331855,-0.0000277034,0.38123,-0.280296,-113.462
0.343092,-0.104617,0.00323122,-0.0000267887,0.383405,-0.280309,-111.806
0.337721,-0.103777,0.00320455,-0.0000265656,0.379913,-0.280915,-111.707
0.316838,-0.10246,0.00325208,-0.0000275912,0.379312,-0.281889,-111.949
0.333142,-0.103568,0.00319251,-0.0000263552,0.381391,-0.281798,-111.765
0.341923,-0.106544,0.00338853,-0.00002885,0.381938,-0.282181,-112.448
0.319267,-0.100774,0.0031325,-0.0000261815,0.382099,-0.28162,-111.076
0.264057,-0.0953654,0.00311568,-0.0000270432,0.382186,-0.280628,-114.914
0.281082,-0.095525,0.00309002,-0.0000268705,0.382127,-0.280574,-115.225
0.310517,-0.101144,0.00324386,-0.0000278705,0.381876,-0.281189,-112.935
0.359765,-0.107127,0.00333646,-0.000027989,0.381081,-0.280718,-112.293
0.352125,-0.107273,0.00332465,-0.0000275378,0.380994,-0.28066,-112.791
0.341863,-0.10458,0.00322764,-0.000026718,0.384982,-0.280571,-111.815
0.326862,-0.101299,0.00313385,-0.0000261164,0.381758,-0.280566,-111.351
0.407165,-0.11224,0.00345418,-0.0000289185,0.382574,-0.280304,-115.794
0.361894,-0.10711,0.00337544,-0.0000287856,0.381763,-0.281763,-113.958
0.332838,-0.107252,0.00343587,-0.0000291993,0.381295,-0.281685,-113.825
0.290057,-0.0952913,0.00297461,-0.0000250757,0.382301,-0.282124,-111.575
0.269092,-0.0934929,0.00299833,-0.0000258687,0.386437,-0.282837,-113.593
0.277124,-0.0942459,0.00291634,-0.0000242021,0.386291,-0.283051,-110.89
0.284235,-0.0958888,0.00296867,-0.0000246028,0.391465,-0.283478,-111.044
0.275028,-0.0935894,0.00288263,-0.0000238299,0.387981,-0.28323,-110.951
0.258489,-0.0919503,0.00286398,-0.0000238564,0.386624,-0.283437,-111.285
0.260094,-0.0914946,0.00285686,-0.0000239611,0.386869,-0.283372,-111.261
0.26675,-0.0911899,0.00279726,-0.0000231336,0.383508,-0.282958,-111.227
0.251395,-0.0895679,0.00273135,-0.0000223125,0.384017,-0.28343,-111.865
0.264512,-0.0889136,0.00265955,-0.000021564,0.383553,-0.283355,-112.305
0.202737,-0.0821836,0.00253936,-0.0000209913,0.37775,-0.2837,-114.017
0.239552,-0.0839794,0.00250823,-0.0000204258,0.380587,-0.283724,-113.98
0.287383,-0.0952261,0.0029078,-0.0000238479,0.380413,-0.283686,-111.071
0.324676,-0.0972288,0.0029073,-0.0000237776,0.382442,-0.284237,-113.375
0.250009,-0.0921662,0.00300744,-0.0000262345,0.383729,-0.284039,-115.137
0.248198,-0.0922843,0.00301212,-0.0000262286,0.383702,-0.284032,-114.819
0.255607,-0.0932357,0.00298931,-0.0000255482,0.383268,-0.284072,-112.406
0.304435,-0.0960792,0.00293567,-0.000024368,0.383646,-0.284222,-111.489
0.288021,-0.09818,0.00308025,-0.0000257315,0.384286,-0.283703,-111.436
0.288905,-0.0976151,0.003048,-0.0000254016,0.386495,-0.283468,-111.104
0.299064,-0.0976394,0.00303751,-0.0000254174,0.386105,-0.283364,-110.68
0.331448,-0.100972,0.00302006,-0.0000243348,0.385626,-0.283844,-112.48
0.311864,-0.0975674,0.00292459,-0.0000236378,0.382982,-0.28297,-111.983
0.282128,-0.0929538,0.00285885,-0.0000238229,0.382129,-0.282953,-111.54
0.256736,-0.0905671,0.00280383,-0.0000233149,0.384531,-0.283078,-111.289
0.312808,-0.100645,0.00310005,-0.0000255007,0.382427,-0.281707,-111.916
0.289331,-0.0951971,0.0029276,-0.0000242254,0.382074,-0.281714,-111.048
0.296458,-0.0977691,0.00303092,-0.000025134,0.381872,-0.281209,-111.345
0.309642,-0.0978894,0.00304023,-0.0000255449,0.382976,-0.281395,-111.649
0.2786,-0.0952848,0.00294957,-0.0000243539,0.380249,-0.281574,-111.916
0.288283,-0.0971334,0.00300973,-0.0000248735,0.379635,-0.282443,-111.747
0.336771,-0.102429,0.00315045,-0.00002619,0.375195,-0.282946,-111.821
0.275165,-0.0923039,0.0028051,-0.0000229668,0.377546,-0.282917,-111.586
0.292482,-0.0967664,0.003065,-0.0000261805,0.383767,-0.28393,-112.147
0.254893,-0.0931777,0.00288368,-0.0000236049,0.383756,-0.283844,-113.981
0.286132,-0.0959605,0.00303861,-0.000025932,0.384472,-0.284809,-111.866
0.313246,-0.100117,0.00317263,-0.000027142,0.385346,-0.284356,-112.413
0.293406,-0.0962958,0.00296796,-0.0000246248,0.384325,-0.284163,-110.536
0.276577,-0.0949204,0.0030116,-0.0000256705,0.384249,-0.284086,-111.715
0.320536,-0.100685,0.00312209,-0.0000261016,0.397967,-0.283656,-111.529
0.262225,-0.0903926,0.00278833,-0.0000232494,0.39726,-0.284118,-111.999
0.314145,-0.0987741,0.0030148,-0.0000248412,0.39816,-0.284122,-111.545
0.266299,-0.0905822,0.00273993,-0.0000223732,0.399465,-0.284656,-112.176
0.280029,-0.0909258,0.00273586,-0.0000224462,0.3985,-0.284662,-113.06
0.280195,-0.091494,0.00274347,-0.0000223352,0.397753,-0.284537,-112.459
0.292832,-0.0941416,0.00282805,-0.0000230059,0.396626,-0.284982,-111.909
0.307143,-0.094175,0.0027883,-0.000022571,0.396864,-0.284977,-113.779
0.215968,-0.0861352,0.00265222,-0.0000216209,0.395418,-0.284299,-114.879
0.304294,-0.0976533,0.00305575,-0.0000258914,0.392043,-0.284701,-111.955
0.293116,-0.0960369,0.0029336,-0.0000241084,0.392282,-0.284566,-110.896
0.296936,-0.0993961,0.00312668,-0.0000262695,0.390687,-0.284914,-110.958
0.327231,-0.100621,0.00300133,-0.0000240733,0.390243,-0.284778,-112.864
0.292557,-0.097212,0.00305888,-0.0000258871,0.388172,-0.284647,-110.993
0.319332,-0.0983991,0.00299018,-0.0000246788,0.387828,-0.284659,-111.44
0.285249,-0.0949877,0.00299508,-0.0000255339,0.389928,-0.284459,-112.33
0.315157,-0.0979823,0.00300999,-0.0000251277,0.3912,-0.28419,-111.824
0.270919,-0.0969673,0.00309347,-0.0000261577,0.388459,-0.284533,-112.404
0.305964,-0.0981088,0.00303504,-0.0000253385,0.388409,-0.284466,-110.675
0.286359,-0.0968182,0.00302383,-0.0000252538,0.397335,-0.283461,-111.534
0.233622,-0.0883938,0.00279191,-0.0000235538,0.388658,-0.283052,-112.451
0.260996,-0.0891369,0.00266846,-0.0000215528,0.388557,-0.283383,-112.205
0.23106,-0.0835674,0.0025454,-0.0000210698,0.38813,-0.281955,-113.73
0.285713,-0.0968572,0.0030488,-0.0000256375,0.390255,-0.281384,-111.507
0.320052,-0.0971077,0.00289083,-0.0000233642,0.391238,-0.281407,-112.838
0.279636,-0.0945871,0.00297288,-0.000025113,0.391392,-0.281425,-111.655
0.293129,-0.0977757,0.00306474,-0.0000256707,0.395211,-0.280687,-111.826
0.281888,-0.0954696,0.00296666,-0.0000246378,0.398765,-0.280607,-112.274
0.286207,-0.093774,0.00290843,-0.0000244161,0.39996,-0.28083,-112.783
0.26805,-0.0933539,0.00293228,-0.0000246528,0.401212,-0.281176,-112.633
0.305655,-0.0959311,0.00289899,-0.0000237212,0.39992,-0.281363,-112.556
0.263739,-0.0923628,0.0029271,-0.0000249187,0.4026,-0.281892,-113.451
0.254442,-0.0923633,0.00292809,-0.0000247456,0.398348,-0.282455,-112.739
0.274913,-0.0941484,0.00299574,-0.0000256567,0.397836,-0.282814,-113.189
0.269949,-0.094967,0.00301704,-0.0000255661,0.398652,-0.282302,-112.565
0.331256,-0.10503,0.00336863,-0.0000289128,0.397774,-0.281771,-113.544
0.282585,-0.0961069,0.00306664,-0.0000262311,0.393986,-0.281374,-112.622
0.342954,-0.101038,0.00297606,-0.0000237413,0.403598,-0.283656,-115.145
0.27794,-0.0976308,0.00317431,-0.0000274936,0.400618,-0.283878,-114.436
0.279239,-0.0976882,0.00316998,-0.0000274167,0.400634,-0.283875,-114.217
0.342582,-0.10133,0.00301106,-0.0000242502,0.402809,-0.283692,-114.185
0.288284,-0.0989865,0.00318926,-0.0000273833,0.401504,-0.283402,-113.583
0.319922,-0.0982339,0.00292192,-0.0000234802,0.400413,-0.283487,-113.399
0.303428,-0.0972921,0.00296834,-0.0000243956,0.400486,-0.283564,-111.861
0.292039,-0.0947239,0.0028763,-0.0000235717,0.395768,-0.282773,-111.62
0.28818,-0.0970421,0.0030571,-0.0000257998,0.397219,-0.283091,-111.676
0.317576,-0.0983656,0.002941,-0.0000237155,0.396688,-0.283174,-112.69
0.283866,-0.0952968,0.00295963,-0.0000246819,0.397373,-0.283062,-111.428
0.21724,-0.0855264,0.00265927,-0.0000220187,0.396049,-0.282906,-113.663
0.254246,-0.0913663,0.00284996,-0.0000237601,0.395677,-0.283245,-111.917
0.285748,-0.0933775,0.00282407,-0.0000230778,0.397271,-0.283196,-111.917
0.281183,-0.093276,0.00282538,-0.0000230471,0.397336,-0.283196,-111.913
0.236217,-0.0906616,0.00296116,-0.0000257303,0.397492,-0.283267,-115.388
0.334572,-0.0973075,0.00282632,-0.0000224403,0.396409,-0.2831,-115.896
0.343444,-0.0980128,0.00284626,-0.0000226884,0.396482,-0.283065,-116.829
0.332282,-0.0985527,0.00283959,-0.0000220813,0.396742,-0.283068,-117.194
0.333441,-0.0981445,0.00286355,-0.0000227302,0.396618,-0.283077,-115.076
0.333441,-0.0981445,0.00286355,-0.0000227302,0.396618,-0.283077,-115.076
0.311709,-0.0977256,0.00294541,-0.0000239741,0.403002,-0.284149,-112.664
0.341977,-0.101101,0.00307252,-0.0000254879,0.400454,-0.284401,-113.831
0.322854,-0.100969,0.00315087,-0.0000265723,0.401035,-0.284371,-112.364
0.320885,-0.0996528,0.00306782,-0.0000255838,0.402899,-0.284452,-112.465
0.290665,-0.100853,0.00319533,-0.0000267449,0.404505,-0.284612,-114.878
0.329529,-0.102314,0.00318383,-0.0000267067,0.401563,-0.283344,-112.212
0.314882,-0.099862,0.00316342,-0.0000270755,0.394483,-0.282284,-113.215
0.322202,-0.101221,0.00313472,-0.0000261032,0.394572,-0.282297,-111.312
0.32474,-0.10255,0.00319868,-0.0000267564,0.39502,-0.282663,-111.441
0.286645,-0.0978575,0.00304057,-0.0000250904,0.398601,-0.282692,-113.192
0.280828,-0.0950006,0.00290557,-0.0000237469,0.396831,-0.282933,-112.263
0.333507,-0.10246,0.00315526,-0.0000262068,0.388998,-0.283555,-111.042
0.343572,-0.106816,0.00336493,-0.0000283587,0.386976,-0.283486,-111.736
0.322549,-0.105257,0.00332491,-0.00002785,0.386398,-0.28337,-113.073
0.369632,-0.107626,0.00332448,-0.0000278117,0.382381,-0.282969,-112.672
0.366408,-0.108655,0.00340189,-0.00002874,0.390323,-0.284228,-112.488
0.363047,-0.110692,0.00346731,-0.0000289627,0.390098,-0.283967,-113.068
0.325951,-0.104096,0.00324613,-0.0000270037,0.387643,-0.28414,-111.594
0.298898,-0.0985023,0.00309581,-0.0000261297,0.38895,-0.284441,-110.834
0.319647,-0.101065,0.00309335,-0.0000253935,0.386028,-0.284143,-111.135
0.314961,-0.100219,0.00304628,-0.0000247959,0.387738,-0.284022,-111.79
0.317148,-0.0995284,0.00303016,-0.0000248493,0.383755,-0.28385,-110.994
0.317728,-0.0999041,0.00309678,-0.0000259441,0.381268,-0.28476,-110.963
0.317026,-0.0995774,0.00302905,-0.0000248249,0.381831,-0.284785,-110.936
0.283267,-0.094719,0.00289682,-0.0000238081,0.383128,-0.284954,-110.692
0.282497,-0.0941634,0.00292935,-0.0000246337,0.382508,-0.284747,-111.196
0.282328,-0.0930828,0.00283835,-0.000023435,0.381211,-0.284917,-111.081
0.255533,-0.0911565,0.00287131,-0.0000243086,0.378698,-0.28477,-111.81
0.297349,-0.0940836,0.00282737,-0.0000231285,0.379481,-0.285463,-112.013
0.246985,-0.0938936,0.00298008,-0.000024932,0.382835,-0.285668,-114.042
0.293063,-0.0957915,0.00294046,-0.0000243798,0.37985,-0.286264,-110.534
0.293303,-0.0982874,0.00306273,-0.0000255268,0.381302,-0.286015,-110.53
0.324356,-0.100784,0.00308884,-0.0000255748,0.383186,-0.285804,-110.659
0.331512,-0.102031,0.0031434,-0.0000261852,0.383318,-0.285854,-110.849
0.296139,-0.0995355,0.00309881,-0.0000256992,0.383478,-0.285977,-111.207
0.295744,-0.0986869,0.00308032,-0.0000257297,0.382043,-0.286124,-110.439
0.299643,-0.0995254,0.00308778,-0.0000255785,0.385285,-0.286047,-110.818
0.286762,-0.0949229,0.0029553,-0.0000248951,0.38719,-0.285973,-111.141
0.305336,-0.0980064,0.00305111,-0.0000256942,0.386581,-0.285728,-111.03
0.321397,-0.100297,0.00308144,-0.0000255843,0.38757,-0.285546,-110.666
0.321121,-0.102959,0.00322848,-0.0000271054,0.387259,-0.28541,-110.765
0.29963,-0.0970807,0.00294863,-0.0000240728,0.385354,-0.284937,-110.94
0.336187,-0.100861,0.00301133,-0.0000243631,0.384718,-0.285519,-112.21
0.290447,-0.0988896,0.00317518,-0.0000272602,0.386379,-0.285515,-112.01
0.300879,-0.096934,0.00302531,-0.0000255904,0.386992,-0.28542,-111.707
0.311129,-0.101081,0.0031495,-0.0000262727,0.385594,-0.285814,-110.506
0.28796,-0.0958745,0.00293509,-0.0000241326,0.380593,-0.286275,-110.544
0.281167,-0.0951675,0.00298016,-0.0000251274,0.380913,-0.28619,-110.765
0.214683,-0.0836761,0.00257565,-0.0000213174,0.374739,-0.286351,-113.09
0.225602,-0.0873865,0.00271865,-0.0000225144,0.376764,-0.284893,-113.012
0.293532,-0.0937494,0.00285593,-0.0000237071,0.377647,-0.28486,-112.408
0.288699,-0.0953861,0.00295277,-0.0000246785,0.372193,-0.285666,-111.441
0.277289,-0.0949467,0.00298407,-0.0000252008,0.372317,-0.285644,-111.659
0.296143,-0.0945509,0.00289016,-0.0000240616,0.371671,-0.285855,-112.886
0.316631,-0.101076,0.00317601,-0.0000268884,0.380574,-0.286002,-111.073
0.325368,-0.103575,0.00328027,-0.0000279093,0.387136,-0.286744,-111.246
0.294849,-0.0945331,0.00288617,-0.000023986,0.384987,-0.286708,-111.549
0.280205,-0.0946446,0.00290202,-0.0000239085,0.385125,-0.286713,-110.346
0.291627,-0.0924815,0.00279544,-0.0000231508,0.383984,-0.2866,-113.286
0.328359,-0.0992119,0.00302184,-0.0000251361,0.386358,-0.286335,-112.636
0.313112,-0.0991811,0.00296597,-0.0000237606,0.386083,-0.285199,-112.938
0.312012,-0.0992352,0.00299429,-0.0000242316,0.384866,-0.285048,-111.843
0.356853,-0.107561,0.00328039,-0.000026809,0.390104,-0.285763,-112.602
0.359449,-0.109847,0.00352034,-0.0000302859,0.389472,-0.286186,-113.674
0.379491,-0.107518,0.0032472,-0.0000267212,0.390078,-0.286215,-113.743
0.357325,-0.106533,0.0031924,-0.0000256634,0.389783,-0.28625,-113.93
0.309536,-0.102522,0.00326675,-0.0000277697,0.388811,-0.286235,-111.388
0.297116,-0.100579,0.00320778,-0.0000272657,0.391227,-0.285905,-111.529
0.366434,-0.105395,0.00317591,-0.0000260306,0.386344,-0.28474,-113.038
0.287477,-0.0999126,0.00322223,-0.0000275969,0.385375,-0.28497,-112.555
0.313444,-0.101108,0.00311529,-0.0000256602,0.385226,-0.2849,-111.174
0.317075,-0.099259,0.00314086,-0.0000270189,0.38168,-0.284282,-114.978
0.305276,-0.0987823,0.00312956,-0.0000267544,0.376368,-0.283847,-112.776
0.316696,-0.100711,0.00318496,-0.0000271757,0.381706,-0.284124,-112.172
0.397244,-0.113829,0.0035235,-0.0000293604,0.375601,-0.284231,-114.143
0.391645,-0.115834,0.00367047,-0.000031074,0.377122,-0.284943,-114.821
0.390064,-0.115502,0.00367381,-0.0000312506,0.379933,-0.285049,-114.578
0.391853,-0.114692,0.00356381,-0.0000296142,0.382227,-0.284757,-114.181
0.332686,-0.105956,0.00334607,-0.0000281716,0.383068,-0.284278,-111.86
0.321735,-0.104762,0.00330398,-0.0000276663,0.385153,-0.283387,-112.643
0.34037,-0.106734,0.00338265,-0.000028663,0.382779,-0.283996,-111.915
0.360048,-0.10839,0.00333741,-0.0000275223,0.382683,-0.283927,-112.454
0.315421,-0.101883,0.00316806,-0.0000263126,0.383028,-0.283985,-111.21
0.330033,-0.105163,0.00329862,-0.0000275781,0.385158,-0.283716,-111.84
0.348377,-0.106544,0.00332933,-0.0000279364,0.384009,-0.283865,-111.429
0.361378,-0.105587,0.00325228,-0.0000272262,0.382868,-0.283941,-112.868
0.331428,-0.104283,0.0033167,-0.0000283077,0.376678,-0.282556,-112.641
0.2838,-0.0964619,0.00303119,-0.0000254778,0.371214,-0.282819,-112.121
0.257677,-0.0951946,0.00303464,-0.0000255329,0.370792,-0.282839,-115.207
0.306975,-0.0990897,0.0029783,-0.0000238479,0.371899,-0.283078,-115.476
0.264977,-0.094481,0.00299994,-0.0000253727,0.370543,-0.282987,-113.068
0.286932,-0.0910994,0.00268298,-0.0000215179,0.371418,-0.283432,-114.496
0.254953,-0.0875081,0.00256471,-0.0000202456,0.374464,-0.284093,-114.792
0.234958,-0.088489,0.0027488,-0.0000227681,0.373761,-0.284085,-112.942
0.242145,-0.0943719,0.00307846,-0.0000263864,0.370977,-0.283741,-117.245
0.265263,-0.0941479,0.00307367,-0.0000269027,0.370824,-0.283703,-117.233
0.22484,-0.0898529,0.00291147,-0.0000249298,0.376468,-0.283539,-115.191
0.247516,-0.090808,0.00286323,-0.0000241095,0.376355,-0.283423,-112.269
0.236137,-0.0889916,0.00278464,-0.0000232129,0.382096,-0.28322,-112.396
0.252265,-0.0908659,0.00283936,-0.0000237473,0.378759,-0.283422,-111.666
0.300312,-0.0977155,0.00302221,-0.0000251058,0.3864,-0.282319,-110.809
0.300737,-0.0971329,0.00299655,-0.0000248912,0.386972,-0.281893,-110.894
0.299254,-0.097307,0.00299191,-0.0000247025,0.386738,-0.282202,-110.945
0.346203,-0.106082,0.00329609,-0.0000274328,0.388837,-0.281673,-111.85
0.353464,-0.104518,0.00316344,-0.0000258246,0.385869,-0.280993,-112.485
0.356505,-0.106535,0.00323261,-0.0000262678,0.38326,-0.280849,-113.726
0.267354,-0.0956312,0.00309268,-0.000026574,0.378308,-0.280676,-113.911
0.266267,-0.0955399,0.00309949,-0.0000267168,0.378326,-0.280689,-114.251
0.339586,-0.104363,0.00326777,-0.0000274971,0.376606,-0.28022,-112.178
0.32496,-0.100419,0.00312,-0.0000262019,0.376123,-0.280181,-112.241
0.28105,-0.0939709,0.00289773,-0.0000240059,0.375456,-0.280257,-111.852
0.271481,-0.0950419,0.00298628,-0.0000249557,0.376191,-0.280325,-112.787
0.291058,-0.0943402,0.00296194,-0.0000252389,0.376857,-0.279958,-114.194
0.276564,-0.0944203,0.0029208,-0.000024128,0.376758,-0.28,-112.305
0.276564,-0.0944203,0.0029208,-0.000024128,0.376758,-0.28,-112.305
0.267849,-0.0945055,0.00301012,-0.0000255443,0.375185,-0.279871,-113.117
0.326664,-0.100543,0.00304185,-0.0000247458,0.375811,-0.280337,-112.71
0.247748,-0.0891618,0.0027512,-0.000022734,0.370305,-0.281368,-113.271
0.259883,-0.0917033,0.00282351,-0.0000232087,0.375132,-0.281543,-112.653
0.296617,-0.0955872,0.00294327,-0.0000245,0.378599,-0.28168,-111.469
0.300797,-0.096539,0.00298025,-0.0000248523,0.375529,-0.281742,-111.646
0.266422,-0.0951488,0.00303163,-0.000025662,0.37586,-0.281599,-113.026
0.28404,-0.0948057,0.00286616,-0.0000231569,0.380256,-0.282026,-112.807
0.299634,-0.0969748,0.00295502,-0.0000241877,0.378628,-0.28265,-111.425
0.281773,-0.0961115,0.00301166,-0.0000252152,0.379758,-0.282204,-111.382
0.201687,-0.0847102,0.00266591,-0.0000221496,0.380557,-0.282281,-115.761
0.258161,-0.092232,0.00283247,-0.0000230989,0.382869,-0.281428,-113.522
0.27652,-0.094336,0.00292397,-0.0000242564,0.384551,-0.281528,-111.287
0.301007,-0.0981274,0.00305943,-0.0000256158,0.380989,-0.281907,-111.011
0.323842,-0.0988683,0.00299648,-0.0000246292,0.384105,-0.282087,-111.716
0.318813,-0.101481,0.00320081,-0.0000271231,0.382693,-0.281867,-111.558
0.360109,-0.10854,0.0033728,-0.0000280619,0.381943,-0.281734,-112.475
0.350719,-0.108158,0.00341306,-0.0000287707,0.379885,-0.281839,-112.603
0.381277,-0.112132,0.00353776,-0.0000299507,0.381711,-0.28073,-113.704
0.363474,-0.106955,0.00331943,-0.0000278259,0.387364,-0.280414,-112.469
0.337047,-0.101404,0.00310178,-0.0000257029,0.389083,-0.280649,-111.908
0.300059,-0.0976136,0.00306883,-0.0000259612,0.388773,-0.280292,-111.701
0.301676,-0.092761,0.0027299,-0.0000219171,0.390268,-0.281099,-113.965
0.282827,-0.0911796,0.00271479,-0.0000219279,0.390036,-0.281085,-112.747
0.25165,-0.0904758,0.00287004,-0.0000244238,0.387836,-0.28117,-112.636
0.270661,-0.0890932,0.00263752,-0.0000211469,0.38747,-0.280357,-113.31
0.230575,-0.088919,0.00280585,-0.0000234495,0.387738,-0.280241,-114.009
0.27797,-0.0903568,0.00271133,-0.000022105,0.387317,-0.280253,-112.674
0.28081,-0.0948914,0.00297567,-0.000025075,0.377821,-0.28233,-111.5
0.274405,-0.0941879,0.00295197,-0.0000248087,0.377529,-0.282272,-111.51
0.288947,-0.0942982,0.0028702,-0.0000235579,0.378035,-0.281736,-111.533
0.285743,-0.0943834,0.00291554,-0.0000242864,0.376382,-0.281739,-111.526
0.324434,-0.100864,0.00311845,-0.0000259944,0.379339,-0.281577,-111.314
0.304645,-0.0973418,0.00301584,-0.0000252348,0.386242,-0.281665,-111.201
0.277617,-0.0932505,0.00285622,-0.0000235148,0.384475,-0.281619,-111.252
0.35661,-0.103473,0.00311117,-0.0000253912,0.386112,-0.280913,-113.022
0.299699,-0.0947956,0.00287663,-0.0000236808,0.384991,-0.281271,-111.754
0.283525,-0.0941277,0.00285063,-0.0000231259,0.388104,-0.280454,-112.314
0.267948,-0.0944011,0.00295025,-0.0000245086,0.388147,-0.280793,-112.447
0.272418,-0.0937059,0.00288606,-0.0000237098,0.388085,-0.279822,-112.339
0.303208,-0.0958679,0.00299559,-0.0000254403,0.388378,-0.279649,-113.639
0.298621,-0.0969333,0.00304809,-0.000025844,0.397667,-0.280057,-112.653
0.316392,-0.0988856,0.00305605,-0.0000254972,0.39636,-0.279341,-112.033
0.316779,-0.0995171,0.00306396,-0.0000253706,0.396856,-0.279314,-111.97
0.32341,-0.106488,0.00346702,-0.0000298466,0.39046,-0.278926,-115.644
0.381135,-0.107726,0.00317253,-0.000025128,0.390826,-0.278939,-117.582
0.318589,-0.104035,0.00342505,-0.00003004,0.390965,-0.278196,-117.207
0.385594,-0.109075,0.00339584,-0.0000287476,0.389702,-0.279024,-115.374
0.315352,-0.102671,0.00322226,-0.0000268567,0.390216,-0.279218,-113.157
0.32119,-0.102411,0.00318187,-0.0000263467,0.389944,-0.278853,-112.643
0.353245,-0.10339,0.00318805,-0.0000267191,0.385921,-0.278458,-113.386
0.331066,-0.100942,0.00310016,-0.0000257053,0.381974,-0.278721,-111.818
0.294528,-0.0998786,0.00322589,-0.000027694,0.3816,-0.278581,-113.811
0.317782,-0.0993196,0.00297734,-0.0000238422,0.389332,-0.277484,-114.728
0.317471,-0.101625,0.00323828,-0.0000276347,0.382363,-0.277927,-112.798
0.350573,-0.103386,0.00314124,-0.0000257874,0.382718,-0.277937,-112.644
0.291847,-0.0964508,0.00311945,-0.0000271843,0.384204,-0.278133,-116.302
0.323614,-0.0994289,0.00304059,-0.0000251089,0.383698,-0.278438,-111.789
0.31479,-0.0979175,0.00300325,-0.000024883,0.377611,-0.277741,-112.159
0.287569,-0.0945015,0.00294555,-0.0000247319,0.37719,-0.277374,-112.42
0.269217,-0.0916524,0.00284558,-0.0000237384,0.37803,-0.276781,-112.581
0.290853,-0.0988636,0.00313461,-0.0000263321,0.379054,-0.27637,-114.144
0.32661,-0.1002,0.00307709,-0.0000254607,0.379461,-0.276408,-112.244
0.319618,-0.101569,0.00320075,-0.0000269644,0.375579,-0.275652,-113.085
0.284031,-0.0958762,0.00303488,-0.0000256518,0.379115,-0.275549,-113.012
0.28753,-0.0956292,0.00300947,-0.0000253929,0.378419,-0.27662,-112.529
0.299018,-0.0945009,0.00283304,-0.0000228844,0.375038,-0.276328,-113.718
0.282516,-0.0950362,0.00299484,-0.0000252693,0.37728,-0.27629,-112.792
0.276945,-0.0959282,0.00300309,-0.0000248909,0.382142,-0.275712,-114.528
0.313515,-0.0974097,0.00303352,-0.0000256211,0.378736,-0.276923,-113.463
0.315575,-0.0985559,0.00303162,-0.0000251184,0.377522,-0.276753,-112.203
