b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,lp__,zs_1_1.1.
-0.315016,0.00596391,1.69514,0.427513,-0.315016,2.36403,-176.703,1.39459
-0.322415,0.0397572,5.01054,0.418336,-0.322415,2.18411,-176.369,0.435903
-0.316254,0.0527645,5.08105,0.414891,-0.316254,2.12718,-177.766,0.418649
-0.314588,0.0492856,5.56227,0.415889,-0.314588,3.86032,-178.997,0.694019
-0.314395,0.0527698,5.37596,0.415565,-0.314395,2.40518,-176.415,0.447397
-0.322786,0.00278147,4.43325,0.407406,-0.322786,2.99507,-175.531,0.675592
-0.326535,-0.00235317,4.13556,0.405888,-0.326535,2.97856,-176.37,0.720232
-0.298035,0.051875,3.89446,0.429874,-0.298035,2.81777,-176.104,0.723534
-0.310861,0.0288535,3.99174,0.401113,-0.310861,2.91174,-175.219,0.729442
-0.320082,0.022266,3.11066,0.391617,-0.320082,3.14909,-177.526,1.01235
-0.317453,0.0264001,1.3986,0.445853,-0.317453,3.01219,-178.352,2.15373
-0.313883,0.0136901,6.49505,0.407825,-0.313883,2.85082,-175.06,0.438922
-0.291538,0.0445537,1.57802,0.409132,-0.291538,2.49039,-177.864,1.57817
-0.302749,0.0324606,1.42006,0.409391,-0.302749,2.51225,-176.612,1.76911
-0.326049,0.038676,1.58085,0.416407,-0.326049,2.93756,-175.663,1.85821
-0.324617,0.0398572,1.72149,0.418294,-0.324617,2.58777,-175.428,1.50322
-0.323408,0.0358492,2.10071,0.414776,-0.323408,2.99401,-174.684,1.42523
-0.299289,0.0362025,2.365,0.42549,-0.299289,2.21107,-176.558,0.934917
-0.317163,0.0213552,1.96189,0.403788,-0.317163,2.33682,-176.64,1.19111
-0.329223,0.0364942,1.91737,0.42319,-0.329223,2.89562,-175.037,1.51021
-0.280393,0.0155971,5.75208,0.415282,-0.280393,3.05408,-176.986,0.530952
-0.284092,0.0120077,5.12606,0.414085,-0.284092,2.76348,-176.651,0.539105
-0.287453,0.0139102,5.14109,0.416771,-0.287453,3.77634,-178.678,0.734541
-0.315411,0.0551136,2.19418,0.419544,-0.315411,2.55858,-176.129,1.16607
-0.310978,0.05144,2.12097,0.426092,-0.310978,2.60162,-175.886,1.22662
-0.3038,0.00708592,1.33194,0.411669,-0.3038,3.08154,-177.469,2.31358
-0.320016,0.0329429,2.2717,0.4219,-0.320016,2.60074,-174.456,1.14484
-0.329253,0.0440617,2.4563,0.429107,-0.329253,2.63801,-175.437,1.07398
-0.296897,0.04531,4.53035,0.406152,-0.296897,2.75058,-176.237,0.607144
-0.33227,0.0344586,7.17305,0.41332,-0.33227,2.75762,-175.262,0.384441
-0.291251,0.020448,6.56474,0.430696,-0.291251,2.98811,-175.943,0.455175
-0.319994,0.0282631,6.98085,0.410897,-0.319994,2.88963,-174.609,0.413937
-0.318035,0.0526847,3.43262,0.417255,-0.318035,2.99848,-175.267,0.873527
-0.294279,0.0216509,3.3936,0.409273,-0.294279,3.10149,-175.317,0.913925
-0.298525,-0.000599067,3.83887,0.413025,-0.298525,3.1127,-176.026,0.810839
-0.334177,0.0318538,5.01067,0.431815,-0.334177,2.98229,-175.124,0.595188
-0.299544,0.0206449,3.31328,0.408105,-0.299544,2.87685,-174.873,0.868279
-0.294585,0.0155061,4.10916,0.408485,-0.294585,2.95525,-175.418,0.719185
-0.280485,0.0388466,3.60258,0.413759,-0.280485,2.98123,-176.892,0.827527
-0.321469,0.0367071,4.3192,0.418577,-0.321469,3.25968,-174.531,0.754695
-0.2887,0.012207,4.03079,0.434168,-0.2887,2.61363,-176.705,0.648416
-0.318228,0.00580836,4.08819,0.4256,-0.318228,2.98263,-174.61,0.729572
-0.307107,0.0301587,3.00315,0.421277,-0.307107,2.75916,-174.01,0.918757
-0.324528,0.0364507,3.12302,0.423566,-0.324528,3.24883,-174.66,1.04029
-0.345605,0.0322539,5.98372,0.426114,-0.345605,2.98155,-176,0.498277
-0.295034,0.0110397,2.74136,0.411458,-0.295034,2.904,-175.46,1.05933
-0.345521,0.0284492,4.05056,0.428686,-0.345521,2.98629,-175.717,0.737253
-0.285344,0.0145457,3.5064,0.407209,-0.285344,2.69211,-176.87,0.76777
-0.306721,0.0118644,1.86371,0.430271,-0.306721,2.60062,-175.739,1.3954
-0.307449,0.0311546,2.41709,0.434482,-0.307449,2.46311,-175.634,1.01904
-0.333138,0.0233917,3.49903,0.419747,-0.333138,2.76076,-174.329,0.789006
-0.323195,0.00504719,2.388,0.430773,-0.323195,3.23221,-175.787,1.35352
-0.313303,0.0342483,1.13179,0.426795,-0.313303,2.54003,-177.037,2.24425
-0.30892,0.0329222,1.50791,0.430653,-0.30892,3.45102,-177.746,2.28861
-0.300129,0.0352697,1.84376,0.406487,-0.300129,3.30143,-176.979,1.79059
-0.299699,0.0305827,2.01606,0.411553,-0.299699,3.05462,-175.356,1.51514
-0.328177,0.0193113,4.8185,0.428518,-0.328177,3.30334,-174.984,0.685554
-0.304223,0.0315143,2.34523,0.411299,-0.304223,3.27845,-175.362,1.39792
-0.299851,0.0338221,1.95535,0.40412,-0.299851,2.97746,-176.184,1.52272
-0.321456,0.0355799,3.13557,0.428514,-0.321456,3.30728,-174.958,1.05476
-0.326988,0.0217006,3.10236,0.4373,-0.326988,2.43485,-175.976,0.784839
-0.328565,0.0272224,3.25065,0.430226,-0.328565,2.93487,-174.434,0.902857
-0.318717,0.0237541,4.03939,0.4542,-0.318717,2.78381,-178.091,0.689164
-0.313617,0.0150927,5.25638,0.419827,-0.313617,2.89204,-174.105,0.550196
-0.332757,0.0250411,6.37231,0.401073,-0.332757,2.79498,-176.258,0.438613
-0.326869,0.0190735,3.03164,0.432601,-0.326869,3.00328,-174.714,0.990645
-0.318329,-0.0118239,1.81473,0.412834,-0.318329,2.98424,-177.732,1.64445
-0.332234,0.0403278,1.9053,0.42256,-0.332234,2.78956,-175.386,1.4641
-0.332855,0.0440562,2.15424,0.423244,-0.332855,3.1704,-175.878,1.4717
-0.336089,0.0465081,2.21426,0.419237,-0.336089,2.60085,-175.975,1.17459
-0.29523,0.0336978,4.5955,0.423173,-0.29523,2.11322,-177.311,0.459845
-0.347342,0.0244947,4.19834,0.436686,-0.347342,3.41396,-177.557,0.813167
-0.320048,-0.00507103,4.33754,0.428928,-0.320048,2.93599,-175.913,0.676879
-0.314813,-0.00822739,6.74289,0.425755,-0.314813,2.85392,-176.677,0.423249
-0.311821,0.0191985,2.07767,0.408413,-0.311821,3.19353,-175.305,1.53707
-0.322111,0.0344041,3.97665,0.429559,-0.322111,2.24781,-175.918,0.565252
-0.348146,0.0546136,3.69564,0.419998,-0.348146,2.41127,-178.247,0.652463
-0.287898,0.0294205,2.99643,0.446991,-0.287898,2.57662,-178.346,0.859896
-0.324304,0.00600382,1.90911,0.419972,-0.324304,3.31662,-176.141,1.73726
-0.302397,0.0358132,3.27843,0.42232,-0.302397,3.04288,-174.405,0.928152
-0.325294,0.0147968,3.61633,0.414115,-0.325294,2.73452,-174.328,0.75616
-0.323123,0.00457567,7.88389,0.418207,-0.323123,3.2956,-175.904,0.418017
-0.324429,0.00178687,8.13303,0.418353,-0.324429,2.75729,-176.009,0.339024
-0.317857,0.0161484,3.3827,0.457469,-0.317857,2.80051,-178.998,0.827893
-0.309614,0.0161864,3.16184,0.455362,-0.309614,3.04158,-178.593,0.961966
-0.298839,0.0363773,8.55658,0.421946,-0.298839,3.01679,-175.573,0.35257
-0.31302,0.016963,3.50046,0.428641,-0.31302,2.81835,-174.201,0.805137
-0.318957,0.0270071,3.16589,0.422607,-0.318957,3.00184,-173.784,0.94818
-0.315114,0.0244483,2.50633,0.416863,-0.315114,3.11612,-174.139,1.2433
-0.324139,0.0397984,1.7166,0.416355,-0.324139,2.5743,-175.483,1.49965
-0.323796,0.0167865,2.56651,0.425574,-0.323796,2.6021,-174.614,1.01387
-0.327403,0.00700717,2.5427,0.416862,-0.327403,3.24866,-175.319,1.27764
-0.301135,0.0392491,3.07339,0.436223,-0.301135,3.01383,-175.65,0.980622
-0.321119,0.0106752,2.01287,0.409514,-0.321119,3.2987,-175.98,1.63881
-0.307705,0.0207431,1.23824,0.44413,-0.307705,2.49605,-178.706,2.0158
-0.319083,0.0304975,2.37245,0.427293,-0.319083,2.20262,-175.989,0.928417
-0.321777,-0.00546485,2.67079,0.410967,-0.321777,2.208,-178.469,0.82672
-0.322601,0.0113055,3.92136,0.401344,-0.322601,2.8914,-175.628,0.737346
-0.332219,0.0130418,4.23854,0.422593,-0.332219,2.84749,-174.582,0.671808
-0.299021,0.0366592,3.93974,0.417807,-0.299021,2.87747,-174.549,0.73037
-0.324024,-0.00282575,2.87675,0.406273,-0.324024,2.54554,-177.031,0.884866
-0.326535,0.0295109,3.46013,0.428976,-0.326535,2.46732,-174.973,0.713072
-0.3255,0.00671161,10.1228,0.421737,-0.3255,2.97609,-175.911,0.293999
-0.320831,0.0108028,15.0843,0.426294,-0.320831,3.01703,-176.674,0.200011
-0.29241,0.0052009,9.44829,0.420128,-0.29241,2.99621,-176.864,0.317117
-0.333435,0.041665,5.08948,0.437976,-0.333435,2.95461,-176.192,0.580533
-0.293154,0.0435207,2.58667,0.407484,-0.293154,3.15515,-176.685,1.21977
-0.298331,0.0200124,2.51825,0.422704,-0.298331,3.60476,-176.689,1.43145
-0.310628,0.0287788,2.70149,0.432912,-0.310628,3.59746,-176.551,1.33166
-0.297231,0.0253388,2.21675,0.435392,-0.297231,2.24121,-177.214,1.01103
-0.331434,0.023083,1.54179,0.404088,-0.331434,2.56705,-176.869,1.66498
-0.299845,0.0238412,1.32883,0.424293,-0.299845,2.4015,-176.863,1.80723
-0.332945,0.0175129,3.07243,0.410607,-0.332945,2.19647,-176.91,0.714895
-0.314457,-0.0170401,4.34533,0.430877,-0.314457,3.28809,-178.061,0.756695
-0.3178,0.0352085,3.34008,0.437332,-0.3178,2.57677,-175.431,0.77147
-0.31184,0.029766,1.84966,0.424851,-0.31184,2.72317,-174.724,1.47226
-0.311427,0.0286877,1.73797,0.424563,-0.311427,2.45433,-175.365,1.41218
-0.306752,0.0227257,1.65067,0.415767,-0.306752,2.7533,-175.12,1.66799
-0.333551,0.0347548,1.65275,0.429974,-0.333551,2.67126,-176.053,1.61625
-0.333273,0.0411804,1.96319,0.42676,-0.333273,2.84737,-175.588,1.45038
-0.327187,0.00386981,2.36605,0.423339,-0.327187,2.37879,-176.331,1.00539
-0.315949,0.0316148,3.88416,0.439941,-0.315949,2.25039,-176.878,0.579378
-0.313993,0.0479242,3.48264,0.416587,-0.313993,2.85044,-174.732,0.81847
-0.330545,0.0182559,2.49484,0.41742,-0.330545,3.26384,-174.997,1.30824
-0.274745,0.0234755,2.78116,0.405777,-0.274745,2.91556,-178.358,1.04832
-0.293133,0.0223701,2.84786,0.415092,-0.293133,2.65149,-175.226,0.931046
-0.339698,0.0528271,5.0954,0.429469,-0.339698,2.53967,-177.178,0.498424
-0.341751,0.0520106,5.40092,0.43102,-0.341751,3.08242,-177.176,0.570721
-0.304348,-0.011132,1.34109,0.417106,-0.304348,2.88055,-178.874,2.14792
-0.340732,0.0348328,4.44323,0.425374,-0.340732,2.75356,-175.301,0.61972
-0.332321,0.0287461,6.42802,0.417941,-0.332321,2.78233,-174.758,0.432845
-0.293707,0.0204031,4.86841,0.432997,-0.293707,2.92991,-175.543,0.60182
-0.323322,0.0242948,3.24837,0.428864,-0.323322,2.88827,-174.127,0.889145
-0.323852,0.0114941,3.77752,0.424701,-0.323852,3.30598,-174.811,0.875171
-0.327154,0.026763,3.51848,0.417946,-0.327154,2.5381,-174.454,0.721361
-0.342219,0.0585482,3.94865,0.411355,-0.342219,2.71251,-177.749,0.686945
-0.324593,0.0169606,1.52268,0.432861,-0.324593,3.04613,-176.374,2.0005
-0.290003,0.0412147,2.2871,0.434927,-0.290003,3.21666,-177.275,1.40644
-0.3099,0.0369583,1.61976,0.419967,-0.3099,2.91375,-175.306,1.79887
-0.306999,0.0440429,1.54308,0.417851,-0.306999,2.84834,-175.974,1.84588
-0.325413,0.0151177,2.24913,0.422584,-0.325413,2.91701,-174.487,1.29695
-0.317538,0.0228531,11.8402,0.410827,-0.317538,3.08329,-175.794,0.260409
-0.342021,0.0248275,1.74459,0.417245,-0.342021,2.92244,-176.077,1.67514
-0.323183,0.0116307,1.96754,0.409127,-0.323183,2.88796,-175.3,1.4678
-0.34943,0.0313361,1.99024,0.417142,-0.34943,3.06421,-176.854,1.53962
-0.296041,0.0453437,2.31211,0.432546,-0.296041,2.86912,-176.219,1.24091
-0.329607,0.0192888,11.7836,0.409152,-0.329607,2.66959,-176.592,0.226551
-0.351606,0.0160495,3.28158,0.418195,-0.351606,2.75217,-176.523,0.83867
-0.311818,0.020025,4.05569,0.423998,-0.311818,2.768,-173.957,0.682498
-0.312955,0.00789454,4.88588,0.426275,-0.312955,2.81134,-174.688,0.575401
-0.315181,0.00815934,4.72995,0.426989,-0.315181,2.18641,-176.837,0.462247
-0.290073,0.0279345,2.1498,0.425319,-0.290073,2.28417,-176.959,1.0625
-0.272267,0.0260975,2.70789,0.421205,-0.272267,3.44147,-178.984,1.2709
-0.324461,0.0163109,2.86848,0.427384,-0.324461,2.35687,-175.477,0.821644
-0.324154,0.0165165,2.38178,0.423295,-0.324154,3.39264,-175.325,1.42441
-0.327932,-0.00122454,1.89177,0.418187,-0.327932,2.85476,-176.202,1.50904
-0.321543,0.0154952,1.74379,0.423047,-0.321543,2.85642,-174.983,1.63806
-0.329563,0.0291918,6.74558,0.418644,-0.329563,2.43843,-175.534,0.361485
-0.294755,0.00876907,4.33847,0.406078,-0.294755,3.3242,-176.692,0.766215
-0.352082,0.0134101,1.9399,0.425952,-0.352082,2.6199,-177.595,1.35053
-0.30757,0.024265,3.88165,0.447719,-0.30757,2.14097,-178.853,0.551561
-0.326603,0.0205495,3.1278,0.442156,-0.326603,2.21661,-177.595,0.708678
-0.299503,0.0423095,3.72988,0.426626,-0.299503,2.05622,-177.639,0.551283
-0.317727,0.0375837,1.91702,0.405225,-0.317727,2.22427,-177.172,1.16028
-0.349928,0.0599411,1.42527,0.418809,-0.349928,2.37393,-180.554,1.6656
-0.334718,0.0436779,2.45173,0.424825,-0.334718,3.33444,-176.29,1.36004
-0.33432,0.0422574,2.44214,0.425385,-0.33432,3.5315,-177.093,1.44607
-0.303539,0.0569868,1.59967,0.409488,-0.303539,2.33136,-178.573,1.4574
-0.312675,0.00878827,3.93238,0.440769,-0.312675,2.24481,-177.687,0.570852
-0.299168,0.0435893,4.63505,0.413608,-0.299168,3.40447,-176.269,0.734507
-0.323357,-0.00753336,2.24597,0.410283,-0.323357,2.80643,-176.906,1.24954
-0.318091,0.0274848,3.16325,0.427991,-0.318091,2.79902,-174.028,0.884856
-0.33293,0.0193355,2.82808,0.42934,-0.33293,3.0376,-174.83,1.07409
-0.307888,0.0238584,4.3327,0.415937,-0.307888,2.95127,-173.908,0.681162
-0.321951,0.0258264,3.08962,0.423685,-0.321951,2.76847,-173.899,0.896053
-0.307475,0.019427,4.23311,0.442949,-0.307475,3.13357,-176.137,0.740253
-0.312373,0.0132865,2.9688,0.430354,-0.312373,2.65863,-174.767,0.895525
-0.304252,0.00234004,2.64399,0.41424,-0.304252,1.75215,-181.08,0.662691
-0.332775,0.0289735,1.0146,0.421755,-0.332775,2.35499,-178.244,2.3211
-0.334298,0.0309325,1.02765,0.421377,-0.334298,2.42114,-178.157,2.35599
-0.32512,0.0147467,1.67397,0.410986,-0.32512,2.91816,-175.54,1.74326
-0.320745,0.0352981,2.49321,0.421683,-0.320745,2.97316,-174.189,1.1925
-0.30243,0.0276883,2.25284,0.410926,-0.30243,2.90659,-174.778,1.29019
-0.307065,0.0260515,2.46592,0.411877,-0.307065,3.25061,-174.903,1.31822
-0.293764,0.0263824,2.02966,0.402821,-0.293764,2.76072,-176.625,1.36019
-0.291577,0.027533,2.03961,0.402834,-0.291577,2.79729,-176.823,1.37148
-0.273134,0.01597,3.0144,0.417636,-0.273134,2.22163,-179.715,0.737004
-0.272962,0.0128466,2.65123,0.42575,-0.272962,3.53903,-179.618,1.33486
-0.320103,0.0186001,1.24798,0.415444,-0.320103,2.55202,-176.412,2.04491
-0.290917,0.0445588,4.29496,0.419267,-0.290917,2.24497,-177.416,0.522699
-0.339935,0.0207672,0.947226,0.431582,-0.339935,2.43652,-179.682,2.57227
-0.298403,0.00509619,1.79036,0.415162,-0.298403,3.54323,-178.173,1.97906
-0.321687,-0.00609017,1.37811,0.412678,-0.321687,2.45712,-178.517,1.78296
-0.311338,0.0456762,7.8334,0.424448,-0.311338,2.62796,-175.721,0.335481
-0.308535,0.0537145,7.9964,0.424143,-0.308535,3.18772,-176.666,0.398644
-0.318956,0.00509683,4.98549,0.415913,-0.318956,3.16071,-174.896,0.633982
-0.337474,0.0125256,7.76213,0.436257,-0.337474,2.6378,-177.068,0.339829
-0.29342,0.0285154,2.89119,0.431058,-0.29342,3.12721,-175.528,1.08163
-0.339548,0.0236531,1.97303,0.408771,-0.339548,2.81283,-175.973,1.42564
-0.324921,0.0363489,5.53298,0.40431,-0.324921,3.15425,-175.574,0.570081
-0.330871,0.048402,5.09423,0.409016,-0.330871,2.92184,-175.859,0.573558
-0.330345,0.0472649,5.03845,0.409644,-0.330345,3.2747,-176.268,0.649942
-0.316241,-0.000138675,2.7762,0.429595,-0.316241,2.70161,-175.67,0.973132
-0.310958,0.00797139,3.36867,0.409959,-0.310958,3.18879,-175.021,0.9466
-0.33041,0.0232507,4.68677,0.41957,-0.33041,2.41361,-175.214,0.514985
-0.322739,0.0225519,4.38231,0.41797,-0.322739,2.66027,-174.098,0.607048
-0.322152,0.0344278,4.9832,0.418538,-0.322152,2.72951,-174.169,0.547743
-0.336036,0.0173656,3.8056,0.413058,-0.336036,2.88785,-174.781,0.758843
-0.325638,0.0167453,9.34344,0.441832,-0.325638,3.01239,-177.039,0.322407
-0.328605,0.0112935,9.67672,0.438963,-0.328605,2.60685,-177.467,0.269394
-0.298464,0.0428226,3.30708,0.425476,-0.298464,3.02521,-175.129,0.914769
-0.277264,0.0106808,3.97209,0.402623,-0.277264,2.97981,-178.77,0.750187
-0.337876,0.0145816,2.29021,0.428463,-0.337876,3.17954,-175.834,1.38832
-0.33081,0.00296876,1.6438,0.430557,-0.33081,2.74977,-176.787,1.67281
-0.323279,0.0240977,1.68851,0.422558,-0.323279,2.83855,-174.907,1.6811
-0.313186,0.0320753,2.25552,0.410912,-0.313186,3.12091,-174.745,1.38368
-0.296058,0.0116446,1.32816,0.422594,-0.296058,2.30824,-177.886,1.73793
-0.295884,0.0122886,1.35961,0.42316,-0.295884,2.29621,-177.831,1.68887
-0.290193,0.0156496,1.5233,0.422191,-0.290193,2.66887,-176.829,1.75203
-0.28562,0.00831441,1.47604,0.421545,-0.28562,2.99804,-177.973,2.03114
-0.311769,0.0297749,1.47574,0.429864,-0.311769,3.08462,-176.169,2.09022
-0.317565,0.0445858,1.48192,0.423944,-0.317565,2.68734,-176.029,1.81342
-0.326901,0.0245756,1.86358,0.413647,-0.326901,3.08273,-175.09,1.65419
-0.323929,0.0226905,2.24891,0.419798,-0.323929,3.01065,-174.266,1.33871
-0.33751,0.0418465,2.50161,0.414233,-0.33751,2.61504,-175.721,1.04534
-0.328753,0.0108244,1.87135,0.431664,-0.328753,3.16415,-176.147,1.69083
-0.324068,0.0150163,1.78728,0.425025,-0.324068,2.47879,-175.592,1.38691
-0.338105,0.00899435,2.58456,0.414502,-0.338105,3.55891,-177.242,1.37699
-0.309679,0.0303123,5.61652,0.439308,-0.309679,2.09281,-178.051,0.372617
-0.299697,0.0404028,2.51113,0.44588,-0.299697,2.04257,-179.72,0.813409
-0.310267,0.0404048,1.33983,0.421594,-0.310267,2.48197,-176.439,1.85245
-0.310087,-0.00731372,1.98389,0.419643,-0.310087,3.01164,-176.662,1.51805
-0.306146,0.0182389,2.95892,0.402112,-0.306146,3.35135,-176.217,1.13262
-0.320438,0.0123151,2.30328,0.425728,-0.320438,2.75792,-174.627,1.19739
-0.33398,0.0271103,4.26507,0.404192,-0.33398,3.06359,-175.469,0.718297
-0.31995,0.032719,3.5138,0.417872,-0.31995,3.03418,-173.87,0.863504
-0.314189,0.0404247,3.21501,0.429741,-0.314189,2.48031,-175.141,0.771477
-0.313752,0.03173,5.15487,0.41759,-0.313752,2.65188,-174.224,0.514443
-0.345755,0.0332458,4.07129,0.409051,-0.345755,3.11998,-176.301,0.766337
-0.290736,0.0249896,2.69745,0.427506,-0.290736,3.24197,-175.847,1.20186
-0.321354,0.0136248,1.64714,0.409444,-0.321354,3.06567,-175.87,1.86121
-0.310123,0.0493402,3.17711,0.429222,-0.310123,2.70398,-175.333,0.851083
-0.303953,0.0410592,6.25495,0.413715,-0.303953,2.26191,-176.736,0.361619
-0.318667,0.0530231,4.75987,0.414456,-0.318667,2.30815,-176.781,0.484918
-0.29536,0.00950539,2.50396,0.423517,-0.29536,2.60557,-175.719,1.04058
-0.296976,0.00776043,2.91963,0.407711,-0.296976,3.01073,-175.834,1.0312
-0.31796,0.0164969,3.51221,0.419316,-0.31796,3.50115,-175.167,0.996849
-0.322846,0.012341,3.13243,0.420764,-0.322846,2.5044,-174.833,0.799507
-0.32205,0.0390887,2.00693,0.402398,-0.32205,3.08879,-176.295,1.53906
-0.319094,0.0392037,1.7601,0.4015,-0.319094,2.62108,-176.611,1.48916
-0.303959,0.0244716,1.57343,0.435186,-0.303959,3.09066,-176.619,1.96428
-0.323792,0.0166606,2.20406,0.432432,-0.323792,3.08981,-175.194,1.40187
-0.320417,0.0263428,1.47517,0.421648,-0.320417,2.60451,-175.433,1.76557
-0.316127,0.0268634,3.95278,0.418638,-0.316127,3.07065,-173.77,0.776834
-0.328106,0.0191973,3.98164,0.415343,-0.328106,2.99875,-174.123,0.753143
-0.317107,0.0448769,4.68049,0.418207,-0.317107,2.62587,-174.808,0.561024
-0.296114,0.058688,6.05748,0.420785,-0.296114,2.98643,-177.157,0.493015
-0.328948,0.0342146,3.9385,0.418471,-0.328948,3.06371,-174.252,0.777889
-0.288298,0.0171904,4.62295,0.442164,-0.288298,2.64888,-177.56,0.572986
-0.318929,0.0258067,2.19207,0.418907,-0.318929,2.76332,-174.154,1.2606
-0.315329,0.0331509,2.09696,0.405198,-0.315329,2.80041,-175.187,1.33546
-0.335094,0.00346766,2.33383,0.422693,-0.335094,2.5312,-176.291,1.08457
-0.291097,0.020955,2.31648,0.42035,-0.291097,3.18454,-175.731,1.37473
-0.331849,0.0416448,2.35863,0.403504,-0.331849,2.63115,-176.37,1.11554
-0.331135,0.00721652,4.91049,0.428376,-0.331135,2.88487,-175.21,0.587492
-0.345064,0.0219627,4.45375,0.417312,-0.345064,2.90899,-175.461,0.653155
-0.341472,0.0622486,3.29053,0.413611,-0.341472,2.67536,-178.063,0.813049
-0.321784,0.0424206,2.64991,0.427201,-0.321784,2.69503,-174.777,1.01703
-0.303815,0.032991,2.92174,0.418257,-0.303815,2.6822,-174.335,0.918013
-0.319138,0.0443322,5.11245,0.4129,-0.319138,3.16821,-175.076,0.619706
-0.320579,0.0408346,3.63981,0.415216,-0.320579,2.90894,-174.247,0.799201
-0.320027,0.0433565,3.5753,0.414616,-0.320027,2.4297,-175.272,0.679578
-0.334092,0.0408852,2.69722,0.418812,-0.334092,2.47569,-175.531,0.917865
-0.291098,0.028782,5.34907,0.424444,-0.291098,2.21424,-177.224,0.413948
-0.292564,0.0297824,5.49233,0.425291,-0.292564,3.14574,-175.415,0.572752
-0.297101,0.0183399,3.17141,0.414519,-0.297101,3.24027,-175.1,1.02171
-0.334735,0.0301694,8.27341,0.415318,-0.334735,3.55308,-176.993,0.429458
-0.34108,0.0326804,7.59088,0.413594,-0.34108,2.15546,-178.338,0.283954
-0.312481,0.0291318,2.81993,0.442466,-0.312481,2.64126,-176.016,0.936641
-0.292803,0.043977,4.0905,0.421916,-0.292803,3.03323,-175.595,0.74153
-0.310949,0.0338364,5.80215,0.428189,-0.310949,3.00029,-174.51,0.5171
-0.318022,0.0101227,1.55999,0.405475,-0.318022,2.52731,-176.821,1.62008
-0.323629,0.047364,1.61934,0.416583,-0.323629,2.69389,-176.021,1.66357
-0.32351,0.0165407,10.6337,0.419623,-0.32351,2.67306,-175.697,0.251377
-0.341017,0.0143441,5.10596,0.435375,-0.341017,3.25984,-176.579,0.638438
-0.334541,0.0370508,3.55654,0.446959,-0.334541,2.28406,-178.573,0.642215
-0.312438,0.0395208,4.76073,0.396222,-0.312438,2.28317,-178.357,0.479585
-0.316589,0.0412494,5.49107,0.391829,-0.316589,3.43448,-179.246,0.625466
-0.31317,0.00906621,1.79497,0.452551,-0.31317,2.79061,-179.053,1.55468
-0.312351,0.0175098,2.83251,0.399459,-0.312351,2.7077,-175.867,0.955938
-0.348187,0.0415061,3.16842,0.413124,-0.348187,2.83809,-176.513,0.895741
-0.329275,0.0355066,3.39423,0.405061,-0.329275,3.62721,-177.448,1.06864
-0.284981,0.00981167,2.1132,0.435482,-0.284981,2.6022,-177.803,1.2314
-0.338019,0.0338152,1.80489,0.402012,-0.338019,2.61483,-177.259,1.44875
-0.318589,0.0195028,1.42511,0.398908,-0.318589,2.45125,-177.912,1.72004
-0.310545,0.0232143,2.75312,0.44473,-0.310545,3.65969,-178.384,1.32929
-0.289324,0.0103086,1.6937,0.402328,-0.289324,2.92519,-178.204,1.7271
-0.286527,0.0146944,1.68292,0.3892,-0.286527,2.90974,-181.404,1.72899
-0.296007,-0.00298232,1.84438,0.392362,-0.296007,2.99456,-180.756,1.62362
-0.306059,0.000798009,1.56699,0.404261,-0.306059,2.70226,-177.714,1.72449
-0.324134,0.0507736,7.4592,0.424473,-0.324134,3.02403,-175.943,0.40541
-0.312439,-0.00821345,2.16825,0.418826,-0.312439,2.70505,-176.679,1.24757
-0.30068,0.0117541,3.3515,0.428662,-0.30068,2.78643,-174.933,0.831398
-0.324462,0.0253149,2.40002,0.429,-0.324462,2.49613,-174.994,1.04004
-0.327263,0.0156902,4.43037,0.405282,-0.327263,3.37162,-175.846,0.761024
-0.330146,0.0211503,2.53801,0.424905,-0.330146,2.57915,-174.787,1.01621
-0.311087,0.0124937,3.88427,0.43078,-0.311087,2.59552,-174.989,0.668213
-0.307302,0.00883046,3.58308,0.422526,-0.307302,3.13306,-174.571,0.874405
-0.314134,0.0448592,2.7353,0.422528,-0.314134,3.00301,-174.663,1.09787
-0.317433,0.0431059,2.34308,0.42135,-0.317433,2.24768,-176.048,0.959284
-0.316371,0.0365038,1.92666,0.427264,-0.316371,2.92063,-174.895,1.5159
-0.321646,0.0340463,1.52739,0.424559,-0.321646,3.29027,-176.515,2.15417
-0.322255,0.0321399,1.43375,0.42424,-0.322255,3.10701,-176.128,2.16705
-0.335863,0.0336391,1.55589,0.424406,-0.335863,2.31267,-176.909,1.4864
-0.321665,0.03956,2.4928,0.42535,-0.321665,2.857,-174.475,1.1461
-0.314982,0.0365925,2.48588,0.426937,-0.314982,3.12502,-174.64,1.25711
-0.331603,0.0261337,4.60763,0.411436,-0.331603,3.31508,-175.144,0.719477
-0.330722,0.0164153,1.89492,0.409402,-0.330722,3.01755,-175.583,1.59244
-0.310974,0.0116483,1.8948,0.431931,-0.310974,2.53449,-175.88,1.33761
-0.309674,0.0144518,1.69072,0.42755,-0.309674,2.72897,-175.404,1.61408
-0.308708,0.0234239,3.70884,0.416066,-0.308708,2.54931,-174.376,0.687362
-0.312817,0.0175422,4.00716,0.417532,-0.312817,2.8634,-173.855,0.714571
-0.31,0.00775339,2.69224,0.4078,-0.31,3.02347,-175.189,1.12303
-0.316805,0.0400565,2.98221,0.407513,-0.316805,2.94207,-174.784,0.986541
