b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,s_sage_centered_1.3.,s_sage_centered_1.4.,s_sage_centered_1.5.,s_sage_centered_1.6.,s_sage_centered_1.7.,s_sage_centered_1.8.,lp__,zs_1_1.1.,zs_1_1.2.,zs_1_1.3.,zs_1_1.4.,zs_1_1.5.,zs_1_1.6.,zs_1_1.7.,zs_1_1.8.
-0.306362,-13.7691,5.00665,0.362677,-0.306362,0.903346,3.77185,7.59618,2.08636,-2.92067,6.01228,0.784709,-3.94899,-81.3262,0.180429,0.753368,1.51722,0.416719,-0.583359,1.20086,0.156733,-0.788749
-0.316889,-12.2664,3.64949,0.375205,-0.316889,-1.0843,3.13085,6.863,1.28725,-3.09303,3.87174,-0.876461,-2.0932,-81.9615,-0.297108,0.857887,1.88053,0.352721,-0.847523,1.0609,-0.24016,-0.573559
-0.311598,-12.0999,4.83983,0.3575,-0.311598,-2.98648,4.20947,7.32597,1.65887,-3.58943,4.71168,5.21482,-1.68527,-81.5508,-0.617063,0.869756,1.51369,0.342754,-0.741644,0.973524,1.07748,-0.34821
-0.310704,-11.9393,5.05308,0.358169,-0.310704,-2.5398,4.45185,7.50541,1.81837,-3.74688,4.74793,4.87096,-1.60028,-80.6538,-0.502623,0.881017,1.48531,0.359854,-0.741504,0.93961,0.963959,-0.316694
-0.310059,-13.0529,5.10964,0.352547,-0.310059,-3.98945,4.7093,7.96141,2.54003,-4.10877,4.96916,3.00231,-2.82443,-80.4575,-0.780769,0.921651,1.55812,0.497107,-0.804121,0.972507,0.587579,-0.552765
-0.321169,-9.56947,3.24009,0.364386,-0.321169,0.628133,3.45859,6.21846,1.20352,-2.98496,4.01139,0.719479,-0.645276,-83.3731,0.193863,1.06744,1.91922,0.371446,-0.921258,1.23805,0.222055,-0.199153
-0.324527,-9.88046,3.57614,0.372867,-0.324527,-0.133145,4.12619,6.88686,1.64483,-3.09683,4.02937,-0.813376,-0.536672,-83.453,-0.0372314,1.15381,1.92578,0.459944,-0.865968,1.12674,-0.227445,-0.15007
-0.324677,-11.5655,3.3074,0.368927,-0.324677,1.04619,2.23867,5.92272,1.07438,-0.97909,4.39201,0.244313,-2.21981,-86.16,0.316317,0.676869,1.79075,0.324841,-0.296031,1.32794,0.0738687,-0.671166
-0.314489,-11.44,3.22991,0.363097,-0.314489,-1.9766,2.90702,6.75665,1.17634,-1.29613,3.1704,1.72892,-0.782742,-83.4614,-0.611967,0.900032,2.0919,0.364202,-0.401289,0.981577,0.535285,-0.242342
-0.311561,-12.3135,4.24789,0.346782,-0.311561,-1.46134,3.38121,6.82046,1.84586,-2.32911,4.96903,-1.11976,-2.22804,-83.9229,-0.344016,0.795973,1.60561,0.434536,-0.548298,1.16976,-0.263604,-0.524505
-0.307357,-11.3377,3.66959,0.348404,-0.307357,-0.159719,2.5811,5.8606,1.33253,-1.66322,5.12365,1.27018,-2.42214,-91.0219,-0.0435251,0.703375,1.59707,0.363128,-0.453245,1.39625,0.346137,-0.660058
-0.322076,-7.01338,3.20937,0.350414,-0.322076,2.12348,4.40352,5.76875,1.85385,-3.32587,4.14726,-0.818409,-1.1333,-91.9044,0.661649,1.37208,1.79747,0.577638,-1.0363,1.29224,-0.255006,-0.353124
-0.32169,-6.2919,1.87077,0.370406,-0.32169,1.28695,3.72885,5.40396,1.21532,-1.736,3.45669,0.489952,1.35394,-91.431,0.687928,1.99322,2.88863,0.649639,-0.927963,1.84774,0.261899,0.723733
-0.290906,-6.21519,1.83657,0.372563,-0.290906,-1.3644,4.07094,5.57933,1.06841,-1.78512,2.04828,2.47466,0.911198,-96.5595,-0.742908,2.2166,3.03791,0.581739,-0.971985,1.11527,1.34743,0.496141
-0.282759,-6.76751,2.38884,0.372722,-0.282759,-2.30365,4.3711,6.22538,1.35728,-1.28389,2.71812,0.978487,3.07389,-95.7754,-0.964339,1.8298,2.60602,0.568173,-0.537454,1.13784,0.409607,1.28677
-0.348158,-10.0357,2.01794,0.37167,-0.348158,-1.54116,0.579759,4.68529,-0.290213,1.92664,1.703,0.935535,-0.0749267,-96.3046,-0.763727,0.287302,2.32182,-0.143817,0.954753,0.843931,0.463608,-0.0371303
-0.311662,-9.15385,1.76046,0.368637,-0.311662,-2.01006,1.0647,5.02152,0.0728284,2.12328,1.07823,-1.26383,1.18665,-94.2114,-1.14178,0.604788,2.8524,0.041369,1.2061,0.61247,-0.7179,0.67406
-0.314711,-8.52708,2.82597,0.370063,-0.314711,1.32238,2.65514,5.46905,0.518285,-1.05053,3.79483,0.0280055,1.64369,-86.2896,0.467938,0.939548,1.93528,0.1834,-0.371741,1.34284,0.00991002,0.581638
-0.295191,-10.1404,4.01949,0.356732,-0.295191,-0.741965,4.00869,6.92547,2.08214,-2.20469,3.33913,-1.60336,-1.90324,-84.7525,-0.184592,0.997313,1.72297,0.518012,-0.548499,0.830734,-0.398896,-0.473503
-0.318942,-10.2283,4.36195,0.365452,-0.318942,0.388204,2.40849,5.98749,0.450666,-0.263667,4.06033,0.532337,1.48615,-84.2596,0.0889978,0.552158,1.37266,0.103318,-0.060447,0.930851,0.122041,0.340707
-0.310083,-9.92224,4.043,0.369748,-0.310083,-0.43378,2.32964,5.65415,0.637622,-0.874725,3.15117,-0.298225,-0.223608,-81.7443,-0.107292,0.576216,1.3985,0.15771,-0.216355,0.779413,-0.0737632,-0.0553075
-0.32017,-9.81696,4.6015,0.401352,-0.32017,2.63653,3.11288,6.22857,1.49056,-1.13981,4.80232,-1.67594,-0.549936,-88.7403,0.572972,0.676492,1.3536,0.323928,-0.247704,1.04364,-0.364216,-0.119512
-0.333337,-9.32192,3.93192,0.353441,-0.333337,-3.44849,4.31044,6.90118,1.58695,-3.17663,2.76764,2.46708,0.636992,-84.297,-0.877051,1.09627,1.75517,0.403607,-0.807908,0.703891,0.62745,0.162005
-0.298882,-11.2307,3.28114,0.368909,-0.298882,1.63016,3.34321,6.76522,1.45634,-2.76657,4.61031,0.1174,-1.90224,-84.0823,0.496828,1.01892,2.06185,0.443852,-0.843173,1.4051,0.0357803,-0.579752
-0.335903,-8.68111,2.66524,0.356334,-0.335903,-0.844684,4.22458,6.68302,1.39798,-3.09266,3.23129,0.859068,1.26229,-86.7782,-0.316926,1.58507,2.50747,0.524523,-1.16037,1.21238,0.322323,0.473613
-0.289635,-11.4472,5.304,0.365985,-0.289635,-1.25158,3.65439,7.00294,1.98076,-1.58833,5.03804,1.13801,-0.883607,-82.4297,-0.235969,0.688987,1.32031,0.373447,-0.299459,0.949856,0.214556,-0.166593
-0.323457,-12.1785,3.99526,0.365816,-0.323457,-1.57093,2.933,6.39745,1.10629,-3.62272,3.62533,0.730681,-2.8038,-83.4303,-0.393199,0.734118,1.60126,0.276899,-0.906754,0.907408,0.182887,-0.70178
-0.330209,-12.5219,4.22169,0.365508,-0.330209,-2.78442,3.21813,7.12591,1.24672,-3.47542,3.47456,-0.944097,-0.966551,-83.1372,-0.659552,0.762284,1.68793,0.295313,-0.82323,0.823026,-0.22363,-0.228949
-0.342561,-10.922,4.28965,0.36881,-0.342561,-2.80776,2.97892,6.19863,1.30332,-4.17642,3.44231,-2.80883,-0.404052,-88.701,-0.654543,0.694444,1.44502,0.30383,-0.973605,0.80247,-0.654794,-0.0941923
-0.322952,-10.6569,3.38173,0.361469,-0.322952,1.00708,2.98092,6.33615,1.36941,-0.756532,4.2055,0.384613,-2.0948,-84.4646,0.297801,0.88148,1.87364,0.404944,-0.223712,1.2436,0.113733,-0.619448
-0.319683,-11.7395,3.43877,0.36196,-0.319683,0.48498,2.96018,6.6473,1.64202,-0.799564,4.51063,-0.080269,-2.35519,-83.4828,0.141033,0.860824,1.93304,0.477503,-0.232514,1.3117,-0.0233423,-0.684894
-0.310559,-11.7483,4.11644,0.368931,-0.310559,-3.46818,2.79979,6.42861,0.598031,-2.4254,3.2986,-0.200403,-0.0384388,-87.5101,-0.842519,0.680149,1.56169,0.145279,-0.589199,0.801324,-0.0486834,-0.00933788
-0.324764,-10.7745,3.32708,0.365231,-0.324764,1.15122,1.4868,5.81526,0.767744,1.00421,3.52514,-2.45259,0.138955,-88.6436,0.346016,0.446879,1.74786,0.230756,0.301828,1.05953,-0.73716,0.0417649
-0.31025,-12.3806,2.77855,0.368744,-0.31025,-1.55521,4.04297,7.0526,1.51125,-3.81408,5.05487,3.19457,-2.81192,-88.9072,-0.559721,1.45507,2.53823,0.5439,-1.37269,1.81925,1.14973,-1.01201
-0.307361,-13.5856,2.79699,0.348633,-0.307361,-0.456086,3.21771,7.15347,1.75744,-2.07132,6.058,0.55151,-2.37969,-86.8836,-0.163063,1.15042,2.55755,0.628332,-0.74055,2.1659,0.197179,-0.850804
-0.303361,-13.3765,2.86652,0.343091,-0.303361,0.237385,3.69297,7.55237,1.74922,-3.42161,5.9958,1.69253,-1.91565,-89.0267,0.0828127,1.28831,2.63468,0.610223,-1.19364,2.09166,0.590448,-0.668283
-0.324412,-9.87954,3.94141,0.383375,-0.324412,-1.0164,4.11371,6.96371,1.92058,-3.00675,2.59139,-1.74356,-1.99974,-85.7292,-0.257877,1.04371,1.76681,0.487282,-0.76286,0.657478,-0.442369,-0.507366
-0.324275,-12.5638,3.01122,0.364436,-0.324275,-2.47117,3.01924,6.92774,1.22996,-2.43646,4.06873,0.104333,-0.831578,-81.9084,-0.820652,1.00266,2.30064,0.408458,-0.809127,1.35119,0.0346479,-0.276159
-0.316281,-11.1038,2.88126,0.362064,-0.316281,-1.55009,3.04075,6.2343,1.15738,-2.35898,4.24031,1.25478,-0.9936,-82.5938,-0.537991,1.05535,2.16374,0.401693,-0.818731,1.47169,0.435498,-0.344849
-0.317911,-10.5879,3.45085,0.370363,-0.317911,0.776324,2.80343,6.35227,1.23655,-1.98893,4.01006,-2.14012,-0.210922,-82.7143,0.224966,0.812389,1.84078,0.358331,-0.576359,1.16205,-0.620172,-0.0611218
-0.32363,-11.1415,2.66792,0.364839,-0.32363,-4.24244,2.90674,5.89246,1.14068,-2.92041,3.21335,2.99462,-2.09991,-88.9542,-1.59017,1.08952,2.20864,0.427555,-1.09464,1.20444,1.12245,-0.787095
-0.310244,-14.0117,3.5089,0.362865,-0.310244,-3.10751,3.25729,7.39764,1.21296,-3.52559,4.15706,3.30013,-2.76099,-85.1517,-0.885609,0.928294,2.10825,0.345682,-1.00476,1.18472,0.940503,-0.786854
-0.310424,-10.723,3.44702,0.372065,-0.310424,-1.12784,3.9847,7.00781,1.81437,-2.2361,4.35538,1.08373,-0.520408,-81.457,-0.327192,1.15598,2.033,0.526359,-0.648705,1.26352,0.314397,-0.150973
-0.3189,-12.2117,4.90584,0.354733,-0.3189,-1.30232,3.24216,6.77446,1.55959,-2.99653,4.06191,0.0787861,-2.55235,-79.9721,-0.265464,0.660877,1.3809,0.317904,-0.610809,0.827974,0.0160596,-0.520267
-0.330855,-18.2221,7.49477,0.386219,-0.330855,-7.85416,4.18488,8.70581,2.44415,-4.51567,7.01571,6.1222,-4.19283,-86.3211,-1.04795,0.558373,1.16158,0.326114,-0.602509,0.93608,0.816862,-0.559435
-0.332763,-18.2921,6.2456,0.386189,-0.332763,-9.3544,2.46422,7.67564,1.54557,-3.22157,5.79127,3.50315,-2.91709,-86.7784,-1.49776,0.394553,1.22897,0.247466,-0.515815,0.927256,0.560899,-0.467062
-0.324468,-12.5718,2.7947,0.365129,-0.324468,-3.51052,2.0181,5.9927,0.890389,-0.846352,3.70667,0.940356,-1.53677,-85.2649,-1.25613,0.722117,2.14431,0.318599,-0.302841,1.32632,0.336478,-0.549886
-0.307326,-6.57557,4.06035,0.365819,-0.307326,3.02767,5.01416,6.39521,1.95429,-3.58864,4.51034,0.0775213,0.981004,-83.6098,0.745665,1.23491,1.57504,0.481311,-0.883823,1.11082,0.0190923,0.241605
-0.336521,-10.1332,3.17287,0.369278,-0.336521,-0.737433,4.26844,7.19716,1.8961,-2.0224,3.76189,1.7022,-1.07149,-84.1768,-0.232418,1.34529,2.26834,0.597598,-0.637405,1.18564,0.536486,-0.337704
-0.336423,-7.78345,2.49305,0.35629,-0.336423,0.710949,3.65995,5.99249,1.20278,-2.17943,2.57075,1.09302,-0.618388,-87.5926,0.285173,1.46806,2.40368,0.482453,-0.874203,1.03117,0.438427,-0.248045
-0.300503,-10.1438,2.23359,0.376504,-0.300503,-0.89123,2.64359,5.80741,0.656046,-0.796636,3.27383,0.779719,-1.02569,-90.5546,-0.399013,1.18356,2.60004,0.293719,-0.356662,1.46573,0.349088,-0.45921
-0.313105,-11.7579,2.58298,0.37254,-0.313105,0.138421,2.45017,6.46057,1.02131,-1.15898,3.93894,-0.283939,-0.808685,-85.0093,0.0535898,0.948584,2.50121,0.395402,-0.448699,1.52496,-0.109927,-0.313082
-0.337756,-7.00427,3.27595,0.364773,-0.337756,-2.31254,4.29928,5.94484,1.27659,-2.63268,2.3681,1.5839,0.998675,-88.7043,-0.705914,1.31238,1.81469,0.389687,-0.80364,0.722874,0.483494,0.304851
-0.298044,-12.3794,2.45768,0.372569,-0.298044,-0.0311596,3.89268,7.38429,2.09032,-2.95878,5.17101,1.99036,-2.53062,-89.5541,-0.0126785,1.58388,3.00458,0.850527,-1.20389,2.10402,0.809856,-1.02968
-0.289537,-13.0789,2.61758,0.369967,-0.289537,-1.03676,4.01019,7.5242,1.83349,-3.06694,5.6686,1.8935,-2.01301,-88.3774,-0.396077,1.53202,2.87448,0.700451,-1.17167,2.16558,0.723377,-0.769035
-0.337528,-7.46426,2.95092,0.349145,-0.337528,-0.104746,4.86846,6.38963,1.79959,-4.17532,3.28017,1.31927,-0.224618,-88.2176,-0.0354961,1.64981,2.1653,0.609839,-1.41492,1.11157,0.447069,-0.0761179
-0.331574,-9.2852,3.06433,0.363161,-0.331574,-2.84508,4.33477,7.01256,1.92796,-1.92283,4.09819,2.75403,1.56612,-86.4672,-0.928452,1.41459,2.28845,0.629163,-0.627486,1.33739,0.898739,0.51108
-0.310096,-10.3579,3.35661,0.374709,-0.310096,-3.74579,4.23084,6.90662,1.63208,-3.30238,3.80794,3.51153,0.222074,-83.9783,-1.11594,1.26045,2.05761,0.486228,-0.983844,1.13446,1.04615,0.0661601
-0.323506,-12.9969,3.93313,0.378495,-0.323506,-2.82212,3.52719,7.01005,1.97622,-2.53399,4.98751,2.09565,-3.21399,-82.7651,-0.717527,0.896791,1.78231,0.502455,-0.644268,1.26808,0.532821,-0.817158
-0.302728,-15.0843,4.26983,0.365588,-0.302728,-7.44602,3.55931,7.42847,1.90745,-4.61863,5.68552,2.51123,-1.63018,-85.3006,-1.74387,0.833595,1.73976,0.446727,-1.08169,1.33156,0.588135,-0.38179
-0.311543,-15.6423,3.86981,0.370049,-0.311543,-6.12614,3.62984,8.07455,1.67198,-4.17356,5.33656,3.09506,-1.49097,-84.8447,-1.58306,0.93799,2.08655,0.432057,-1.07849,1.37902,0.799796,-0.385281
-0.318025,-8.95037,3.59799,0.356496,-0.318025,0.434567,4.75213,7.26244,2.14731,-2.74554,4.59094,-0.25851,1.38213,-83.0003,0.12078,1.32077,2.01847,0.596807,-0.763075,1.27597,-0.0718484,0.384139
-0.324919,-7.85335,4.10027,0.358945,-0.324919,2.65379,4.78109,6.41088,2.08956,-4.07604,5.73968,1.56208,0.394315,-88.5569,0.647224,1.16604,1.56353,0.509617,-0.994093,1.39983,0.38097,0.0961681
-0.313385,-9.7091,2.50521,0.355405,-0.313385,-1.09815,3.67717,6.90985,1.68097,-1.81715,2.36074,-0.171275,-0.641159,-88.2208,-0.438347,1.46781,2.75819,0.670988,-0.725346,0.942332,-0.0683674,-0.25593
-0.313219,-9.15051,2.48258,0.357778,-0.313219,-0.135774,3.89185,6.38455,1.6499,-2.28066,3.75073,-0.344993,-0.789301,-84.9845,-0.054691,1.56767,2.57174,0.664593,-0.918669,1.51082,-0.138966,-0.317936
-0.305003,-10.751,2.92767,0.372026,-0.305003,-0.00344559,2.84124,6.15422,1.08383,-1.04232,5.15798,0.981365,0.29693,-85.5675,-0.00117691,0.970481,2.10209,0.370203,-0.356024,1.76181,0.335204,0.101422
-0.32247,-11.9375,2.70642,0.376177,-0.32247,0.76901,2.8587,7.0826,0.958912,-1.21269,4.58449,0.758901,0.850151,-89.9438,0.284142,1.05627,2.61696,0.35431,-0.448078,1.69393,0.280407,0.314123
-0.331618,-12.8512,3.25253,0.371238,-0.331618,-1.20501,2.61489,7.04211,1.33667,-2.22575,2.55164,-3.29055,-2.70538,-89.0341,-0.370486,0.803956,2.16512,0.410964,-0.684315,0.784509,-1.01169,-0.831778
-0.322639,-13.6333,3.20806,0.35688,-0.322639,-4.4544,3.17916,7.53924,1.2136,-1.03585,5.21507,4.76047,1.09063,-91.4075,-1.3885,0.990993,2.3501,0.378299,-0.322891,1.62562,1.48391,0.339965
-0.331346,-12.8243,2.54517,0.366321,-0.331346,-2.58815,2.32747,6.26638,0.65751,-1.37078,4.37638,3.4717,-1.45436,-88.1325,-1.01689,0.914466,2.46206,0.258336,-0.53858,1.71948,1.36403,-0.57142
-0.304964,-7.8917,2.33082,0.364709,-0.304964,0.513419,4.51673,6.62053,1.81062,-2.58708,2.3383,-1.77196,-1.28963,-92.5361,0.220274,1.93783,2.84043,0.776815,-1.10994,1.00321,-0.760228,-0.553293
-0.295456,-9.46438,2.42638,0.370461,-0.295456,-1.21405,4.11023,6.86951,1.39702,-1.12443,4.9958,2.11316,2.89997,-94.1453,-0.500355,1.69398,2.83117,0.575762,-0.463417,2.05895,0.870909,1.19519
-0.342507,-9.37938,2.60815,0.362753,-0.342507,1.33079,3.4412,6.34877,1.24757,-2.12654,2.15222,-2.44911,-2.48088,-91.7798,0.510243,1.3194,2.43421,0.478337,-0.815346,0.825193,-0.939025,-0.951205
-0.315485,-9.81798,2.19325,0.377832,-0.315485,-0.188656,2.17132,5.83051,0.984992,0.48908,3.5286,-0.739334,0.692414,-88.8934,-0.0860164,0.989998,2.65838,0.449101,0.222993,1.60884,-0.337094,0.315702
-0.316258,-9.5493,2.72383,0.379991,-0.316258,0.505608,2.84933,6.39654,1.20756,1.09293,3.74723,-0.261455,0.831817,-91.0643,0.185624,1.04607,2.34836,0.443333,0.401249,1.37572,-0.0959881,0.305385
-0.321652,-9.83652,2.26786,0.378501,-0.321652,0.230568,2.43149,6.0996,1.19039,0.975799,3.29166,-0.882658,0.630569,-91.4743,0.101668,1.07215,2.68958,0.524895,0.430272,1.45144,-0.389203,0.278046
-0.314655,-9.74825,2.0239,0.36443,-0.314655,-0.141496,2.2836,5.95639,0.703182,-0.393925,2.01241,-1.26843,-0.419561,-87.5717,-0.0699127,1.12832,2.94303,0.347439,-0.194637,0.994323,-0.626726,-0.207304
-0.318386,-10.8094,3.286,0.364632,-0.318386,-0.348631,3.9201,7.16574,1.86844,-2.20368,3.74065,-0.892907,-1.45834,-82.3138,-0.106096,1.19297,2.18069,0.568608,-0.670629,1.13836,-0.271731,-0.443805
-0.30524,-10.486,3.1451,0.362801,-0.30524,-0.571197,3.6203,6.74102,1.96493,-2.05626,3.77447,-1.32096,-1.3699,-84.1942,-0.181615,1.15109,2.14334,0.62476,-0.653798,1.20011,-0.420005,-0.435568
-0.335016,-8.80247,3.64713,0.368118,-0.335016,1.25229,2.98476,6.12332,0.738731,-0.624009,3.24058,-0.517603,1.35492,-84.4702,0.343363,0.818387,1.67894,0.202551,-0.171096,0.88853,-0.141921,0.371503
-0.337411,-7.99382,3.20262,0.374652,-0.337411,1.4179,2.43976,5.21286,0.346086,-1.15251,3.06592,-2.26465,1.83051,-88.0241,0.442732,0.761801,1.62768,0.108063,-0.359864,0.957316,-0.707124,0.571565
-0.350956,-15.7177,2.73254,0.379859,-0.350956,-2.89582,3.41101,7.99902,2.21223,-3.24134,5.7411,0.0270814,-3.55864,-91.5782,-1.05975,1.24829,2.92732,0.809589,-1.1862,2.10101,0.00991072,-1.30232
-0.283168,-9.77753,4.90395,0.352674,-0.283168,-2.60351,3.11641,6.20602,1.4155,0.110487,3.95305,0.234164,1.24314,-88.8301,-0.5309,0.63549,1.26552,0.288644,0.0225303,0.806095,0.0477502,0.253498
-0.283632,-9.82915,4.83385,0.351196,-0.283632,-2.61832,2.74989,6.07649,1.58509,0.0534324,3.92812,0.677852,1.33973,-93.251,-0.541664,0.568882,1.25707,0.327915,0.0110538,0.812629,0.14023,0.277156
-0.305227,-9.49806,4.57197,0.347225,-0.305227,-2.26317,2.70242,5.54332,0.619887,-1.77226,3.33461,2.77356,0.572544,-86.9656,-0.49501,0.591083,1.21246,0.135584,-0.387635,0.729359,0.606644,0.125229
-0.322497,-7.4567,3.70273,0.339107,-0.322497,-2.72853,3.64691,5.93952,1.59111,-0.874015,2.61171,-1.27079,2.00695,-90.3097,-0.736897,0.984924,1.60409,0.429714,-0.236046,0.705348,-0.343204,0.54202
-0.313003,-16.3128,3.65331,0.387023,-0.313003,-1.2548,2.87194,7.69843,1.75113,-2.49582,5.81895,0.42295,-5.26917,-86.7035,-0.34347,0.786121,2.10725,0.479327,-0.683167,1.59279,0.115772,-1.4423
-0.31808,-11.4158,3.47773,0.345139,-0.31808,-5.08725,1.86821,5.84102,0.360431,-0.733916,3.28433,0.275921,1.945,-88.9147,-1.46281,0.537193,1.67955,0.10364,-0.211033,0.944389,0.0793395,0.559274
-0.309087,-8.74194,1.72047,0.3832,-0.309087,2.53496,1.5555,5.22552,0.138283,1.71742,2.51897,-1.0061,0.715627,-95.2652,1.47341,0.904115,3.03727,0.0803753,0.998231,1.46412,-0.58478,0.415949
-0.311071,-9.07185,1.71332,0.363579,-0.311071,-0.5197,1.83721,5.54633,0.590853,2.43753,2.59611,0.838382,1.40028,-96.6057,-0.30333,1.07231,3.23719,0.344859,1.4227,1.51526,0.489333,0.817293
-0.343823,-10.839,1.98346,0.370246,-0.343823,-2.50851,1.45312,5.80309,0.214202,0.694869,2.49623,-3.50193,2.26451,-94.6617,-1.26471,0.732615,2.92573,0.107994,0.350331,1.25852,-1.76556,1.1417
-0.344663,-10.091,1.91605,0.366606,-0.344663,-1.72553,1.29918,5.27643,0.233407,0.105176,2.65576,-3.31031,2.07728,-93.2558,-0.900565,0.678052,2.7538,0.121817,0.0548922,1.38606,-1.72768,1.08415
-0.33734,-9.7075,2.166,0.367016,-0.33734,-1.68399,1.84976,5.71236,0.451523,0.222374,2.87552,-3.88649,2.84486,-92.3901,-0.777464,0.853999,2.63729,0.20846,0.102666,1.32757,-1.79431,1.31342
-0.296562,-10.137,3.48292,0.369049,-0.296562,-1.28134,3.04853,6.11872,1.03136,-1.02748,3.36142,2.13906,-1.3591,-85.1809,-0.367892,0.87528,1.75678,0.296119,-0.295007,0.965115,0.614157,-0.390218
-0.31221,-10.8707,5.64398,0.370828,-0.31221,-2.61274,5.18352,7.77436,2.51459,-5.00002,5.05952,2.76489,-0.0801432,-82.3078,-0.462926,0.918415,1.37746,0.445534,-0.885903,0.896446,0.489883,-0.0141998
-0.318376,-16.3859,2.92156,0.361727,-0.318376,-2.2835,1.40217,6.6771,0.867803,-0.493864,5.56627,-0.686244,-3.42989,-88.9712,-0.781604,0.479937,2.28546,0.297034,-0.169041,1.90524,-0.234889,-1.17399
-0.328686,-16.3981,2.77422,0.363226,-0.328686,-1.85989,1.78651,7.3754,0.953271,-0.929514,4.80519,-0.633744,-3.48271,-88.245,-0.67042,0.643969,2.65855,0.343617,-0.335054,1.73208,-0.22844,-1.25538
-0.290887,-12.2964,2.14726,0.365798,-0.290887,-2.9163,3.44163,7.27897,1.53596,-2.11725,4.17128,1.10092,0.0269326,-90.4785,-1.35815,1.6028,3.38989,0.715313,-0.986023,1.94261,0.512708,0.0125428
-0.344288,-12.9795,4.00291,0.364623,-0.344288,-0.688804,5.4259,7.91805,2.71772,-6.42757,5.71287,4.12728,-6.35181,-91.034,-0.172076,1.35549,1.97807,0.678937,-1.60572,1.42718,1.03107,-1.5868
-0.302172,-14.7782,2.87473,0.347763,-0.302172,-2.75188,3.28795,7.46415,1.95741,-3.34733,5.52082,2.17181,-4.3143,-90.9223,-0.957264,1.14374,2.59647,0.680902,-1.1644,1.92047,0.755482,-1.50076
-0.292048,-13.9498,2.87605,0.353476,-0.292048,-3.8558,3.18455,7.33222,1.63271,-2.98006,3.44332,2.49819,-4.40705,-90.43,-1.34066,1.10727,2.54941,0.567693,-1.03617,1.19724,0.868618,-1.53233
-0.29435,-14.8748,3.10197,0.362298,-0.29435,-5.13855,2.95928,7.3368,1.65972,-2.44066,4.48501,1.86677,-3.64734,-86.8199,-1.65654,0.954,2.36521,0.535054,-0.786811,1.44586,0.601801,-1.17581
-0.289772,-8.0099,2.79143,0.360623,-0.289772,1.38858,2.43624,5.54049,0.684177,-0.74301,2.31054,-2.62151,1.31109,-87.4429,0.497445,0.87276,1.98483,0.2451,-0.266176,0.827727,-0.939129,0.469683
-0.329659,-11.7439,4.82541,0.360422,-0.329659,-1.33949,5.47606,7.90162,2.48831,-5.24252,5.86512,4.22562,-2.26834,-81.7125,-0.277592,1.13484,1.6375,0.515668,-1.08644,1.21546,0.875702,-0.470082
-0.302819,-9.19248,2.62057,0.354357,-0.302819,0.122758,2.26376,5.65733,0.650295,-0.86676,2.50381,-2.12317,0.514256,-85.4739,0.0468441,0.863843,2.15882,0.248151,-0.330753,0.955446,-0.810195,0.196239
-0.307609,-8.55046,2.28687,0.352076,-0.307609,-1.01108,2.10957,5.10126,0.545914,-0.663982,2.34885,-1.81608,0.663567,-87.6688,-0.442124,0.922469,2.23068,0.238717,-0.290346,1.0271,-0.794136,0.290164
-0.325307,-9.55183,3.16523,0.380367,-0.325307,0.436133,3.92111,6.26499,1.55385,-2.87041,4.96582,1.59768,-0.189132,-87.3582,0.137789,1.23881,1.97932,0.490912,-0.906856,1.56887,0.504759,-0.059753
-0.294043,-6.24357,2.8169,0.393451,-0.294043,-0.0930733,4.51444,5.8975,1.76858,-3.13971,3.04034,1.80698,0.218,-92.8304,-0.0330411,1.60263,2.09362,0.627845,-1.1146,1.07932,0.641478,0.0773902
-0.319994,-9.08223,3.41513,0.367704,-0.319994,-0.224149,4.51599,7.14762,1.94316,-1.54051,4.14113,2.17731,0.437888,-84.1295,-0.065634,1.32235,2.09293,0.568986,-0.451085,1.21258,0.637548,0.12822
-0.317254,-8.8133,2.85327,0.352882,-0.317254,-3.01364,3.80079,6.5403,1.30876,-2.06054,3.09265,-0.167616,2.46199,-86.5628,-1.0562,1.33208,2.29221,0.458688,-0.722167,1.0839,-0.058745,0.862867
-0.317702,-9.58306,3.94747,0.37435,-0.317702,1.47316,4.54538,7.09433,2.14885,-2.92087,4.41347,2.38938,-1.8576,-82.9707,0.373191,1.15147,1.79718,0.54436,-0.739933,1.11805,0.605294,-0.47058
-0.314858,-12.3895,4.04588,0.354128,-0.314858,-4.45849,3.36817,6.83073,1.65553,-2.81686,4.26183,0.683456,-1.47198,-81.3386,-1.10198,0.832494,1.68832,0.40919,-0.696229,1.05337,0.168926,-0.363823
-0.306843,-9.69943,3.08595,0.353314,-0.306843,-0.7653,3.30867,6.27268,1.14332,-1.63038,3.9165,1.16417,0.502773,-82.6178,-0.247995,1.07217,2.03266,0.370493,-0.528322,1.26914,0.377248,0.162923
-0.311262,-8.78077,2.70922,0.347099,-0.311262,0.222783,2.63626,5.66427,0.509258,-1.09725,2.54319,0.175668,0.458661,-86.4687,0.0822314,0.973069,2.09074,0.187972,-0.405005,0.938716,0.0648409,0.169296
-0.318344,-11.8322,3.7141,0.386758,-0.318344,-2.98557,3.13958,7.14594,1.78182,-0.680498,4.33457,-1.29148,0.891102,-87.0564,-0.803847,0.845315,1.924,0.479745,-0.18322,1.16706,-0.347723,0.239924
