b_Intercept,b_age_centered,sigma,Intercept,lp__
-0.266616,-0.00176684,0.460235,-0.302466,-205.988
-0.271935,-0.0018243,0.447582,-0.308951,-204.468
-0.264223,-0.00268452,0.447197,-0.318694,-205.12
-0.267688,-0.00257994,0.447474,-0.320037,-204.996
-0.265521,-0.00259367,0.446319,-0.318149,-204.934
-0.285105,-0.00126252,0.450394,-0.310723,-204.745
-0.262192,-0.002394,0.451194,-0.310768,-205.064
-0.287687,-0.00108054,0.44289,-0.309612,-204.507
-0.330635,-0.000372127,0.440783,-0.338186,-206.339
-0.303589,-0.00154976,0.443036,-0.335035,-204.794
-0.28348,-0.00143238,0.457721,-0.312544,-205.387
-0.276424,-0.00181622,0.45987,-0.313277,-205.632
-0.292941,-0.00170166,0.423125,-0.327469,-205.306
-0.273692,-0.00196171,0.449291,-0.313497,-204.545
-0.261905,-0.00198559,0.433357,-0.302194,-204.655
-0.280713,-0.0019497,0.455058,-0.320274,-205.081
-0.282654,-0.00145479,0.447534,-0.312173,-204.422
-0.288692,-0.00147835,0.416725,-0.318689,-206.115
-0.247316,-0.00194669,0.430851,-0.286816,-206.076
-0.243282,-0.00212871,0.430067,-0.286475,-206.282
-0.327437,-0.000448205,0.455362,-0.336531,-206.874
-0.26665,-0.0022113,0.427573,-0.311519,-204.858
-0.297858,-0.00102935,0.451548,-0.318744,-204.984
-0.311317,-0.000752836,0.434492,-0.326592,-205.056
-0.278123,-0.00220637,0.425771,-0.322892,-205.069
-0.258992,-0.00234074,0.437465,-0.306488,-204.622
-0.32949,-0.000481408,0.457803,-0.339258,-207.289
-0.289445,-0.00209311,0.443728,-0.331916,-204.74
-0.30191,-0.00138438,0.450224,-0.33,-204.937
-0.268028,-0.0016598,0.429184,-0.301707,-204.86
-0.290908,-0.0025605,0.436501,-0.342863,-206.052
-0.308339,-0.000807128,0.429846,-0.324717,-205.167
-0.275098,-0.00190963,0.442558,-0.313846,-204.182
-0.277087,-0.0015673,0.450317,-0.308888,-204.657
-0.309113,-0.000826865,0.4279,-0.325891,-205.34
-0.250428,-0.00252488,0.437114,-0.30166,-205.075
-0.283595,-0.00126811,0.434107,-0.309326,-204.399
-0.284349,-0.000989791,0.436804,-0.304433,-204.751
-0.249686,-0.00144157,0.439923,-0.278936,-206.733
-0.264429,-0.00110255,0.440382,-0.286801,-205.976
-0.243534,-0.0022223,0.431053,-0.288626,-206.046
-0.252552,-0.00173979,0.430559,-0.287854,-205.924
-0.255109,-0.00173768,0.439212,-0.290368,-205.342
-0.254023,-0.00127199,0.443013,-0.279833,-206.72
-0.298512,-0.00166676,0.432805,-0.332332,-204.706
-0.25734,-0.00221947,0.432143,-0.302374,-204.869
-0.254155,-0.00251174,0.431571,-0.30512,-205.1
-0.299299,-0.00176154,0.4338,-0.335042,-204.846
-0.291078,-0.00154891,0.43295,-0.322507,-204.298
-0.270884,-0.00179951,0.442476,-0.307398,-204.286
-0.258417,-0.00173985,0.436706,-0.29372,-205.066
-0.303632,-0.001795,0.444367,-0.340054,-205.22
-0.292931,-0.00214462,0.437812,-0.336447,-205.012
-0.301118,-0.000249934,0.448793,-0.30619,-206.194
-0.302973,-0.000886661,0.430717,-0.320964,-204.9
-0.2876,-0.0010556,0.433003,-0.309019,-204.636
-0.251294,-0.00238391,0.441447,-0.299665,-205.011
-0.274044,-0.00138963,0.440428,-0.302241,-204.526
-0.285751,-0.000844038,0.428038,-0.302877,-205.483
-0.276963,-0.00218536,0.439884,-0.321306,-204.331
-0.293519,-0.00158817,0.418907,-0.325745,-205.868
-0.280474,-0.00172585,0.458818,-0.315493,-205.462
-0.269544,-0.00167858,0.444243,-0.303603,-204.482
-0.26079,-0.00163382,0.433761,-0.293941,-205.14
-0.294197,-0.00153823,0.44978,-0.325409,-204.667
-0.281017,-0.00245675,0.449824,-0.330866,-205.343
-0.285768,-0.00101951,0.441973,-0.306455,-204.643
-0.275465,-0.00239416,0.43901,-0.324044,-204.597
-0.264878,-0.00234272,0.430947,-0.312414,-204.714
-0.282734,-0.00178507,0.422885,-0.318955,-205.112
-0.28509,-0.00133935,0.447945,-0.312266,-204.497
-0.295297,-0.00153833,0.419766,-0.326511,-205.768
-0.251715,-0.00230736,0.432925,-0.298533,-205.147
-0.23834,-0.00298349,0.434384,-0.298877,-206.131
-0.272159,-0.00108893,0.435081,-0.294254,-205.348
-0.30123,-0.00212481,0.443335,-0.344344,-205.738
-0.308323,-0.00128723,0.423326,-0.334442,-205.821
-0.293125,-0.000996469,0.441133,-0.313344,-204.488
-0.28149,-0.000579655,0.433507,-0.293252,-206.21
-0.293659,-0.00141348,0.42109,-0.32234,-205.473
-0.316245,-0.00050167,0.453495,-0.326424,-206.06
-0.270741,-0.00271454,0.439215,-0.325822,-205.103
-0.27459,-0.00149876,0.44398,-0.305001,-204.437
-0.288154,-0.00197929,0.439828,-0.328315,-204.418
-0.327742,-0.00057183,0.418656,-0.339345,-207.893
-0.307062,-0.00168136,0.420255,-0.341178,-206.716
-0.241921,-0.0021082,0.453468,-0.284698,-206.725
-0.274291,-0.00128252,0.433033,-0.300315,-204.833
-0.271902,-0.00210498,0.444706,-0.314614,-204.35
-0.28845,-0.00181395,0.439815,-0.325256,-204.243
-0.263608,-0.00246109,0.449153,-0.313545,-204.941
-0.248097,-0.00161944,0.433505,-0.280957,-206.59
-0.292776,-0.00249188,0.439229,-0.343338,-205.962
-0.275689,-0.000744016,0.439484,-0.290786,-206.003
-0.240696,-0.00272367,0.423632,-0.295961,-206.768
-0.30858,-0.00061834,0.424502,-0.321127,-205.906
-0.285268,-0.00141626,0.43871,-0.314005,-204.145
-0.285642,-0.00133492,0.437585,-0.312729,-204.206
-0.27476,-0.0016965,0.453295,-0.309183,-204.906
-0.287338,-0.00140389,0.42655,-0.315824,-204.736
-0.280342,-0.00155992,0.446477,-0.311994,-204.335
-0.29754,-0.00139948,0.453238,-0.325937,-205.03
-0.321143,-0.000341647,0.451458,-0.328075,-206.249
-0.293389,-0.000917588,0.44899,-0.312008,-204.929
-0.291012,-0.000397826,0.448435,-0.299084,-206.212
-0.266142,-0.0025913,0.45634,-0.318722,-205.773
-0.28965,-0.000935274,0.422317,-0.308627,-205.769
-0.294717,-0.00157695,0.414718,-0.326714,-206.697
-0.298096,-0.00160095,0.410539,-0.330581,-207.854
-0.299165,-0.000921011,0.436451,-0.317853,-204.574
-0.294625,-0.00102583,0.436293,-0.31544,-204.454
-0.271384,-0.00287047,0.445224,-0.329628,-205.651
-0.304618,-0.00116357,0.447628,-0.328228,-204.815
-0.283774,-0.00199175,0.429487,-0.324188,-204.617
-0.281579,-0.00199487,0.436279,-0.322057,-204.244
-0.287648,-0.00133097,0.444194,-0.314655,-204.284
-0.247521,-0.00214714,0.432957,-0.291088,-205.617
-0.322187,-0.000902283,0.445831,-0.340495,-205.78
-0.311494,-0.00211029,0.444889,-0.354313,-206.97
-0.279155,-0.00131081,0.424993,-0.305753,-205.176
-0.252714,-0.00292814,0.432942,-0.312128,-205.532
-0.284583,-0.00190873,0.431337,-0.323313,-204.431
-0.308094,0.00000247123,0.434545,-0.308044,-206.607
-0.282647,-0.00103121,0.440352,-0.303571,-204.728
-0.302366,-0.00124476,0.422843,-0.327623,-205.514
-0.272777,-0.00216216,0.428266,-0.316649,-204.709
-0.275305,-0.00117487,0.444149,-0.299144,-204.923
-0.261855,-0.00176262,0.443832,-0.29762,-204.817
-0.337342,-0.00084582,0.453843,-0.354505,-207.933
-0.305322,-0.00227647,0.453412,-0.351513,-207.254
-0.313671,-0.00105464,0.440905,-0.335071,-205.053
-0.294681,-0.002225,0.450975,-0.339828,-205.8
-0.3191,-0.00095801,0.451221,-0.338539,-205.888
-0.344341,0.0000995099,0.456092,-0.342322,-208.643
-0.319963,-0.00203786,0.45304,-0.361313,-208.424
-0.31473,-0.00166414,0.454034,-0.348497,-206.69
-0.307005,-0.000518055,0.421111,-0.317517,-206.519
-0.265216,-0.00280344,0.440913,-0.3221,-205.159
-0.297335,-0.000430691,0.431424,-0.306075,-205.796
-0.280866,-0.000951911,0.418112,-0.300181,-206.827
-0.302707,-0.00126982,0.447673,-0.328473,-204.752
-0.296385,-0.00143496,0.429876,-0.325501,-204.602
-0.316238,-0.000695144,0.426971,-0.330343,-205.84
-0.245738,-0.00299525,0.462492,-0.306514,-207.403
-0.249033,-0.00289474,0.46243,-0.307769,-207.171
-0.276292,-0.000899246,0.464992,-0.294538,-207.624
-0.282841,-0.00170549,0.458914,-0.317447,-205.474
-0.301658,-0.000489178,0.422628,-0.311584,-206.402
-0.285545,-0.00151637,0.430547,-0.316314,-204.366
-0.282202,-0.00108598,0.427185,-0.304237,-205.2
-0.295559,-0.000440427,0.427264,-0.304496,-206.186
-0.28796,-0.00159116,0.43451,-0.320246,-204.185
-0.285225,-0.00107091,0.435252,-0.306955,-204.6
-0.275886,-0.00160384,0.436263,-0.308429,-204.228
-0.304356,-0.0018784,0.437408,-0.34247,-205.397
-0.264101,-0.00189577,0.45374,-0.302567,-205.228
-0.298627,-0.0017671,0.435446,-0.334483,-204.75
-0.235313,-0.00310088,0.439883,-0.298233,-206.309
-0.274398,-0.00165269,0.440579,-0.307932,-204.222
-0.29444,-0.0018353,0.450461,-0.33168,-204.993
-0.291503,-0.00170256,0.457178,-0.326049,-205.41
-0.308126,-0.00165509,0.427045,-0.34171,-205.888
-0.256979,-0.0018263,0.420253,-0.294036,-206.499
-0.268715,-0.0015309,0.425251,-0.299778,-205.372
-0.27032,-0.00181588,0.416987,-0.307165,-206.211
-0.281245,-0.00165182,0.423645,-0.314762,-204.998
-0.27542,-0.00201113,0.454815,-0.316227,-205.056
-0.263516,-0.00203246,0.453556,-0.304756,-205.171
-0.263261,-0.00202642,0.454005,-0.304379,-205.229
-0.277139,-0.00172052,0.445099,-0.31205,-204.256
-0.282319,-0.00152279,0.424769,-0.313218,-204.9
-0.277331,-0.00216889,0.456739,-0.321339,-205.414
-0.275354,-0.00227483,0.45088,-0.321512,-204.91
-0.265083,-0.0018242,0.445877,-0.302098,-204.642
-0.222457,-0.00345737,0.442637,-0.29261,-207.664
-0.234238,-0.00277735,0.4422,-0.290593,-206.295
-0.265133,-0.00215488,0.440562,-0.308857,-204.373
-0.2905,-0.00162772,0.43336,-0.323527,-204.293
-0.310628,-0.000967432,0.420132,-0.330258,-206.322
-0.307601,-0.000922287,0.434444,-0.326315,-204.813
-0.298761,-0.00163148,0.429352,-0.331865,-204.897
-0.285271,-0.00219536,0.424974,-0.329816,-205.422
-0.279918,-0.00234498,0.425996,-0.3275,-205.347
-0.291291,-0.00211321,0.45163,-0.334169,-205.359
-0.292758,-0.00182203,0.446491,-0.329728,-204.627
-0.321263,-0.00130874,0.429451,-0.347818,-206.463
-0.292806,-0.00183292,0.442626,-0.329997,-204.489
-0.314419,-0.00124029,0.45411,-0.339586,-205.984
-0.250786,-0.00179379,0.427295,-0.287183,-206.288
-0.277179,-0.00146594,0.43977,-0.306924,-204.285
-0.289742,-0.000986223,0.428935,-0.309754,-204.951
-0.266883,-0.00198516,0.42612,-0.307163,-204.96
-0.275863,-0.00148093,0.431167,-0.305913,-204.55
-0.281573,-0.0021648,0.435032,-0.325498,-204.483
-0.31018,-0.000777182,0.454019,-0.32595,-205.663
-0.275645,-0.00184485,0.437406,-0.313078,-204.128
-0.259084,-0.00136701,0.433515,-0.286821,-205.939
-0.270384,-0.00103524,0.427239,-0.29139,-206.187
-0.247161,-0.00235494,0.429116,-0.294945,-205.724
-0.275535,-0.00154968,0.437649,-0.306979,-204.263
-0.24744,-0.00232583,0.456402,-0.294632,-206.28
-0.251473,-0.00171502,0.456828,-0.286272,-206.768
-0.28698,-0.00222719,0.437982,-0.332172,-204.79
-0.287725,-0.00162196,0.441983,-0.320635,-204.151
-0.316129,-0.000929296,0.430314,-0.334985,-205.504
-0.28014,-0.00242857,0.437697,-0.329418,-204.855
-0.288657,-0.00124998,0.420972,-0.31402,-205.529
-0.283368,-0.0020905,0.444195,-0.325785,-204.476
-0.282661,-0.00175025,0.449185,-0.318175,-204.471
-0.253515,-0.00162492,0.444357,-0.286486,-205.818
-0.307557,-0.00150534,0.427945,-0.338101,-205.493
-0.293005,-0.00194229,0.432784,-0.332416,-204.769
-0.312363,-0.00163055,0.437526,-0.345448,-205.674
-0.316731,-0.00155324,0.435694,-0.348248,-206.053
-0.289861,-0.00165888,0.430043,-0.323521,-204.477
-0.272376,-0.00241897,0.428485,-0.321459,-205.005
-0.263923,-0.00307769,0.422664,-0.326371,-207.012
-0.305396,-0.000257843,0.444573,-0.310628,-205.846
-0.288796,-0.00191688,0.448825,-0.327691,-204.707
-0.315485,-0.000834746,0.447865,-0.332422,-205.386
-0.238917,-0.00270952,0.430969,-0.293895,-206.178
-0.258955,-0.00155112,0.420524,-0.290428,-206.806
-0.25303,-0.00176831,0.412122,-0.28891,-208.64
-0.295143,-0.00158676,0.428091,-0.32734,-204.771
-0.285825,-0.0014722,0.448239,-0.315697,-204.43
-0.280001,-0.00142994,0.42709,-0.309015,-204.778
-0.302385,-0.00129557,0.444361,-0.328674,-204.581
-0.229172,-0.00298795,0.430881,-0.2898,-207.116
-0.323222,-0.000485338,0.451544,-0.33307,-206.229
-0.340453,0.000124587,0.453205,-0.337925,-208.079
-0.326849,-0.000398381,0.455359,-0.334932,-206.861
-0.289728,-0.00147871,0.42672,-0.319732,-204.71
-0.287108,-0.0014905,0.428935,-0.317352,-204.491
-0.266557,-0.00238276,0.410708,-0.314905,-207.833
-0.278776,-0.000988101,0.425375,-0.298826,-205.815
-0.253622,-0.00265063,0.433089,-0.307405,-205.136
-0.285471,-0.00160749,0.41884,-0.318088,-205.703
-0.320994,0.000232041,0.419117,-0.316286,-208.874
-0.325286,0.000321496,0.42011,-0.318763,-209.019
-0.267993,-0.00289335,0.429895,-0.326701,-205.828
-0.302452,-0.000259033,0.449205,-0.307708,-206.15
-0.25898,-0.00353875,0.443905,-0.330784,-207.265
-0.330891,-0.000349044,0.443429,-0.337974,-206.406
-0.25843,-0.00208493,0.444426,-0.300734,-204.765
-0.270141,-0.00140023,0.452198,-0.298552,-205.329
-0.29075,-0.00225862,0.440517,-0.336579,-205.111
-0.292837,-0.00214564,0.441635,-0.336373,-205.016
-0.274773,-0.00199399,0.435911,-0.315232,-204.193
-0.273312,-0.0021113,0.439834,-0.316152,-204.23
-0.273547,-0.00104935,0.446379,-0.294839,-205.431
-0.250808,-0.00229454,0.454661,-0.297366,-205.868
-0.26319,-0.00241692,0.426381,-0.312231,-205.182
-0.295689,-0.00059353,0.42493,-0.307732,-206.004
-0.280201,-0.000995802,0.425679,-0.300406,-205.666
-0.28332,-0.000912054,0.42931,-0.301826,-205.34
-0.284844,-0.0007666,0.425019,-0.300399,-206.056
-0.266944,-0.00264853,0.443865,-0.320685,-204.941
-0.261818,-0.0027745,0.436169,-0.318115,-205.085
-0.287315,-0.000396549,0.442878,-0.295361,-206.251
-0.271221,-0.00274068,0.446812,-0.326832,-205.376
-0.289275,-0.00156167,0.438518,-0.320962,-204.13
-0.284424,-0.00215751,0.434526,-0.328202,-204.602
-0.320205,-0.000514236,0.438353,-0.330639,-205.558
-0.31437,-0.0010669,0.411671,-0.336018,-208.306
-0.276394,-0.00121391,0.435838,-0.301025,-204.737
-0.288939,-0.000894375,0.455618,-0.307087,-205.675
-0.266509,-0.00246855,0.45684,-0.316597,-205.668
-0.29804,-0.000842432,0.435429,-0.315134,-204.7
-0.29112,-0.00117768,0.43683,-0.315016,-204.303
-0.29109,-0.00106652,0.440913,-0.312731,-204.42
-0.290185,-0.000823271,0.443344,-0.30689,-204.897
-0.24837,-0.00249626,0.435467,-0.299021,-205.236
-0.299791,-0.00105494,0.449109,-0.321197,-204.799
-0.257573,-0.00301225,0.447289,-0.318694,-205.718
-0.301329,-0.00110744,0.448195,-0.3238,-204.745
-0.321588,-0.000876154,0.440947,-0.339366,-205.588
-0.282327,-0.00140129,0.429558,-0.31076,-204.539
-0.281522,-0.00234307,0.442505,-0.329065,-204.77
-0.276757,-0.00242812,0.437229,-0.326025,-204.716
-0.272349,-0.00210376,0.420996,-0.315036,-205.512
-0.282743,-0.00124454,0.444711,-0.307995,-204.481
-0.282577,-0.0017877,0.46366,-0.318851,-206.191
-0.28948,-0.00109555,0.457546,-0.31171,-205.585
-0.321115,-0.000676526,0.422585,-0.334842,-206.691
-0.285758,-0.00273145,0.43572,-0.341181,-206.181
-0.333161,-0.000432945,0.441357,-0.341945,-206.547
-0.327203,-0.000704506,0.441007,-0.341498,-206.022
-0.298241,-0.00197858,0.439551,-0.338388,-205.053
-0.31023,-0.00231047,0.455387,-0.357112,-208.21
-0.314073,-0.000681847,0.440554,-0.327908,-205.132
-0.275405,-0.00281688,0.448947,-0.332562,-205.904
-0.274714,-0.00314353,0.446782,-0.338499,-206.848
-0.259918,-0.00281953,0.431602,-0.317128,-205.359
-0.276947,-0.00194205,0.43306,-0.316353,-204.262
-0.258226,-0.00242626,0.437734,-0.307457,-204.682
-0.264761,-0.00234616,0.436101,-0.312366,-204.498
-0.292595,-0.00117625,0.441173,-0.316462,-204.301
-0.274492,-0.00257289,0.421568,-0.326698,-206.178
-0.288162,-0.0010921,0.446959,-0.310321,-204.651
-0.3013,-0.00126967,0.450079,-0.327062,-204.861
-0.261448,-0.0024181,0.432455,-0.310513,-204.751
-0.287469,-0.0012964,0.438537,-0.313774,-204.211
-0.322355,-0.0018612,0.45071,-0.36012,-207.991
-0.256432,-0.00206078,0.440622,-0.298246,-204.814
-0.279225,-0.00159068,0.435725,-0.311501,-204.167
-0.289717,-0.00127037,0.430935,-0.315494,-204.461
-0.243743,-0.00217808,0.423555,-0.287938,-206.838
-0.290432,-0.00197958,0.459503,-0.330599,-205.962
-0.278326,-0.00126109,0.418466,-0.303914,-206.23
-0.298865,-0.00112849,0.431105,-0.321763,-204.619
-0.300956,-0.00122338,0.427197,-0.325779,-204.96
-0.25624,-0.002153,0.41926,-0.299926,-206.372
-0.267039,-0.0012408,0.441666,-0.292215,-205.337
-0.29096,-0.00189902,0.431707,-0.329493,-204.645
-0.290273,-0.00158488,0.438749,-0.322431,-204.154
-0.291302,-0.00190743,0.443266,-0.330006,-204.53
-0.293351,-0.00130053,0.432948,-0.31974,-204.352
-0.272403,-0.00186261,0.448446,-0.310197,-204.503
-0.303652,-0.000617747,0.460635,-0.316187,-206.537
-0.260765,-0.00272555,0.452401,-0.316068,-205.556
-0.261806,-0.00235058,0.423918,-0.309502,-205.44
-0.277648,-0.00207961,0.43386,-0.319845,-204.327
-0.286872,-0.00103398,0.438417,-0.307852,-204.552
-0.289242,-0.000989958,0.440539,-0.309329,-204.562
-0.28322,-0.00184873,0.412532,-0.320732,-207.007
-0.296942,-0.00172429,0.419431,-0.331929,-206.09
-0.290638,-0.00206623,0.412306,-0.332564,-207.683
-0.287134,-0.00128265,0.431996,-0.31316,-204.41
-0.286439,-0.00245852,0.461553,-0.336324,-206.957
-0.281965,-0.00160089,0.414816,-0.314449,-206.458
-0.312227,-0.0014731,0.444094,-0.342117,-205.421
-0.27148,-0.00303588,0.442098,-0.33308,-206.086
-0.312577,-0.000376581,0.428504,-0.320218,-205.958
-0.265532,-0.00296733,0.414433,-0.325741,-208.201
-0.264029,-0.00312177,0.460217,-0.327373,-207.375
-0.338215,-0.000292648,0.446403,-0.344153,-207.176
-0.258379,-0.00247159,0.457227,-0.30853,-205.824
-0.303721,-0.00101496,0.434227,-0.324315,-204.644
-0.263609,-0.00215106,0.441636,-0.307256,-204.436
-0.269429,-0.0020651,0.438557,-0.311332,-204.245
-0.288518,-0.00124621,0.431683,-0.313805,-204.445
-0.260856,-0.00300661,0.436941,-0.321863,-205.575
-0.27048,-0.0022075,0.415618,-0.315272,-206.533
-0.323272,-0.000567414,0.447125,-0.334785,-205.896
-0.292287,-0.0017318,0.439356,-0.327427,-204.309
-0.311535,-0.000937032,0.437205,-0.330548,-204.915
-0.307515,-0.00156582,0.438678,-0.339287,-205.07
-0.301989,-0.00172211,0.442388,-0.336932,-204.902
-0.310196,-0.000193038,0.465238,-0.314113,-208.028
-0.277422,-0.00273133,0.45193,-0.332843,-206
-0.299984,-0.00166008,0.454121,-0.333668,-205.421
-0.258503,-0.00226038,0.447961,-0.304368,-204.895
-0.275569,-0.00189589,0.445745,-0.314038,-204.297
-0.260489,-0.00248438,0.447594,-0.310899,-204.907
-0.277047,-0.00176865,0.421722,-0.312934,-205.278
-0.294104,-0.00134212,0.450133,-0.321337,-204.665
-0.27288,-0.00203088,0.447607,-0.314088,-204.459
-0.283046,-0.00141221,0.419765,-0.3117,-205.649
-0.25424,-0.00198196,0.444152,-0.294456,-205.128
-0.276999,-0.00154957,0.437902,-0.308441,-204.214
-0.294257,-0.00194864,0.440033,-0.333796,-204.704
-0.279935,-0.00162676,0.448833,-0.312943,-204.46
-0.246106,-0.00239462,0.439923,-0.294694,-205.364
-0.242295,-0.00258955,0.444024,-0.294839,-205.671
-0.246177,-0.00289468,0.441097,-0.304913,-205.513
-0.285007,-0.000829142,0.44735,-0.301831,-205.281
-0.302017,-0.000415853,0.451936,-0.310455,-205.962
-0.279995,-0.00134231,0.467291,-0.307232,-207.014
-0.280984,-0.00104699,0.455975,-0.302229,-205.75
-0.259051,-0.00288788,0.440696,-0.317649,-205.256
-0.289657,-0.00199165,0.446938,-0.330069,-204.727
-0.2774,-0.00134915,0.448195,-0.304776,-204.719
-0.295862,-0.00232688,0.4311,-0.343076,-206.036
-0.329084,-0.00051221,0.44351,-0.339477,-206.209
-0.271583,-0.00189583,0.449953,-0.310051,-204.626
-0.273496,-0.0014071,0.450842,-0.302048,-205.011
-0.29766,-0.0018247,0.441422,-0.334684,-204.738
-0.276614,-0.00207947,0.437599,-0.318808,-204.224
-0.293043,-0.00113464,0.446833,-0.316066,-204.541
-0.279756,-0.00175756,0.451786,-0.315418,-204.679
-0.284415,-0.00179046,0.432696,-0.320745,-204.269
-0.302572,-0.00130305,0.430361,-0.329012,-204.785
-0.293083,-0.00124078,0.440069,-0.31826,-204.245
-0.278048,-0.00213045,0.432877,-0.321277,-204.428
-0.29592,-0.00123602,0.433598,-0.321,-204.387
-0.250482,-0.00302793,0.441887,-0.311921,-205.589
-0.292193,-0.00156324,0.454391,-0.323913,-205.038
-0.298843,-0.00140056,0.456704,-0.327261,-205.453
-0.27188,-0.00141476,0.42474,-0.300586,-205.42
-0.268071,-0.00169766,0.426747,-0.302517,-205.03
-0.269584,-0.0015577,0.425954,-0.301191,-205.2
-0.281545,-0.00102973,0.426038,-0.302439,-205.468
-0.286534,-0.00252152,0.4415,-0.337698,-205.504
-0.305431,0.000448842,0.427455,-0.296323,-209.223
-0.256361,-0.00208554,0.425196,-0.298678,-205.574
-0.266477,-0.00179807,0.421264,-0.302961,-205.689
-0.270823,-0.00157405,0.428928,-0.302762,-204.831
-0.2743,-0.00169278,0.455961,-0.308647,-205.206
-0.274297,-0.00193383,0.429982,-0.313536,-204.451
-0.313604,-0.00145427,0.443702,-0.343112,-205.51
-0.286654,-0.00289997,0.437971,-0.345496,-206.871
-0.284466,-0.00232314,0.442096,-0.331605,-204.871
-0.328629,-0.0000871733,0.429638,-0.330398,-206.922
-0.266767,-0.00370852,0.455562,-0.342016,-209.266
-0.297295,-0.00231959,0.452114,-0.344361,-206.389
-0.315835,-0.000922346,0.43901,-0.33455,-205.157
-0.286434,-0.000851945,0.448923,-0.303721,-205.257
-0.298076,-0.000466677,0.441981,-0.307545,-205.428
-0.296796,-0.00069383,0.444589,-0.310874,-205.018
-0.298048,-0.00182204,0.428235,-0.335019,-205.214
-0.28247,-0.00217133,0.430886,-0.326527,-204.722
-0.309347,-0.00120125,0.424563,-0.333721,-205.68
-0.323535,-0.00137636,0.425863,-0.351462,-207.259
-0.329191,-0.00109576,0.42528,-0.351425,-207.537
-0.332619,-0.000719958,0.422873,-0.347228,-207.805
-0.29331,-0.00139391,0.43811,-0.321594,-204.198
-0.285989,-0.00141756,0.431812,-0.314753,-204.331
-0.270185,-0.00233413,0.442593,-0.317546,-204.47
-0.281244,-0.00184474,0.433813,-0.318675,-204.207
-0.285475,-0.00149285,0.43335,-0.315766,-204.223
-0.286064,-0.00168069,0.424994,-0.320167,-204.862
-0.291687,-0.000982367,0.42643,-0.31162,-205.142
-0.277979,-0.0015915,0.458381,-0.310272,-205.471
-0.265133,-0.00347693,0.437673,-0.335683,-207.393
-0.287826,-0.00218298,0.441999,-0.33212,-204.771
-0.310097,-0.00114962,0.43355,-0.333423,-204.974
-0.252069,-0.00264196,0.433388,-0.305677,-205.173
-0.241483,-0.0026453,0.440241,-0.295158,-205.664
-0.305377,-0.000880312,0.448699,-0.323239,-205.004
-0.257097,-0.00259155,0.457175,-0.309681,-205.94
-0.293036,-0.000545593,0.451004,-0.304107,-205.853
-0.27512,-0.00210899,0.441554,-0.317913,-204.255
-0.280155,-0.00128762,0.43256,-0.306282,-204.553
-0.272187,-0.00195691,0.440542,-0.311894,-204.187
-0.279834,-0.00191486,0.436568,-0.318688,-204.152
-0.269678,-0.00250765,0.437585,-0.32056,-204.67
-0.312528,-0.0010658,0.428887,-0.334154,-205.399
-0.25899,-0.00242524,0.45085,-0.3082,-205.132
-0.262054,-0.00246738,0.429773,-0.312119,-204.951
-0.229634,-0.00213851,0.449091,-0.273026,-207.966
-0.291039,-0.000603529,0.431004,-0.303285,-205.615
-0.256823,-0.00404848,0.446753,-0.33897,-209.576
-0.308998,0.00058461,0.448494,-0.297136,-209.029
-0.280444,-0.000845308,0.444365,-0.297596,-205.38
-0.287479,-0.00111725,0.442886,-0.310149,-204.46
-0.262473,-0.00244839,0.432097,-0.312153,-204.776
-0.279151,-0.00138223,0.429349,-0.307197,-204.667
-0.292399,-0.00167852,0.438639,-0.326458,-204.268
-0.275419,-0.00315241,0.441806,-0.339384,-206.805
-0.321826,-0.000645924,0.432495,-0.334933,-205.782
-0.276406,-0.00274376,0.440272,-0.332079,-205.446
-0.284059,-0.00179218,0.440047,-0.320424,-204.124
-0.280017,-0.00184771,0.438682,-0.317509,-204.103
-0.247514,-0.00306471,0.424024,-0.3097,-206.686
-0.29587,-0.00127373,0.422762,-0.321715,-205.306
-0.275569,-0.00142949,0.453924,-0.304574,-205.17
-0.258127,-0.00248122,0.442807,-0.308473,-204.757
-0.287436,-0.000829689,0.434772,-0.304271,-205.014
-0.288459,-0.000326504,0.44263,-0.295084,-206.414
-0.294496,-0.0000484351,0.448007,-0.295479,-207.22
-0.226279,-0.00334898,0.44121,-0.294232,-207.22
-0.327944,-0.000450807,0.44259,-0.337091,-206.115
-0.278727,-0.0022638,0.445544,-0.324662,-204.631
-0.322303,-0.000963129,0.455749,-0.341846,-206.586
-0.277146,-0.0011517,0.445904,-0.300515,-204.932
-0.297875,-0.00203854,0.434264,-0.339238,-205.26
-0.302583,-0.00215309,0.432496,-0.346271,-206.135
-0.252713,-0.00269822,0.447166,-0.307462,-205.273
-0.286412,-0.00148355,0.455559,-0.316515,-205.086
-0.259201,-0.00254586,0.439433,-0.310859,-204.737
-0.25788,-0.0032076,0.43541,-0.322965,-206.111
-0.290376,-0.00177491,0.44476,-0.326391,-204.395
-0.298956,-0.0020556,0.445063,-0.340666,-205.4
-0.289356,-0.000555806,0.420876,-0.300634,-206.98
-0.269946,-0.00163285,0.421916,-0.303077,-205.579
-0.298142,-0.000893349,0.415906,-0.316269,-206.781
-0.294312,-0.00108555,0.416431,-0.316339,-206.44
-0.292238,-0.00139229,0.421093,-0.320489,-205.445
-0.268094,-0.00249409,0.422465,-0.318701,-205.73
-0.273839,-0.00217474,0.422777,-0.317967,-205.32
-0.281296,-0.00179828,0.416344,-0.317785,-206.157
-0.286956,-0.00174424,0.419996,-0.322348,-205.58
