b_Intercept,b_age_centered,b_Iage_centeredE2,sigma,Intercept,lp__
-0.0873225,-0.0270394,0.000396526,0.422395,-0.301782,-172.128
-0.0780596,-0.0284185,0.00038876,0.413292,-0.327046,-172.092
-0.0809168,-0.0276916,0.000405533,0.421558,-0.301018,-172.115
-0.0836415,-0.0296389,0.000428376,0.41669,-0.324003,-171.539
-0.123048,-0.0261211,0.000384337,0.417496,-0.329147,-172.21
-0.0854273,-0.0271838,0.000378819,0.429994,-0.317738,-171.509
-0.111588,-0.024172,0.000349092,0.409728,-0.307841,-172.212
-0.0319371,-0.0337312,0.000481975,0.417567,-0.310162,-172.907
-0.143132,-0.0218366,0.000296376,0.433218,-0.336427,-174.526
-0.057308,-0.032554,0.000462659,0.435853,-0.327925,-173.352
-0.104538,-0.0229022,0.000315626,0.414108,-0.303232,-172.727
-0.0953001,-0.0295935,0.000426167,0.428795,-0.336603,-172.44
-0.0823706,-0.0248542,0.000344769,0.408469,-0.296111,-172.832
-0.0657425,-0.0268347,0.000375858,0.408777,-0.293466,-172.558
-0.0743159,-0.0253931,0.000358683,0.412287,-0.287264,-173.107
-0.151621,-0.0199511,0.000275027,0.436325,-0.324652,-174.957
-0.150776,-0.019906,0.000287701,0.429356,-0.31221,-174.239
-0.0989853,-0.0246623,0.000335712,0.422069,-0.316465,-172.042
-0.0468653,-0.029653,0.000407092,0.41555,-0.305451,-172.102
-0.0990953,-0.0287,0.000416261,0.422418,-0.330617,-171.785
-0.0700217,-0.0281252,0.00038628,0.413799,-0.315148,-171.625
-0.0698433,-0.0286615,0.000397704,0.413429,-0.316222,-171.361
-0.0823312,-0.027695,0.000379648,0.419114,-0.324316,-171.658
-0.0925959,-0.0275016,0.000389212,0.419939,-0.322596,-170.965
-0.133032,-0.0245616,0.000351406,0.420181,-0.335242,-172.113
-0.133121,-0.0240248,0.00033539,0.420418,-0.337937,-172.53
-0.114546,-0.0287336,0.000410477,0.402555,-0.351622,-174.951
-0.12053,-0.027936,0.000398698,0.398004,-0.351352,-175.678
-0.126436,-0.0242383,0.000346289,0.442242,-0.326397,-173.611
-0.0633421,-0.0274754,0.000380009,0.399303,-0.300568,-173.54
-0.0891131,-0.0274711,0.000403455,0.401989,-0.306492,-173.306
-0.0899053,-0.0291889,0.000405826,0.426931,-0.340141,-172.599
-0.0838999,-0.0291927,0.000398876,0.426953,-0.34007,-173.212
-0.0680837,-0.0296648,0.00040584,0.425473,-0.327963,-172.35
-0.0709112,-0.0280536,0.000382292,0.424425,-0.317944,-171.916
-0.0556319,-0.0274898,0.000366489,0.424358,-0.304545,-173.354
-0.0728795,-0.0274868,0.00038668,0.424372,-0.304715,-171.295
-0.110066,-0.0260103,0.000375132,0.41424,-0.321674,-171.361
-0.113374,-0.0235025,0.000333899,0.407071,-0.308848,-172.485
-0.035819,-0.031652,0.000452706,0.432677,-0.296523,-173.196
-0.0527206,-0.0309542,0.000438879,0.435512,-0.310919,-172.502
-0.148112,-0.0209245,0.000298334,0.430249,-0.32125,-173.499
-0.0381127,-0.0340851,0.000481444,0.427965,-0.323965,-173.32
-0.139068,-0.0236766,0.000343677,0.41858,-0.329835,-172.312
-0.11956,-0.0224935,0.000302401,0.407795,-0.321107,-173.872
-0.0342805,-0.0312201,0.0004145,0.396996,-0.318421,-177.353
-0.0951567,-0.0291617,0.000414944,0.418233,-0.337156,-171.912
-0.0470049,-0.0302966,0.000430524,0.435606,-0.298901,-172.859
-0.109762,-0.0253822,0.000352624,0.402472,-0.327595,-172.809
-0.0694152,-0.0276926,0.000387974,0.43672,-0.304335,-172.418
-0.0822401,-0.0266404,0.000372802,0.43922,-0.308597,-172.647
-0.0836015,-0.0284708,0.000407408,0.398588,-0.317932,-172.868
-0.073986,-0.0278525,0.000394991,0.419337,-0.306237,-171.098
-0.0873785,-0.0285839,0.000405279,0.424429,-0.325798,-171.227
-0.077144,-0.0275144,0.000390031,0.432803,-0.306715,-171.798
-0.0802281,-0.0299309,0.000419869,0.400679,-0.333684,-173.413
-0.10741,-0.0257417,0.000352567,0.414704,-0.332585,-172.26
-0.0511627,-0.0302431,0.000414338,0.425038,-0.315614,-172.167
-0.0608683,-0.029912,0.00040873,0.41925,-0.323329,-172.178
-0.0629902,-0.0297497,0.000422308,0.427586,-0.310713,-171.463
-0.0498766,-0.03217,0.000454818,0.414679,-0.31931,-172.044
-0.0758454,-0.025148,0.000352695,0.417507,-0.288866,-172.784
-0.0749508,-0.0268251,0.000377696,0.41663,-0.300931,-171.446
-0.0743162,-0.0264214,0.000374522,0.421265,-0.29478,-171.912
-0.0872056,-0.0265213,0.000375957,0.41274,-0.308488,-171.236
-0.101189,-0.0278703,0.000406946,0.419521,-0.323725,-171.615
-0.10295,-0.0278079,0.000397805,0.41892,-0.331924,-171.447
-0.065472,-0.0324517,0.000464976,0.414554,-0.332062,-172.782
-0.0989733,-0.0264417,0.000376895,0.410233,-0.317849,-171.307
-0.145767,-0.0206739,0.000292783,0.423002,-0.318499,-173.242
-0.137178,-0.0206737,0.000282621,0.423015,-0.318471,-173.61
-0.100883,-0.0287038,0.000402895,0.430574,-0.343746,-172.969
-0.0685177,-0.0306317,0.000430344,0.424326,-0.327364,-171.739
-0.0746351,-0.0295473,0.000430251,0.408764,-0.311557,-172.173
-0.0519568,-0.0293382,0.000403296,0.407496,-0.307354,-172.447
-0.092723,-0.0259725,0.00035079,0.439581,-0.32408,-173.764
-0.14298,-0.0230896,0.000337396,0.439372,-0.327128,-173.993
-0.118947,-0.0237051,0.000328543,0.438211,-0.323045,-173.206
-0.143679,-0.0225018,0.000325383,0.445374,-0.326026,-174.917
-0.0348381,-0.0302937,0.000426038,0.423119,-0.290457,-172.697
-0.0837737,-0.0279493,0.000403366,0.412513,-0.31093,-171.373
-0.0656373,-0.0259161,0.000359116,0.406355,-0.288834,-173.628
-0.0783162,-0.0259059,0.000373935,0.406348,-0.288815,-173.6
-0.0659343,-0.0281858,0.000392977,0.411057,-0.306644,-171.535
-0.0752311,-0.0282711,0.000404136,0.413558,-0.308268,-171.23
-0.0695848,-0.029342,0.000422916,0.431617,-0.308524,-171.969
-0.0860957,-0.0267337,0.000391564,0.425963,-0.298533,-172.417
-0.119855,-0.0251973,0.000372291,0.420332,-0.31736,-172.169
-0.0898306,-0.0292268,0.000428003,0.412507,-0.322144,-172.102
-0.0732468,-0.0284894,0.00039613,0.413392,-0.31746,-171.29
-0.0800715,-0.0287426,0.000399613,0.409199,-0.326488,-171.825
-0.0955101,-0.0284032,0.000407061,0.408184,-0.328762,-171.851
-0.09247,-0.0289998,0.00042088,0.417508,-0.326181,-171.615
-0.0883646,-0.0271372,0.000390548,0.418063,-0.309847,-171.147
-0.0855159,-0.0259285,0.0003734,0.422461,-0.296925,-171.986
-0.0636857,-0.0306426,0.000424728,0.416452,-0.327486,-172.005
-0.0876072,-0.030633,0.000452907,0.416468,-0.327465,-173.113
-0.0564275,-0.0308662,0.000419109,0.416456,-0.329502,-173.191
-0.0927415,-0.030836,0.000461587,0.41651,-0.329401,-174.321
-0.0991644,-0.02639,0.000358068,0.41776,-0.332859,-172.514
-0.0806235,-0.0267454,0.000363743,0.406819,-0.316746,-172.528
-0.0881356,-0.029219,0.000434338,0.403896,-0.314952,-173.875
-0.0807366,-0.0278172,0.000385313,0.419271,-0.320427,-171.224
-0.0776382,-0.0281768,0.000391958,0.417913,-0.319025,-171.128
-0.0557745,-0.0300717,0.000417456,0.423807,-0.314121,-171.581
-0.0469191,-0.0341728,0.000488846,0.418439,-0.328313,-173.401
-0.128269,-0.0207448,0.000298828,0.438727,-0.297344,-175.23
-0.132715,-0.0209878,0.000307231,0.438462,-0.299639,-175.197
-0.120246,-0.0266595,0.00038729,0.420001,-0.33478,-172.014
-0.0900604,-0.0292734,0.000429516,0.424392,-0.322046,-172.085
-0.0735534,-0.0292504,0.000408893,0.424148,-0.322453,-171.316
-0.0833845,-0.0304322,0.00042327,0.415308,-0.344146,-173.218
-0.0995159,-0.0253831,0.000368032,0.411932,-0.304381,-171.968
-0.0925914,-0.0299686,0.000433571,0.411036,-0.335264,-172.551
-0.0947656,-0.0290768,0.00042001,0.418373,-0.330772,-171.695
-0.0870362,-0.0305253,0.000439549,0.41147,-0.335966,-172.595
-0.081039,-0.0272937,0.000391826,0.429041,-0.304618,-171.663
-0.0903914,-0.0286729,0.000411747,0.412328,-0.325167,-171.431
-0.107929,-0.0229473,0.000311079,0.408927,-0.311371,-173.254
-0.0964776,-0.0239699,0.000319909,0.408301,-0.313225,-173.662
-0.123457,-0.0243986,0.000356501,0.410193,-0.318064,-172.277
-0.111268,-0.0226349,0.000318406,0.412464,-0.302194,-172.731
-0.0664868,-0.0311441,0.000442749,0.430217,-0.325276,-172.13
-0.126844,-0.0223488,0.000312716,0.414498,-0.316762,-172.378
-0.125216,-0.0222708,0.000309853,0.414674,-0.315964,-172.474
-0.122825,-0.0219307,0.000314257,0.41243,-0.30296,-173.127
-0.0956365,-0.0233902,0.000324547,0.414146,-0.296714,-172.836
-0.0676358,-0.0325406,0.000467038,0.437439,-0.334291,-174.018
-0.0421773,-0.0340311,0.000473712,0.439228,-0.333451,-175.117
-0.10453,-0.0233151,0.000335082,0.408875,-0.295203,-173.336
-0.0997452,-0.0239639,0.00034349,0.408179,-0.296498,-172.994
-0.131028,-0.0235463,0.000335056,0.402166,-0.326416,-173.228
-0.116248,-0.0232887,0.00031289,0.405312,-0.325091,-174.021
-0.02163,-0.0332311,0.000471039,0.424803,-0.298922,-173.153
-0.0398121,-0.0317795,0.00044301,0.431831,-0.311274,-172.598
-0.0231666,-0.0324314,0.000455107,0.411787,-0.297662,-173.134
-0.120257,-0.0237015,0.00032309,0.410662,-0.328878,-172.912
-0.0355635,-0.0322885,0.000448691,0.448747,-0.312565,-175.369
-0.108637,-0.0281675,0.000410897,0.411673,-0.333873,-172.389
-0.15671,-0.0198953,0.000290179,0.415699,-0.315837,-174.205
-0.0797142,-0.0257357,0.000352689,0.417558,-0.304664,-171.895
-0.0893301,-0.0255187,0.000361903,0.417556,-0.302114,-171.52
-0.0617533,-0.0323092,0.000459232,0.412957,-0.330292,-172.587
-0.0949288,-0.0237273,0.000326007,0.413768,-0.301615,-172.59
-0.121561,-0.0268958,0.000383291,0.415187,-0.34426,-172.613
-0.133279,-0.0268701,0.000391672,0.413956,-0.348393,-173.696
-0.119691,-0.0269099,0.000376554,0.414066,-0.348354,-173.234
-0.08735,-0.0308434,0.000438547,0.421655,-0.343578,-172.936
-0.0963669,-0.0289909,0.000411307,0.431279,-0.337965,-172.464
-0.10587,-0.0272894,0.000378976,0.433686,-0.340191,-173.012
-0.0742501,-0.0276007,0.0003702,0.418441,-0.322285,-172.711
-0.0589054,-0.0289314,0.000402363,0.415584,-0.306834,-171.444
-0.0919149,-0.0295106,0.000427209,0.416276,-0.330655,-171.874
-0.0898998,-0.0277683,0.000403558,0.416557,-0.313221,-171.374
-0.0662288,-0.028126,0.000388119,0.415783,-0.30982,-171.465
-0.0505939,-0.0299552,0.000421065,0.414335,-0.303534,-171.651
-0.117986,-0.0230793,0.00031755,0.422666,-0.318652,-172.236
-0.142968,-0.0216691,0.000314758,0.433915,-0.317373,-173.6
-0.031442,-0.0332888,0.000462234,0.414851,-0.317327,-172.982
-0.145495,-0.0251513,0.000361081,0.421569,-0.351515,-173.796
-0.14789,-0.0244456,0.000348965,0.421283,-0.349802,-173.677
-0.145542,-0.0245598,0.000347699,0.42235,-0.350839,-173.757
-0.124979,-0.0265818,0.000392054,0.398425,-0.333921,-174.644
-0.0616486,-0.0283245,0.000383707,0.396089,-0.312987,-174.702
-0.0825636,-0.0283281,0.000408634,0.396012,-0.312966,-173.575
-0.0615724,-0.0294428,0.000411786,0.405187,-0.311937,-172.061
-0.0515503,-0.0323645,0.000463266,0.4032,-0.317811,-173.29
-0.0889525,-0.0276416,0.000396892,0.42324,-0.315322,-171.077
-0.0642661,-0.029674,0.00042261,0.416098,-0.310199,-171.239
-0.0388439,-0.0309161,0.000414743,0.42439,-0.316611,-173.712
-0.0439139,-0.0308942,0.000420282,0.424374,-0.316568,-172.748
-0.0932909,-0.0296262,0.000431812,0.406006,-0.330499,-172.912
-0.0848236,-0.0282018,0.000403873,0.404313,-0.316677,-171.931
-0.058471,-0.026675,0.000366125,0.43586,-0.291158,-173.713
-0.0362133,-0.0301612,0.000416218,0.431336,-0.297419,-172.956
0.000522062,-0.0326261,0.000447935,0.431561,-0.283968,-175.517
-0.133539,-0.024084,0.000355377,0.449112,-0.322711,-175.535
-0.0929475,-0.0246341,0.00032173,0.446727,-0.321638,-176.733
-0.125717,-0.0251806,0.00036827,0.432969,-0.326274,-172.63
-0.116969,-0.0254416,0.00036502,0.432525,-0.325561,-172.053
-0.108906,-0.0254414,0.000355774,0.432488,-0.325285,-172.018
-0.051504,-0.0302464,0.000423297,0.405472,-0.308473,-172.308
-0.084829,-0.0288699,0.000417363,0.428282,-0.318868,-171.593
-0.0751769,-0.027811,0.00038323,0.412326,-0.316498,-171.551
-0.0984429,-0.0269807,0.000391091,0.427056,-0.316292,-171.481
-0.0907869,-0.0255969,0.000356882,0.445373,-0.309388,-173.811
-0.113116,-0.0256313,0.000384421,0.44533,-0.309205,-175.398
-0.0747054,-0.0275882,0.000383608,0.445243,-0.311187,-173.654
-0.0793955,-0.0280828,0.000401056,0.444334,-0.311208,-173.36
-0.0893091,-0.0279778,0.000409071,0.440142,-0.312236,-173.218
-0.0754344,-0.0305253,0.000448011,0.43828,-0.317232,-173.588
-0.0621163,-0.0285898,0.000400301,0.42043,-0.304852,-171.299
-0.0433016,-0.0289852,0.000404384,0.398862,-0.290619,-174.468
-0.0967236,-0.0270088,0.000389192,0.412067,-0.316743,-171.297
-0.0966697,-0.0258262,0.000355301,0.41066,-0.321256,-171.835
-0.0755393,-0.0267181,0.000379264,0.412129,-0.298028,-171.836
-0.0899887,-0.0264815,0.000391307,0.411324,-0.297525,-173.096
-0.087872,-0.0263548,0.000385319,0.410759,-0.297884,-172.614
-0.102164,-0.0287977,0.000420221,0.43341,-0.33233,-172.823
-0.128267,-0.0240623,0.000358793,0.40918,-0.31412,-173.388
-0.0888627,-0.0284664,0.000415194,0.430662,-0.316543,-172.012
-0.0705448,-0.029858,0.000432537,0.427498,-0.311843,-171.814
-0.100325,-0.0261455,0.000360848,0.412288,-0.326716,-171.766
-0.0687096,-0.028444,0.000411528,0.422973,-0.299025,-171.891
-0.121518,-0.0262861,0.00036442,0.425344,-0.347751,-173.312
-0.0777623,-0.0265168,0.000369382,0.414043,-0.304493,-171.49
-0.0565439,-0.029935,0.000420331,0.420928,-0.309694,-171.318
-0.0337351,-0.0300552,0.000421794,0.418212,-0.28809,-172.901
-0.125261,-0.0233504,0.000340267,0.418709,-0.312282,-172.198
-0.104937,-0.0233376,0.000315916,0.419502,-0.31222,-172.621
-0.055606,-0.0328781,0.000476898,0.424337,-0.320799,-172.858
-0.102828,-0.0246352,0.000340301,0.433755,-0.315891,-172.378
-0.114514,-0.0257706,0.000371152,0.421356,-0.324612,-171.364
-0.0758018,-0.0263529,0.000350709,0.422672,-0.314945,-173.03
-0.121342,-0.0265135,0.000391434,0.425386,-0.329421,-172.466
-0.110172,-0.0261451,0.000370325,0.412064,-0.328567,-171.503
-0.0930574,-0.0270811,0.000385202,0.428531,-0.317906,-171.266
-0.0919544,-0.0264719,0.000364956,0.431301,-0.321506,-171.949
-0.0556352,-0.0293407,0.000404148,0.401033,-0.310365,-173.146
-0.107911,-0.0255752,0.00035496,0.412424,-0.327693,-171.746
-0.0945197,-0.0259095,0.000363685,0.41474,-0.31373,-171.15
-0.0771057,-0.0291401,0.000408987,0.423189,-0.323686,-171.236
-0.0876428,-0.0273211,0.000382126,0.425581,-0.319953,-171.171
-0.0837129,-0.0260901,0.000372788,0.404822,-0.298915,-172.592
-0.0999128,-0.0250194,0.000341412,0.411976,-0.319835,-172.128
-0.054191,-0.0313907,0.000459356,0.422033,-0.303987,-172.791
-0.121526,-0.0235594,0.000315331,0.41586,-0.333803,-173.699
-0.0400218,-0.0332947,0.000494623,0.427128,-0.298728,-175.34
-0.0968877,-0.0246357,0.00033177,0.410418,-0.317149,-172.851
-0.0740261,-0.0255825,0.000338647,0.406451,-0.307704,-174.333
-0.0811665,-0.0255799,0.000347045,0.406428,-0.307713,-172.919
-0.0878921,-0.025605,0.000370335,0.410739,-0.295319,-172.582
-0.132441,-0.021552,0.000314357,0.412789,-0.304808,-173.551
-0.11092,-0.0215573,0.000288975,0.4127,-0.304785,-174.215
-0.136599,-0.0218675,0.000326781,0.412426,-0.304897,-174.301
-0.118452,-0.0218708,0.000305227,0.412493,-0.304982,-173.045
-0.0745131,-0.029465,0.000418521,0.423359,-0.319651,-171.158
-0.0488595,-0.0294369,0.000387365,0.42336,-0.319686,-174.682
-0.0488719,-0.0294326,0.000387227,0.423384,-0.319727,-174.7
-0.0783318,-0.0287381,0.000399513,0.431786,-0.324741,-171.934
-0.049528,-0.0305168,0.000443032,0.429004,-0.295351,-172.99
-0.13556,-0.0243676,0.000352403,0.410063,-0.332993,-172.586
-0.115289,-0.0253128,0.000372347,0.417102,-0.315093,-171.976
-0.0831699,-0.0299822,0.000443558,0.417905,-0.317701,-172.639
-0.0858605,-0.0286355,0.000417515,0.416597,-0.315015,-171.56
-0.07885,-0.0286287,0.000409066,0.416601,-0.314987,-171.02
-0.0664576,-0.0294566,0.000412181,0.416847,-0.316769,-171.187
-0.086298,-0.0270981,0.000383014,0.41755,-0.313336,-170.923
-0.093435,-0.0272221,0.000394613,0.421469,-0.313213,-171.274
-0.0854093,-0.0269151,0.000381056,0.423777,-0.310384,-171.065
-0.0749957,-0.0298411,0.000421614,0.428204,-0.325158,-171.614
-0.143752,-0.0219267,0.000301035,0.427251,-0.334949,-173.649
-0.155057,-0.0218474,0.000312333,0.427367,-0.335124,-173.438
-0.143192,-0.0210856,0.000304505,0.426732,-0.314399,-173.277
-0.111447,-0.0243393,0.00034392,0.429304,-0.315454,-171.787
-0.043587,-0.0322963,0.000462762,0.426269,-0.308888,-172.362
-0.0399655,-0.0317581,0.00044535,0.425943,-0.309022,-172.101
-0.0886711,-0.0284424,0.000405526,0.408301,-0.324013,-171.57
-0.157868,-0.0214528,0.000315751,0.415944,-0.327047,-173.667
-0.141665,-0.0214653,0.00029674,0.415882,-0.32712,-173.204
-0.00712809,-0.0304744,0.000424883,0.42289,-0.267386,-176.366
-0.0747741,-0.0266457,0.000385705,0.428404,-0.290364,-172.876
-0.0647758,-0.0305927,0.000424862,0.413193,-0.327452,-172.056
-0.109768,-0.0251699,0.000357836,0.428888,-0.3189,-171.557
-0.126133,-0.0244267,0.00034933,0.426239,-0.327355,-171.849
-0.147054,-0.0223308,0.000321145,0.428024,-0.329503,-172.942
-0.125156,-0.0244062,0.000343437,0.431097,-0.330929,-172.338
-0.0622916,-0.0287859,0.00041098,0.433094,-0.300007,-172.271
-0.113111,-0.0265269,0.000372296,0.428463,-0.337592,-172.207
-0.101107,-0.0267708,0.000378401,0.429931,-0.32539,-171.538
-0.0943536,-0.0267733,0.00037044,0.429922,-0.325397,-171.825
-0.0800646,-0.0276305,0.000384024,0.428038,-0.317054,-171.411
-0.110433,-0.0266512,0.00038528,0.411544,-0.326491,-171.648
-0.0581664,-0.0289693,0.000395962,0.422547,-0.31226,-171.896
-0.053406,-0.0299494,0.000418324,0.42369,-0.308539,-171.508
-0.0564072,-0.0296436,0.000425995,0.419934,-0.298871,-171.871
-0.104754,-0.0246205,0.000337023,0.422981,-0.32028,-171.915
-0.105796,-0.0250672,0.000357364,0.420464,-0.313243,-171.243
-0.0892446,-0.0276616,0.000396034,0.425756,-0.316743,-171.138
-0.0625767,-0.0289587,0.00039996,0.421803,-0.313085,-171.453
-0.0446268,-0.0307228,0.000427988,0.405828,-0.307308,-172.568
-0.0756162,-0.0288599,0.000403745,0.409533,-0.320929,-171.504
-0.0423018,-0.0323795,0.000458899,0.403357,-0.312547,-173.21
-0.0787683,-0.0271492,0.000381913,0.409509,-0.30777,-171.462
-0.0879071,-0.0280169,0.000395053,0.431463,-0.323442,-171.602
-0.112424,-0.023683,0.000335789,0.43954,-0.309968,-173.223
-0.126425,-0.0255231,0.000363846,0.426362,-0.337658,-172.217
-0.107174,-0.0274496,0.000387906,0.424707,-0.33722,-171.881
-0.119656,-0.027755,0.000405591,0.425268,-0.340995,-172.873
-0.0757736,-0.0293764,0.000423087,0.398896,-0.315266,-173.08
-0.0303445,-0.0323366,0.000445072,0.400197,-0.311372,-174.513
-0.0864192,-0.0297776,0.000416051,0.40243,-0.339982,-173.733
-0.0763573,-0.0318619,0.000447632,0.401988,-0.345595,-175.104
-0.0947829,-0.0308974,0.000451603,0.411913,-0.341104,-173.764
-0.0835766,-0.0309086,0.000438577,0.411924,-0.341104,-172.958
-0.0544621,-0.0295788,0.000416691,0.421575,-0.303452,-171.465
-0.059634,-0.0291656,0.000412948,0.428577,-0.303394,-171.692
-0.0753724,-0.0291738,0.000431893,0.428587,-0.303331,-173.063
-0.0456375,-0.0306742,0.00040862,0.41119,-0.323656,-174.629
-0.0499646,-0.0301814,0.000403578,0.410854,-0.322233,-174.052
-0.0690788,-0.0274193,0.000363947,0.406285,-0.318704,-174.177
-0.0981506,-0.0258295,0.000377076,0.423107,-0.304452,-171.91
-0.0720872,-0.0277567,0.000385953,0.422912,-0.310011,-171.23
-0.0893506,-0.0264018,0.00036688,0.429067,-0.315857,-171.529
-0.0832212,-0.0288429,0.000422488,0.4143,-0.312393,-171.909
-0.104039,-0.0248953,0.000364687,0.417524,-0.301825,-172.315
-0.0802134,-0.0277042,0.000405977,0.415346,-0.300195,-172.266
-0.0724478,-0.027878,0.000400065,0.417245,-0.30094,-171.508
-0.0511656,-0.0282667,0.0003904,0.416669,-0.29569,-172.225
-0.112131,-0.0265583,0.000386553,0.432968,-0.325233,-172.262
-0.0999406,-0.0265965,0.000373113,0.431763,-0.325145,-171.751
-0.0858166,-0.0296622,0.000418092,0.419008,-0.335319,-171.851
-0.0615588,-0.0285148,0.000403976,0.416173,-0.299675,-171.54
-0.0969487,-0.0237382,0.000338075,0.424465,-0.293687,-172.749
-0.0821276,-0.0251457,0.000354266,0.423585,-0.293778,-172.281
-0.111721,-0.0261542,0.000362598,0.435528,-0.336813,-173.031
-0.0639169,-0.0277883,0.000386039,0.427482,-0.30241,-171.772
-0.146858,-0.0249379,0.000362805,0.40579,-0.347096,-174.488
-0.101094,-0.0270784,0.000373848,0.404457,-0.335457,-173.018
-0.0685416,-0.0290466,0.000420001,0.399295,-0.303943,-173.406
-0.0859082,-0.0260652,0.000359299,0.410541,-0.311974,-171.744
-0.0946891,-0.0280764,0.000407544,0.42664,-0.320903,-171.556
-0.0548759,-0.0285581,0.000396352,0.416458,-0.300295,-171.769
-0.0860031,-0.0257431,0.000352035,0.415396,-0.311656,-171.787
-0.0938285,-0.0256251,0.000374197,0.4404,-0.298409,-173.86
-0.118128,-0.0232806,0.000340971,0.430626,-0.303139,-173.13
-0.0720906,-0.0318113,0.000454868,0.412727,-0.334203,-172.699
-0.0830618,-0.0282575,0.000400683,0.419617,-0.318734,-170.919
-0.0924325,-0.0272599,0.000391675,0.426451,-0.315455,-171.236
-0.108306,-0.0241342,0.000332807,0.408095,-0.317517,-172.33
-0.0504063,-0.034488,0.000494988,0.422018,-0.333019,-173.941
-0.0891601,-0.0285297,0.000397079,0.426917,-0.333391,-171.938
-0.0954198,-0.0280689,0.000388505,0.427382,-0.337528,-172.372
-0.102542,-0.0254625,0.000368394,0.404579,-0.308714,-172.432
-0.0650422,-0.0294938,0.000421455,0.399807,-0.308293,-172.923
-0.11855,-0.0247901,0.000346613,0.412278,-0.329435,-171.899
-0.0519103,-0.0306052,0.000427572,0.4216,-0.312557,-171.535
-0.0654165,-0.0304355,0.000439433,0.422367,-0.312622,-171.626
-0.0827322,-0.028716,0.000416372,0.42114,-0.314483,-171.351
-0.0935884,-0.0267129,0.000387483,0.420856,-0.309043,-171.392
-0.0794631,-0.0256041,0.000344608,0.422513,-0.308555,-172.521
-0.0957804,-0.0283976,0.000412052,0.417019,-0.324711,-171.48
-0.0741275,-0.0304905,0.000433486,0.415937,-0.327461,-171.612
-0.0547432,-0.02898,0.000409642,0.440025,-0.297524,-173.297
-0.0459912,-0.0302475,0.000426883,0.444064,-0.29996,-174.025
-0.0855001,-0.0255748,0.000357055,0.426572,-0.303507,-171.72
-0.0870199,-0.025583,0.000358916,0.426581,-0.303624,-171.657
-0.105083,-0.025679,0.000383243,0.428006,-0.303134,-173.252
-0.101022,-0.0281105,0.000414332,0.424838,-0.322207,-172.152
-0.0649205,-0.0288699,0.000392929,0.424727,-0.319553,-172.136
-0.0838029,-0.030233,0.000447324,0.423616,-0.32025,-172.789
-0.101163,-0.0290239,0.000427941,0.417338,-0.329413,-172.523
-0.089141,-0.0281974,0.000377964,0.421066,-0.342741,-174.187
-0.0778457,-0.0267001,0.000376279,0.409402,-0.302484,-171.741
-0.0970798,-0.0288264,0.000404991,0.419577,-0.340663,-172.21
-0.0941079,-0.0281296,0.000393596,0.42084,-0.333157,-171.576
-0.0742648,-0.0316762,0.000452146,0.410303,-0.33593,-172.93
-0.0739801,-0.0317224,0.000452889,0.410317,-0.335958,-172.953
-0.074699,-0.03064,0.000418384,0.417682,-0.343795,-173.93
-0.075873,-0.0275151,0.00037545,0.431734,-0.317747,-172.292
-0.00938251,-0.0353803,0.000511586,0.42641,-0.296112,-175.193
0.0032359,-0.0353911,0.00049668,0.426488,-0.296275,-174.903
-0.0622558,-0.0282715,0.000404236,0.419761,-0.295217,-171.883
-0.128222,-0.025055,0.000360384,0.420721,-0.332876,-171.891
-0.0526749,-0.0300884,0.000432916,0.416702,-0.298331,-172.077
-0.147498,-0.0227674,0.000337864,0.420839,-0.324714,-173.181
-0.0775009,-0.0288017,0.000396068,0.422734,-0.328104,-171.858
-0.0695784,-0.0287996,0.00038664,0.422732,-0.328084,-173.114
-0.0931611,-0.0255566,0.000343851,0.420287,-0.321926,-172.454
-0.0865946,-0.0269017,0.000364193,0.417709,-0.325508,-172.235
-0.108857,-0.0271557,0.000395929,0.415738,-0.326178,-171.68
-0.104152,-0.0274351,0.000392056,0.412625,-0.330407,-171.525
-0.08957,-0.0259675,0.00037079,0.426321,-0.303968,-171.561
-0.0707171,-0.0287967,0.000401687,0.423077,-0.316483,-171.176
-0.0692864,-0.0296738,0.000413724,0.417741,-0.322706,-171.373
-0.0531797,-0.0318201,0.000450061,0.422181,-0.319524,-171.819
-0.115389,-0.0253115,0.00035939,0.407293,-0.326085,-171.946
-0.036594,-0.0327575,0.000464637,0.413599,-0.309673,-172.456
-0.125707,-0.0228267,0.000313065,0.4177,-0.325026,-172.548
-0.0827557,-0.0260208,0.000355747,0.433106,-0.310914,-172.427
-0.045013,-0.0288899,0.000408272,0.433627,-0.28712,-173.426
-0.0632361,-0.0284747,0.000411313,0.433269,-0.294355,-172.881
-0.0452437,-0.0311804,0.000443114,0.414516,-0.304461,-171.925
-0.0911402,-0.0265633,0.000377285,0.417347,-0.312155,-170.987
-0.0807653,-0.0280551,0.00039993,0.436207,-0.312964,-172.071
-0.0419042,-0.0311941,0.000444901,0.436187,-0.299893,-173.149
-0.119692,-0.024724,0.00034799,0.407522,-0.328075,-172.18
-0.0334864,-0.0303993,0.000428051,0.417112,-0.289551,-172.81
-0.054743,-0.0291994,0.000418026,0.420521,-0.294908,-172.038
-0.0646286,-0.0282242,0.000385596,0.424438,-0.312339,-171.852
-0.0715803,-0.027889,0.000398502,0.41973,-0.301612,-171.386
-0.0558051,-0.0312622,0.000446433,0.411865,-0.313885,-171.854
