b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,s_sage_centered_1.3.,s_sage_centered_1.4.,s_sage_centered_1.5.,s_sage_centered_1.6.,s_sage_centered_1.7.,s_sage_centered_1.8.,lp__,zs_1_1.1.,zs_1_1.2.,zs_1_1.3.,zs_1_1.4.,zs_1_1.5.,zs_1_1.6.,zs_1_1.7.,zs_1_1.8.
-0.299576,-9.83283,2.47373,0.360734,-0.299576,-0.809571,3.56698,6.7203,1.55534,-1.64157,3.97732,0.45914,0.924674,-85.5339,-0.327268,1.44195,2.71667,0.628746,-0.663601,1.60783,0.185607,0.373798
-0.338348,-11.4795,2.39736,0.353706,-0.338348,-3.68392,2.85996,6.52787,1.26908,-2.28014,3.41191,0.645339,-0.00181536,-88.5056,-1.53666,1.19296,2.72294,0.529364,-0.951106,1.42319,0.269188,-0.000757235
-0.293896,-9.59294,3.17043,0.374797,-0.293896,3.59307,2.47635,5.74192,0.766892,-1.11309,3.49861,0.726138,-1.81708,-89.3471,1.1333,0.781076,1.81108,0.241889,-0.351084,1.10351,0.229034,-0.573133
-0.299978,-11.033,2.97064,0.37684,-0.299978,2.11725,2.60907,6.33815,1.16803,-1.78547,3.81083,-1.94602,-1.9282,-86.058,0.712725,0.878284,2.1336,0.393191,-0.601039,1.28283,-0.655084,-0.649083
-0.298254,-11.2492,2.95161,0.371356,-0.298254,1.26023,2.55692,6.31041,1.29014,-1.9084,3.15913,-4.27427,-2.48093,-88.1502,0.426964,0.866281,2.13795,0.437097,-0.646561,1.07031,-1.44812,-0.840535
-0.330593,-4.29494,3.88568,0.35945,-0.330593,-0.604801,5.96466,6.52084,1.92313,-2.92115,3.12399,4.96217,3.57147,-90.0543,-0.155649,1.53503,1.67817,0.494927,-0.751771,0.803973,1.27704,0.919137
-0.318053,-6.37972,2.69178,0.360605,-0.318053,1.42498,4.03771,6.04315,1.35198,-1.62569,2.58185,0.265416,1.62059,-84.3783,0.529383,1.50001,2.24504,0.502262,-0.603944,0.959161,0.0986023,0.602052
-0.309653,-7.26518,3.71238,0.37731,-0.309653,1.31563,6.04458,7.24555,2.63846,-4.58327,4.52529,1.2413,-0.0706796,-85.1454,0.354391,1.62822,1.95173,0.710719,-1.23459,1.21897,0.334368,-0.0190389
-0.321958,-16.4493,3.40013,0.347159,-0.321958,-5.11419,2.4735,7.51647,1.48977,-2.07625,5.04025,0.740733,-3.26697,-84.6405,-1.50412,0.727473,2.21064,0.438152,-0.610637,1.48237,0.217854,-0.960838
-0.344633,-17.9934,3.8552,0.337242,-0.344633,-5.66656,1.89783,7.49684,1.22017,-2.39919,5.569,0.553577,-3.76997,-90.0203,-1.46985,0.492279,1.94461,0.316499,-0.622325,1.44454,0.143592,-0.977893
-0.343218,-18.1057,3.86887,0.337783,-0.343218,-5.45713,1.77204,7.46639,1.26917,-2.38744,5.66691,0.5055,-3.84637,-89.9111,-1.41052,0.458026,1.92986,0.328047,-0.61709,1.46475,0.130658,-0.994187
-0.310214,-16.732,3.43466,0.377338,-0.310214,-4.73916,1.8179,7.22265,1.16236,-1.67689,5.06077,-0.538323,-2.75519,-84.0662,-1.37981,0.52928,2.10287,0.33842,-0.488226,1.47344,-0.156733,-0.802173
-0.329938,-9.49296,3.21421,0.356572,-0.329938,0.00513048,2.54961,5.85937,0.758213,-0.645905,3.19402,-1.04952,0.708973,-82.7673,0.00159619,0.79323,1.82296,0.235894,-0.200953,0.993718,-0.326524,0.220575
-0.290783,-12.112,3.51188,0.372048,-0.290783,-1.14016,4.51839,7.64717,2.33374,-3.71055,6.08912,1.89352,-0.845779,-84.967,-0.324658,1.2866,2.17751,0.664527,-1.05657,1.73386,0.539174,-0.240833
-0.339449,-9.48812,2.58263,0.345429,-0.339449,-2.33817,4.61931,6.92358,1.86633,-3.42465,3.37241,2.44393,-0.820532,-89.2834,-0.905346,1.78861,2.68082,0.722647,-1.32603,1.30581,0.946296,-0.317712
-0.31056,-11.8437,2.41727,0.354318,-0.31056,-2.66504,3.73291,7.38071,1.92177,-2.28133,3.84101,0.870873,-1.13846,-87.3911,-1.1025,1.54427,3.05332,0.795019,-0.943764,1.58899,0.360271,-0.470971
-0.319865,-11.3285,2.43374,0.355382,-0.319865,-1.93706,4.0936,7.29001,1.91065,-2.28271,4.00934,0.769086,-1.46346,-86.7233,-0.795919,1.68202,2.99539,0.785068,-0.937945,1.6474,0.31601,-0.601321
-0.314642,-11.1026,2.19001,0.376951,-0.314642,-0.694602,3.01372,6.07314,0.992955,-2.92074,4.09889,0.860222,-2.09305,-89.3751,-0.317168,1.37612,2.7731,0.453402,-1.33366,1.87163,0.392793,-0.955726
-0.320794,-13.6231,2.36405,0.360336,-0.320794,-1.59197,3.12585,7.36587,1.24036,-2.16733,4.78452,0.252528,-1.21106,-87.7483,-0.67341,1.32224,3.11578,0.524675,-0.916787,2.02387,0.10682,-0.512284
-0.302286,-10.1851,2.07148,0.378072,-0.302286,0.00161629,2.89083,6.61884,0.988002,0.428145,3.87398,-0.66797,1.87359,-92.4521,0.000780259,1.39554,3.19522,0.476954,0.206685,1.87015,-0.32246,0.904471
-0.320623,-7.70969,3.058,0.35662,-0.320623,1.49762,3.12886,5.47388,1.2301,-2.29892,2.71729,-2.71355,-0.61854,-86.4277,0.489739,1.02317,1.79002,0.402256,-0.751773,0.888586,-0.887363,-0.20227
-0.311133,-13.5394,2.90072,0.369929,-0.311133,-1.51646,2.47159,6.96691,0.849336,-1.10232,4.60919,0.605092,-0.643355,-84.9761,-0.52279,0.852064,2.40179,0.292802,-0.380015,1.58898,0.208601,-0.221792
-0.324672,-9.97807,2.70802,0.365364,-0.324672,-1.41714,3.88542,7.03961,1.55631,-2.17707,3.47733,-0.696047,1.0667,-84.7183,-0.523313,1.43478,2.59954,0.574703,-0.803932,1.28409,-0.257031,0.393903
-0.32763,-8.51371,2.88071,0.365666,-0.32763,-1.37763,4.08787,6.56229,1.71053,-2.447,3.25861,0.951689,0.578986,-83.9047,-0.478227,1.41905,2.27801,0.593788,-0.849443,1.13118,0.330366,0.200987
-0.325304,-7.88672,2.48584,0.36913,-0.325304,-0.740837,3.71495,6.00204,1.39732,-2.42936,2.13488,0.0638805,-0.175071,-86.24,-0.298023,1.49444,2.41449,0.562113,-0.977276,0.858814,0.0256977,-0.0704274
-0.317093,-10.0673,3.34086,0.350606,-0.317093,-4.13411,4.59335,6.91372,2.10244,-4.01761,3.58507,3.91312,-1.09851,-86.3633,-1.23744,1.3749,2.06944,0.629311,-1.20257,1.0731,1.17129,-0.328809
-0.313776,-12.9972,2.94685,0.356545,-0.313776,-4.36401,3.51724,7.20366,1.58589,-3.57085,3.49381,3.16042,-2.74924,-86.0357,-1.48091,1.19356,2.44453,0.538165,-1.21175,1.18561,1.07247,-0.932941
-0.334401,-12.7541,4.27526,0.384148,-0.334401,-0.341274,3.46716,7.22706,1.90165,-3.10374,5.41644,0.0663326,-1.42392,-85.837,-0.0798254,0.810982,1.69044,0.444803,-0.725978,1.26693,0.0155154,-0.333061
-0.314951,-8.38919,3.6164,0.367068,-0.314951,-1.91316,3.59553,6.26974,1.46098,-1.95953,2.11633,0.663982,0.099936,-83.5251,-0.529023,0.994231,1.7337,0.403989,-0.541847,0.585205,0.183603,0.0276341
-0.310835,-9.45817,5.11052,0.373186,-0.310835,1.22679,4.66845,7.04302,1.75364,-3.26142,5.34369,1.52529,0.184194,-84.0357,0.240051,0.913498,1.37814,0.343143,-0.638177,1.04562,0.298461,0.036042
-0.328546,-10.8676,4.16467,0.388942,-0.328546,-0.706393,4.07257,7.08436,1.94392,-2.79472,3.53746,0.440957,-2.52786,-84.2534,-0.169616,0.977887,1.70106,0.466764,-0.671055,0.849398,0.10588,-0.606977
-0.316641,-9.44112,5.48384,0.346072,-0.316641,-0.981015,3.27888,6.22806,1.15824,-1.56586,2.98103,0.583893,-0.104373,-81.4634,-0.178892,0.597918,1.13571,0.211209,-0.285541,0.543603,0.106475,-0.0190328
-0.323897,-9.79019,4.3884,0.336794,-0.323897,-1.68354,3.77102,6.56919,1.74057,-2.56222,4.27405,0.15462,0.633792,-85.0042,-0.383635,0.859315,1.49694,0.396631,-0.583862,0.973943,0.0352337,0.144425
-0.327067,-10.4142,4.88232,0.379366,-0.327067,0.819332,3.20504,6.64359,0.792581,-2.13918,3.47874,0.686811,0.176157,-84.7829,0.167816,0.656459,1.36075,0.162337,-0.438149,0.712518,0.140673,0.0360807
-0.328759,-10.7701,4.47376,0.378755,-0.328759,0.164128,2.69122,6.13356,0.776236,-1.94956,4.11031,1.16317,-0.260558,-83.2414,0.0366868,0.601557,1.37101,0.173509,-0.435777,0.91876,0.259998,-0.0582415
-0.318659,-12.7872,4.35976,0.344974,-0.318659,-4.17833,2.80217,7.29171,1.36711,-1.24385,3.02384,-0.228804,-0.0241417,-87.8659,-0.958385,0.642736,1.6725,0.313575,-0.285303,0.693579,-0.0524808,-0.00553739
-0.296417,-8.65084,4.58514,0.373891,-0.296417,1.87313,3.64853,6.44907,1.28546,-1.79603,2.58544,0.74159,-1.11923,-83.9474,0.408522,0.79573,1.40652,0.280353,-0.391706,0.563873,0.161738,-0.244099
-0.311669,-12.0497,5.00706,0.373284,-0.311669,-1.88407,2.61042,6.80038,1.0461,-0.664142,4.202,-1.43469,0.934869,-82.1751,-0.376283,0.521348,1.35816,0.208924,-0.132641,0.839215,-0.286534,0.18671
-0.3199,-10.6443,5.15412,0.359971,-0.3199,-2.60028,3.39755,6.50825,1.45847,-2.46372,3.67451,1.61878,-0.376308,-79.7148,-0.504505,0.659191,1.26273,0.282972,-0.478011,0.712927,0.314076,-0.0730111
-0.322194,-9.29631,5.7782,0.352608,-0.322194,-0.635693,4.35857,7.14902,1.79043,-1.93853,3.94687,2.30559,1.06946,-81.6995,-0.110016,0.754312,1.23724,0.309858,-0.33549,0.683063,0.399015,0.185086
-0.310694,-8.16396,4.59756,0.360457,-0.310694,-1.53228,4.27215,6.69419,1.48875,-2.78884,2.31947,1.50881,0.572782,-83.1412,-0.333281,0.92922,1.45603,0.323813,-0.60659,0.504499,0.328176,0.124584
-0.322928,-13.9794,4.31875,0.369673,-0.322928,-1.70942,2.49799,6.78668,1.17514,-2.66765,4.31489,-0.130834,-3.18105,-80.8041,-0.395815,0.578406,1.57145,0.272103,-0.617691,0.999108,-0.0302943,-0.736567
-0.285114,-6.85314,5.11158,0.369459,-0.285114,-1.37448,5.8981,7.22465,2.39724,-3.38962,4.19482,3.63666,2.55559,-86.2005,-0.268894,1.15387,1.41339,0.468983,-0.663125,0.82065,0.711455,0.49996
-0.315306,-10.9109,3.92145,0.364177,-0.315306,-0.166778,2.69102,6.37249,1.01866,-2.13431,2.84696,-2.63533,-1.27834,-82.2216,-0.0425296,0.68623,1.62503,0.259767,-0.544264,0.725996,-0.67203,-0.325987
-0.346596,-15.0314,4.4294,0.366436,-0.346596,-1.93086,3.15706,7.61639,1.67192,-1.98054,5.28447,1.62213,-3.74669,-83.897,-0.435919,0.712751,1.71951,0.377459,-0.447136,1.19305,0.366218,-0.845869
-0.337374,-13.2921,3.9833,0.363507,-0.337374,-3.49715,2.56787,6.52788,0.996753,-2.2116,4.48487,0.80901,-1.76941,-83.2098,-0.877955,0.644658,1.63881,0.250233,-0.55522,1.12592,0.203101,-0.444207
-0.317504,-12.4515,5.32647,0.365278,-0.317504,-4.84839,3.72029,7.49349,1.63729,-1.94307,5.2264,2.595,2.11272,-83.6598,-0.910245,0.698454,1.40684,0.307387,-0.364796,0.981213,0.487189,0.396645
-0.29911,-10.2433,4.67871,0.37139,-0.29911,-0.0591955,3.5776,6.51291,1.45512,-3.02378,2.7916,-0.00479568,-2.86697,-82.5625,-0.0126521,0.764656,1.39203,0.311009,-0.646285,0.59666,-0.001025,-0.612769
-0.30189,-7.83861,7.081,0.354392,-0.30189,0.291144,5.44288,6.9444,2.17029,-3.99128,5.55746,2.53915,1.8051,-84.5201,0.0411162,0.76866,0.980708,0.306495,-0.56366,0.784842,0.358586,0.254922
-0.319947,-12.1267,4.85695,0.350725,-0.319947,-1.4805,2.83433,6.86692,1.3375,-1.75188,2.9551,-0.0982042,-2.57475,-83.4056,-0.30482,0.58356,1.41383,0.275378,-0.360694,0.608426,-0.0202193,-0.530117
-0.311625,-9.53841,3.09136,0.379398,-0.311625,-2.30489,3.53957,6.39978,1.53353,-2.37567,2.23803,0.643965,-1.59024,-85.2596,-0.745591,1.14499,2.07021,0.49607,-0.768488,0.723963,0.208311,-0.514413
-0.303643,-11.6377,5.02017,0.368115,-0.303643,0.255867,5.04439,7.68457,2.12483,-4.13445,5.76,4.27211,-2.41994,-82.294,0.0509677,1.00482,1.53074,0.423258,-0.823567,1.14737,0.850988,-0.482044
-0.317597,-11.1047,4.1906,0.360435,-0.317597,-1.71364,2.76036,6.46218,1.16987,-1.55508,3.63228,-2.69084,0.377721,-81.0808,-0.408924,0.658702,1.54207,0.279166,-0.371089,0.866767,-0.642113,0.0901353
-0.321406,-10.7356,2.70226,0.367421,-0.321406,1.041,2.24236,6.02396,0.824367,-0.531121,3.47417,-1.77871,-0.797216,-83.6743,0.385233,0.829809,2.22923,0.305066,-0.196547,1.28565,-0.658232,-0.295018
-0.312673,-10.4731,2.58855,0.353846,-0.312673,-3.03482,2.75572,6.33495,1.07787,-1.27046,3.30767,-1.28767,1.54836,-85.2924,-1.1724,1.06458,2.44729,0.416399,-0.4908,1.27781,-0.497448,0.598155
-0.318705,-7.42108,3.06877,0.374548,-0.318705,0.0772879,4.7189,6.52721,1.80215,-2.45227,3.71757,2.8246,0.739932,-83.8652,0.0251853,1.53772,2.12698,0.587255,-0.799104,1.21142,0.920434,0.241117
-0.342762,-8.62217,2.47482,0.379233,-0.342762,1.65825,3.32128,6.01802,1.33301,-1.04355,3.01184,0.498835,-1.65775,-88.4871,0.67005,1.34203,2.4317,0.538628,-0.421667,1.21699,0.201564,-0.669846
-0.294406,-12.4784,3.09924,0.346406,-0.294406,-2.41305,3.7818,7.2127,1.77972,-2.33756,4.71782,3.11335,-2.15412,-85.7426,-0.778595,1.22023,2.32725,0.574245,-0.754237,1.52225,1.00456,-0.695047
-0.315502,-11.3405,4.87085,0.39304,-0.315502,-1.00774,3.73502,6.74576,1.93453,-3.30403,4.78988,-1.89288,-1.61408,-85.8235,-0.206892,0.766811,1.38493,0.397164,-0.678327,0.983377,-0.388614,-0.331375
-0.308383,-12.3038,4.44995,0.362697,-0.308383,-2.12868,2.21697,5.96805,0.949371,-0.937939,4.36601,2.73537,-1.7165,-85.2794,-0.478361,0.498201,1.34115,0.213344,-0.210775,0.981139,0.614696,-0.385736
-0.312502,-13.7189,5.45313,0.356462,-0.312502,-3.93645,3.01857,7.17832,1.26084,-3.68748,4.05664,-1.29014,-0.919358,-83.0428,-0.721871,0.553548,1.31637,0.231213,-0.676215,0.74391,-0.236586,-0.168593
-0.309999,-12.7674,5.71791,0.382945,-0.309999,-4.56916,2.59987,6.38842,1.03469,-0.983439,4.16232,5.04926,-1.61197,-85.0745,-0.799097,0.454688,1.11727,0.180956,-0.171993,0.727944,0.883062,-0.281915
-0.329568,-12.8411,8.53301,0.34548,-0.329568,-4.45946,3.03664,6.74155,1.3132,-2.05101,4.22643,4.62043,-1.91749,-83.2732,-0.522613,0.35587,0.790055,0.153897,-0.240362,0.495304,0.541477,-0.224715
-0.311394,-12.06,4.94831,0.362473,-0.311394,-1.65889,3.35388,7.16669,1.45329,-2.69869,3.98744,-1.4587,-0.228919,-80.6354,-0.335244,0.677782,1.44831,0.293695,-0.545377,0.805819,-0.294788,-0.046262
-0.315697,-12.512,4.3274,0.366683,-0.315697,-1.55356,3.11305,6.62708,1.28973,-2.85646,4.77239,2.76505,-2.19989,-80.982,-0.359006,0.719382,1.53142,0.298038,-0.660086,1.10283,0.638965,-0.508364
-0.314072,-12.032,6.43039,0.359673,-0.314072,0.270923,3.31469,6.91492,1.81359,-1.29187,5.15986,1.29342,-1.93962,-82.0107,0.0421316,0.515473,1.07535,0.282034,-0.2009,0.802417,0.201142,-0.301633
-0.336021,-11.6476,4.89408,0.366117,-0.336021,-2.94745,3.70458,7.0815,1.8443,-2.586,4.37717,1.92301,-0.747001,-80.4762,-0.602248,0.756951,1.44695,0.376842,-0.528393,0.894381,0.392925,-0.152633
-0.335868,-12.1451,6.43852,0.362686,-0.335868,-3.18154,4.73654,7.80944,2.63021,-3.65034,5.8363,1.766,-0.487399,-81.8184,-0.494141,0.735656,1.21292,0.408511,-0.566953,0.906466,0.274287,-0.0757004
-0.32343,-9.36227,4.90753,0.369452,-0.32343,-1.05907,2.56669,5.63088,0.683662,-1.48677,2.27371,1.18458,-0.838273,-83.0078,-0.215806,0.52301,1.1474,0.139309,-0.302957,0.463311,0.24138,-0.170814
-0.315113,-10.5615,3.58344,0.367868,-0.315113,-2.04242,2.4635,6.02977,1.14732,-1.17709,3.26651,-2.9034,0.222513,-82.4561,-0.569959,0.687468,1.68267,0.320173,-0.328481,0.911557,-0.810227,0.0620948
-0.319695,-12.4827,3.38273,0.357795,-0.319695,-3.50881,2.19917,6.31203,0.797334,-1.45331,3.58243,-0.497072,-0.164583,-82.3536,-1.03727,0.650116,1.86596,0.235707,-0.429625,1.05903,-0.146944,-0.0486539
-0.313079,-8.07606,2.93563,0.36872,-0.313079,0.788869,4.48753,6.5101,1.79464,-2.96807,2.84396,-0.187871,-1.36267,-85.0569,0.268722,1.52864,2.21762,0.611331,-1.01105,0.968774,-0.0639967,-0.464185
-0.313203,-9.31588,2.78735,0.375835,-0.313203,-1.45771,3.65222,6.40385,1.73058,-2.86877,3.23756,-0.727678,-0.529211,-85.9334,-0.522974,1.31028,2.29747,0.620868,-1.02921,1.16152,-0.261064,-0.189862
-0.307756,-8.38498,2.64353,0.356899,-0.307756,0.94395,3.73538,6.17552,1.50899,-2.44644,3.43521,1.41251,-0.729694,-86.3194,0.357079,1.41303,2.33609,0.570823,-0.925444,1.29948,0.534326,-0.27603
-0.316799,-9.94706,3.21475,0.352601,-0.316799,-1.73601,4.83354,7.27168,2.21434,-4.3495,4.43738,1.78544,-0.472208,-84.3889,-0.540013,1.50355,2.26197,0.688805,-1.35298,1.38032,0.55539,-0.146888
-0.314624,-10.4948,2.74066,0.354861,-0.314624,-2.83945,3.62857,7.02138,1.29333,-0.767271,3.56941,3.4969,0.916572,-89.5194,-1.03605,1.32398,2.56193,0.471904,-0.279959,1.30239,1.27593,0.334435
-0.335591,-10.6357,2.31704,0.373555,-0.335591,-1.49633,2.93836,6.46719,1.24174,-1.18424,3.3227,-0.303148,0.157546,-86.3194,-0.645796,1.26815,2.79114,0.535915,-0.511102,1.43403,-0.130834,0.0679945
-0.336357,-10.7399,2.30532,0.374916,-0.336357,-1.50446,2.95739,6.58005,1.24647,-0.982382,3.18968,-0.176111,0.129015,-87.2913,-0.652603,1.28286,2.85429,0.540693,-0.426137,1.38362,-0.0763933,0.0559638
-0.313916,-8.51603,3.21769,0.375128,-0.313916,2.7496,5.09295,7.20989,2.17441,-3.60055,4.1841,1.41784,-0.914295,-85.0466,0.854527,1.5828,2.2407,0.675769,-1.11899,1.30034,0.440639,-0.284147
-0.310129,-9.95866,3.47774,0.378857,-0.310129,2.52807,4.21153,7.07619,1.88498,-2.608,3.89841,1.40411,-2.70045,-85.0237,0.726928,1.211,2.03471,0.542013,-0.749913,1.12096,0.403742,-0.776495
-0.323375,-12.6507,3.624,0.348434,-0.323375,-3.35018,2.04221,6.30335,0.790001,-1.57995,4.30564,-0.773375,0.57958,-84.6229,-0.924444,0.563525,1.73934,0.217992,-0.435969,1.18809,-0.213404,0.159928
-0.332539,-12.7535,4.67158,0.374751,-0.332539,-1.18243,4.89561,7.7065,2.39297,-5.23972,5.35156,4.9166,-4.52009,-84.0505,-0.25311,1.04795,1.64966,0.512239,-1.12162,1.14556,1.05245,-0.967571
-0.307207,-14.9202,4.69043,0.366759,-0.307207,-5.06001,2.28955,6.94643,0.977828,-2.8435,4.518,-0.623094,-1.63924,-83.3465,-1.0788,0.488133,1.48098,0.208473,-0.606236,0.963238,-0.132844,-0.349487
-0.313449,-14.3753,4.71787,0.37252,-0.313449,-1.99063,3.06874,7.30051,1.67932,-2.70612,4.41078,2.76431,-5.06749,-83.1609,-0.421933,0.65045,1.54742,0.355948,-0.57359,0.93491,0.585923,-1.07411
-0.332966,-13.4672,4.81802,0.349147,-0.332966,-2.63671,3.67588,7.51534,1.72997,-3.5447,5.43937,-0.125885,-1.03306,-82.329,-0.547259,0.762945,1.55984,0.359063,-0.735718,1.12896,-0.0261281,-0.214417
-0.324695,-9.47213,6.03001,0.343685,-0.324695,0.166066,3.89904,6.62364,1.58698,-2.26354,3.19743,2.02365,-1.72444,-82.6508,0.0275398,0.646606,1.09845,0.26318,-0.37538,0.530253,0.335596,-0.285977
-0.321933,-8.6345,5.7741,0.351113,-0.321933,0.460222,4.21768,6.62607,1.89107,-2.66978,4.13917,-0.226444,0.451961,-80.587,0.0797045,0.730447,1.14755,0.327509,-0.462372,0.71685,-0.0392172,0.0782739
-0.31316,-13.2953,4.17141,0.378085,-0.31316,-1.0263,3.59922,7.57258,1.91453,-2.92935,5.01401,0.119247,-1.97523,-81.6893,-0.246033,0.86283,1.81535,0.458966,-0.702244,1.20199,0.0285868,-0.473516
-0.320669,-13.9367,3.82039,0.356335,-0.320669,-1.4555,3.83967,8.01395,1.8709,-3.11781,5.41091,2.2417,-1.76192,-83.5984,-0.380983,1.00505,2.09768,0.489715,-0.816097,1.41632,0.586774,-0.461189
-0.31188,-13.4839,3.62093,0.358168,-0.31188,-3.21468,3.37858,7.07597,1.76892,-3.25852,5.28054,1.43493,-2.55193,-81.8724,-0.887805,0.933071,1.95419,0.488526,-0.899914,1.45834,0.396288,-0.704774
-0.322659,-14.2642,5.65365,0.355154,-0.322659,-2.81518,4.46747,8.33619,2.38865,-3.42333,4.60273,3.1014,-4.01871,-83.9243,-0.49794,0.790192,1.47448,0.422497,-0.605508,0.814115,0.548565,-0.710817
-0.296671,-12.185,4.46982,0.355193,-0.296671,-2.0085,3.06424,6.82028,1.09302,-2.81868,4.29049,-0.043421,-0.456708,-82.4941,-0.449348,0.685539,1.52585,0.244534,-0.630601,0.959879,-0.00971425,-0.102176
-0.291685,-12.1262,4.37283,0.353664,-0.291685,-3.59542,3.15248,6.8283,1.60358,-1.94098,3.66956,-0.27889,-1.72605,-83.1329,-0.822217,0.720925,1.56153,0.366715,-0.443871,0.839172,-0.0637778,-0.394721
-0.321637,-11.3611,3.56172,0.369622,-0.321637,-0.319293,4.50897,7.27015,2.22086,-3.29006,5.77831,2.15141,-1.77141,-82.5849,-0.0896457,1.26595,2.04119,0.623536,-0.923728,1.62234,0.604038,-0.497347
-0.290531,-9.23858,3.8342,0.352981,-0.290531,-0.00596342,4.69129,7.13212,1.79836,-3.40214,3.44136,-0.0302161,-0.600838,-85.6687,-0.00155532,1.22354,1.86013,0.469031,-0.887315,0.897544,-0.00788068,-0.156705
-0.301255,-9.57329,3.99047,0.357195,-0.301255,-0.562421,4.32911,6.71121,1.8322,-4.30728,3.7521,0.416488,-1.45023,-82.3711,-0.140941,1.08486,1.68181,0.459145,-1.07939,0.940265,0.104371,-0.363423
-0.328393,-11.4555,5.50291,0.37812,-0.328393,0.0982019,4.03048,7.14802,1.57595,-2.79685,5.31153,3.4361,-0.896626,-81.8329,0.0178455,0.732428,1.29895,0.286385,-0.50825,0.965223,0.624416,-0.162937
-0.335898,-9.25798,5.3039,0.378245,-0.335898,0.40553,3.47881,6.38869,1.48385,-2.37086,2.34102,-3.19949,-1.68418,-85.3794,0.0764588,0.655896,1.20453,0.279765,-0.447003,0.441378,-0.603234,-0.317536
-0.329934,-13.0098,4.7472,0.37296,-0.329934,-0.909851,2.88087,7.11795,1.19919,-1.59154,5.84211,1.02797,0.837672,-84.309,-0.191661,0.606857,1.4994,0.25261,-0.335259,1.23064,0.216542,0.176456
-0.308164,-12.6579,2.78772,0.380755,-0.308164,-2.30003,2.55542,6.66294,1.06018,-1.12543,3.08893,-0.446197,-2.38581,-86.3269,-0.825058,0.916671,2.39011,0.380305,-0.403711,1.10805,-0.160058,-0.855829
-0.327456,-13.315,3.74113,0.359483,-0.327456,-1.44186,3.97263,7.43075,1.33141,-3.61105,6.57941,5.13536,-0.772746,-90.4164,-0.385407,1.06188,1.98623,0.355885,-0.965228,1.75867,1.37267,-0.206554
-0.302283,-13.271,3.78579,0.367796,-0.302283,-4.41332,3.19116,7.04852,2.21299,-2.98343,3.21809,-1.6646,-3.98136,-90.3693,-1.16576,0.842931,1.86184,0.584551,-0.788061,0.850044,-0.439697,-1.05166
-0.318493,-12.0392,3.44541,0.356034,-0.318493,1.22106,2.77871,6.4966,1.11464,-2.07541,6.07021,1.37781,-0.251714,-87.8373,0.354403,0.806498,1.88558,0.323516,-0.602369,1.76183,0.399898,-0.0730579
-0.314932,-13.086,3.1311,0.363517,-0.314932,-1.6476,2.09742,6.21428,0.864628,-2.07394,5.31074,0.386927,-0.474966,-85.7632,-0.526204,0.669867,1.9847,0.276142,-0.662369,1.69613,0.123576,-0.151693
-0.324546,-11.9897,2.31391,0.358508,-0.324546,-2.86322,2.38932,6.32824,1.17445,-0.654944,4.2037,-1.49346,0.0951146,-86.7063,-1.23739,1.03259,2.73487,0.507562,-0.283047,1.81671,-0.645429,0.0411056
-0.306836,-9.98716,3.59283,0.370577,-0.306836,1.37802,4.5648,7.17011,2.18543,-3.17892,4.82856,0.978343,-1.50544,-81.8364,0.383547,1.27053,1.99567,0.608276,-0.884796,1.34394,0.272304,-0.419011
-0.325707,-12.5039,5.77342,0.355529,-0.325707,-2.85723,3.61351,7.24601,1.68206,-1.92543,4.90195,2.38893,-0.897396,-79.555,-0.494893,0.625887,1.25506,0.291346,-0.333499,0.849054,0.41378,-0.155436
-0.306269,-9.71381,3.07004,0.363397,-0.306269,0.604333,3.80797,6.866,1.80283,-2.29076,3.02861,-0.821194,-1.37966,-84.2529,0.196849,1.24036,2.23645,0.587233,-0.746168,0.986504,-0.267486,-0.449395
-0.329829,-11.0107,4.16176,0.366626,-0.329829,-1.25749,3.82478,7.2003,1.56771,-1.37724,4.65053,2.97947,0.133284,-83.7139,-0.302154,0.919029,1.73011,0.376693,-0.330927,1.11744,0.715916,0.0320259
-0.305637,-11.881,3.67039,0.367338,-0.305637,-0.354719,2.23048,6.43608,0.631123,-0.464213,3.85391,-1.33536,0.15814,-83.5273,-0.0966435,0.607696,1.75352,0.17195,-0.126475,1.05,-0.363821,0.0430854
-0.32725,-10.4922,3.81884,0.372521,-0.32725,-2.35978,3.43107,6.39847,1.56005,-2.30604,3.80188,0.194764,-0.95428,-81.2863,-0.61793,0.898458,1.6755,0.408513,-0.603858,0.995558,0.0510008,-0.249887
-0.297683,-13.0527,5.80209,0.365781,-0.297683,-1.87866,3.41594,7.33179,1.29908,-2.29788,4.72521,1.90983,-1.59841,-82.9576,-0.323791,0.588743,1.26365,0.223898,-0.396043,0.814397,0.329162,-0.275489
-0.330829,-9.94893,3.25571,0.365454,-0.330829,-0.234378,3.49128,6.60031,1.28932,-1.87338,3.99163,-1.62165,1.12658,-83.6611,-0.0719897,1.07236,2.0273,0.396018,-0.575412,1.22604,-0.498095,0.346031
-0.324111,-9.50019,2.72127,0.369853,-0.324111,-1.32046,2.41239,5.52838,0.692897,-1.6547,2.68936,1.1744,-0.564642,-86.3219,-0.485237,0.886492,2.03154,0.254622,-0.60806,0.988272,0.431561,-0.207492
