b_Intercept,bs_sage_centered_1,sds_sage_centered_1,sigma,Intercept,s_sage_centered_1.1.,s_sage_centered_1.2.,lp__,zs_1_1.1.,zs_1_1.2.
-0.316979,-7.28311,4.92357,0.385921,-0.316979,6.21047,-0.33336,-111.109,1.26138,-0.0677071
-0.311283,-6.99322,5.04686,0.380419,-0.311283,5.89091,-0.422974,-112.107,1.16724,-0.0838093
-0.316917,-9.42254,4.22787,0.376581,-0.316917,7.66653,-0.90026,-110.92,1.81333,-0.212934
-0.326225,-8.26766,4.39498,0.365426,-0.326225,6.74969,-0.734979,-111.619,1.53577,-0.167231
-0.30611,-8.08633,2.43484,0.398964,-0.30611,6.82543,-0.370033,-114.219,2.80324,-0.151974
-0.308766,-8.26001,2.4464,0.389651,-0.308766,6.75967,-0.703824,-112.473,2.76311,-0.287698
-0.32442,-9.82189,4.96206,0.379889,-0.32442,8.029,-1.07363,-111.833,1.61808,-0.216367
-0.337832,-10.286,6.85547,0.382068,-0.337832,8.2148,-1.16057,-114.216,1.19828,-0.169291
-0.320331,-9.40577,4.41174,0.378865,-0.320331,7.63959,-1.04381,-110.818,1.73165,-0.236598
-0.306457,-8.00078,3.43333,0.3875,-0.306457,6.51309,-0.606585,-111.105,1.89702,-0.176676
-0.319182,-8.85927,2.81863,0.38239,-0.319182,7.36244,-0.755089,-111.874,2.61207,-0.267892
-0.303729,-8.06904,3.0627,0.383066,-0.303729,6.63611,-0.927867,-113.303,2.16675,-0.302957
-0.308531,-8.48465,2.96208,0.395155,-0.308531,7.2029,-0.413904,-113.23,2.4317,-0.139734
-0.318743,-7.16914,6.44215,0.393318,-0.318743,6.09271,0.191986,-116.484,0.945757,0.0298015
-0.320077,-7.74605,4.11728,0.387647,-0.320077,6.33775,-0.729642,-111.111,1.53931,-0.177215
-0.321745,-7.5159,4.11183,0.388237,-0.321745,6.15607,-0.737975,-112.104,1.49716,-0.179476
-0.296114,-8.88773,5.0668,0.384752,-0.296114,7.47608,-0.428266,-112.68,1.4755,-0.084524
-0.302421,-8.31458,4.6823,0.387085,-0.302421,7.05865,-0.479471,-111.063,1.50752,-0.102401
-0.305648,-7.4092,3.90285,0.383537,-0.305648,6.13745,-0.313962,-111.636,1.57255,-0.0804442
-0.328542,-9.26274,6.48767,0.372917,-0.328542,7.44304,-1.11342,-111.564,1.14726,-0.171621
-0.327367,-9.89916,4.93679,0.369102,-0.327367,7.92483,-1.05888,-113.41,1.60526,-0.214488
-0.331645,-8.98855,5.3404,0.386992,-0.331645,7.38026,-0.98472,-111.018,1.38197,-0.184391
-0.333242,-8.73469,4.5549,0.379695,-0.333242,7.24093,-0.651299,-110.538,1.5897,-0.142989
-0.323381,-8.27191,6.47497,0.383832,-0.323381,6.66322,-0.770687,-110.453,1.02907,-0.119026
-0.296899,-7.98365,5.9453,0.377334,-0.296899,6.49824,-0.45705,-112.184,1.093,-0.0768759
-0.342404,-9.04031,3.16313,0.395219,-0.342404,7.32711,-0.97585,-113.557,2.31641,-0.308508
-0.303104,-8.08034,5.75119,0.403058,-0.303104,6.59202,-0.700772,-112.128,1.1462,-0.121848
-0.289874,-8.21946,3.31916,0.393742,-0.289874,6.8813,-0.488824,-112.782,2.07321,-0.147274
-0.343409,-8.63785,8.16512,0.373214,-0.343409,7.22088,-0.741923,-112.664,0.884356,-0.0908649
-0.289669,-8.18307,3.06069,0.388423,-0.289669,6.75093,-0.652081,-112.52,2.20569,-0.21305
-0.288712,-8.95112,3.62224,0.384708,-0.288712,7.41021,-0.435797,-114.653,2.04575,-0.120312
-0.328604,-6.97423,2.79787,0.391209,-0.328604,5.85029,-0.406561,-113.616,2.09098,-0.145311
-0.309473,-8.98705,5.70536,0.377094,-0.309473,7.22233,-1.12738,-111.235,1.26588,-0.1976
-0.307851,-8.65209,6.04576,0.387666,-0.307851,7.15596,-0.552807,-110.234,1.18363,-0.0914371
-0.321179,-7.50946,7.33444,0.39722,-0.321179,6.44751,-0.217967,-112.243,0.879073,-0.0297182
-0.327583,-7.87042,7.81592,0.388738,-0.327583,6.52412,-0.666444,-110.857,0.834722,-0.0852675
-0.329151,-7.88213,7.89085,0.388954,-0.329151,6.37611,-0.759694,-111.658,0.808039,-0.0962752
-0.304513,-8.51023,3.45306,0.382467,-0.304513,7.05365,-0.79989,-111.026,2.04272,-0.231647
-0.311436,-8.34794,3.1843,0.373582,-0.311436,6.92338,-0.563881,-111.035,2.17422,-0.177081
-0.334008,-7.27096,5.19977,0.402534,-0.334008,6.09831,-0.389555,-113.2,1.1728,-0.0749176
-0.332074,-7.32653,5.7003,0.410255,-0.332074,6.02189,-0.664669,-115.563,1.05642,-0.116602
-0.347207,-9.00029,8.62745,0.401077,-0.347207,7.32602,-0.823474,-113.709,0.849153,-0.0954482
-0.349183,-9.27384,9.03956,0.401387,-0.349183,7.73165,-0.624503,-115.5,0.855312,-0.0690856
-0.295326,-7.1632,8.0973,0.378073,-0.295326,5.97335,-0.548871,-113.587,0.737696,-0.0677845
-0.333022,-8.19523,6.85977,0.381909,-0.333022,6.75604,-0.638453,-110.247,0.984879,-0.0930721
-0.288009,-8.83402,7.69935,0.379245,-0.288009,7.51942,-0.564374,-113.9,0.97663,-0.0733015
-0.343292,-7.97839,5.13185,0.375663,-0.343292,6.78638,-0.372773,-112.51,1.32241,-0.0726392
-0.328572,-7.43835,5.19406,0.373175,-0.328572,6.25749,-0.421342,-111.393,1.20474,-0.0811199
-0.319858,-8.81685,3.78207,0.40108,-0.319858,7.27542,-0.690729,-111.772,1.92366,-0.182633
-0.29881,-9.01601,4.36982,0.365128,-0.29881,7.40882,-0.875881,-112.511,1.69545,-0.200439
-0.333418,-8.22561,4.73533,0.406355,-0.333418,6.83466,-0.249586,-115.035,1.44333,-0.0527071
-0.32881,-7.65353,4.66431,0.379845,-0.32881,6.30206,-0.873792,-113.461,1.35112,-0.187336
-0.3216,-9.37569,2.72166,0.379509,-0.3216,7.61681,-0.768183,-113.558,2.79859,-0.282248
-0.322186,-7.58583,2.86063,0.365987,-0.322186,6.3711,-0.698796,-115.098,2.22716,-0.24428
-0.311923,-9.0507,4.99609,0.401916,-0.311923,7.38359,-1.23426,-114.395,1.47787,-0.247045
-0.314151,-8.94693,3.6829,0.401629,-0.314151,7.39668,-0.615347,-112.508,2.00838,-0.167082
-0.319014,-9.07215,4.26988,0.400425,-0.319014,7.34276,-1.0107,-111.821,1.71966,-0.236705
-0.315038,-8.98904,4.14188,0.398398,-0.315038,7.4527,-0.552819,-112.222,1.79935,-0.133471
-0.316629,-6.77999,2.92828,0.367142,-0.316629,5.71019,-0.442986,-115.576,1.95002,-0.151279
-0.319327,-7.10012,3.53903,0.369404,-0.319327,6.17277,-0.622126,-119.178,1.7442,-0.17579
-0.306456,-7.73799,2.76775,0.378806,-0.306456,6.11189,-0.520248,-116.277,2.20825,-0.187968
-0.318213,-7.67153,2.95659,0.379613,-0.318213,6.27073,-0.641702,-111.787,2.12093,-0.217041
-0.308206,-7.82519,2.3603,0.377811,-0.308206,6.4947,-0.583864,-112.741,2.75164,-0.247369
-0.30679,-8.09032,2.69047,0.374812,-0.30679,6.77011,-0.541418,-112.046,2.51633,-0.201235
-0.317504,-8.97678,2.80268,0.38198,-0.317504,7.5084,-0.425802,-114.108,2.67901,-0.151927
-0.314599,-8.18263,2.48306,0.373551,-0.314599,6.96021,-0.487885,-113.524,2.80308,-0.196485
-0.332421,-10.0405,2.76243,0.391277,-0.332421,8.15151,-1.22839,-115.987,2.95085,-0.444676
-0.319362,-6.83914,2.80417,0.375251,-0.319362,5.76155,-0.21148,-113.624,2.05463,-0.0754163
-0.310995,-7.56925,4.06616,0.38417,-0.310995,6.52646,-0.296016,-111.589,1.60507,-0.0727997
-0.31047,-7.03257,4.21025,0.383779,-0.31047,6.21203,-0.418331,-116.626,1.47546,-0.0993601
-0.310871,-7.02105,3.89937,0.382715,-0.310871,5.87206,-0.363621,-111.899,1.5059,-0.0932512
-0.328469,-9.63922,6.62261,0.380202,-0.328469,7.69559,-1.30753,-112.449,1.16202,-0.197434
-0.326652,-10.3935,5.80201,0.381937,-0.326652,8.46752,-0.993288,-114.159,1.45941,-0.171197
-0.285092,-8.66083,7.02431,0.382878,-0.285092,7.31316,-0.518173,-113.023,1.04112,-0.0737686
-0.312383,-8.362,9.30838,0.375606,-0.312383,6.96588,-0.578272,-110.265,0.748345,-0.0621238
-0.347037,-7.05713,9.4966,0.37617,-0.347037,5.92905,-0.178673,-115.215,0.624334,-0.0188144
-0.292106,-9.1495,3.79163,0.396531,-0.292106,7.53709,-1.04028,-113.874,1.98782,-0.274362
-0.347578,-8.12822,3.62933,0.376831,-0.347578,6.63492,-0.528587,-113.395,1.82814,-0.145643
-0.325639,-7.05094,3.98662,0.367057,-0.325639,6.15105,-0.228597,-114.696,1.54292,-0.0573411
-0.3039,-7.3598,2.90789,0.37598,-0.3039,6.26992,-0.218143,-112.809,2.15617,-0.0750176
-0.334899,-8.24693,3.0747,0.394502,-0.334899,6.66646,-0.693488,-112.69,2.16817,-0.225547
-0.331272,-8.25005,3.67572,0.3981,-0.331272,6.72877,-0.70586,-111.772,1.8306,-0.192033
-0.327386,-8.21243,3.83277,0.39449,-0.327386,6.71388,-0.769607,-111.127,1.7517,-0.200797
-0.314511,-8.6675,4.54483,0.38084,-0.314511,7.3181,-0.572308,-110.683,1.6102,-0.125925
-0.311809,-7.5666,3.29659,0.377991,-0.311809,6.20804,-0.49612,-111.484,1.88317,-0.150495
-0.32157,-7.65149,2.68979,0.383155,-0.32157,6.29991,-0.414896,-112.199,2.34215,-0.154248
-0.312104,-9.47996,4.00567,0.383342,-0.312104,7.47571,-1.04675,-112.763,1.86628,-0.261317
-0.34219,-7.6775,4.9999,0.380395,-0.34219,6.48628,-0.370593,-111.895,1.29728,-0.07412
-0.290887,-8.97663,4.03226,0.383313,-0.290887,7.42548,-0.713475,-111.88,1.84152,-0.176942
-0.29944,-8.7716,3.74705,0.389772,-0.29944,7.12254,-0.738946,-111.3,1.90084,-0.197208
-0.332257,-7.86925,4.00376,0.376641,-0.332257,6.61374,-0.584312,-111.318,1.65188,-0.145941
-0.306922,-8.96399,5.3443,0.392279,-0.306922,7.34446,-0.575649,-111.546,1.37426,-0.107713
-0.321516,-8.84275,7.67738,0.404304,-0.321516,7.10528,-1.10485,-113.174,0.925482,-0.14391
-0.329743,-9.06012,5.33372,0.390256,-0.329743,7.64593,-0.614215,-112.037,1.43351,-0.115157
-0.305706,-7.90907,5.79612,0.375611,-0.305706,6.5519,-0.273459,-112.036,1.13039,-0.0471796
-0.30595,-7.91037,5.85506,0.375971,-0.30595,6.61677,-0.275473,-111.38,1.13009,-0.0470488
-0.322948,-8.86566,4.57953,0.393471,-0.322948,7.19119,-0.968984,-110.755,1.57029,-0.21159
-0.324606,-8.72024,4.16047,0.394833,-0.324606,7.0647,-0.920548,-110.996,1.69805,-0.221261
-0.315155,-8.32952,3.48191,0.381549,-0.315155,6.83909,-0.520546,-110.713,1.96418,-0.1495
-0.295933,-7.97342,2.98493,0.399294,-0.295933,6.53119,-0.941593,-115.37,2.18806,-0.315449
-0.336987,-8.58373,5.4865,0.370606,-0.336987,6.88102,-0.892492,-112.231,1.25417,-0.162671
-0.33325,-9.294,4.72949,0.365963,-0.33325,7.7246,-0.766723,-113.166,1.63328,-0.162115
-0.312471,-9.1135,6.88213,0.381332,-0.312471,7.27505,-1.02461,-110.719,1.05709,-0.148879
-0.320425,-9.83175,5.42453,0.385665,-0.320425,7.77901,-1.35251,-112.674,1.43404,-0.249333
-0.282025,-7.56191,3.65656,0.397977,-0.282025,6.33064,-0.216539,-115.251,1.73131,-0.0592192
-0.278966,-7.40654,3.67638,0.392317,-0.278966,6.1752,-0.251317,-115.185,1.67969,-0.0683599
-0.326183,-8.73541,3.95796,0.374023,-0.326183,7.10091,-0.857301,-110.645,1.79408,-0.216602
-0.329148,-8.77241,3.7165,0.37091,-0.329148,7.19905,-0.717141,-111.246,1.93705,-0.192961
-0.329838,-8.71965,3.48623,0.370656,-0.329838,7.17375,-0.674668,-111.557,2.05774,-0.193524
-0.306446,-8.88326,5.83349,0.39866,-0.306446,7.27568,-0.632064,-111.567,1.24723,-0.108351
-0.30665,-9.2776,5.19948,0.38335,-0.30665,7.43759,-1.02842,-110.748,1.43045,-0.197794
-0.314931,-8.16058,5.1594,0.388488,-0.314931,6.89748,-0.508723,-110.212,1.33688,-0.0986012
-0.3098,-8.51075,5.80981,0.388136,-0.3098,7.19119,-0.769599,-111.638,1.23777,-0.132465
-0.311546,-8.54647,5.08246,0.386834,-0.311546,7.27023,-0.565535,-111.152,1.43046,-0.111272
-0.297243,-8.68113,5.5529,0.385288,-0.297243,7.27462,-0.788923,-111.494,1.31006,-0.142074
-0.297709,-8.69547,5.51033,0.385348,-0.297709,7.12447,-0.774408,-110.316,1.29293,-0.140537
-0.302963,-7.93687,6.45892,0.388023,-0.302963,6.53232,-0.595374,-110.403,1.01136,-0.0921785
-0.303419,-8.36363,5.20895,0.384495,-0.303419,7.13941,-0.671718,-112.405,1.3706,-0.128955
-0.306284,-8.36862,4.69867,0.384968,-0.306284,6.60618,-0.670665,-113.531,1.40597,-0.142735
-0.306163,-8.38056,4.81872,0.385013,-0.306163,6.95128,-0.688533,-109.836,1.44256,-0.142887
-0.326624,-8.31577,3.92469,0.385016,-0.326624,6.97985,-0.588305,-110.448,1.77844,-0.149898
-0.293254,-7.80661,4.81274,0.385757,-0.293254,6.5584,-0.512831,-111.361,1.36272,-0.106557
-0.329931,-8.16537,6.48848,0.393403,-0.329931,6.95647,-0.403276,-111.534,1.07213,-0.0621526
-0.327411,-9.30322,7.18082,0.390801,-0.327411,7.45662,-0.843083,-111.868,1.03841,-0.117408
-0.296166,-7.92691,4.54756,0.37641,-0.296166,6.48671,-0.449196,-111.96,1.42641,-0.0987773
-0.29709,-8.70172,3.40641,0.399499,-0.29709,7.00248,-0.816526,-113.039,2.05567,-0.239702
-0.291571,-9.02489,3.95247,0.389499,-0.291571,7.44855,-0.786735,-111.986,1.88453,-0.199049
-0.2914,-8.82858,4.31603,0.399834,-0.2914,7.22983,-0.749043,-112.564,1.67511,-0.173549
-0.325933,-7.8473,3.63166,0.382729,-0.325933,6.53049,-0.587777,-110.597,1.79821,-0.161848
-0.315041,-8.52006,4.18129,0.405771,-0.315041,7.11399,-0.544345,-112.43,1.70139,-0.130186
-0.308652,-8.56866,3.34795,0.399898,-0.308652,7.00088,-0.918604,-112.437,2.09109,-0.274378
-0.311628,-8.24673,3.0514,0.394109,-0.311628,7.07938,-0.612549,-114.173,2.32005,-0.200744
-0.309202,-8.6059,2.50758,0.370113,-0.309202,6.86739,-0.730269,-114.808,2.73865,-0.291224
-0.322281,-9.23046,3.73898,0.392894,-0.322281,7.71439,-0.832329,-112.363,2.06324,-0.222609
-0.296231,-8.27389,5.17732,0.365357,-0.296231,6.65341,-0.787404,-113.141,1.28511,-0.152087
-0.303914,-8.63792,4.35391,0.407846,-0.303914,7.08114,-0.754781,-112.8,1.62639,-0.173357
-0.300687,-8.58894,3.63422,0.405464,-0.300687,7.05861,-0.497179,-113.959,1.94226,-0.136805
-0.304444,-7.84121,3.93147,0.406647,-0.304444,6.31991,-0.76967,-114.109,1.60752,-0.195772
-0.305735,-7.76403,3.89046,0.409,-0.305735,6.24914,-0.644055,-114.64,1.60627,-0.165547
-0.299768,-8.29783,3.82438,0.405242,-0.299768,6.61185,-0.727371,-114.461,1.72887,-0.190193
-0.336552,-9.01597,3.93029,0.378091,-0.336552,7.24117,-0.723551,-112.951,1.8424,-0.184096
-0.323664,-7.87035,3.71007,0.388761,-0.323664,6.34467,-0.649038,-111.586,1.71012,-0.174939
-0.331106,-7.26558,3.28771,0.393957,-0.331106,5.95022,-0.641397,-113.685,1.80984,-0.195089
-0.317769,-8.11725,3.3287,0.389439,-0.317769,6.59535,-0.68097,-110.966,1.98136,-0.204575
-0.304614,-10.8678,6.28891,0.370387,-0.304614,8.51768,-1.41121,-118.037,1.3544,-0.224397
-0.306036,-8.20637,4.1851,0.395417,-0.306036,6.53749,-0.759687,-112.434,1.56209,-0.181522
-0.340797,-8.88732,4.07693,0.396086,-0.340797,7.52951,-0.684193,-113.988,1.84686,-0.167821
-0.345763,-8.99813,3.68934,0.401132,-0.345763,7.13557,-0.880261,-115.49,1.9341,-0.238596
